,player_id,display_name,predicted_receptions,predicted_receiving_yards,predicted_receiving_tds,receiving_yards_season_avg,receptions_season_avg,receiving_tds_season_avg,projected_std_points,projected_ppr_points
314,00-0039064,Zay Flowers,5.0097976,52.60468,0.4777214,67.0625,4.666666666666667,0.1875,8.1268,13.1366
78,00-0036410,Tee Higgins,4.964391,63.237926,0.29262665,55.642857142857146,4.333333333333333,0.7142857142857143,8.0796,13.0439
316,00-0039064,Zay Flowers,4.9095764,52.60468,0.4777214,67.0625,5.0,0.1875,8.1268,13.0364
159,00-0038544,Quentin Johnston,2.9222102,59.47279,0.6909008,53.92857142857143,4.0,0.5714285714285714,10.0927,13.0149
87,00-0037238,Drake London,5.196387,52.77592,0.41395867,76.58333333333333,2.6666666666666665,0.5833333333333334,7.7613,12.9577
92,00-0040124,Tetairoa McMillan,4.320338,67.7167,0.308373,58.0625,3.333333333333333,0.3888888888888889,8.6219,12.9422
169,00-0031588,Stefon Diggs,4.4662595,56.451935,0.4715837,60.625,6.0,0.238095238095238,8.4747,12.941
151,00-0030279,Keenan Allen,3.6086388,59.861404,0.5566188,44.55555555555556,3.6666666666666665,0.2222222222222222,9.3259,12.9345
134,00-0038559,Michael Wilson,4.479654,60.90983,0.389747,53.94736842105263,4.0,0.35,8.4295,12.9091
99,00-0037240,Jameson Williams,3.9885852,67.5675,0.3568529,65.23529411764706,4.666666666666667,0.4375,8.8979,12.8865
88,00-0037238,Drake London,5.196387,52.77592,0.40025505,76.58333333333333,2.6666666666666665,0.5454545454545454,7.6791,12.8755
153,00-0030279,Keenan Allen,3.5469666,59.861404,0.5566188,44.55555555555556,3.6666666666666665,0.2222222222222222,9.3259,12.8728
80,00-0036410,Tee Higgins,4.781117,63.237926,0.29262665,55.642857142857146,4.333333333333333,0.7142857142857143,8.0796,12.8607
318,00-0039064,Zay Flowers,5.0097976,49.816303,0.4777214,71.23529411764706,4.666666666666667,0.1875,7.848,12.8578
112,00-0037247,George Pickens,5.1148806,58.525394,0.3110952,88.75,4.0,0.5625,7.7191,12.834
95,00-0040124,Tetairoa McMillan,4.320338,59.10993,0.43203786,60.77777777777778,3.333333333333333,0.4375,8.5032,12.8236
114,00-0034348,Courtland Sutton,3.800218,64.282875,0.43127152,63.25,5.666666666666667,0.4375,9.0159,12.8161
320,00-0039064,Zay Flowers,4.9095764,49.816303,0.4777214,71.23529411764706,5.0,0.1875,7.848,12.7575
185,00-0039890,Adonai Mitchell,5.0448027,56.325535,0.34482223,30.2,4.0,0.1333333333333333,7.7015,12.7463
115,00-0034348,Courtland Sutton,3.800218,64.282875,0.4183725,63.25,5.666666666666667,0.4210526315789473,8.9385,12.7387
137,00-0038559,Michael Wilson,4.479654,47.92696,0.56082803,56.2,4.0,0.3157894736842105,8.1577,12.6373
236,00-0039451,Isaiah Williams,5.390968,53.963238,0.30741623,21.125,4.666666666666667,0.0,7.2408,12.6318
122,00-0039916,Ricky Pearsall,4.3283305,64.19673,0.30249354,52.8,3.6666666666666665,0.0,8.2346,12.563
62,00-0038606,Parker Washington,4.29819,51.961693,0.5089685,54.285714285714285,6.666666666666667,0.2857142857142857,8.25,12.5482
298,00-0040735,Luther Burden III,3.504462,53.235023,0.6180315,44.07142857142857,6.0,0.1428571428571428,9.0317,12.5362
98,00-0037240,Jameson Williams,4.650583,67.5675,0.1819807,65.23529411764706,4.333333333333333,0.4117647058823529,7.8486,12.4992
94,00-0040124,Tetairoa McMillan,4.675143,59.10993,0.308373,60.77777777777778,3.0,0.3888888888888889,7.7612,12.4364
136,00-0038559,Michael Wilson,3.8337002,60.90983,0.389747,53.94736842105263,4.0,0.35,8.4295,12.2632
48,00-0035659,Terry McLaurin,3.1971538,74.463776,0.2632254,58.333333333333336,3.6666666666666665,0.3,9.0257,12.2229
171,00-0031588,Stefon Diggs,3.7250311,56.451935,0.4715837,60.625,4.0,0.238095238095238,8.4747,12.1997
414,00-0038608,Kayshon Boutte,3.118515,46.47387,0.73813474,40.53846153846154,2.0,0.3888888888888889,9.0762,12.1947
186,00-0039890,Adonai Mitchell,5.0448027,56.325535,0.24977517,30.2,4.0,0.125,7.1312,12.176
52,00-0035659,Terry McLaurin,3.1971538,73.96875,0.2632254,58.2,3.6666666666666665,0.3,8.9762,12.1734
50,00-0035659,Terry McLaurin,3.1152635,74.463776,0.2632254,58.333333333333336,4.0,0.3,9.0257,12.141
64,00-0038606,Parker Washington,3.8840692,51.961693,0.5089685,54.285714285714285,5.666666666666667,0.2857142857142857,8.25,12.134
54,00-0035659,Terry McLaurin,3.1152635,73.96875,0.2632254,58.2,4.0,0.3,8.9762,12.0915
160,00-0037239,Chris Olave,4.348156,58.756077,0.31015632,72.6875,8.0,0.5625,7.7365,12.0847
96,00-0040124,Tetairoa McMillan,4.320338,59.10993,0.308373,60.77777777777778,3.333333333333333,0.3888888888888889,7.7612,12.0816
139,00-0038559,Michael Wilson,3.8337002,47.92696,0.56082803,56.2,4.0,0.3157894736842105,8.1577,11.9914
173,00-0031588,Stefon Diggs,4.4662595,46.334045,0.4715837,53.47619047619048,6.0,0.238095238095238,7.4629,11.9292
170,00-0031588,Stefon Diggs,4.4662595,56.451935,0.3000182,60.625,6.0,0.25,7.4453,11.9116
315,00-0039064,Zay Flowers,5.0097976,52.60468,0.2707036,67.0625,4.666666666666667,0.2941176470588235,6.8847,11.8945
101,00-0037240,Jameson Williams,4.650583,50.723003,0.3568529,64.6875,4.333333333333333,0.4375,7.2134,11.864
365,00-0037837,Calvin Austin III,3.8181937,48.27117,0.53360623,25.33333333333333,2.333333333333333,0.2,8.0288,11.8469
100,00-0037240,Jameson Williams,3.9885852,67.5675,0.1819807,65.23529411764706,4.666666666666667,0.4117647058823529,7.8486,11.8372
116,00-0034348,Courtland Sutton,2.8115063,64.282875,0.43127152,63.25,2.6666666666666665,0.4375,9.0159,11.8274
317,00-0039064,Zay Flowers,4.9095764,52.60468,0.2707036,67.0625,5.0,0.2941176470588235,6.8847,11.7943
49,00-0035659,Terry McLaurin,3.1971538,74.463776,0.18674697,58.333333333333336,3.6666666666666665,0.3333333333333333,8.5669,11.764
117,00-0034348,Courtland Sutton,2.8115063,64.282875,0.4183725,63.25,2.6666666666666665,0.4210526315789473,8.9385,11.75
155,00-0030279,Keenan Allen,3.6086388,47.74901,0.5566188,46.3125,3.6666666666666665,0.2222222222222222,8.1146,11.7233
53,00-0035659,Terry McLaurin,3.1971538,73.96875,0.18674697,58.2,3.6666666666666665,0.3333333333333333,8.5174,11.7145
415,00-0038608,Kayshon Boutte,3.118515,46.47387,0.6533533,40.53846153846154,2.0,0.4615384615384615,8.5675,11.686
51,00-0035659,Terry McLaurin,3.1152635,74.463776,0.18674697,58.333333333333336,4.0,0.3333333333333333,8.5669,11.6821
157,00-0030279,Keenan Allen,3.5469666,47.74901,0.5566188,46.3125,3.6666666666666665,0.2222222222222222,8.1146,11.6616
306,00-0038994,Jordan Addison,3.4573963,53.127556,0.4805563,43.57142857142857,1.3333333333333333,0.2142857142857142,8.1961,11.6535
55,00-0035659,Terry McLaurin,3.1152635,73.96875,0.18674697,58.2,4.0,0.3333333333333333,8.5174,11.6326
319,00-0039064,Zay Flowers,5.0097976,49.816303,0.2707036,71.23529411764706,4.666666666666667,0.2941176470588235,6.6059,11.6156
138,00-0038559,Michael Wilson,4.479654,47.92696,0.389747,56.2,4.0,0.35,7.1312,11.6108
237,00-0039451,Isaiah Williams,5.390968,53.963238,0.13447627,21.125,4.666666666666667,0.0,6.2032,11.5941
187,00-0039890,Adonai Mitchell,5.0448027,56.325535,0.14866634,30.2,4.0,0.1176470588235294,6.5246,11.5694
322,00-0039146,Jayden Reed,4.2599077,51.288128,0.35588586,41.66666666666666,3.6666666666666665,0.3333333333333333,7.2641,11.524
321,00-0039064,Zay Flowers,4.9095764,49.816303,0.2707036,71.23529411764706,5.0,0.2941176470588235,6.6059,11.5154
194,00-0039890,Adonai Mitchell,5.0448027,43.948154,0.34482223,28.3125,4.0,0.1333333333333333,6.4637,11.5086
398,00-0039868,Troy Franklin,4.20189,47.178566,0.42641726,44.3125,4.666666666666667,0.375,7.2764,11.4783
150,00-0039894,Xavier Worthy,4.297722,59.911972,0.19154212,38.0,1.3333333333333333,0.0714285714285714,7.1404,11.4382
142,00-0039491,Jalen Coker,4.0380692,60.03123,0.23068422,44.0,5.666666666666667,0.3333333333333333,7.3872,11.4253
238,00-0039451,Isaiah Williams,4.149699,53.963238,0.30741623,21.125,4.333333333333333,0.0,7.2408,11.3905
161,00-0033921,Chris Godwin Jr.,4.390415,57.06816,0.20653969,44.0,5.333333333333333,0.2222222222222222,6.9461,11.3365
308,00-0038994,Jordan Addison,3.1338618,53.127556,0.4805563,43.57142857142857,1.0,0.2142857142857142,8.1961,11.33
349,00-0040129,Emeka Egbuka,4.064278,48.407375,0.39866918,55.1764705882353,1.6666666666666667,0.375,7.2328,11.297
123,00-0031408,Mike Evans,4.0190835,63.507626,0.15092221,47.71428571428572,4.666666666666667,0.4285714285714285,7.2563,11.2754
402,00-0039868,Troy Franklin,4.20189,45.081398,0.42641726,41.70588235294117,4.666666666666667,0.375,7.0666,11.2685
300,00-0040735,Luther Burden III,2.2288482,53.235023,0.6180315,44.07142857142857,3.0,0.1428571428571428,9.0317,11.2605
103,00-0037240,Jameson Williams,3.9885852,50.723003,0.3568529,64.6875,4.666666666666667,0.4375,7.2134,11.202
175,00-0031588,Stefon Diggs,3.7250311,46.334045,0.4715837,53.47619047619048,4.0,0.238095238095238,7.4629,11.1879
132,00-0037816,Romeo Doubs,3.9032304,62.775784,0.16719984,49.88235294117647,5.333333333333333,0.4117647058823529,7.2808,11.184
152,00-0030279,Keenan Allen,3.6086388,59.861404,0.26408458,44.55555555555556,3.6666666666666665,0.25,7.5706,11.1793
172,00-0031588,Stefon Diggs,3.7250311,56.451935,0.3000182,60.625,4.0,0.25,7.4453,11.1703
220,00-0035662,Marquise Brown,4.028378,54.720142,0.2701769,34.86666666666667,2.333333333333333,0.3333333333333333,7.0931,11.1215
154,00-0030279,Keenan Allen,3.5469666,59.861404,0.26408458,44.55555555555556,3.6666666666666665,0.25,7.5706,11.1176
143,00-0039491,Jalen Coker,4.0380692,60.03123,0.17667538,44.0,5.666666666666667,0.2,7.0632,11.1012
350,00-0040129,Emeka Egbuka,4.064278,48.407375,0.36581957,55.1764705882353,1.6666666666666667,0.3529411764705882,7.0357,11.0999
418,00-0038608,Kayshon Boutte,3.118515,35.327095,0.73813474,39.94444444444444,2.0,0.3888888888888889,7.9615,11.08
228,00-0036912,DeVonta Smith,4.074977,54.00543,0.25438565,59.75,3.333333333333333,0.25,6.9269,11.0018
373,00-0036259,Jauan Jennings,3.6871915,47.977413,0.41371566,43.42857142857143,3.333333333333333,0.6428571428571429,7.28,10.9672
140,00-0038559,Michael Wilson,3.8337002,47.92696,0.389747,56.2,4.0,0.35,7.1312,10.9649
177,00-0036252,Michael Pittman,3.8419588,56.355904,0.24599041,46.64705882352941,2.6666666666666665,0.4117647058823529,7.1115,10.9535
244,00-0037614,John Metchie III,4.154742,53.859013,0.23505296,22.83333333333333,2.6666666666666665,0.1818181818181818,6.7962,10.951
195,00-0039890,Adonai Mitchell,5.0448027,43.948154,0.24977517,28.3125,4.0,0.125,5.8935,10.9383
416,00-0038608,Kayshon Boutte,1.8617276,46.47387,0.73813474,40.53846153846154,1.6666666666666667,0.3888888888888889,9.0762,10.9379
163,00-0033921,Chris Godwin Jr.,3.9723947,57.06816,0.20653969,44.0,4.333333333333333,0.2222222222222222,6.9461,10.9184
124,00-0031408,Mike Evans,4.0190835,63.507626,0.09059992,47.71428571428572,4.666666666666667,0.375,6.8944,10.9134
174,00-0031588,Stefon Diggs,4.4662595,46.334045,0.3000182,53.47619047619048,6.0,0.25,6.4335,10.8998
125,00-0031408,Mike Evans,3.5969741,63.507626,0.15092221,47.71428571428572,3.333333333333333,0.4285714285714285,7.2563,10.8533
240,00-0039451,Isaiah Williams,5.390968,35.98753,0.30741623,21.444444444444443,4.666666666666667,0.0,5.4433,10.8342
188,00-0039890,Adonai Mitchell,3.1218567,56.325535,0.34482223,30.2,1.0,0.1333333333333333,7.7015,10.8233
102,00-0037240,Jameson Williams,4.650583,50.723003,0.1819807,64.6875,4.333333333333333,0.4117647058823529,6.1642,10.8148
302,00-0040735,Luther Burden III,3.504462,35.782272,0.6180315,42.23529411764706,6.0,0.1428571428571428,7.2864,10.7909
179,00-0036252,Michael Pittman,3.6788585,56.355904,0.24599041,46.64705882352941,3.0,0.4117647058823529,7.1115,10.7904
203,00-0039890,Adonai Mitchell,5.0448027,36.749966,0.34482223,26.647058823529413,4.0,0.1333333333333333,5.7439,10.7887
271,00-0034960,Jakobi Meyers,4.268076,53.686596,0.19185518,49.8235294117647,4.0,0.2,6.5198,10.7879
353,00-0040129,Emeka Egbuka,4.064278,43.26404,0.39866918,58.125,1.6666666666666667,0.375,6.7184,10.7827
230,00-0036912,DeVonta Smith,3.8416388,54.00543,0.25438565,59.75,4.333333333333333,0.25,6.9269,10.7685
146,00-0039491,Jalen Coker,4.0380692,53.402397,0.23068422,34.7,5.666666666666667,0.3333333333333333,6.7243,10.7624
399,00-0039868,Troy Franklin,4.20189,47.178566,0.29930535,44.3125,4.666666666666667,0.3529411764705882,6.5137,10.7156
351,00-0040129,Emeka Egbuka,3.456742,48.407375,0.39866918,55.1764705882353,2.6666666666666665,0.375,7.2328,10.6895
221,00-0035662,Marquise Brown,4.028378,54.720142,0.19789077,34.86666666666667,2.333333333333333,0.3125,6.6594,10.6877
229,00-0036912,DeVonta Smith,4.074977,54.00543,0.20154753,59.75,3.333333333333333,0.2222222222222222,6.6098,10.6848
367,00-0037837,Calvin Austin III,2.6535246,48.27117,0.53360623,25.33333333333333,0.6666666666666666,0.2,8.0288,10.6823
272,00-0034960,Jakobi Meyers,4.268076,53.686596,0.17376737,49.8235294117647,4.0,0.1764705882352941,6.4113,10.6793
245,00-0037614,John Metchie III,4.154742,53.859013,0.18974538,22.83333333333333,2.6666666666666665,0.1666666666666666,6.5244,10.6791
274,00-0034960,Jakobi Meyers,4.1261797,53.686596,0.19185518,49.8235294117647,5.0,0.2,6.5198,10.646
310,00-0038994,Jordan Addison,3.4573963,42.89439,0.4805563,46.30769230769231,1.3333333333333333,0.2142857142857142,7.1728,10.6302
273,00-0034960,Jakobi Meyers,4.268076,53.686596,0.16381241,49.8235294117647,4.0,0.1666666666666666,6.3515,10.6196
181,00-0036252,Michael Pittman,3.8419588,52.984867,0.24599041,48.3125,2.6666666666666665,0.4117647058823529,6.7744,10.6164
354,00-0040129,Emeka Egbuka,4.064278,43.26404,0.36581957,58.125,1.6666666666666667,0.3529411764705882,6.5213,10.5856
222,00-0035662,Marquise Brown,3.4871242,54.720142,0.2701769,34.86666666666667,1.6666666666666667,0.3333333333333333,7.0931,10.5802
224,00-0035662,Marquise Brown,4.028378,49.270493,0.2701769,36.6875,2.333333333333333,0.3333333333333333,6.5481,10.5765
374,00-0036259,Jauan Jennings,3.6871915,47.977413,0.3482295,43.42857142857143,3.333333333333333,0.5294117647058824,6.8871,10.5743
419,00-0038608,Kayshon Boutte,3.118515,35.327095,0.6533533,39.94444444444444,2.0,0.4615384615384615,7.4528,10.5713
165,00-0033921,Chris Godwin Jr.,4.390415,49.40094,0.20653969,40.0,5.333333333333333,0.2222222222222222,6.1793,10.5697
275,00-0034960,Jakobi Meyers,4.1261797,53.686596,0.17376737,49.8235294117647,5.0,0.1764705882352941,6.4113,10.5374
246,00-0037614,John Metchie III,4.154742,53.859013,0.16420835,22.83333333333333,2.6666666666666665,0.1538461538461538,6.3712,10.5259
307,00-0038994,Jordan Addison,3.4573963,53.127556,0.2921075,43.57142857142857,1.3333333333333333,0.2307692307692307,7.0654,10.5228
403,00-0039868,Troy Franklin,4.20189,45.081398,0.29930535,41.70588235294117,4.666666666666667,0.3529411764705882,6.304,10.5059
