,player_id,display_name,predicted_receptions,predicted_receiving_yards,predicted_receiving_tds,receiving_yards_season_avg,receptions_season_avg,receiving_tds_season_avg,projected_std_points,projected_ppr_points
66,00-0039849,Marvin Harrison Jr.,3.716746,47.56353,0.07249497,58.333333333333336,4.0,0.4444444444444444,5.1913,8.9081
85,00-0040667,Matthew Golden,3.774671,42.839123,0.12948832,31.77777777777778,2.0,0.0,5.0608,8.8355
57,00-0037614,John Metchie III,2.0145483,49.72252,0.30625486,18.714285714285715,3.0,0.3333333333333333,6.8098,8.8243
89,00-0038563,Tre Tucker,2.7609887,40.62947,0.33142617,48.18181818181818,3.0,0.4545454545454545,6.0515,8.8125
92,00-0039342,Xavier Legette,3.4207408,37.857845,0.25629783,28.6,2.333333333333333,0.3,5.3236,8.7443
87,00-0033555,Mack Hollins,3.2414365,42.146416,0.2078665,37.90909090909091,4.0,0.1818181818181818,5.4618,8.7033
46,00-0034960,Jakobi Meyers,4.3557973,30.544771,0.20853621,46.09090909090909,4.0,0.0909090909090909,4.3057,8.6615
83,00-0034827,DJ Moore,3.4127324,43.214096,0.13691634,43.09090909090909,2.0,0.2727272727272727,5.1429,8.5556
75,00-0037545,Rashid Shaheed,3.2958014,44.455444,0.13443005,44.083333333333336,0.6666666666666666,0.1538461538461538,5.2521,8.5479
34,00-0039890,Adonai Mitchell,2.7350678,54.206802,0.05996703,18.545454545454547,1.0,0.0,5.7805,8.5156
77,00-0037545,Rashid Shaheed,3.2630463,44.455444,0.13443005,44.083333333333336,1.0,0.1538461538461538,5.2521,8.5152
67,00-0040705,Chimere Dike,2.5273833,46.533405,0.22004928,25.2,2.6666666666666665,0.2,5.9736,8.501
36,00-0039890,Adonai Mitchell,2.692965,54.206802,0.05996703,18.545454545454547,1.3333333333333333,0.0,5.7805,8.4734
56,00-0037614,John Metchie III,2.540738,49.72252,0.15227908,18.714285714285715,3.333333333333333,0.2857142857142857,5.8859,8.4267
93,00-0037837,Calvin Austin III,3.5499704,37.421757,0.15431933,30.88888888888889,2.333333333333333,0.2222222222222222,4.6681,8.2181
70,00-0035535,Darius Slayton,2.3644512,45.16501,0.19452271,40.66666666666666,3.333333333333333,0.0,5.6836,8.0481
111,00-0039916,Ricky Pearsall,3.0302107,31.52445,0.29399586,55.5,2.333333333333333,0.0,4.9164,7.9466
113,00-0038619,Andrei Iosivas,3.2182355,31.374805,0.26396248,35.22222222222222,4.0,0.1111111111111111,4.7213,7.9395
82,00-0040581,Dont'e Thornton Jr.,1.9903742,43.793396,0.25615838,14.0,0.6666666666666666,0.0,5.9163,7.9067
98,00-0032211,Tyler Lockett,3.1663709,24.428625,0.38277632,17.416666666666668,4.0,0.0,4.7395,7.9059
58,00-0037614,John Metchie III,2.0145483,49.72252,0.15227908,18.714285714285715,3.0,0.2857142857142857,5.8859,7.9005
79,00-0037545,Rashid Shaheed,3.2958014,35.093666,0.13443005,40.69230769230769,0.6666666666666666,0.1538461538461538,4.3159,7.6117
81,00-0037545,Rashid Shaheed,3.2630463,35.093666,0.13443005,40.69230769230769,1.0,0.1538461538461538,4.3159,7.579
95,00-0032211,Tyler Lockett,3.1663709,36.938854,0.11451629,19.0,4.0,0.0,4.381,7.5474
109,00-0039880,Malik Washington,3.0022938,32.514668,0.21407266,21.272727272727277,2.6666666666666665,0.1818181818181818,4.5359,7.5382
86,00-0038994,Jordan Addison,2.8972332,42.246124,0.06919492,51.5,1.6666666666666667,0.375,4.6398,7.537
96,00-0032211,Tyler Lockett,1.5439141,36.938854,0.38277632,19.0,2.333333333333333,0.0,5.9905,7.5345
69,00-0036415,Van Jefferson,1.8410326,45.1995,0.18885383,22.22222222222222,1.6666666666666667,0.1111111111111111,5.6531,7.4941
119,00-0032464,Kalif Raymond,2.7475896,26.914774,0.31393796,18.75,2.0,0.0,4.5751,7.3227
105,00-0035662,Marquise Brown,2.8417406,34.08533,0.16738275,39.90909090909091,2.333333333333333,0.3636363636363636,4.4128,7.2546
47,00-0034960,Jakobi Meyers,2.5363016,30.544771,0.27184972,46.09090909090909,3.0,0.1,4.6856,7.2219
102,00-0040735,Luther Burden III,2.5566196,36.76033,0.16430643,29.5,3.0,0.1,4.6619,7.2185
116,00-0039893,Brian Thomas Jr.,2.4251175,29.404005,0.29546332,52.5,4.666666666666667,0.125,4.7132,7.1383
59,00-0037614,John Metchie III,2.540738,27.357357,0.30625486,21.83333333333333,3.333333333333333,0.3333333333333333,4.5733,7.114
91,00-0035659,Terry McLaurin,2.7621639,39.88581,0.04541771,50.75,3.6666666666666665,0.25,4.2611,7.0233
48,00-0034960,Jakobi Meyers,2.5363016,30.544771,0.20853621,46.09090909090909,3.0,0.0909090909090909,4.3057,6.842
107,00-0039491,Jalen Coker,3.2182736,32.706505,0.05420463,25.0,3.333333333333333,0.0,3.5959,6.8142
88,00-0036165,Isaiah Hodgins,2.3039951,41.08961,0.048604276,49.5,2.6666666666666665,0.5,4.4006,6.7046
122,00-0037291,Jalen Nailor,2.237015,23.962873,0.34265903,28.90909090909091,2.0,0.1818181818181818,4.4522,6.6893
104,00-0038606,Parker Washington,2.7551825,35.177097,0.060423944,42.1,3.333333333333333,0.3,3.8803,6.6354
61,00-0037614,John Metchie III,2.0145483,27.357357,0.30625486,21.83333333333333,3.0,0.3333333333333333,4.5733,6.5878
124,00-0031236,Brandin Cooks,2.5995767,21.023746,0.30742255,18.33333333333333,2.0,0.0,3.9469,6.5465
120,00-0034775,Christian Kirk,2.2875037,26.673279,0.2518822,28.285714285714285,2.333333333333333,0.1428571428571428,4.1786,6.4661
115,00-0038559,Michael Wilson,3.2102027,30.165245,0.032880876,46.57142857142857,4.666666666666667,0.0714285714285714,3.2138,6.424
123,00-0032775,Demarcus Robinson,1.5959841,22.460926,0.42187655,18.11111111111111,1.6666666666666667,0.0,4.7774,6.3733
118,00-0038997,Josh Downs,2.5902297,27.132769,0.17446369,31.9,3.0,0.3,3.7601,6.3503
37,00-0039890,Adonai Mitchell,2.7350678,15.515866,0.34184605,20.4,1.0,0.0,3.6027,6.3377
99,00-0032211,Tyler Lockett,3.1663709,24.428625,0.11451629,17.416666666666668,4.0,0.0,3.13,6.2963
39,00-0039890,Adonai Mitchell,2.692965,15.515866,0.34184605,20.4,1.3333333333333333,0.0,3.6027,6.2956
100,00-0032211,Tyler Lockett,1.5439141,24.428625,0.38277632,17.416666666666668,2.333333333333333,0.0,4.7395,6.2834
60,00-0037614,John Metchie III,2.540738,27.357357,0.15227908,21.83333333333333,3.333333333333333,0.2857142857142857,3.6494,6.1901
112,00-0036309,Darnell Mooney,2.5642118,31.44782,0.079148464,33.111111111111114,2.333333333333333,0.1111111111111111,3.6197,6.1839
106,00-0039424,Devaughn Vele,2.3177545,33.349087,0.07765362,15.166666666666666,1.6666666666666667,0.1666666666666666,3.8008,6.1186
117,00-0037742,Treylon Burks,2.506877,27.591564,0.12667379,36.0,1.6666666666666667,0.0,3.5192,6.0261
108,00-0039751,Jordan Whittington,2.4492214,32.53727,0.045494087,18.375,2.0,0.0,3.5267,5.9759
97,00-0032211,Tyler Lockett,1.5439141,36.938854,0.11451629,19.0,2.333333333333333,0.0,4.381,5.9249
110,00-0036550,Rashod Bateman,1.8307196,31.58726,0.11797269,21.55555555555556,1.6666666666666667,0.2222222222222222,3.8666,5.6973
62,00-0037614,John Metchie III,2.0145483,27.357357,0.15227908,21.83333333333333,3.0,0.2857142857142857,3.6494,5.664
114,00-0030564,DeAndre Hopkins,2.2091787,30.528357,0.058644645,21.09090909090909,1.6666666666666667,0.1818181818181818,3.4047,5.6139
127,00-0039410,Ryan Flournoy,1.6361357,15.4928,0.36180386,25.0,1.0,0.25,3.7201,5.3562
101,00-0032211,Tyler Lockett,1.5439141,24.428625,0.11451629,17.416666666666668,2.333333333333333,0.0,3.13,4.6739
38,00-0039890,Adonai Mitchell,2.7350678,15.515866,0.05996703,20.4,1.0,0.0,1.9114,4.6465
40,00-0039890,Adonai Mitchell,2.692965,15.515866,0.05996703,20.4,1.3333333333333333,0.0,1.9114,4.6044
121,00-0039739,Roman Wilson,1.6864928,25.267385,0.061106797,20.75,1.0,0.25,2.8934,4.5799
125,00-0039623,Mason Tipton,1.6062831,18.62806,0.02317021,7.333333333333333,1.0,0.0,2.0018,3.6081
126,00-0035500,Greg Dortch,1.4874403,16.68127,0.048758484,21.33333333333333,4.666666666666667,0.3333333333333333,1.9607,3.4481
128,00-0036182,Nick Westbrook-Ikhine,1.0566258,14.215089,0.068278246,11.125,1.3333333333333333,0.0,1.8312,2.8878
129,00-0035359,David Sills,1.4186442,11.409218,0.04500346,8.333333333333334,1.0,0.1666666666666666,1.4109,2.8296
130,00-0037741,Jahan Dotson,0.94485444,10.415605,0.10397657,21.55555555555556,0.6666666666666666,0.1111111111111111,1.6654,2.6103
