defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
LA,BUF,14,103.0,342.0,6.0,,
LA,CHI,4,133.0,157.0,3.0,1.0,
LA,DET,1,163.0,217.0,3.0,1.0,1.0
LA,GB,5,128.0,224.0,4.0,2.0,1.0
LA,LV,7,122.0,206.0,1.0,4.0,4.0
LA,MIA,10,68.0,207.0,2.0,2.0,2.0
LA,MIN,8,65.0,240.0,2.0,,
LA,MIN,19,107.0,245.0,2.0,2.0,2.0
LA,NE,11,125.0,282.0,2.0,3.0,2.0
LA,NO,13,143.0,184.0,1.0,,
LA,NYJ,16,75.0,256.0,1.0,1.0,1.0
LA,PHI,12,316.0,179.0,4.0,,
LA,PHI,20,286.0,128.0,3.0,1.0,
LA,SEA,9,108.0,363.0,4.0,5.0,3.0
LA,SEA,18,127.0,223.0,4.0,,
LA,SF,3,137.0,292.0,3.0,2.0,1.0
LA,SF,15,63.0,142.0,,1.0,1.0
TB,ATL,5,73.0,509.0,4.0,2.0,1.0
TB,ATL,8,129.0,276.0,4.0,1.0,
TB,BAL,7,244.0,281.0,5.0,2.0,1.0
TB,CAR,13,78.0,298.0,2.0,1.0,1.0
TB,CAR,17,39.0,203.0,2.0,2.0,
TB,DAL,16,35.0,292.0,2.0,,
TB,DEN,3,138.0,216.0,2.0,1.0,1.0
TB,DET,2,139.0,324.0,1.0,2.0,2.0
TB,KC,9,124.0,291.0,4.0,1.0,1.0
TB,LAC,15,32.0,199.0,2.0,3.0,2.0
TB,LV,14,92.0,205.0,1.0,4.0,2.0
TB,NO,6,81.0,243.0,3.0,5.0,3.0
TB,NO,18,64.0,240.0,1.0,,
TB,NYG,12,77.0,192.0,1.0,2.0,1.0
TB,PHI,4,114.0,158.0,2.0,2.0,1.0
TB,SF,10,76.0,353.0,2.0,1.0,
TB,WAS,1,140.0,184.0,3.0,3.0,
TB,WAS,19,87.0,268.0,2.0,,
TEN,BUF,7,74.0,323.0,4.0,1.0,
TEN,CHI,1,86.0,93.0,,3.0,1.0
TEN,CIN,15,101.0,271.0,4.0,3.0,3.0
TEN,DET,8,164.0,94.0,6.0,3.0,
TEN,GB,3,188.0,202.0,2.0,,
TEN,HOU,12,40.0,247.0,2.0,3.0,3.0
TEN,HOU,18,208.0,178.0,2.0,2.0,1.0
TEN,IND,6,80.0,189.0,2.0,1.0,1.0
TEN,IND,16,335.0,131.0,5.0,1.0,1.0
TEN,JAX,14,73.0,220.0,1.0,2.0,2.0
TEN,JAX,17,123.0,174.0,2.0,,
TEN,LAC,10,147.0,164.0,3.0,,
TEN,MIA,4,106.0,96.0,1.0,1.0,1.0
TEN,MIN,11,83.0,246.0,3.0,2.0,1.0
TEN,NE,9,110.0,206.0,2.0,5.0,3.0
TEN,NYJ,2,102.0,176.0,3.0,,
TEN,WAS,13,268.0,206.0,6.0,2.0,1.0
WAS,ARI,4,181.0,142.0,2.0,3.0,1.0
WAS,ATL,17,126.0,223.0,3.0,5.0,1.0
WAS,BAL,6,178.0,323.0,3.0,2.0,1.0
WAS,CAR,7,96.0,89.0,2.0,3.0,2.0
WAS,CHI,8,202.0,131.0,2.0,2.0,1.0
WAS,CIN,3,124.0,324.0,4.0,,
WAS,CLE,5,104.0,141.0,1.0,1.0,1.0
WAS,DAL,12,91.0,247.0,2.0,3.0,1.0
WAS,DAL,18,150.0,244.0,1.0,1.0,1.0
WAS,DET,20,201.0,336.0,5.0,5.0,5.0
WAS,NO,15,69.0,205.0,2.0,1.0,1.0
WAS,NYG,2,129.0,178.0,3.0,1.0,1.0
WAS,NYG,9,164.0,174.0,3.0,1.0,1.0
WAS,PHI,11,229.0,221.0,3.0,1.0,
WAS,PHI,16,211.0,154.0,3.0,3.0,2.0
WAS,PHI,21,232.0,246.0,8.0,,
WAS,PIT,10,143.0,195.0,4.0,4.0,3.0
WAS,TB,1,114.0,289.0,4.0,,
WAS,TB,19,101.0,185.0,2.0,1.0,1.0
WAS,TEN,13,35.0,212.0,2.0,3.0,2.0
