defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
TB,ATL,13,64.0,269.0,1.0,2.0,1.0
TB,CAR,4,136.0,124.0,3.0,2.0,1.0
TB,CAR,17,113.0,293.0,5.0,3.0,3.0
TB,CHI,16,174.0,156.0,2.0,2.0,
TB,DAL,10,42.0,186.0,,3.0,1.0
TB,HOU,3,187.0,228.0,2.0,4.0,1.0
TB,IND,12,30.0,315.0,2.0,1.0,
TB,JAX,5,55.0,303.0,5.0,2.0,2.0
TB,LA,15,101.0,234.0,4.0,,
TB,NO,2,105.0,255.0,3.0,5.0,3.0
TB,NO,14,89.0,312.0,3.0,,
TB,NYG,9,115.0,213.0,2.0,4.0,2.0
TB,PHI,11,136.0,261.0,3.0,4.0,4.0
TB,TEN,1,129.0,209.0,5.0,2.0,1.0
TB,WAS,7,51.0,317.0,5.0,1.0,1.0
TEN,ATL,7,130.0,251.0,1.0,3.0,2.0
TEN,BUF,5,130.0,113.0,2.0,1.0,
TEN,CAR,10,121.0,217.0,3.0,,
TEN,CLE,2,117.0,172.0,3.0,2.0,
TEN,HOU,8,57.0,235.0,2.0,,
TEN,HOU,16,131.0,207.0,3.0,2.0,2.0
TEN,IND,3,136.0,260.0,4.0,3.0,2.0
TEN,IND,17,131.0,207.0,2.0,2.0,1.0
TEN,JAX,11,90.0,242.0,1.0,2.0,2.0
TEN,JAX,13,82.0,322.0,7.0,1.0,1.0
TEN,LV,12,85.0,330.0,3.0,3.0,2.0
TEN,MIA,6,180.0,266.0,4.0,2.0,2.0
TEN,NE,15,93.0,267.0,2.0,,
TEN,NO,9,63.0,387.0,4.0,1.0,1.0
TEN,NYJ,14,183.0,263.0,3.0,,
TEN,TB,1,92.0,210.0,3.0,4.0,2.0
WAS,ATL,5,176.0,254.0,2.0,5.0,3.0
WAS,BUF,15,240.0,235.0,3.0,2.0,1.0
WAS,CAR,11,142.0,246.0,5.0,1.0,
WAS,CHI,14,87.0,315.0,3.0,1.0,1.0
WAS,DAL,13,97.0,223.0,1.0,5.0,4.0
WAS,DAL,17,100.0,435.0,3.0,4.0,4.0
WAS,GB,18,142.0,210.0,4.0,1.0,1.0
WAS,LA,2,67.0,150.0,1.0,2.0,
WAS,MIA,1,75.0,226.0,1.0,2.0,1.0
WAS,NE,9,163.0,299.0,3.0,3.0,2.0
WAS,NO,10,158.0,209.0,3.0,4.0,2.0
WAS,NYG,3,84.0,279.0,3.0,,
WAS,NYG,12,33.0,321.0,2.0,5.0,3.0
WAS,NYJ,6,223.0,253.0,4.0,3.0,3.0
WAS,PHI,4,87.0,270.0,3.0,2.0,2.0
WAS,PHI,16,45.0,380.0,4.0,6.0,2.0
WAS,TB,7,190.0,297.0,2.0,2.0,1.0
