defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
DEN,CAR,12,186.0,164.0,2.0,1.0,
DEN,HOU,2,81.0,177.0,,2.0,
DEN,IND,5,106.0,251.0,,5.0,2.0
DEN,JAX,8,191.0,133.0,2.0,3.0,2.0
DEN,KC,14,92.0,352.0,3.0,3.0,3.0
DEN,KC,17,47.0,328.0,4.0,1.0,1.0
DEN,LA,16,160.0,230.0,5.0,1.0,
DEN,LAC,6,73.0,238.0,1.0,3.0,2.0
DEN,LAC,18,60.0,298.0,3.0,5.0,3.0
DEN,LV,4,214.0,188.0,2.0,,
DEN,LV,11,109.0,307.0,2.0,1.0,
DEN,NYJ,7,156.0,121.0,1.0,,
DEN,SEA,1,79.0,195.0,2.0,3.0,1.0
DEN,SF,3,88.0,211.0,1.0,3.0,3.0
DEN,TEN,10,63.0,255.0,2.0,1.0,1.0
DET,BUF,12,164.0,253.0,3.0,3.0,1.0
DET,CAR,16,321.0,250.0,4.0,,
DET,CHI,10,258.0,167.0,5.0,2.0,1.0
DET,CHI,17,200.0,75.0,1.0,2.0,2.0
DET,DAL,7,141.0,207.0,3.0,1.0,1.0
DET,GB,9,107.0,291.0,1.0,5.0,3.0
DET,GB,18,103.0,205.0,1.0,2.0,2.0
DET,JAX,13,95.0,185.0,1.0,1.0,1.0
DET,MIA,8,109.0,382.0,4.0,1.0,1.0
DET,MIN,3,124.0,260.0,4.0,1.0,1.0
DET,MIN,14,22.0,425.0,3.0,2.0,2.0
DET,NE,5,181.0,188.0,1.0,2.0,1.0
DET,NYG,11,89.0,341.0,3.0,3.0,3.0
DET,NYJ,15,50.0,317.0,2.0,1.0,1.0
DET,PHI,1,217.0,243.0,4.0,,
DET,SEA,4,237.0,320.0,5.0,,
DET,WAS,2,88.0,337.0,4.0,2.0,1.0
GB,BUF,8,154.0,218.0,3.0,3.0,2.0
GB,CHI,2,180.0,70.0,1.0,3.0,1.0
GB,CHI,13,156.0,254.0,2.0,3.0,3.0
GB,DAL,10,159.0,265.0,4.0,4.0,3.0
GB,DET,9,118.0,137.0,2.0,1.0,1.0
GB,DET,18,105.0,224.0,2.0,1.0,
GB,LA,15,72.0,111.0,1.0,2.0,1.0
GB,MIA,16,82.0,310.0,2.0,6.0,4.0
GB,MIN,1,126.0,277.0,2.0,,
GB,MIN,17,102.0,262.0,3.0,5.0,4.0
GB,NE,4,167.0,136.0,2.0,1.0,1.0
GB,NYG,5,129.0,217.0,3.0,1.0,
GB,NYJ,6,182.0,110.0,2.0,,
GB,PHI,12,364.0,153.0,5.0,2.0,1.0
GB,TB,3,35.0,271.0,1.0,3.0,2.0
GB,TEN,11,91.0,337.0,4.0,1.0,1.0
GB,WAS,7,166.0,201.0,3.0,2.0,2.0
HOU,CHI,3,282.0,106.0,2.0,4.0,2.0
HOU,CLE,13,175.0,131.0,,4.0,3.0
HOU,DAL,14,128.0,284.0,3.0,3.0,2.0
HOU,DEN,2,150.0,219.0,1.0,1.0,1.0
HOU,IND,1,177.0,352.0,2.0,5.0,2.0
HOU,IND,18,196.0,209.0,4.0,5.0,3.0
HOU,JAX,5,136.0,286.0,,2.0,2.0
HOU,JAX,17,169.0,181.0,3.0,3.0,2.0
HOU,KC,15,189.0,336.0,4.0,3.0,2.0
HOU,LAC,4,86.0,340.0,4.0,2.0,1.0
HOU,LV,7,165.0,241.0,4.0,1.0,
HOU,MIA,12,66.0,305.0,2.0,1.0,1.0
HOU,NYG,10,192.0,197.0,3.0,,
HOU,PHI,9,145.0,243.0,4.0,2.0,1.0
HOU,TEN,8,315.0,55.0,2.0,1.0,1.0
HOU,TEN,16,184.0,99.0,2.0,4.0,3.0
HOU,WAS,11,153.0,191.0,1.0,1.0,
IND,DAL,13,220.0,170.0,7.0,1.0,1.0
IND,DEN,5,127.0,274.0,,5.0,2.0
IND,HOU,1,79.0,240.0,2.0,2.0,1.0
IND,HOU,18,59.0,311.0,4.0,5.0,3.0
IND,JAX,2,97.0,235.0,3.0,1.0,
IND,JAX,6,244.0,165.0,4.0,2.0,1.0
IND,KC,3,58.0,262.0,2.0,2.0,1.0
IND,LAC,16,104.0,235.0,2.0,2.0,2.0
IND,LV,10,77.0,248.0,3.0,,
IND,MIN,15,93.0,460.0,6.0,4.0,3.0
IND,NE,9,72.0,147.0,1.0,2.0,1.0
IND,NYG,17,217.0,177.0,4.0,1.0,1.0
IND,PHI,11,143.0,190.0,2.0,5.0,2.0
IND,PIT,12,174.0,174.0,2.0,,
IND,TEN,4,130.0,137.0,3.0,,
IND,TEN,7,140.0,132.0,,1.0,1.0
IND,WAS,8,96.0,279.0,2.0,1.0,1.0
JAX,BAL,12,163.0,254.0,2.0,3.0,2.0
JAX,DAL,15,154.0,256.0,5.0,2.0,2.0
JAX,DEN,8,101.0,252.0,3.0,1.0,1.0
JAX,DET,13,101.0,340.0,4.0,,
JAX,HOU,5,117.0,140.0,1.0,,
JAX,HOU,17,84.0,211.0,1.0,1.0,1.0
JAX,IND,2,54.0,195.0,,4.0,3.0
JAX,IND,6,45.0,389.0,4.0,1.0,
JAX,KC,10,156.0,331.0,4.0,4.0,3.0
JAX,KC,20,146.0,218.0,3.0,,
JAX,LAC,3,26.0,297.0,1.0,2.0,2.0
JAX,LAC,19,68.0,273.0,3.0,2.0,1.0
JAX,LV,9,71.0,259.0,2.0,1.0,1.0
JAX,NYG,7,236.0,202.0,2.0,,
JAX,NYJ,16,66.0,182.0,,3.0,2.0
JAX,PHI,4,213.0,204.0,5.0,2.0,1.0
JAX,TEN,14,137.0,254.0,3.0,4.0,4.0
JAX,TEN,18,147.0,179.0,2.0,3.0,2.0
JAX,WAS,1,87.0,313.0,4.0,3.0,3.0
KC,ARI,1,104.0,205.0,3.0,3.0,
KC,BUF,6,133.0,329.0,3.0,2.0,1.0
KC,CIN,13,154.0,286.0,3.0,,
KC,CIN,21,71.0,270.0,2.0,2.0,2.0
KC,DEN,14,106.0,263.0,5.0,3.0,2.0
KC,DEN,17,117.0,222.0,3.0,3.0,3.0
KC,HOU,15,96.0,129.0,3.0,1.0,1.0
KC,IND,3,83.0,222.0,2.0,3.0,2.0
KC,JAX,10,75.0,259.0,2.0,,
KC,JAX,20,144.0,217.0,2.0,2.0,2.0
KC,LA,12,117.0,106.0,1.0,3.0,3.0
KC,LAC,2,76.0,334.0,4.0,1.0,1.0
KC,LAC,11,115.0,280.0,3.0,2.0,2.0
KC,LV,5,155.0,241.0,3.0,1.0,
KC,LV,18,99.0,219.0,1.0,3.0,2.0
KC,PHI,22,115.0,304.0,5.0,2.0,1.0
KC,SEA,16,133.0,215.0,1.0,1.0,1.0
KC,SF,7,102.0,369.0,2.0,4.0,4.0
KC,TB,4,3.0,385.0,4.0,2.0,2.0
KC,TEN,9,173.0,80.0,2.0,,
MIA,BAL,2,155.0,318.0,4.0,1.0,
MIA,BUF,3,115.0,400.0,2.0,3.0,1.0
MIA,BUF,15,153.0,304.0,4.0,2.0,1.0
MIA,BUF,19,109.0,352.0,5.0,5.0,3.0
MIA,CHI,9,253.0,123.0,4.0,,
MIA,CIN,4,70.0,310.0,3.0,,
MIA,CLE,10,113.0,212.0,2.0,2.0,1.0
MIA,DET,8,82.0,321.0,3.0,,
MIA,GB,16,82.0,238.0,2.0,2.0,1.0
MIA,HOU,12,36.0,215.0,3.0,5.0,3.0
MIA,LAC,14,84.0,367.0,2.0,1.0,
MIA,MIN,6,83.0,175.0,3.0,2.0,
MIA,NE,1,80.0,213.0,2.0,3.0,3.0
MIA,NE,17,78.0,204.0,2.0,,
MIA,NYJ,5,138.0,210.0,5.0,,
MIA,NYJ,18,38.0,149.0,,2.0,
MIA,PIT,7,95.0,257.0,1.0,3.0,3.0
MIA,SF,13,124.0,266.0,2.0,2.0,1.0
MIN,ARI,8,78.0,326.0,3.0,3.0,2.0
MIN,BUF,10,175.0,330.0,4.0,4.0,4.0
MIN,CHI,5,78.0,208.0,2.0,4.0,1.0
MIN,CHI,18,120.0,147.0,2.0,2.0,2.0
MIN,DAL,11,151.0,307.0,4.0,1.0,
MIN,DET,3,139.0,277.0,3.0,2.0,1.0
MIN,DET,14,134.0,330.0,4.0,,
MIN,GB,1,112.0,260.0,1.0,2.0,2.0
MIN,GB,17,164.0,168.0,3.0,1.0,
MIN,IND,15,172.0,182.0,1.0,2.0,1.0
MIN,MIA,6,73.0,418.0,2.0,3.0,3.0
MIN,NE,12,45.0,382.0,2.0,1.0,
MIN,NO,4,111.0,236.0,3.0,1.0,1.0
MIN,NYG,16,126.0,334.0,2.0,3.0,2.0
MIN,NYG,19,145.0,301.0,4.0,2.0,
MIN,NYJ,13,120.0,369.0,1.0,2.0,2.0
MIN,PHI,2,163.0,333.0,3.0,2.0,1.0
MIN,WAS,9,138.0,149.0,2.0,1.0,1.0
NE,ARI,14,113.0,255.0,2.0,3.0,2.0
NE,BAL,3,191.0,218.0,5.0,3.0,2.0
NE,BUF,13,136.0,223.0,3.0,1.0,1.0
NE,BUF,18,93.0,254.0,3.0,2.0,2.0
NE,CHI,7,244.0,179.0,3.0,5.0,1.0
NE,CIN,16,74.0,375.0,4.0,4.0,3.0
NE,CLE,6,70.0,266.0,1.0,4.0,3.0
NE,DET,5,102.0,229.0,1.0,2.0,2.0
NE,GB,4,199.0,251.0,4.0,3.0,2.0
NE,IND,9,78.0,103.0,1.0,1.0,1.0
NE,LV,15,97.0,231.0,4.0,3.0,1.0
NE,MIA,1,65.0,270.0,1.0,2.0,
NE,MIA,17,86.0,265.0,4.0,2.0,2.0
NE,MIN,12,58.0,310.0,3.0,1.0,1.0
NE,NYJ,8,51.0,355.0,2.0,3.0,3.0
NE,NYJ,11,59.0,77.0,,,
NE,PIT,2,91.0,168.0,1.0,1.0,1.0
NO,ARI,7,138.0,204.0,3.0,2.0,
NO,ATL,1,201.0,215.0,2.0,3.0,2.0
NO,ATL,15,231.0,97.0,2.0,1.0,1.0
NO,BAL,9,188.0,133.0,3.0,1.0,
NO,CAR,3,146.0,170.0,1.0,,
NO,CAR,18,171.0,43.0,1.0,4.0,2.0
NO,CIN,6,76.0,300.0,4.0,,
NO,CLE,16,124.0,135.0,1.0,1.0,1.0
NO,LA,11,148.0,223.0,2.0,,
NO,LV,8,39.0,173.0,,1.0,1.0
NO,MIN,4,81.0,286.0,2.0,2.0,2.0
NO,PHI,17,67.0,274.0,2.0,2.0,1.0
NO,PIT,10,219.0,199.0,2.0,1.0,
NO,SEA,5,151.0,268.0,4.0,1.0,1.0
NO,SF,12,98.0,222.0,1.0,,
NO,TB,2,74.0,190.0,1.0,1.0,1.0
NO,TB,13,77.0,281.0,2.0,2.0,2.0
NYG,BAL,6,211.0,210.0,2.0,2.0,2.0
NYG,CAR,2,146.0,145.0,1.0,3.0,2.0
NYG,CHI,4,149.0,174.0,,3.0,3.0
NYG,DAL,3,178.0,215.0,2.0,,
NYG,DAL,12,170.0,261.0,4.0,3.0,2.0
NYG,DET,11,163.0,165.0,4.0,1.0,
NYG,GB,5,94.0,222.0,2.0,2.0,
NYG,HOU,10,101.0,319.0,1.0,3.0,2.0
NYG,IND,17,128.0,141.0,2.0,1.0,1.0
NYG,JAX,7,142.0,310.0,2.0,1.0,1.0
NYG,MIN,16,83.0,299.0,3.0,,
NYG,MIN,19,61.0,271.0,3.0,,
NYG,PHI,14,254.0,217.0,6.0,,
NYG,PHI,18,139.0,229.0,1.0,1.0,1.0
NYG,PHI,20,269.0,154.0,5.0,1.0,
NYG,SEA,8,88.0,212.0,3.0,3.0,3.0
NYG,TEN,1,93.0,266.0,2.0,1.0,
NYG,WAS,13,166.0,275.0,2.0,3.0,1.0
NYG,WAS,15,159.0,249.0,2.0,4.0,2.0
NYJ,BAL,1,65.0,213.0,3.0,2.0,1.0
NYJ,BUF,9,134.0,205.0,2.0,4.0,2.0
NYJ,BUF,14,103.0,147.0,2.0,,
NYJ,CHI,12,128.0,179.0,1.0,3.0,1.0
NYJ,CIN,3,70.0,275.0,3.0,1.0,1.0
NYJ,CLE,2,185.0,229.0,4.0,1.0,1.0
NYJ,DEN,7,105.0,225.0,1.0,2.0,1.0
NYJ,DET,15,107.0,252.0,1.0,,
NYJ,GB,6,60.0,254.0,1.0,2.0,1.0
NYJ,JAX,16,150.0,229.0,1.0,1.0,1.0
NYJ,MIA,5,137.0,166.0,2.0,2.0,2.0
NYJ,MIA,18,162.0,152.0,,1.0,
NYJ,MIN,13,130.0,173.0,3.0,,
NYJ,NE,8,133.0,194.0,1.0,2.0,1.0
NYJ,NE,11,99.0,246.0,,2.0,
NYJ,PIT,4,119.0,204.0,2.0,5.0,4.0
NYJ,SEA,17,198.0,183.0,2.0,1.0,
LV,ARI,2,143.0,277.0,3.0,1.0,1.0
LV,DEN,4,85.0,237.0,4.0,1.0,1.0
LV,DEN,11,94.0,247.0,1.0,1.0,
LV,HOU,7,108.0,302.0,3.0,2.0,1.0
LV,IND,10,209.0,222.0,3.0,2.0,1.0
LV,JAX,9,169.0,235.0,3.0,1.0,1.0
LV,KC,5,104.0,292.0,4.0,,
LV,KC,18,170.0,202.0,4.0,,
LV,LA,14,72.0,230.0,2.0,1.0,1.0
LV,LAC,1,78.0,279.0,3.0,1.0,
LV,LAC,13,73.0,335.0,1.0,3.0,1.0
LV,NE,15,227.0,112.0,2.0,1.0,1.0
LV,NO,8,136.0,231.0,3.0,,
LV,PIT,16,106.0,244.0,1.0,1.0,1.0
LV,SEA,12,66.0,328.0,4.0,3.0,2.0
LV,SF,17,173.0,284.0,4.0,1.0,1.0
LV,TEN,3,111.0,264.0,3.0,2.0,1.0
PHI,ARI,5,124.0,250.0,2.0,2.0,1.0
PHI,CHI,15,158.0,152.0,3.0,4.0,1.0
PHI,DAL,6,134.0,181.0,2.0,3.0,3.0
PHI,DAL,16,117.0,347.0,5.0,2.0,1.0
PHI,DET,1,182.0,215.0,6.0,2.0,1.0
PHI,GB,12,107.0,253.0,4.0,2.0,2.0
PHI,HOU,9,168.0,154.0,2.0,2.0,2.0
PHI,IND,11,99.0,213.0,1.0,1.0,1.0
PHI,JAX,4,71.0,174.0,2.0,6.0,5.0
PHI,KC,22,162.0,182.0,4.0,1.0,
PHI,MIN,2,62.0,221.0,1.0,4.0,3.0
PHI,NO,17,131.0,229.0,1.0,1.0,1.0
PHI,NYG,14,123.0,216.0,3.0,2.0,1.0
PHI,NYG,18,129.0,168.0,2.0,,
PHI,NYG,20,118.0,135.0,1.0,2.0,1.0
PHI,PIT,8,144.0,196.0,1.0,3.0,2.0
PHI,SF,21,81.0,97.0,1.0,3.0,3.0
PHI,TEN,13,87.0,157.0,1.0,,
PHI,WAS,3,87.0,211.0,1.0,3.0,1.0
PHI,WAS,10,156.0,211.0,2.0,3.0,2.0
PIT,ATL,13,146.0,167.0,1.0,2.0,1.0
PIT,BAL,14,221.0,104.0,1.0,2.0,
PIT,BAL,17,120.0,130.0,1.0,1.0,1.0
PIT,BUF,5,123.0,432.0,5.0,2.0,2.0
PIT,CAR,15,21.0,225.0,1.0,1.0,
PIT,CIN,1,133.0,338.0,3.0,6.0,5.0
PIT,CIN,11,64.0,355.0,4.0,3.0,2.0
PIT,CLE,3,171.0,220.0,3.0,,
PIT,CLE,18,134.0,230.0,2.0,4.0,2.0
PIT,IND,12,110.0,199.0,2.0,4.0,2.0
PIT,LV,16,58.0,174.0,1.0,3.0,3.0
PIT,MIA,7,112.0,261.0,1.0,,
PIT,NE,2,133.0,252.0,2.0,2.0,2.0
PIT,NO,10,29.0,174.0,1.0,4.0,2.0
PIT,NYJ,4,98.0,254.0,3.0,4.0,2.0
PIT,PHI,8,112.0,308.0,5.0,,
PIT,TB,6,75.0,243.0,1.0,1.0,
LAC,ARI,12,181.0,191.0,3.0,2.0,2.0
LAC,ATL,9,201.0,129.0,2.0,1.0,1.0
LAC,CLE,5,213.0,230.0,4.0,1.0,1.0
LAC,DEN,6,98.0,188.0,1.0,,
LAC,DEN,18,205.0,283.0,4.0,2.0,1.0
LAC,HOU,4,131.0,246.0,3.0,3.0,2.0
LAC,IND,16,69.0,144.0,,4.0,3.0
LAC,JAX,3,153.0,262.0,4.0,,
LAC,JAX,19,117.0,288.0,4.0,4.0,4.0
LAC,KC,2,94.0,235.0,2.0,,
LAC,KC,11,164.0,329.0,3.0,2.0,1.0
LAC,LA,17,167.0,132.0,1.0,1.0,1.0
LAC,LV,1,64.0,295.0,2.0,6.0,3.0
LAC,LV,13,154.0,250.0,4.0,2.0,2.0
LAC,MIA,14,92.0,145.0,2.0,1.0,
LAC,SEA,7,215.0,210.0,4.0,2.0,2.0
LAC,SF,10,158.0,240.0,2.0,1.0,1.0
LAC,TEN,15,128.0,185.0,2.0,2.0,1.0
SF,ARI,11,67.0,277.0,1.0,3.0,2.0
SF,ARI,18,62.0,209.0,2.0,4.0,4.0
SF,ATL,6,168.0,129.0,3.0,,
SF,CAR,5,64.0,275.0,2.0,1.0,1.0
SF,CHI,1,101.0,121.0,3.0,1.0,1.0
SF,DAL,20,76.0,206.0,1.0,3.0,3.0
SF,DEN,3,104.0,184.0,1.0,3.0,
SF,KC,7,115.0,423.0,6.0,2.0,1.0
SF,LA,4,57.0,254.0,1.0,2.0,2.0
SF,LA,8,58.0,187.0,2.0,,
SF,LAC,10,51.0,196.0,1.0,2.0,1.0
SF,LV,17,135.0,365.0,4.0,3.0,2.0
SF,MIA,13,33.0,295.0,3.0,4.0,4.0
SF,NO,12,63.0,204.0,,2.0,2.0
SF,PHI,21,150.0,121.0,4.0,,
SF,SEA,2,36.0,197.0,,2.0,2.0
SF,SEA,15,70.0,238.0,1.0,2.0,1.0
SF,SEA,19,104.0,253.0,3.0,2.0,2.0
SF,TB,14,70.0,253.0,1.0,3.0,3.0
SF,WAS,16,79.0,289.0,3.0,2.0,2.0
SEA,ARI,6,144.0,222.0,,4.0,2.0
SEA,ARI,9,122.0,175.0,2.0,4.0,1.0
SEA,ATL,3,181.0,229.0,3.0,3.0,2.0
SEA,CAR,14,224.0,120.0,3.0,,
SEA,DEN,1,103.0,340.0,1.0,2.0,2.0
SEA,DET,4,145.0,384.0,7.0,3.0,3.0
SEA,KC,16,77.0,224.0,3.0,,
SEA,LA,13,171.0,178.0,2.0,3.0,2.0
SEA,LA,18,147.0,147.0,1.0,1.0,1.0
SEA,LAC,7,53.0,293.0,3.0,3.0,2.0
SEA,LV,12,283.0,295.0,5.0,2.0,2.0
SEA,NO,5,239.0,209.0,5.0,3.0,2.0
SEA,NYG,8,78.0,176.0,1.0,1.0,
SEA,NYJ,17,75.0,240.0,,3.0,3.0
