defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
CIN,CLE,17,74.0,279.0,3.0,4.0,3.0
CIN,JAX,7,217.0,255.0,1.0,1.0,
CIN,LA,8,98.0,372.0,3.0,,
CIN,LV,11,116.0,292.0,2.0,2.0,2.0
CIN,MIA,16,102.0,419.0,5.0,2.0,1.0
CIN,NE,15,177.0,128.0,3.0,2.0,1.0
CIN,NYJ,13,62.0,239.0,,1.0,
CIN,PIT,4,69.0,260.0,3.0,1.0,1.0
CIN,PIT,12,164.0,203.0,1.0,1.0,1.0
CIN,SEA,1,74.0,195.0,3.0,2.0,2.0
CIN,SF,2,261.0,312.0,5.0,1.0,1.0
CLE,ARI,15,228.0,219.0,5.0,1.0,1.0
CLE,BAL,4,174.0,247.0,3.0,4.0,3.0
CLE,BAL,16,245.0,238.0,4.0,3.0,1.0
CLE,BUF,10,84.0,266.0,2.0,2.0,
CLE,CIN,14,179.0,288.0,2.0,2.0,1.0
CLE,CIN,17,184.0,190.0,4.0,2.0,1.0
CLE,DEN,9,130.0,193.0,3.0,1.0,1.0
CLE,LA,3,91.0,268.0,2.0,3.0,3.0
CLE,MIA,12,92.0,214.0,3.0,3.0,2.0
CLE,NE,8,79.0,259.0,2.0,1.0,
CLE,NYJ,2,93.0,201.0,,1.0,1.0
CLE,PIT,11,58.0,221.0,1.0,5.0,4.0
CLE,PIT,13,127.0,212.0,2.0,2.0,1.0
CLE,SEA,6,172.0,295.0,4.0,2.0,1.0
CLE,SF,5,278.0,181.0,4.0,2.0,1.0
CLE,TEN,1,125.0,248.0,4.0,,
DAL,BUF,13,125.0,259.0,3.0,1.0,
DAL,CHI,14,152.0,244.0,4.0,2.0,2.0
DAL,DET,11,122.0,209.0,4.0,,
DAL,GB,5,124.0,238.0,4.0,,
DAL,LA,15,23.0,289.0,3.0,1.0,1.0
DAL,MIA,3,72.0,229.0,,1.0,1.0
DAL,MIN,10,153.0,220.0,3.0,,
DAL,NE,12,104.0,190.0,1.0,1.0,
DAL,NO,4,117.0,193.0,,1.0,1.0
DAL,NYG,1,151.0,323.0,2.0,3.0,2.0
DAL,NYG,9,100.0,210.0,2.0,3.0,3.0
DAL,NYJ,6,60.0,338.0,3.0,1.0,1.0
DAL,PHI,7,115.0,191.0,1.0,5.0,4.0
DAL,PHI,16,119.0,319.0,2.0,1.0,
DAL,WAS,2,48.0,221.0,3.0,,
DAL,WAS,17,88.0,206.0,1.0,2.0,2.0
DEN,BUF,12,245.0,185.0,2.0,1.0,1.0
DEN,CHI,2,153.0,120.0,1.0,,
DEN,CLE,9,90.0,273.0,1.0,,
DEN,DET,16,96.0,117.0,1.0,1.0,
DEN,GB,3,78.0,235.0,3.0,,
DEN,HOU,14,134.0,292.0,4.0,3.0,3.0
DEN,IND,8,127.0,202.0,1.0,2.0,1.0
DEN,JAX,4,269.0,213.0,2.0,2.0,
DEN,KC,7,81.0,193.0,2.0,,
DEN,KC,15,93.0,340.0,2.0,1.0,1.0
DEN,LAC,5,35.0,211.0,,3.0,3.0
DEN,LAC,13,115.0,265.0,2.0,1.0,1.0
DEN,LV,1,99.0,259.0,3.0,,
DEN,LV,17,97.0,391.0,1.0,2.0,1.0
DEN,MIN,11,37.0,319.0,4.0,2.0,2.0
DEN,TEN,6,40.0,207.0,,4.0,3.0
DET,ARI,1,112.0,308.0,2.0,2.0,2.0
DET,CHI,10,81.0,173.0,3.0,1.0,
DET,CHI,13,89.0,338.0,3.0,1.0,1.0
DET,DAL,11,78.0,444.0,4.0,1.0,1.0
DET,DEN,16,153.0,198.0,3.0,,
DET,GB,6,172.0,283.0,2.0,2.0,2.0
DET,GB,17,121.0,323.0,2.0,2.0,1.0
DET,KC,4,123.0,315.0,3.0,3.0,3.0
DET,LAC,2,137.0,293.0,1.0,2.0,2.0
DET,LV,9,171.0,289.0,4.0,3.0,
DET,MIN,7,169.0,338.0,6.0,2.0,
DET,MIN,14,121.0,242.0,2.0,,
DET,NYG,8,81.0,322.0,5.0,2.0,1.0
DET,PHI,3,127.0,259.0,3.0,3.0,2.0
DET,TB,15,50.0,458.0,4.0,1.0,1.0
DET,WAS,12,88.0,156.0,,2.0,2.0
GB,CAR,10,120.0,307.0,2.0,3.0,2.0
GB,CHI,1,46.0,228.0,,1.0,1.0
GB,CHI,15,96.0,334.0,1.0,3.0,3.0
GB,DAL,5,122.0,463.0,3.0,4.0,3.0
GB,DEN,3,149.0,213.0,2.0,3.0,3.0
GB,DET,6,57.0,265.0,1.0,2.0,1.0
GB,DET,17,171.0,141.0,2.0,1.0,1.0
GB,KC,8,88.0,267.0,3.0,1.0,1.0
GB,LAC,9,160.0,294.0,2.0,,
GB,LV,7,156.0,329.0,3.0,2.0,2.0
GB,MIN,2,198.0,230.0,2.0,5.0,4.0
GB,MIN,16,57.0,122.0,1.0,2.0,1.0
GB,NYG,13,95.0,240.0,1.0,5.0,3.0
GB,PHI,4,178.0,160.0,5.0,,
GB,SEA,19,110.0,277.0,3.0,,
GB,SF,12,112.0,253.0,4.0,1.0,
GB,SF,20,288.0,77.0,4.0,,
GB,WAS,14,121.0,170.0,2.0,3.0,1.0
HOU,ATL,5,58.0,330.0,5.0,3.0,2.0
HOU,BAL,11,258.0,235.0,5.0,,
HOU,BUF,18,172.0,280.0,1.0,2.0,1.0
HOU,CAR,4,94.0,232.0,1.0,3.0,3.0
HOU,DEN,14,91.0,309.0,4.0,1.0,1.0
HOU,IND,7,64.0,326.0,4.0,1.0,1.0
HOU,IND,12,175.0,129.0,2.0,1.0,
HOU,JAX,2,103.0,213.0,1.0,3.0,1.0
HOU,JAX,9,74.0,309.0,,5.0,4.0
HOU,KC,6,54.0,273.0,3.0,2.0,2.0
HOU,KC,19,121.0,321.0,7.0,1.0,
HOU,LAC,3,73.0,318.0,2.0,1.0,1.0
HOU,LV,8,93.0,285.0,3.0,,
HOU,NE,13,145.0,326.0,3.0,1.0,1.0
HOU,NO,1,148.0,370.0,3.0,2.0,1.0
HOU,TB,16,106.0,335.0,3.0,5.0,5.0
HOU,TEN,15,164.0,279.0,3.0,1.0,1.0
HOU,TEN,17,247.0,222.0,5.0,,
IND,ATL,3,94.0,304.0,3.0,1.0,1.0
IND,CAR,16,87.0,236.0,,3.0,3.0
IND,DEN,8,113.0,174.0,1.0,1.0,
IND,HOU,7,100.0,308.0,2.0,2.0,2.0
IND,HOU,12,99.0,298.0,2.0,2.0,1.0
IND,JAX,11,29.0,296.0,2.0,2.0,2.0
IND,JAX,17,70.0,295.0,3.0,2.0,1.0
IND,KC,5,37.0,321.0,1.0,1.0,1.0
IND,LAC,1,125.0,333.0,4.0,2.0,1.0
IND,LV,4,189.0,189.0,3.0,2.0,1.0
IND,MIA,10,71.0,169.0,1.0,2.0,2.0
IND,NO,15,120.0,307.0,4.0,,
IND,PIT,9,92.0,191.0,1.0,3.0,2.0
IND,TB,14,79.0,474.0,6.0,4.0,4.0
IND,TEN,2,124.0,154.0,2.0,2.0,
IND,TEN,13,157.0,182.0,3.0,2.0,2.0
JAX,ATL,16,138.0,384.0,3.0,2.0,2.0
JAX,CAR,5,285.0,181.0,4.0,1.0,
JAX,CIN,7,33.0,276.0,3.0,4.0,4.0
JAX,DEN,4,69.0,303.0,3.0,1.0,1.0
JAX,HOU,2,127.0,159.0,1.0,2.0,
JAX,HOU,9,216.0,201.0,3.0,1.0,1.0
JAX,IND,11,266.0,148.0,4.0,2.0,1.0
JAX,IND,17,132.0,162.0,3.0,2.0,2.0
JAX,KC,1,114.0,378.0,4.0,,
JAX,LAC,14,197.0,340.0,6.0,1.0,
JAX,LV,15,128.0,267.0,1.0,,
JAX,NO,6,106.0,240.0,1.0,1.0,
JAX,NYJ,8,47.0,218.0,2.0,6.0,3.0
JAX,TB,13,74.0,268.0,2.0,1.0,1.0
JAX,TEN,3,91.0,304.0,1.0,2.0,
JAX,TEN,12,223.0,259.0,6.0,2.0,2.0
KC,BAL,3,203.0,267.0,4.0,,
KC,CHI,16,101.0,157.0,,1.0,
KC,DEN,7,71.0,213.0,2.0,4.0,1.0
KC,DEN,15,52.0,208.0,,3.0,1.0
KC,DET,4,186.0,291.0,4.0,3.0,2.0
KC,GB,8,121.0,305.0,4.0,,
KC,HOU,6,194.0,280.0,4.0,3.0,3.0
KC,HOU,19,94.0,388.0,3.0,3.0,2.0
KC,IND,5,182.0,151.0,1.0,1.0,1.0
KC,JAX,1,81.0,350.0,3.0,2.0,2.0
KC,LAC,11,93.0,353.0,1.0,5.0,4.0
KC,LAC,17,108.0,281.0,3.0,2.0,2.0
KC,LV,2,129.0,198.0,1.0,5.0,2.0
KC,LV,13,122.0,222.0,2.0,4.0,3.0
KC,MIN,9,96.0,220.0,3.0,,
KC,NE,14,94.0,204.0,2.0,1.0,1.0
KC,SF,21,142.0,219.0,2.0,2.0,2.0
KC,TEN,10,225.0,181.0,4.0,1.0,1.0
KC,TEN,20,86.0,237.0,3.0,,
MIA,BAL,1,267.0,379.0,8.0,1.0,1.0
MIA,BUF,7,117.0,202.0,2.0,,
MIA,BUF,11,169.0,256.0,4.0,2.0,
MIA,CIN,16,59.0,396.0,4.0,1.0,1.0
MIA,CLE,12,148.0,327.0,5.0,3.0,1.0
MIA,DAL,3,236.0,246.0,4.0,2.0,1.0
MIA,IND,10,110.0,204.0,1.0,4.0,3.0
MIA,LAC,4,82.0,317.0,3.0,1.0,
MIA,NE,2,124.0,264.0,4.0,1.0,1.0
MIA,NE,17,135.0,221.0,4.0,3.0,2.0
MIA,NYG,15,138.0,284.0,5.0,3.0,3.0
MIA,NYJ,9,83.0,260.0,1.0,2.0,1.0
MIA,NYJ,14,113.0,270.0,2.0,4.0,1.0
MIA,PHI,13,92.0,310.0,3.0,2.0,1.0
MIA,PIT,8,158.0,251.0,3.0,2.0,1.0
MIA,WAS,6,146.0,166.0,2.0,1.0,
MIN,ATL,1,73.0,304.0,2.0,3.0,3.0
MIN,CHI,4,72.0,204.0,1.0,,
MIN,CHI,17,158.0,207.0,1.0,2.0,1.0
MIN,DAL,10,50.0,397.0,3.0,1.0,1.0
MIN,DEN,11,124.0,278.0,2.0,3.0,1.0
MIN,DET,7,81.0,364.0,4.0,1.0,1.0
MIN,DET,14,70.0,205.0,1.0,2.0,2.0
MIN,GB,2,144.0,209.0,3.0,4.0,2.0
MIN,GB,16,187.0,216.0,2.0,4.0,3.0
MIN,KC,9,147.0,275.0,2.0,4.0,1.0
MIN,LAC,15,62.0,307.0,2.0,8.0,7.0
MIN,LV,3,88.0,242.0,2.0,2.0,1.0
MIN,NO,18,97.0,258.0,2.0,2.0,2.0
MIN,NYG,5,64.0,182.0,1.0,1.0,1.0
MIN,PHI,6,108.0,306.0,2.0,3.0,3.0
MIN,SEA,13,219.0,240.0,5.0,2.0,2.0
MIN,SF,19,188.0,131.0,3.0,4.0,3.0
MIN,WAS,8,85.0,163.0,,3.0,2.0
NE,BAL,9,213.0,163.0,4.0,1.0,1.0
NE,BUF,4,135.0,280.0,1.0,6.0,4.0
NE,BUF,16,92.0,208.0,2.0,,
NE,CIN,15,165.0,151.0,2.0,4.0,4.0
NE,CLE,8,159.0,194.0,2.0,3.0,3.0
NE,DAL,12,109.0,212.0,,3.0,1.0
NE,HOU,13,55.0,240.0,4.0,,
NE,KC,14,78.0,283.0,2.0,3.0,2.0
NE,MIA,2,42.0,186.0,2.0,4.0,4.0
NE,MIA,17,63.0,340.0,2.0,1.0,
NE,NYG,6,53.0,161.0,2.0,4.0,4.0
NE,NYJ,3,36.0,98.0,,2.0,2.0
NE,NYJ,7,82.0,86.0,,6.0,5.0
NE,PHI,11,81.0,214.0,1.0,3.0,1.0
NE,PIT,1,32.0,276.0,,3.0,1.0
NE,TEN,18,201.0,76.0,2.0,3.0,1.0
NE,WAS,5,145.0,122.0,1.0,4.0,2.0
NO,ARI,8,40.0,220.0,,1.0,
NO,ATL,10,143.0,182.0,2.0,1.0,1.0
NO,ATL,13,89.0,312.0,2.0,4.0,3.0
NO,CAR,12,121.0,256.0,4.0,1.0,
NO,CAR,17,41.0,299.0,2.0,3.0,3.0
NO,CHI,7,17.0,251.0,2.0,2.0,2.0
NO,DAL,4,45.0,223.0,1.0,3.0,3.0
NO,HOU,1,180.0,268.0,4.0,1.0,1.0
NO,IND,15,46.0,165.0,1.0,,
NO,JAX,6,76.0,163.0,,1.0,1.0
NO,LA,2,118.0,283.0,3.0,1.0,1.0
NO,MIN,18,137.0,242.0,3.0,1.0,1.0
NO,SEA,3,108.0,406.0,5.0,2.0,2.0
NO,SF,14,163.0,384.0,6.0,1.0,1.0
NO,TB,5,94.0,204.0,3.0,2.0,
NO,TB,11,36.0,313.0,3.0,5.0,4.0
NO,TEN,16,149.0,272.0,4.0,2.0,1.0
NYG,ARI,7,163.0,104.0,3.0,,
NYG,BUF,2,153.0,253.0,4.0,,
NYG,CHI,12,68.0,278.0,2.0,2.0,2.0
NYG,DAL,1,91.0,405.0,5.0,,
NYG,DAL,9,172.0,257.0,3.0,3.0,2.0
NYG,DET,8,62.0,342.0,3.0,2.0,2.0
NYG,GB,13,83.0,243.0,4.0,1.0,
NYG,MIA,15,122.0,279.0,2.0,1.0,1.0
NYG,MIN,5,212.0,306.0,2.0,3.0,1.0
NYG,NE,6,114.0,334.0,4.0,3.0,2.0
NYG,NYJ,10,77.0,230.0,3.0,,
NYG,PHI,14,118.0,325.0,3.0,2.0,1.0
NYG,PHI,17,121.0,289.0,4.0,1.0,
NYG,TB,3,144.0,380.0,3.0,2.0,1.0
NYG,WAS,4,55.0,144.0,1.0,6.0,4.0
NYG,WAS,16,80.0,302.0,5.0,,
NYJ,BAL,15,219.0,212.0,6.0,1.0,
NYJ,BUF,1,129.0,254.0,3.0,4.0,4.0
NYJ,BUF,17,73.0,237.0,,4.0,3.0
NYJ,CIN,13,50.0,243.0,2.0,1.0,
NYJ,CLE,2,70.0,325.0,2.0,1.0,1.0
NYJ,DAL,6,129.0,278.0,2.0,,
NYJ,JAX,8,115.0,279.0,3.0,1.0,1.0
NYJ,LV,12,68.0,147.0,1.0,4.0,2.0
NYJ,MIA,9,57.0,288.0,3.0,,
NYJ,MIA,14,118.0,245.0,,3.0,1.0
NYJ,NE,3,69.0,320.0,5.0,1.0,1.0
NYJ,NE,7,76.0,249.0,4.0,2.0,2.0
NYJ,NYG,10,23.0,308.0,5.0,4.0,2.0
NYJ,PHI,5,86.0,189.0,2.0,2.0,
NYJ,PIT,16,75.0,213.0,1.0,4.0,2.0
NYJ,WAS,11,54.0,214.0,2.0,4.0,1.0
LV,CHI,5,42.0,231.0,3.0,2.0,2.0
LV,CIN,11,173.0,115.0,1.0,2.0,2.0
LV,DEN,1,95.0,268.0,1.0,1.0,
LV,DEN,17,71.0,177.0,1.0,5.0,1.0
LV,DET,9,90.0,406.0,3.0,2.0,2.0
LV,GB,7,63.0,429.0,6.0,,
LV,HOU,8,133.0,279.0,3.0,1.0,
LV,IND,4,82.0,265.0,4.0,2.0,2.0
LV,JAX,15,77.0,201.0,2.0,,
LV,KC,2,32.0,443.0,4.0,1.0,1.0
LV,KC,13,97.0,175.0,4.0,,
LV,LAC,10,146.0,207.0,4.0,4.0,3.0
LV,LAC,16,20.0,279.0,2.0,,
LV,MIN,3,213.0,174.0,4.0,1.0,
LV,NYJ,12,89.0,315.0,3.0,1.0,
LV,TEN,14,162.0,391.0,5.0,1.0,1.0
PHI,ATL,2,58.0,320.0,3.0,4.0,3.0
PHI,BUF,8,98.0,169.0,2.0,4.0,2.0
PHI,CHI,9,62.0,125.0,2.0,2.0,1.0
PHI,DAL,7,189.0,239.0,4.0,2.0,1.0
PHI,DAL,16,54.0,265.0,,1.0,1.0
PHI,DET,3,88.0,201.0,2.0,,
PHI,GB,4,77.0,422.0,3.0,2.0,2.0
PHI,MIA,13,59.0,366.0,5.0,1.0,1.0
PHI,MIN,6,123.0,333.0,5.0,2.0,2.0
PHI,NE,11,75.0,231.0,1.0,,
PHI,NYG,14,74.0,203.0,2.0,2.0,
PHI,NYG,17,122.0,301.0,2.0,3.0,2.0
PHI,NYJ,5,67.0,120.0,3.0,5.0,4.0
PHI,SEA,12,175.0,200.0,2.0,3.0,2.0
PHI,SEA,18,67.0,325.0,2.0,2.0,
PHI,WAS,1,28.0,380.0,3.0,,
PHI,WAS,15,101.0,261.0,4.0,1.0,1.0
PIT,ARI,14,71.0,194.0,2.0,4.0,3.0
PIT,BAL,5,138.0,161.0,2.0,4.0,3.0
PIT,BAL,17,223.0,96.0,1.0,2.0,2.0
PIT,BUF,15,131.0,139.0,2.0,3.0,2.0
PIT,CIN,4,73.0,171.0,,3.0,2.0
PIT,CIN,12,86.0,192.0,1.0,4.0,2.0
PIT,CLE,11,105.0,193.0,3.0,,
PIT,CLE,13,106.0,196.0,1.0,2.0,2.0
PIT,IND,9,139.0,227.0,4.0,5.0,3.0
PIT,LA,10,88.0,243.0,1.0,8.0,4.0
PIT,LAC,6,32.0,320.0,3.0,3.0,3.0
PIT,MIA,8,61.0,190.0,2.0,5.0,4.0
PIT,NE,1,99.0,373.0,3.0,,
PIT,NYJ,16,86.0,183.0,1.0,3.0,1.0
PIT,SEA,2,154.0,300.0,4.0,3.0,2.0
PIT,SF,3,169.0,277.0,3.0,6.0,5.0
LAC,CHI,8,163.0,253.0,1.0,2.0,2.0
LAC,DEN,5,192.0,182.0,2.0,3.0,2.0
LAC,DEN,13,84.0,134.0,2.0,2.0,2.0
LAC,DET,2,95.0,245.0,2.0,2.0,2.0
LAC,GB,9,45.0,161.0,1.0,,
LAC,HOU,3,40.0,351.0,4.0,2.0,1.0
LAC,IND,1,203.0,190.0,3.0,2.0,1.0
LAC,JAX,14,88.0,171.0,1.0,1.0,
LAC,KC,11,131.0,182.0,3.0,4.0,1.0
LAC,KC,17,164.0,174.0,3.0,1.0,1.0
LAC,LV,10,78.0,218.0,2.0,,
LAC,LV,16,99.0,291.0,3.0,,
LAC,MIA,4,72.0,180.0,1.0,4.0,1.0
LAC,MIN,15,140.0,207.0,3.0,3.0,1.0
LAC,PIT,6,124.0,132.0,2.0,2.0,1.0
LAC,TEN,7,98.0,323.0,3.0,3.0,1.0
SF,ARI,9,153.0,241.0,3.0,,
SF,ARI,11,135.0,150.0,4.0,2.0,2.0
SF,ATL,15,90.0,210.0,3.0,,
SF,BAL,13,178.0,105.0,2.0,1.0,1.0
SF,CAR,8,130.0,158.0,1.0,3.0,3.0
SF,CIN,2,25.0,311.0,2.0,2.0,1.0
SF,CLE,5,102.0,120.0,,4.0,3.0
SF,GB,12,117.0,119.0,1.0,1.0,1.0
SF,GB,20,62.0,326.0,3.0,5.0,3.0
SF,KC,21,144.0,286.0,4.0,6.0,2.0
SF,LA,6,109.0,78.0,1.0,2.0,1.0
SF,LA,16,72.0,323.0,5.0,2.0,1.0
SF,MIN,19,21.0,172.0,1.0,3.0,1.0
SF,NO,14,116.0,349.0,6.0,2.0,1.0
SF,PIT,3,79.0,174.0,2.0,3.0,2.0
SF,SEA,10,147.0,232.0,3.0,5.0,4.0
SF,SEA,17,125.0,233.0,3.0,1.0,
SF,TB,1,122.0,194.0,3.0,6.0,4.0
SF,WAS,7,104.0,77.0,,1.0,1.0
SEA,ARI,4,116.0,241.0,2.0,1.0,1.0
SEA,ARI,16,256.0,167.0,3.0,,
SEA,ATL,8,69.0,460.0,2.0,3.0,3.0
SEA,BAL,7,202.0,143.0,1.0,2.0,
SEA,CAR,15,145.0,277.0,3.0,5.0,3.0
SEA,CIN,1,34.0,418.0,2.0,3.0,2.0
SEA,CLE,6,157.0,249.0,4.0,4.0,4.0
SEA,GB,19,111.0,243.0,4.0,,
SEA,LA,5,82.0,395.0,3.0,2.0,2.0
SEA,LA,14,163.0,293.0,5.0,3.0,2.0
SEA,MIN,13,78.0,276.0,3.0,4.0,3.0
SEA,NO,3,88.0,177.0,3.0,,
SEA,PHI,12,106.0,256.0,1.0,6.0,5.0
SEA,PHI,18,120.0,177.0,,3.0,
SEA,PIT,2,81.0,187.0,3.0,1.0,1.0
SEA,SF,10,88.0,248.0,2.0,3.0,3.0
SEA,SF,17,128.0,285.0,3.0,1.0,
SEA,TB,9,99.0,335.0,4.0,1.0,1.0
LA,ARI,13,74.0,163.0,2.0,1.0,1.0
LA,ARI,17,71.0,325.0,3.0,5.0,5.0
LA,ATL,7,39.0,224.0,1.0,4.0,2.0
LA,BAL,12,288.0,208.0,6.0,1.0,
LA,CAR,1,127.0,239.0,3.0,3.0,3.0
LA,CHI,11,74.0,199.0,1.0,1.0,1.0
LA,CIN,8,104.0,329.0,1.0,,
LA,CLE,3,95.0,195.0,1.0,2.0,1.0
LA,DAL,15,264.0,212.0,5.0,1.0,
LA,NO,2,57.0,203.0,,2.0,1.0
LA,PIT,10,43.0,242.0,2.0,3.0,2.0
LA,SEA,5,169.0,268.0,4.0,1.0,1.0
LA,SEA,14,106.0,245.0,,2.0,1.0
LA,SF,6,101.0,243.0,2.0,2.0,2.0
LA,SF,16,121.0,248.0,3.0,5.0,2.0
LA,TB,4,89.0,385.0,7.0,1.0,1.0
TB,ARI,10,76.0,350.0,3.0,2.0,2.0
TB,ATL,12,57.0,326.0,3.0,3.0,2.0
TB,ATL,17,88.0,313.0,2.0,1.0,1.0
TB,CAR,2,39.0,333.0,,2.0,1.0
TB,CAR,6,60.0,227.0,4.0,2.0,1.0
TB,DET,15,46.0,260.0,3.0,5.0,3.0
TB,HOU,16,69.0,184.0,1.0,3.0,2.0
TB,IND,14,66.0,251.0,3.0,1.0,1.0
TB,JAX,13,49.0,240.0,2.0,5.0,4.0
TB,LA,4,28.0,517.0,5.0,4.0,4.0
TB,NO,5,113.0,345.0,4.0,1.0,1.0
TB,NO,11,111.0,228.0,3.0,1.0,
TB,NYG,3,72.0,336.0,4.0,2.0,2.0
TB,SEA,9,145.0,378.0,5.0,2.0,1.0
TB,SF,1,100.0,166.0,2.0,2.0,2.0
