defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
CHI,CLE,3,217.0,246.0,2.0,1.0,
CHI,DET,4,90.0,299.0,2.0,3.0,2.0
CHI,DET,12,76.0,171.0,2.0,2.0,1.0
CHI,GB,6,159.0,195.0,3.0,,
CHI,GB,14,120.0,341.0,5.0,1.0,
CHI,LA,1,80.0,321.0,4.0,,
CHI,LV,5,71.0,206.0,1.0,1.0,1.0
CHI,MIN,15,132.0,87.0,2.0,3.0,2.0
CHI,MIN,18,105.0,250.0,3.0,1.0,
CHI,NYG,17,161.0,24.0,,6.0,4.0
CHI,PIT,9,106.0,205.0,3.0,,
CHI,SEA,16,170.0,181.0,3.0,,
CHI,SF,8,148.0,322.0,3.0,,
CHI,TB,7,182.0,226.0,5.0,1.0,1.0
CIN,BAL,7,115.0,296.0,2.0,1.0,
CIN,BAL,16,39.0,304.0,3.0,3.0,1.0
CIN,CHI,2,127.0,116.0,1.0,2.0,1.0
CIN,CLE,9,153.0,218.0,4.0,3.0,
CIN,CLE,18,206.0,176.0,4.0,2.0,2.0
CIN,DEN,15,133.0,186.0,1.0,1.0,1.0
CIN,DET,6,36.0,202.0,1.0,1.0,1.0
CIN,GB,5,133.0,344.0,2.0,1.0,1.0
CIN,JAX,4,139.0,204.0,3.0,1.0,
CIN,KC,17,155.0,259.0,4.0,,
CIN,KC,21,139.0,275.0,3.0,4.0,2.0
CIN,LA,22,44.0,283.0,3.0,2.0,2.0
CIN,LAC,13,79.0,317.0,4.0,3.0,3.0
CIN,LV,11,72.0,215.0,1.0,4.0,2.0
CIN,LV,19,103.0,310.0,1.0,2.0,2.0
CIN,MIN,1,67.0,362.0,3.0,1.0,1.0
CIN,NYJ,8,101.0,422.0,4.0,3.0,3.0
CIN,PIT,3,45.0,318.0,1.0,3.0,2.0
CIN,PIT,12,51.0,263.0,2.0,4.0,3.0
CIN,SF,14,100.0,296.0,3.0,4.0,2.0
CIN,TEN,20,140.0,220.0,2.0,3.0,3.0
CLE,ARI,6,147.0,229.0,4.0,4.0,
CLE,BAL,12,150.0,165.0,1.0,4.0,4.0
CLE,BAL,14,118.0,287.0,3.0,4.0,2.0
CLE,CHI,3,46.0,68.0,,,
CLE,CIN,9,85.0,288.0,3.0,5.0,3.0
CLE,CIN,18,79.0,136.0,1.0,2.0,
CLE,DEN,7,41.0,187.0,2.0,1.0,1.0
CLE,DET,11,168.0,77.0,1.0,3.0,2.0
CLE,GB,16,110.0,202.0,3.0,,
CLE,HOU,2,82.0,227.0,3.0,3.0,1.0
CLE,KC,1,75.0,337.0,4.0,,
CLE,LAC,5,113.0,398.0,7.0,2.0,1.0
CLE,LV,15,98.0,236.0,1.0,4.0,2.0
CLE,MIN,4,66.0,203.0,1.0,1.0,1.0
CLE,NE,10,186.0,283.0,6.0,,
CLE,PIT,8,115.0,266.0,2.0,,
CLE,PIT,17,191.0,123.0,2.0,2.0,1.0
DAL,ARI,17,130.0,286.0,2.0,,
DAL,ATL,10,103.0,131.0,,4.0,3.0
DAL,CAR,4,113.0,301.0,4.0,2.0,2.0
DAL,DEN,9,192.0,249.0,3.0,2.0,1.0
DAL,KC,11,128.0,260.0,2.0,2.0,2.0
DAL,LAC,2,95.0,338.0,1.0,2.0,2.0
DAL,LV,12,144.0,373.0,3.0,1.0,
DAL,MIN,8,102.0,184.0,1.0,1.0,
DAL,NE,6,124.0,229.0,5.0,3.0,2.0
DAL,NO,13,153.0,264.0,3.0,5.0,4.0
DAL,NYG,5,73.0,294.0,3.0,3.0,2.0
DAL,NYG,15,124.0,181.0,,4.0,4.0
DAL,PHI,3,64.0,326.0,3.0,2.0,2.0
DAL,PHI,18,150.0,188.0,3.0,1.0,1.0
DAL,SF,19,169.0,172.0,2.0,1.0,1.0
DAL,TB,1,52.0,379.0,4.0,4.0,4.0
DAL,WAS,14,101.0,175.0,3.0,4.0,4.0
DAL,WAS,16,86.0,188.0,3.0,3.0,2.0
DEN,BAL,4,102.0,316.0,2.0,,
DEN,CIN,15,114.0,157.0,1.0,,
DEN,CLE,7,183.0,199.0,2.0,,
DEN,DAL,9,78.0,232.0,2.0,1.0,1.0
DEN,DET,14,118.0,215.0,1.0,2.0,2.0
DEN,JAX,2,75.0,118.0,1.0,2.0,2.0
DEN,KC,13,91.0,184.0,1.0,2.0,2.0
DEN,KC,18,139.0,270.0,2.0,,
DEN,LAC,12,72.0,303.0,3.0,2.0,2.0
DEN,LAC,17,106.0,237.0,3.0,1.0,1.0
DEN,LV,6,87.0,341.0,4.0,1.0,
DEN,LV,16,164.0,201.0,2.0,3.0,3.0
DEN,NYG,1,61.0,267.0,2.0,1.0,1.0
DEN,NYJ,3,43.0,160.0,,2.0,2.0
DEN,PHI,10,219.0,178.0,2.0,3.0,1.0
DEN,PIT,5,148.0,253.0,3.0,1.0,1.0
DEN,WAS,8,112.0,270.0,1.0,4.0,2.0
DET,ARI,15,106.0,313.0,1.0,2.0,1.0
DET,ATL,16,48.0,215.0,2.0,1.0,1.0
DET,BAL,3,116.0,287.0,1.0,2.0,1.0
DET,CHI,4,190.0,209.0,3.0,2.0,1.0
DET,CHI,12,74.0,317.0,1.0,3.0,1.0
DET,CIN,6,145.0,278.0,4.0,2.0,1.0
DET,CLE,11,186.0,176.0,2.0,2.0,2.0
DET,DEN,14,184.0,179.0,5.0,,
DET,GB,2,100.0,255.0,5.0,,
DET,GB,18,123.0,272.0,4.0,4.0,3.0
DET,LA,7,49.0,334.0,3.0,,
DET,MIN,5,120.0,275.0,1.0,2.0,2.0
DET,MIN,13,101.0,340.0,3.0,1.0,1.0
DET,PHI,8,237.0,114.0,4.0,,
DET,PIT,10,146.0,242.0,1.0,4.0,3.0
DET,SEA,17,266.0,236.0,6.0,,
DET,SF,1,132.0,319.0,4.0,2.0,2.0
GB,ARI,8,74.0,274.0,3.0,4.0,2.0
GB,BAL,15,144.0,215.0,4.0,,
GB,CHI,6,140.0,174.0,2.0,2.0,1.0
GB,CHI,14,137.0,224.0,3.0,4.0,3.0
GB,CIN,5,103.0,281.0,3.0,2.0,2.0
GB,CLE,16,220.0,222.0,3.0,4.0,4.0
GB,DET,2,108.0,246.0,2.0,3.0,2.0
GB,DET,18,100.0,313.0,4.0,,
GB,KC,9,79.0,166.0,1.0,2.0,1.0
GB,LA,12,69.0,302.0,4.0,3.0,3.0
GB,MIN,11,94.0,341.0,4.0,1.0,
GB,MIN,17,27.0,194.0,1.0,,
GB,NO,1,172.0,151.0,5.0,,
GB,PIT,4,62.0,232.0,2.0,2.0,2.0
GB,SEA,10,75.0,161.0,,2.0,2.0
GB,SF,3,63.0,257.0,4.0,3.0,2.0
GB,SF,20,106.0,131.0,,1.0,1.0
GB,WAS,7,196.0,268.0,1.0,5.0,2.0
HOU,ARI,7,173.0,261.0,4.0,2.0,1.0
HOU,BUF,4,201.0,256.0,4.0,4.0,1.0
HOU,CAR,3,120.0,304.0,3.0,3.0,
HOU,CLE,2,159.0,213.0,4.0,4.0,3.0
HOU,IND,6,175.0,223.0,4.0,,
HOU,IND,13,240.0,158.0,4.0,1.0,1.0
HOU,JAX,1,78.0,332.0,3.0,4.0,3.0
HOU,JAX,15,107.0,210.0,1.0,,
HOU,LA,8,165.0,310.0,5.0,,
HOU,LAC,16,89.0,336.0,4.0,3.0,3.0
HOU,MIA,9,47.0,244.0,2.0,4.0,4.0
HOU,NE,5,126.0,231.0,2.0,2.0,2.0
HOU,NYJ,12,158.0,145.0,2.0,2.0,1.0
HOU,SEA,14,193.0,260.0,4.0,1.0,
HOU,SF,17,175.0,249.0,2.0,1.0,1.0
HOU,TEN,11,103.0,323.0,2.0,7.0,4.0
HOU,TEN,18,126.0,287.0,4.0,1.0,
IND,ARI,16,133.0,245.0,2.0,2.0,
IND,BAL,5,86.0,442.0,4.0,1.0,1.0
IND,BUF,11,91.0,228.0,2.0,5.0,4.0
IND,HOU,6,124.0,243.0,,3.0,3.0
IND,HOU,13,84.0,94.0,,2.0,2.0
IND,JAX,10,179.0,162.0,2.0,2.0,1.0
IND,JAX,18,105.0,223.0,2.0,,
IND,LA,2,101.0,278.0,4.0,2.0,2.0
IND,LV,17,85.0,255.0,2.0,4.0,2.0
IND,MIA,4,35.0,199.0,2.0,3.0,2.0
IND,NE,15,81.0,299.0,2.0,3.0,2.0
IND,NYJ,9,89.0,412.0,4.0,2.0,2.0
IND,SEA,1,140.0,254.0,4.0,1.0,1.0
IND,SF,7,112.0,181.0,2.0,5.0,4.0
IND,TB,12,143.0,226.0,5.0,3.0,3.0
IND,TEN,3,182.0,197.0,3.0,3.0,3.0
IND,TEN,8,94.0,265.0,3.0,3.0,2.0
JAX,ARI,3,91.0,316.0,3.0,1.0,1.0
JAX,ATL,12,151.0,190.0,3.0,2.0,1.0
JAX,BUF,9,72.0,264.0,,4.0,3.0
JAX,CIN,4,78.0,348.0,3.0,,
JAX,DEN,2,98.0,328.0,2.0,,
JAX,HOU,1,161.0,291.0,4.0,1.0,
JAX,HOU,15,75.0,209.0,2.0,1.0,1.0
JAX,IND,10,130.0,180.0,1.0,,
JAX,IND,18,94.0,185.0,1.0,4.0,2.0
JAX,LA,13,128.0,295.0,4.0,1.0,
JAX,MIA,6,77.0,354.0,2.0,2.0,1.0
JAX,NE,17,182.0,290.0,7.0,1.0,
JAX,NYJ,16,273.0,102.0,2.0,,
JAX,SEA,8,69.0,195.0,3.0,,
JAX,SF,11,174.0,176.0,3.0,2.0,1.0
JAX,TEN,5,184.0,197.0,4.0,,
JAX,TEN,14,105.0,191.0,2.0,1.0,
KC,BAL,2,252.0,239.0,6.0,3.0,2.0
KC,BUF,5,124.0,315.0,4.0,,
KC,BUF,20,109.0,329.0,5.0,1.0,
KC,CIN,17,60.0,446.0,4.0,,
KC,CIN,21,116.0,250.0,2.0,1.0,1.0
KC,CLE,1,153.0,321.0,4.0,3.0,2.0
KC,DAL,11,82.0,216.0,,4.0,3.0
KC,DEN,13,154.0,257.0,2.0,3.0,2.0
KC,DEN,18,191.0,178.0,4.0,1.0,1.0
KC,GB,9,122.0,190.0,1.0,3.0,1.0
KC,LAC,3,78.0,281.0,4.0,1.0,
KC,LAC,15,192.0,236.0,4.0,2.0,2.0
KC,LV,10,50.0,261.0,2.0,3.0,3.0
KC,LV,14,44.0,263.0,2.0,5.0,5.0
KC,NYG,8,73.0,241.0,2.0,2.0,1.0
KC,PHI,4,103.0,387.0,3.0,2.0,
KC,PIT,16,130.0,194.0,1.0,3.0,3.0
KC,PIT,19,57.0,215.0,2.0,2.0,1.0
KC,TEN,7,104.0,275.0,3.0,1.0,1.0
KC,WAS,6,94.0,182.0,1.0,2.0,2.0
MIA,ATL,7,74.0,336.0,3.0,2.0,2.0
MIA,BAL,10,95.0,238.0,2.0,3.0,2.0
MIA,BUF,2,145.0,179.0,5.0,4.0,3.0
MIA,BUF,8,103.0,249.0,3.0,1.0,
MIA,CAR,12,64.0,179.0,1.0,4.0,3.0
MIA,HOU,9,73.0,240.0,,5.0,5.0
MIA,IND,4,143.0,228.0,3.0,1.0,1.0
MIA,JAX,6,84.0,319.0,2.0,1.0,1.0
MIA,LV,3,142.0,386.0,4.0,3.0,1.0
MIA,NE,1,125.0,281.0,1.0,4.0,2.0
MIA,NE,18,134.0,261.0,5.0,3.0,3.0
MIA,NO,16,83.0,135.0,1.0,2.0,2.0
MIA,NYG,13,91.0,187.0,,1.0,1.0
MIA,NYJ,11,102.0,291.0,2.0,1.0,1.0
MIA,NYJ,15,102.0,170.0,2.0,1.0,1.0
MIA,TB,5,122.0,452.0,6.0,,
MIA,TEN,17,198.0,120.0,4.0,2.0,
MIN,ARI,2,103.0,400.0,5.0,3.0,2.0
MIN,BAL,9,247.0,266.0,4.0,2.0,2.0
MIN,CAR,6,119.0,207.0,2.0,4.0,3.0
MIN,CHI,15,115.0,285.0,1.0,3.0,2.0
MIN,CHI,18,90.0,325.0,2.0,2.0,2.0
MIN,CIN,1,149.0,261.0,3.0,,
MIN,CLE,4,184.0,155.0,1.0,,
MIN,DAL,8,78.0,360.0,2.0,3.0,2.0
MIN,DET,5,108.0,203.0,1.0,2.0,2.0
MIN,DET,13,100.0,296.0,3.0,3.0,2.0
MIN,GB,11,96.0,385.0,4.0,2.0,
MIN,GB,17,175.0,307.0,4.0,,
MIN,LA,16,160.0,197.0,2.0,4.0,3.0
MIN,LAC,10,82.0,195.0,2.0,1.0,1.0
MIN,PIT,14,106.0,308.0,4.0,2.0,1.0
MIN,SEA,3,106.0,298.0,2.0,,
MIN,SF,12,210.0,230.0,4.0,1.0,1.0
NE,ATL,11,40.0,158.0,1.0,4.0,4.0
NE,BUF,13,99.0,145.0,1.0,2.0,2.0
NE,BUF,16,115.0,314.0,4.0,,
NE,BUF,19,176.0,308.0,7.0,,
NE,CAR,9,78.0,172.0,1.0,6.0,3.0
NE,CLE,10,99.0,154.0,1.0,3.0,1.0
NE,DAL,6,122.0,445.0,3.0,2.0,2.0
NE,HOU,5,67.0,312.0,3.0,1.0,1.0
NE,IND,15,228.0,57.0,2.0,2.0,1.0
NE,JAX,17,80.0,193.0,1.0,3.0,3.0
NE,LAC,8,164.0,223.0,4.0,2.0,2.0
NE,MIA,1,76.0,202.0,2.0,1.0,1.0
NE,MIA,18,195.0,109.0,2.0,,
NE,NO,3,144.0,128.0,3.0,,
NE,NYJ,2,153.0,210.0,,4.0,4.0
NE,NYJ,7,62.0,253.0,2.0,3.0,3.0
NE,TB,4,123.0,269.0,1.0,,
NE,TEN,12,271.0,93.0,2.0,5.0,4.0
NO,ATL,9,36.0,343.0,3.0,2.0,
NO,ATL,18,62.0,216.0,2.0,4.0,3.0
NO,BUF,12,113.0,260.0,4.0,2.0,2.0
NO,CAR,2,89.0,305.0,3.0,2.0,1.0
NO,CAR,17,88.0,132.0,1.0,2.0,2.0
NO,DAL,13,149.0,238.0,2.0,1.0,1.0
NO,GB,1,43.0,201.0,,3.0,3.0
NO,MIA,16,86.0,198.0,1.0,2.0,1.0
NO,NE,3,49.0,270.0,2.0,3.0,3.0
NO,NYG,4,83.0,402.0,3.0,3.0,1.0
NO,NYJ,14,78.0,202.0,,,
NO,PHI,11,244.0,147.0,3.0,2.0,1.0
NO,SEA,7,91.0,167.0,1.0,,
NO,TB,8,71.0,375.0,5.0,3.0,3.0
NO,TB,15,118.0,214.0,,2.0,2.0
NO,TEN,10,68.0,213.0,2.0,1.0,
NO,WAS,5,131.0,248.0,2.0,2.0,2.0
NYG,ATL,3,69.0,243.0,2.0,1.0,1.0
NYG,CAR,7,56.0,145.0,,1.0,1.0
NYG,CHI,17,87.0,173.0,3.0,2.0,2.0
NYG,DAL,5,201.0,324.0,4.0,3.0,2.0
NYG,DAL,15,126.0,217.0,2.0,3.0,1.0
NYG,DEN,1,165.0,264.0,3.0,1.0,1.0
NYG,KC,8,108.0,275.0,2.0,4.0,2.0
NYG,LA,6,132.0,251.0,5.0,3.0,2.0
NYG,LAC,14,154.0,275.0,4.0,,
NYG,LV,9,117.0,296.0,2.0,3.0,3.0
NYG,MIA,13,69.0,244.0,2.0,,
NYG,NO,4,170.0,235.0,3.0,1.0,1.0
NYG,PHI,12,208.0,129.0,1.0,4.0,4.0
NYG,PHI,16,130.0,199.0,3.0,2.0,
NYG,TB,11,96.0,318.0,3.0,1.0,1.0
NYG,WAS,2,87.0,336.0,3.0,1.0,1.0
NYG,WAS,18,226.0,120.0,1.0,2.0,
NYJ,ATL,5,109.0,342.0,3.0,3.0,2.0
NYJ,BUF,10,143.0,366.0,6.0,3.0,2.0
NYJ,BUF,18,169.0,254.0,3.0,2.0,
NYJ,CAR,1,117.0,279.0,2.0,1.0,1.0
NYJ,CIN,8,42.0,305.0,4.0,2.0,1.0
NYJ,DEN,3,121.0,235.0,2.0,1.0,1.0
NYJ,HOU,12,96.0,158.0,2.0,2.0,1.0
NYJ,IND,9,261.0,272.0,6.0,2.0,
NYJ,JAX,16,133.0,280.0,2.0,2.0,1.0
NYJ,MIA,11,116.0,273.0,3.0,1.0,1.0
NYJ,MIA,15,186.0,196.0,5.0,4.0,3.0
NYJ,NE,2,101.0,186.0,2.0,1.0,
NYJ,NE,7,151.0,411.0,7.0,,
NYJ,NO,14,203.0,175.0,3.0,2.0,
NYJ,PHI,13,185.0,242.0,3.0,2.0,
NYJ,TB,17,62.0,410.0,3.0,1.0,1.0
NYJ,TEN,4,177.0,298.0,2.0,1.0,
LV,BAL,1,190.0,235.0,3.0,3.0,2.0
LV,CHI,5,143.0,119.0,2.0,1.0,
LV,CIN,11,159.0,148.0,3.0,1.0,1.0
LV,CIN,19,85.0,244.0,2.0,1.0,
LV,CLE,15,89.0,147.0,2.0,2.0,
LV,DAL,12,64.0,375.0,3.0,,
LV,DEN,6,112.0,334.0,3.0,4.0,4.0
LV,DEN,16,18.0,153.0,1.0,,
LV,IND,17,122.0,148.0,2.0,1.0,
LV,KC,10,96.0,422.0,5.0,1.0,
LV,KC,14,134.0,258.0,5.0,1.0,
LV,LAC,4,170.0,222.0,4.0,1.0,
LV,LAC,18,85.0,383.0,4.0,1.0,1.0
LV,MIA,3,133.0,215.0,2.0,2.0,
LV,NYG,9,150.0,110.0,1.0,2.0,1.0
LV,PHI,7,136.0,236.0,3.0,3.0,2.0
LV,PIT,2,39.0,295.0,2.0,2.0,1.0
LV,WAS,13,113.0,196.0,2.0,1.0,1.0
PHI,ATL,1,124.0,164.0,,1.0,
PHI,CAR,5,109.0,177.0,1.0,3.0,3.0
PHI,DAL,3,163.0,238.0,6.0,2.0,1.0
PHI,DAL,18,175.0,305.0,7.0,,
PHI,DEN,10,96.0,226.0,2.0,2.0,1.0
PHI,DET,8,57.0,222.0,2.0,3.0,1.0
PHI,KC,4,201.0,278.0,6.0,2.0,1.0
PHI,LAC,9,89.0,356.0,3.0,,
PHI,LV,7,120.0,323.0,4.0,1.0,1.0
PHI,NO,11,110.0,214.0,5.0,3.0,3.0
PHI,NYG,12,71.0,202.0,1.0,,
PHI,NYG,16,84.0,118.0,2.0,3.0,2.0
PHI,NYJ,13,71.0,226.0,3.0,2.0,1.0
PHI,SF,2,120.0,189.0,2.0,2.0,
PHI,TB,6,104.0,297.0,4.0,1.0,1.0
PHI,TB,19,106.0,271.0,4.0,2.0,1.0
PHI,WAS,15,63.0,194.0,2.0,2.0,
PHI,WAS,17,94.0,247.0,1.0,1.0,1.0
PIT,BAL,13,107.0,253.0,2.0,2.0,1.0
PIT,BAL,18,249.0,141.0,1.0,3.0,3.0
PIT,BUF,1,117.0,270.0,1.0,4.0,1.0
PIT,CHI,9,136.0,291.0,2.0,3.0,3.0
PIT,CIN,3,100.0,172.0,3.0,1.0,1.0
PIT,CIN,12,198.0,190.0,4.0,1.0,1.0
PIT,CLE,8,96.0,225.0,1.0,2.0,1.0
PIT,CLE,17,93.0,185.0,2.0,3.0,2.0
PIT,DEN,5,106.0,288.0,2.0,1.0,1.0
PIT,DET,10,229.0,114.0,2.0,,
PIT,GB,4,133.0,248.0,3.0,1.0,1.0
PIT,KC,16,127.0,258.0,4.0,3.0,
PIT,KC,19,106.0,406.0,7.0,2.0,2.0
PIT,LAC,11,162.0,382.0,5.0,1.0,1.0
PIT,LV,2,52.0,382.0,2.0,2.0,
PIT,MIN,14,242.0,216.0,4.0,2.0,2.0
PIT,SEA,6,145.0,209.0,2.0,3.0,1.0
PIT,TEN,15,201.0,153.0,1.0,5.0,4.0
LAC,BAL,6,189.0,167.0,4.0,4.0,2.0
LAC,CIN,13,96.0,300.0,4.0,4.0,4.0
LAC,CLE,5,230.0,305.0,5.0,1.0,
LAC,DAL,2,198.0,237.0,2.0,2.0,1.0
LAC,DEN,12,148.0,155.0,3.0,2.0,1.0
LAC,DEN,17,83.0,246.0,1.0,,
LAC,HOU,16,190.0,254.0,4.0,,
LAC,KC,3,186.0,260.0,3.0,4.0,4.0
LAC,KC,15,87.0,410.0,4.0,2.0,2.0
LAC,LV,4,48.0,196.0,2.0,2.0,1.0
LAC,LV,18,175.0,190.0,3.0,3.0,1.0
LAC,MIN,10,110.0,294.0,3.0,1.0,1.0
LAC,NE,8,143.0,217.0,1.0,1.0,1.0
LAC,NYG,14,135.0,191.0,3.0,2.0,2.0
LAC,PHI,9,176.0,162.0,3.0,1.0,
LAC,PIT,11,55.0,273.0,4.0,1.0,
LAC,WAS,1,126.0,135.0,1.0,3.0,1.0
SF,ARI,5,101.0,239.0,2.0,4.0,1.0
SF,ARI,9,164.0,282.0,4.0,1.0,
SF,ATL,15,62.0,236.0,1.0,1.0,1.0
SF,CHI,8,176.0,175.0,2.0,4.0,1.0
SF,CIN,14,87.0,348.0,2.0,2.0,
SF,DAL,19,77.0,270.0,2.0,3.0,1.0
SF,DET,1,116.0,338.0,5.0,1.0,1.0
SF,GB,3,100.0,261.0,3.0,1.0,
SF,GB,20,67.0,225.0,1.0,2.0,1.0
SF,HOU,17,86.0,163.0,1.0,4.0,1.0
SF,IND,7,148.0,150.0,4.0,4.0,2.0
SF,JAX,11,54.0,158.0,1.0,1.0,1.0
SF,LA,10,52.0,245.0,2.0,2.0,2.0
SF,LA,18,64.0,238.0,3.0,2.0,2.0
SF,LA,21,76.0,337.0,2.0,1.0,1.0
SF,MIN,12,67.0,262.0,3.0,3.0,2.0
SF,PHI,2,152.0,190.0,1.0,1.0,
SF,SEA,4,107.0,149.0,4.0,2.0,
SF,SEA,13,147.0,231.0,4.0,5.0,3.0
SF,TEN,16,90.0,209.0,2.0,,
SEA,ARI,11,97.0,328.0,3.0,4.0,
SEA,ARI,18,118.0,240.0,2.0,1.0,1.0
SEA,CHI,16,89.0,250.0,3.0,1.0,
SEA,DET,17,95.0,262.0,4.0,3.0,3.0
SEA,GB,10,106.0,292.0,2.0,2.0,1.0
SEA,HOU,14,63.0,331.0,1.0,,
SEA,IND,1,113.0,251.0,2.0,1.0,1.0
SEA,JAX,8,83.0,238.0,1.0,1.0,1.0
SEA,LA,5,119.0,365.0,3.0,2.0,1.0
SEA,LA,15,126.0,244.0,2.0,1.0,1.0
SEA,MIN,3,140.0,323.0,3.0,1.0,
SEA,NO,7,97.0,222.0,1.0,2.0,1.0
SEA,PIT,6,119.0,229.0,2.0,1.0,1.0
SEA,SF,4,143.0,322.0,3.0,3.0,2.0
SEA,SF,13,72.0,299.0,3.0,3.0,3.0
SEA,TEN,2,213.0,347.0,3.0,1.0,1.0
SEA,WAS,12,154.0,223.0,2.0,1.0,1.0
LA,ARI,4,218.0,268.0,4.0,1.0,
