...1,Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apt_cap_pct,draft_pick,pick_value,targets,recepciones,rec_yards,rec_ypg,rec_20plus,rec_td,attempts,rush_yards,rush_ypg,rush_td,fumbles_perdidos,total_touchdowns,partidos
18,19,Jordy Nelson,,,WR11,,,,,,17,18.5,00-0026176,WR,2015,1,30,2008,-1,--,0.073,36,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20,Alshon Jeffery,,,WR12,,,,,,20,20.3,00-0029137,WR,2015,0.7611940298507462,25,2012,0.8088888888888888,75.065,0.094,45,10.4,94,54,807,89.66666666666667,14,4,0,0,0,0,0,4,9
20,21,Amari Cooper,,,WR13,,,,,,21,21.3,00-0031544,WR,2015,1,21,2015,0.858125,82.03829,0.04,4,25.8,130,72,1082,67.625,16,6,3,-3,-0.1875,0,1,6,16
22,23,Brandin Cooks,NO,5,WR14,,,,,,25,23.8,00-0031236,WR,2015,0.6071428571428571,21,2014,0.83125,67.594666,0.016,20,15.5,129,84,1138,71.125,18,9,8,18,1.125,0,0,9,16
23,24,Mark Ingram,II,,RB9,,,,,,26,24.3,00-0008024,WR,2015,--,50,1987,-1,--,--,28,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0
26,27,T.Y. Hilton,,,WR15,,,,,,32,28,00-0029608,WR,2015,1,25,2012,0.841875,62.019833,0.091,92,5.8,134,69,1124,70.25,17,5,0,0,0,0,0,5,16
27,28,Demaryius Thomas,,,WR16,,,,,,24,28,00-0027874,WR,2015,1,27,2010,0.8431249999999999,31.574501,0.098,22,14.9,177,105,1304,81.5,14,6,0,0,0,0,2,6,16
28,29,Sammy Watkins,,,WR17,,,,,,31,28.5,00-0031325,WR,2015,1,22,2014,0.8146153846153846,115.12564,0.037000000000000005,4,25.8,96,60,1047,80.53846153846153,18,9,1,1,0.07692307692307693,0,0,9,13
30,31,Jarvis Landry,,,WR18,,,,,,28,30,00-0031382,WR,2015,1,22,2014,0.84375,53.816536,0.007,63,8.2,167,110,1157,72.3125,10,4,18,113,7.0625,1,0,5,16
34,35,Randall Cobb,,,WR19,,,,,,34,36.5,00-0028002,WR,2015,1,25,2011,0.91625,58.542957,0.07,64,8.1,129,79,829,51.8125,11,6,13,50,3.125,0,0,6,16
35,36,Julian Edelman,,,WR20,,,,,,29,39.8,00-0027150,WR,2015,0.8869565217391304,29,2009,0.811111111,62.61501,0.032,232,0,88,61,692,76.88888888888889,8,7,3,23,2.5555555555555554,0,1,7,9
39,40,Jeremy Maclin,,,WR21,,,,,,41,41.3,00-0026995,WR,2015,1,27,2009,0.882,73.13981,0.077,19,15.8,124,87,1088,72.53333333333333,14,8,3,14,0.9333333333333333,0,1,8,15
44,45,Golden Tate,,,WR22,,,,,,38,45.3,00-0027891,WR,2015,1,27,2010,0.861875,40.4345,0.047,60,8.5,129,90,813,50.8125,7,6,6,41,2.5625,0,1,6,16
45,46,Kelvin Benjamin,,,WR23,,,,,,37,46.3,00-0031359,WR,2015,1,24,2014,-1,--,0.024,28,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0
46,47,Donte Moncrief,,,WR24,,,,,,56,46.5,00-0031339,WR,2015,1,22,2014,0.7562500000000001,53.062294,0.005,90,5.9,105,64,733,45.8125,9,6,0,0,0,0,0,6,16
47,48,Eric Decker,,,WR25,,,,,,49,49,00-0027690,WR,2015,1,28,2010,0.8780000000000001,11.512668,0.055,87,6.2,132,80,1027,68.46666666666667,16,12,0,0,0,0,1,12,15
49,50,Doug Baldwin,,,WR26,,,,,,48,51.8,00-0028434,WR,2015,1,26,2011,-1,113.70062,0.074,,0,103,78,1069,66.8125,16,14,0,0,0,0,0,14,16
54,55,Larry Fitzgerald,,,WR27,,,,,,45,57.5,00-0022921,WR,2015,1,32,2004,0.8875,70.630295,0.071,3,27.6,145,109,1215,75.9375,17,9,0,0,0,0,2,9,16
55,56,Michael Floyd,,,WR28,,,,,,59,58.5,00-0029638,WR,2015,1,25,2012,0.624,83.312096,0.028999999999999998,13,18.3,89,52,849,56.6,13,6,0,0,0,0,0,6,15
64,65,Marvin Jones Jr.,,,WR29,,,,,,81,65.8,00-0029293,WR,2015,0.8947368421052632,25,2012,0.8512500000000001,36.531624,0.052000000000000005,166,2,103,65,816,51,13,4,5,33,2.0625,0,0,4,16
67,68,Emmanuel Sanders,,,WR30,,,,,,53,67,00-0027685,WR,2015,1,28,2010,0.8293333333333334,96.29209,0.071,82,6.5,137,76,1135,75.66666666666667,12,6,3,29,1.9333333333333333,0,2,6,15
68,69,Allen Hurns,,,WR31,,,,,,60,69.5,00-0030821,WR,2015,1,23,2014,-1,70.16924,0.064,,0,106,64,1031,68.73333333333333,19,10,0,0,0,0,1,10,15
71,72,John Brown,,,WR32,,,,,,58,70.8,00-0031051,WR,2015,1,25,2014,0.8086666666666666,36.33524,0.005,91,5.9,202,130,2006,133.73333333333332,22,14,6,44,2.933333333333333,0,1,14,15
73,74,Tyler Lockett,TEN,13,WR33,,,,,,77,72.8,00-0032211,WR,2015,1,22,2015,0.610625,62.701164,0.006,69,7.6,69,51,664,41.5,9,6,5,20,1.25,0,1,6,16
74,75,Josh Gordon,,,WR34,,,,,,102,76.3,00-0029664,WR,2015,0.8648648648648649,24,2012,-1,--,0.011000000000000001,1,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,Michael Crabtree,,,WR35,,,,,,74,76.8,00-0026986,WR,2015,1,27,2009,0.765,46.38933,0.059000000000000004,10,19.9,146,85,922,57.625,15,9,0,0,0,0,0,9,16
80,81,DeSean Jackson,,,WR36,,,,,,85,83.3,00-0026189,WR,2015,0.8947368421052632,28,2008,0.6333333333333333,80.509995,0.06,49,9.8,49,30,528,58.666666666666664,10,4,0,0,0,0,1,4,9
85,86,DeVante Parker,,,WR37,,,,,,71,88.5,00-0031547,WR,2015,1,22,2015,0.5092857142857142,49.25643,0.019,14,17.8,51,26,494,61.75,9,3,0,0,0,0,0,3,8
87,88,Sterling Shepard,TB,6,WR38,,,,,,100,91,00-0032385,WR,2015,--,22,2016,-1,--,0.01,40,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,96,Kevin White,,,WR39,,,,,,78,94.8,00-0031545,WR,2015,--,23,2015,-1,--,0.028999999999999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,97,Willie Snead,IV,,WR40,,,,,,96,95.5,00-0030663,WR,2015,1,22,2014,0.7073333333333334,42.764954,0.003,,0,102,69,984,65.6,15,3,0,0,0,0,1,3,15
97,98,Stefon Diggs,NE,9,WR41,,,,,,98,97.3,00-0031588,WR,2015,1,21,2015,0.7769230769230767,60.138077,0.004,146,2.9,84,52,720,55.38461538461539,13,4,3,13,1,0,0,4,13
104,105,Kamar Aiken,,,WR42,,,,,,112,112.8,00-0028497,WR,2015,1,26,2011,-1,49.0705,0.016,,0,128,75,944,59,11,5,0,0,0,0,1,5,16
106,107,Travis Benjamin,,,WR43,,,,,,103,115.8,00-0029269,WR,2015,0.86440678,25,2012,0.765625,69.67317,0.039,100,5.3,127,68,966,60.375,12,5,4,12,0.75,0,2,5,16
107,108,Tavon Austin,,,WR44,,,,,,111,116,00-0030525,WR,2015,1,25,2013,0.7775,66.865295,0.068,8,21.4,87,52,473,29.5625,5,5,52,434,27.125,4,2,9,16
108,109,Corey Coleman,,,WR45,,,,,,110,117,00-0032966,WR,2015,--,21,2016,-1,--,0.019,15,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0
110,111,Devin Funchess,,,WR46,,,,,,137,118,00-0032055,WR,2015,1,21,2015,0.448125,44.714626,0.01,41,11,63,31,473,29.5625,5,5,0,0,0,0,1,5,16
113,114,Vincent Jackson,,,WR47,,,,,,115,118.5,00-0023496,WR,2015,0.8504672897196262,32,2005,0.773,73.22678,0.092,61,8.4,63,33,543,54.3,13,3,0,0,0,0,0,3,10
117,118,Torrey Smith,,,WR48,,,,,,114,123.3,00-0027996,WR,2015,1,26,2011,0.7731250000000001,50.646297,0.055999999999999994,58,8.7,63,33,663,41.4375,8,4,0,0,0,0,0,4,16
119,120,Markus Wheaton,,,WR49,,,,,,97,125.5,00-0030460,WR,2015,1,24,2013,0.649375,76.982285,0.006,79,6.8,80,44,749,46.8125,9,5,0,0,0,0,0,5,16
123,124,Tajae Sharpe,,,WR50,,,,,,129,129.5,00-0032778,WR,2015,--,20,2016,-1,--,0.004,140,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
127,128,Michael Thomas,,,WR51,,,,,,130,132,00-0032765,WR,2015,--,22,2016,-1,--,0.008,47,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,131,Mohamed Sanu Sr.,,,WR52,,,,,,123,138,00-0029632,WR,2015,0.796875,26,2012,0.6043749999999999,20.010958,0.042,83,6.5,49,33,394,24.625,8,0,10,71,4.4375,2,0,2,16
136,137,Phillip Dorsett II,LV,,WR53,,,,,,133,146.5,00-0032208,WR,2015,1,22,2015,0.27909090909090906,12.5676365,0.013999999999999999,29,13.2,39,18,225,20.454545454545453,4,1,3,17,1.5454545454545454,0,1,1,11
145,146,Rishard Matthews,,,WR54,,,,,,168,154,00-0029580,WR,2015,0.7611940298507462,25,2012,0.7436363636363634,69.58672,0.032,227,0,61,43,662,60.18181818181818,10,4,1,4,0.36363636363636365,0,0,4,11
147,148,Tyler Boyd,,,WR55,,,,,,174,154.5,00-0033009,WR,2015,--,20,2016,-1,--,0.007,55,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0
150,151,Steve Smith,,,WR56,,,,,,165,157,00-0020337,WR,2015,0.7798165137614679,36,2001,0.6942857142857142,196.20142,0.026000000000000002,74,7.2,73,46,670,95.71428571428571,13,3,0,0,0,0,0,3,7
151,152,Chris Hogan,,,WR57,,,,,,160,159.5,00-0028237,WR,2015,1,27,2011,0.558125,25.27379,0.026000000000000002,,0,59,36,450,34.61538461538461,6,2,1,4,0.3076923076923077,0,0,2,13
159,160,Dorial Green-Beckham,,,WR59,,,,,,139,167.3,00-0032218,WR,2015,1,22,2015,0.575,44.225548,0.01,40,11.1,68,32,549,39.214285714285715,10,4,0,0,0,0,0,4,14
161,162,Mike Wallace,,,WR60,,,,,,158,168.8,00-0026901,WR,2015,0.86440678,29,2009,0.7337500000000001,33.759235,0.037000000000000005,84,6.4,72,39,473,31.533333333333335,6,2,1,6,0.4,0,0,2,15
164,165,Pierre Garcon,,,WR61,,,,,,150,174,00-0026345,WR,2015,1,29,2008,0.755,19.532625,0.07,205,0.7,112,72,777,48.5625,7,6,0,0,0,0,0,6,16
167,168,Kenny Stills,,,WR62,,,,,,191,179.3,00-0030085,WR,2015,1,23,2013,0.5806250000000001,33.15238,0.005,144,3,63,27,440,29.333333333333332,10,3,0,0,0,0,0,3,15
170,171,Terrelle Pryor Sr.,,,WR63,,,,,,166,184.8,00-0028825,WR,2015,1,26,2011,-1,14.044998,0.011000000000000001,1,34.6,8,1,42,21,1,0,1,-1,-0.5,0,0,0,2
173,174,Ted Ginn Jr.,,,WR64,,,,,,201,185.8,00-0025396,WR,2015,1,30,2007,0.6453333333333334,71.88401,0.015,9,20.6,96,44,739,52.785714285714285,10,10,4,60,4.285714285714286,0,0,10,14
175,176,Laquon Treadwell,IND,10,WR65,,,,,,95,142,00-0032951,WR,2015,--,20,2016,-1,--,0.016,23,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
178,179,Victor Cruz,,,WR66,,,,,,167,192,00-0027265,WR,2015,0.7083333333333334,28,2010,-1,--,0.046,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,182,Sammie Coates,,,WR67,,,,,,134,156.3,00-0032166,WR,2015,1,22,2015,0.096666667,,0.005,87,6.2,2,1,11,11,0,0,0,0,0,0,0,0,1
206,207,Kendall Wright,,,WR68,,,,,,155,204.7,00-0029708,WR,2015,1,25,2012,0.611,52.445,0.026000000000000002,20,15.5,60,36,408,40.8,4,3,5,17,1.7,0,0,3,10
207,208,Nelson Agholor,,,WR69,,,,,,142,205.7,00-0031549,WR,2015,1,22,2015,0.7369230769230769,17.376026,0.016,20,15.5,44,23,279,21.46153846153846,3,1,0,0,0,0,1,1,13
208,209,Terrance Williams,,,WR70,,,,,,214,205.7,00-0030542,WR,2015,1,25,2013,0.768125,43.07133,0.006,74,7.2,93,52,840,52.5,13,3,0,0,0,0,0,3,16
212,213,Anquan Boldin,,,WR71,,,,,,253,208.3,00-0022084,WR,2015,1,34,2003,0.8635714285714285,46.124012,0.018000000000000002,54,9.2,112,69,789,56.357142857142854,10,4,0,0,0,0,1,4,14
214,215,Breshad Perriman,,,WR72,,,,,,189,209.3,00-0032054,WR,2015,0,21,2015,-1,--,0.015,26,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0
216,217,Josh Doctson,,,WR73,,,,,,198,211,00-0032760,WR,2015,--,22,2016,-1,--,0.016,22,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0
217,218,Eli Rogers,,,WR74,,,,,,200,211,00-0031782,WR,2015,--,22,2015,-1,--,0.004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,221,Jaelen Strong,,,WR75,,,,,,159,215,00-0031560,WR,2015,1,21,2015,0.389,44.558777,0.006,70,7.5,24,14,161,16.1,2,3,0,0,0,0,0,3,10
228,229,Davante Adams,LAR,8,WR76,,,,,,229,222.7,00-0031381,WR,2015,1,22,2014,0.7999999999999999,33.422306,0.007,53,9.3,96,50,495,38.07692307692308,6,1,0,0,0,0,0,1,13
229,230,Charles Johnson,,,WR77,,,,,,186,223.3,00-0030113,WR,2015,0.9696969696969697,26,2013,0.32,1.0656667,0.004,,0,13,9,127,21.166666666666668,3,0,0,0,0,0,0,0,6
237,238,Quinton Patton,,,WR78,,,,,,171,233.3,00-0030450,WR,2015,1,25,2013,0.423125,12.478287,0.005,128,3.7,57,30,394,26.266666666666666,7,1,1,5,0.3333333333333333,0,0,1,15
238,239,Robert Woods,PIT,8,WR79,,,,,,248,234.7,00-0030431,WR,2015,0.6938775510204082,23,2013,0.8178571428571428,37.77187,0.01,41,11,80,47,552,39.42857142857143,5,3,1,0,0,0,1,3,14
239,240,Braxton Miller,,,WR80,,,,,,204,235.3,00-0033069,WR,2015,--,22,2016,-1,--,0.005,85,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
241,242,Jamison Crowder,,,WR81,,,,,,268,237.7,00-0031941,WR,2015,1,22,2015,0.7,39.723335,0.005,105,5,80,59,604,37.75,7,2,2,2,0.125,0,1,2,16
245,246,Malcolm Mitchell,,,WR82,,,,,,249,241,00-0032400,WR,2015,--,23,2016,-1,--,0.005,112,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
246,247,Jermaine Kearse,,,WR83,,,,,,266,242,00-0029159,WR,2015,1,25,2012,-1,48.44829,0.028999999999999998,,0,69,49,685,42.8125,13,5,0,0,0,0,0,5,16
249,250,Danny Amendola,,,WR84,,,,,,234,249,00-0026035,WR,2015,0.9523809523809523,29,2008,0.5742857142857142,63.63406,0.026000000000000002,,0,87,65,648,46.285714285714285,5,3,2,11,0.7857142857142857,0,1,3,14
253,254,Justin Hardy,,,WR85,,,,,,197,217,00-0031570,WR,2015,1,23,2015,0.5477777777777777,3.873611,0.005,107,4.8,36,21,194,21.555555555555557,2,0,0,0,0,0,0,0,9
256,257,Brandon LaFell,,,WR86,,,,,,254,254.7,00-0027681,WR,2015,1,28,2010,0.8699999999999999,14.218183,0.016,78,6.9,74,37,515,46.81818181818182,7,0,2,9,0.8181818181818182,0,0,0,11
258,259,Pharoh Cooper,,,WR87,,,,,,244,255.7,00-0033111,WR,2015,--,20,2016,-1,--,0.005,117,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
266,267,Bruce Ellington,,,WR88,,,,,,317,234.5,00-0031326,WR,2015,1,24,2014,0.16999999999999998,8.402223,0.005,106,4.9,19,13,153,15.3,3,0,1,7,0.7,0,1,0,10
269,270,Marqise Lee,,,WR89,,,,,,206,240.5,00-0031431,WR,2015,1,23,2014,0.383,11.336945,0.01,39,11.3,32,15,191,21.22222222222222,2,1,5,38,4.222222222222222,0,0,1,9
270,271,Kenny Britt,,,WR90,,,,,,269,268.3,00-0027006,WR,2015,0.9711538461538461,26,2009,0.675625,33.22096,0.032,30,12.9,72,36,681,42.5625,11,3,0,0,0,0,0,3,16
271,272,Rueben Randle,,,WR91,,,,,,219,242,00-0029262,WR,2015,1,24,2012,0.8925,33.680958,0.007,63,8.2,90,57,801,50.0625,13,8,0,0,0,0,0,8,16
274,275,Chris Conley,,,WR92,,,,,,314,270,00-0032128,WR,2015,1,22,2015,0.3625,30.207497,0.005,76,7,31,17,199,22.11111111111111,2,1,0,0,0,0,0,1,9
275,276,J.J. Nelson,,,WR93,,,,,,236,273,00-0032112,WR,2015,1,23,2015,0.20090909090909095,69.74445,0.004,159,2.3,27,11,299,33.22222222222222,7,2,1,0,0,0,1,2,9
280,281,Jeff Janis,,,WR94,,,,,,233,251,00-0031001,WR,2015,1,24,2014,0.123125,19.601997,0.004,236,0,12,2,79,15.8,2,0,0,0,0,0,0,0,5
286,287,Brandon Coleman,,,WR95,,,,,,220,259,00-0030801,WR,2015,1,23,2014,-1,29.746502,--,,0,49,30,454,28.375,11,2,0,0,0,0,0,2,16
288,289,Cole Beasley,,,WR96,,,,,,287,283,00-0029000,WR,2015,1,26,2012,0.55,77.63333,0.024,,0,75,52,536,33.5,7,5,0,0,0,0,2,5,16
290,291,Seth Roberts,,,WR97,,,,,,291,284.7,00-0031166,WR,2015,1,24,2014,-1,54.326668,0.003,,0,56,32,480,30,7,5,0,0,0,0,0,5,16
292,293,Andre Johnson,,,WR98,,,,,,271,269,00-0022044,WR,2015,1,34,2003,0.64125,48.21263,0.012,3,27.6,78,41,503,31.4375,7,4,0,0,0,0,0,4,16
294,295,Tyrell Williams,,,WR99,,,,,,312,290.3,00-0032160,WR,2015,1,23,2015,0.061428571,144.5,0.004,,0,6,2,90,45,1,1,0,0,0,0,0,1,2
299,300,DeAndre Smelter,,,WR100,,,,,,,242,00-0032064,WR,2015,--,23,2015,-1,--,0.003,132,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
300,301,Jared Abbrederis,,,WR101,,,,,,,282,00-0031021,WR,2015,1,24,2014,0.13299999999999998,15.497,0.004,176,1.7,16,9,111,22.2,1,0,0,0,0,0,0,0,5
301,302,Eddie Royal,,,WR102,,,,,,301,282,00-0026182,WR,2015,1,29,2008,0.7799999999999999,27.83361,0.035,42,10.8,50,37,238,26.444444444444443,2,1,1,-1,-0.1111111111111111,0,0,1,9
307,308,Darrius Heyward-Bey,,,WR103,,,,,,272,288,00-0026983,WR,2015,1,28,2009,0.3925,34.92473,0.008,7,22.2,40,21,314,28.545454545454547,5,2,0,0,0,0,0,2,11
308,309,James Jones,,,WR104,,,,,,286,288,00-0025465,WR,2015,1,31,2007,0.908125,72.393166,0.006,78,6.9,101,50,890,55.625,18,8,0,0,0,0,0,8,16
313,314,Mike Thomas,,,WR105,,,,,,263,296,00-0033114,WR,2015,--,21,2016,-1,--,0.004,206,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
315,316,Steve Johnson,,,WR106,,,,,,264,264,00-0026364,WR,2015,1,29,2008,0.835,35.964447,0.024,,0,65,45,497,55.22222222222222,7,3,0,0,0,0,0,3,9
316,317,Dexter McCluster,,,RB95,,,,,,289,294,00-0027651,WR,2015,0.7010309278350515,27,2010,0.42636363636363633,27.072544,0.005,36,11.8,42,31,260,23.636363636363637,3,1,55,247,22.454545454545453,1,2,2,11
322,323,Nate Washington,,,WR107,,,,,,290,299.5,00-0023367,WR,2015,1,32,2005,-1,71.57526,0.007,,0,94,47,658,50.61538461538461,9,4,0,0,0,0,0,4,13
326,327,Marquess Wilson,,,WR108,,,,,,,281,00-0030047,WR,2015,0.6486486486486487,22,2013,0.8427272727272725,43.518906,0.004,236,0,51,28,464,42.18181818181818,8,1,0,0,0,0,0,1,11
330,331,Leonte Carroo,,,WR109,,,,,,,304.5,00-0033060,WR,2015,--,21,2016,-1,--,0.005,86,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0
340,341,Dontrelle Inman,,,WR110,,,,,,292,305.5,00-0028411,WR,2015,1,26,2014,0.6678571428571428,44.24,0.004,,0,63,35,486,40.5,6,3,0,0,0,0,1,3,12
343,344,Brian Quick,,,WR111,,,,,,,291,00-0029640,WR,2015,0.86440678,26,2012,0.4392307692307692,2.307778,0.011000000000000001,33,12.3,32,10,102,11.333333333333334,1,0,0,0,0,0,0,0,9
350,351,Roddy White,,,WR112,,,,,,295,316,00-0023462,WR,2015,1,33,2005,0.82125,15.479714,0.045,27,13.6,70,43,506,33.733333333333334,6,1,0,0,0,0,0,1,15
351,352,Harry Douglas,,,WR113,,,,,,296,329,00-0026224,WR,2015,1,30,2008,0.7771428571428572,18.837196,0.026000000000000002,84,6.4,72,36,411,29.357142857142858,4,2,1,-6,-0.42857142857142855,0,1,2,14
352,353,T.J. Jones,,,WR114,,,,,,,297,00-0031189,WR,2015,1,23,2014,0.229,14.435714,0.004,189,1.2,18,10,132,18.857142857142858,3,1,1,-3,-0.42857142857142855,0,1,1,7
355,356,Cecil Shorts,,,WR115,,,,,,299,330,00-0028052,WR,2015,0.6219512195121951,27,2011,0.6945454545454545,31.453129,0.016,114,4.4,150,84,968,88,10,4,10,47,4.2727272727272725,0,1,6,11
357,358,Dwayne Harris,,,WR116,,,,,,300,320.5,00-0028114,WR,2015,1,27,2011,0.6,48.39341,0.024,176,1.7,57,36,396,28.285714285714285,5,4,2,12,0.8571428571428571,0,0,4,14
359,360,Andrew Hawkins,,,WR117,,,,,,,307,00-0027918,WR,2015,0.7945205479452054,29,2011,-1,15.744999,0.026000000000000002,,0,44,27,276,34.5,2,0,0,0,0,0,1,0,8
367,368,Marques Colston,,,WR118,,,,,,,312,00-0024466,WR,2015,1,32,2006,0.6130769230769231,47.309105,0.024,252,0,68,45,520,40,6,4,0,0,0,0,0,4,13
369,370,Chris Boyd,,,WR119,,,,,,313,339,00-0030952,WR,2015,--,23,2014,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,371,Rashad Greene,,,WR120,,,,,,315,329.5,00-0032170,WR,2015,1,22,2015,0.2866666666666667,26.80778,0.004,139,3.2,36,19,93,10.333333333333334,0,2,0,0,0,0,0,2,9
372,373,Josh Huff,,,WR121,,,,,,316,342,00-0030990,WR,2015,1,23,2014,0.484,25.207563,0.004,86,6.2,40,27,312,24,3,3,0,0,0,0,0,3,13
379,380,Seyi Ajirotutu,,,WR122,,,,,,,322,00-0027581,WR,2015,0.9404761904761905,28,2010,-1,0.97999996,0.006,,0,3,1,4,2,0,0,0,0,0,0,0,0,2
380,381,Mario Alford,,,WR123,,,,,,,323,00-0031962,WR,2015,1,23,2015,0.09,,0.004,238,0,1,1,15,15,0,0,0,0,0,0,0,0,1
382,383,Miles Austin,,,WR124,,,,,,,326,00-0023921,WR,2015,0.8673469387755102,31,2006,-1,21.760546,0.016,,0,31,13,224,20.363636363636363,4,1,0,0,0,0,0,1,11
383,384,Adam Humphries,,,WR125,,,,,,,327,00-0032009,WR,2015,1,22,2015,0.4876923076923077,15.028545,0.004,,0,41,27,260,23.636363636363637,1,1,0,0,0,0,0,1,11
384,385,Jason Avant,,,WR126,,,,,,,328,00-0024324,WR,2015,1,32,2006,0.3425,6.6210003,0.007,109,4.7,25,15,119,11.9,1,0,0,0,0,0,0,0,10
385,386,Quincy Enunwa,,,WR127,,,,,,,330,00-0031023,WR,2015,1,23,2014,0.6233333333333334,10.598545,0.004,209,0.6,46,22,315,28.636363636363637,6,0,0,0,0,0,0,0,11
387,388,Jeremy Kerley,,,WR128,,,,,,,332,00-0028091,WR,2015,1,26,2011,0.19625,31.088001,0.005,153,2.6,26,16,152,30.4,2,2,0,0,0,0,0,2,5
388,389,Ty Montgomery,II,,RB116,,,,,,,333,00-0032200,WR,2015,0,22,2015,0.5883333333333333,22.539999,0.005,94,5.7,19,15,136,27.2,1,2,3,14,2.8,0,0,2,5
392,393,Rashard Higgins,,,WR129,,,,,,,338,00-0032977,WR,2015,--,20,2016,-1,--,0.004,172,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
394,395,Albert Wilson,,,WR130,,,,,,,340,00-0030669,WR,2015,1,23,2014,0.7571428571428571,27.459396,0.004,,0,57,35,451,32.214285714285715,6,2,5,26,1.8571428571428572,0,0,2,14
395,396,Cody Latimer,,,WR131,,,,,,,343,00-0031344,WR,2015,1,22,2014,0.1878571428571429,19.907999,0.007,56,9,11,6,59,9.833333333333334,0,1,2,1,0.16666666666666666,0,0,1,6
397,398,Devin Smith,,,WR132,,,,,,,347,00-0031934,WR,2015,0,23,2015,0.424,16.61143,--,37,11.6,28,9,115,16.428571428571427,1,1,0,0,0,0,1,1,7
398,399,Jarius Wright,,,WR133,,,,,,,348,00-0029572,WR,2015,1,25,2012,0.433125,6.8078094,0.026000000000000002,118,4.2,50,34,442,29.466666666666665,4,0,1,29,1.9333333333333333,0,1,0,15
399,400,Corey Brown,,,WR134,,,,,,,349,00-0031118,WR,2015,1,23,2014,-1,25.1161,--,,0,54,31,447,31.928571428571427,9,4,6,38,2.7142857142857144,0,0,4,14
