player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0034827,DJ Moore,17,1364.0,80.23529,3.144151,24.541735
00-0036358,CeeDee Lamb,18,1859.0,103.27778,4.2363186,24.285349
00-0033040,Tyreek Hill,17,1861.0,109.47059,4.487977,23.743704
00-0031544,Amari Cooper,16,1309.0,81.8125,3.3716147,23.200829
00-0030279,Keenan Allen,13,1243.0,95.61539,4.0588017,23.166248
00-0035676,A.J. Brown,17,1456.0,85.64706,3.6921163,22.253338
00-0036963,Amon-Ra St. Brown,19,1789.0,94.1579,4.206735,22.06164
00-0039075,Puka Nacua,18,1667.0,92.611115,4.091706,21.981512
00-0036322,Justin Jefferson,10,1074.0,107.4,4.8166804,21.618908
00-0036252,Michael Pittman,16,1152.0,72.0,3.6159782,20.281786
00-0036912,DeVonta Smith,17,1214.0,71.411766,3.780737,19.88222
00-0030035,Adam Thielen,17,1014.0,59.64706,2.9515471,19.704514
00-0036554,Nico Collins,17,1461.0,85.94118,4.373574,19.44001
00-0037740,Garrett Wilson,17,1042.0,61.294117,3.22011,19.103844
00-0036900,Ja'Marr Chase,16,1216.0,76.0,4.0445776,18.92729
00-0031408,Mike Evans,19,1450.0,76.31579,4.102522,18.400045
00-0037247,George Pickens,18,1190.0,66.111115,3.4127874,17.908562
00-0031381,Davante Adams,17,1144.0,67.29412,3.6516151,17.642382
00-0036261,Brandon Aiyuk,19,1491.0,78.47369,4.5841637,17.617739
00-0031588,Stefon Diggs,19,1256.0,66.10526,3.8537128,17.60085
00-0037239,Chris Olave,16,1123.0,70.1875,3.8137262,17.541447
00-0034775,Christian Kirk,12,787.0,65.583336,3.945061,17.141104
00-0035216,Diontae Johnson,14,765.0,54.642857,3.361779,16.966625
00-0030564,DeAndre Hopkins,17,1057.0,62.17647,3.5737557,16.950731
00-0035640,DK Metcalf,16,1114.0,69.625,4.196102,16.26969
00-0036613,Jaylen Waddle,15,1045.0,69.666664,4.5285435,16.132214
00-0037238,Drake London,16,905.0,56.5625,3.4080448,16.119463
00-0035659,Terry McLaurin,17,1002.0,58.941177,3.879794,15.423322
00-0034837,Calvin Ridley,17,1016.0,59.764706,3.9584844,15.038735
00-0033908,Cooper Kupp,13,764.0,58.76923,4.114599,15.0322895
00-0036988,Josh Palmer,10,581.0,58.1,4.090588,14.822497
00-0039064,Zay Flowers,18,1014.0,56.333332,3.759674,14.7247505
00-0033921,Chris Godwin,19,1109.0,58.36842,4.102522,14.686708
00-0034960,Jakobi Meyers,16,807.0,50.4375,3.5833666,14.5926895
00-0034348,Courtland Sutton,16,772.0,48.25,3.5891228,14.549884
00-0039067,Rashee Rice,20,1200.0,60.0,4.235095,14.437464
00-0033307,Kendrick Bourne,8,406.0,50.75,3.5348027,14.4229355
00-0035662,Marquise Brown,13,574.0,44.153847,3.0925832,14.316557
00-0038977,Tank Dell,10,709.0,70.9,4.7384195,14.22505
00-0036407,Jerry Jeudy,16,758.0,47.375,3.6104283,13.403333
00-0038559,Michael Wilson,13,565.0,43.46154,3.2935185,12.861273
00-0035719,Deebo Samuel Sr.,18,1038.0,57.666668,4.4100695,12.846531
00-0038997,Josh Downs,17,771.0,45.35294,3.5797443,12.816992
00-0032765,Michael Thomas,10,448.0,44.8,3.7383626,12.685025
00-0035535,Darius Slayton,17,770.0,45.294117,3.211829,12.582504
00-0032211,Tyler Lockett,17,894.0,52.588234,4.179315,12.521536
00-0033591,Noah Brown,11,567.0,51.545456,4.041677,12.450073
00-0038994,Jordan Addison,17,911.0,53.588234,4.459788,12.357977
00-0036980,Elijah Moore,17,652.0,38.35294,3.4866717,12.27227
00-0038621,Demario Douglas,14,561.0,40.07143,3.348676,12.188589
00-0034777,DJ Chark,14,525.0,37.5,3.0558727,12.099775
00-0036410,Tee Higgins,12,656.0,54.666668,4.0621963,11.902425
00-0037816,Romeo Doubs,19,908.0,47.789474,4.057224,11.888468
00-0037545,Rashid Shaheed,15,719.0,47.933334,3.9038534,11.563252
00-0039146,Jayden Reed,18,828.0,46.0,4.0895033,11.101087
00-0036196,Gabe Davis,16,746.0,46.625,3.9829588,11.051496
00-0033282,Curtis Samuel,16,613.0,38.3125,3.8550112,10.713798
00-0032775,Demarcus Robinson,9,415.0,46.11111,4.2358456,10.443719
00-0038124,Christian Watson,11,442.0,40.18182,4.056824,10.243887
00-0038117,Wan'Dale Robinson,15,525.0,35.0,3.2078493,10.214801
00-0031547,DeVante Parker,13,394.0,30.307692,3.259691,10.034028
00-0037261,Khalil Shakir,18,686.0,38.11111,3.8721194,9.906821
00-0036309,Darnell Mooney,14,414.0,29.571428,3.0266926,9.754068
00-0037091,Bo Melton,6,244.0,40.666668,4.382465,9.720338
00-0031235,Odell Beckham,16,599.0,37.4375,3.8429222,9.669373
00-0033943,Josh Reynolds,19,740.0,38.94737,4.214985,9.596003
00-0039062,Jonathan Mingo,15,418.0,27.866667,3.0197532,9.495553
00-0035500,Greg Dortch,9,280.0,31.11111,3.1264293,9.277272
00-0033009,Tyler Boyd,17,667.0,39.235294,4.124498,9.124484
00-0038543,Jaxon Smith-Njigba,17,628.0,36.941177,4.179315,9.045323
00-0031236,Brandin Cooks,17,704.0,41.411766,4.2980137,8.96381
00-0033891,Zay Jones,9,321.0,35.666668,4.073206,8.691776
00-0036849,Tutu Atwell,15,521.0,34.733334,3.9940794,8.630106
00-0038393,Dontayvion Wicks,17,606.0,35.64706,3.9998546,8.545606
00-0038612,A.T. Perry,8,246.0,30.75,3.9102712,8.443003
00-0032543,Alex Erickson,8,232.0,29.0,3.6760395,8.218607
00-0032398,Chris Moore,15,424.0,28.266666,3.488054,8.136936
00-0033555,Mack Hollins,9,251.0,27.88889,3.7262688,8.108676
