player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0032626,Geronimo Allison,5,26.0,0.0
00-0033006,Jaydon Mickens,5,38.0,2.0
00-0026345,Pierre Garcon,5,40.0,0.0
00-0033681,Keelan Cole,5,34.0,2.0
00-0032009,Adam Humphries,5,78.0,1.0
00-0030516,Brice Butler,5,72.0,2.0
00-0028263,Andre Holmes,5,56.0,3.0
00-0029572,Jarius Wright,5,18.0,2.0
00-0030578,Cordarrelle Patterson,4,30.0,0.0
00-0030663,Willie Snead,4,28.0,0.0
00-0027006,Kenny Britt,4,60.0,2.0
00-0026995,Jeremy Maclin,4,34.0,1.0
00-0033839,Dede Westbrook,4,74.0,1.0
00-0032977,Rashard Higgins,4,44.0,1.0
00-0027089,Louis Murphy,4,20.0,1.0
00-0028497,Kamar Aiken,4,18.0,0.0
00-0033040,Tyreek Hill,4,14.0,0.0
00-0033069,Braxton Miller,4,12.0,1.0
00-0033079,Ricardo Louis,4,10.0,0.0
00-0031166,Seth Roberts,4,54.0,1.0
00-0028116,Aldrick Robinson,4,40.0,1.0
00-0028825,Terrelle Pryor,4,18.0,0.0
00-0031299,Jordan Matthews,4,32.0,1.0
00-0033536,Mike Williams,4,6.0,1.0
00-0030091,Tavarres King,3,36.0,2.0
00-0033111,Pharoh Cooper,3,-6.0,0.0
00-0031344,Cody Latimer,3,0.0,0.0
00-0030147,Russell Shepard,3,0.0,0.0
00-0030525,Tavon Austin,3,4.0,0.0
00-0029319,Josh Bellamy,3,0.0,0.0
00-0027057,Brandon Tate,3,38.0,1.0
00-0032054,Breshad Perriman,3,0.0,0.0
00-0031868,Damiere Byrd,3,44.0,2.0
00-0032112,J.J. Nelson,3,32.0,1.0
00-0032250,Kasen Williams,2,8.0,0.0
00-0032355,Chester Rogers,2,14.0,0.0
00-0024334,Brandon Marshall,2,54.0,0.0
00-0028702,Chris Matthews,2,0.0,0.0
00-0029394,Brenton Bersin,2,8.0,0.0
00-0033094,Marvin Hall,2,0.0,0.0
00-0031060,De'Anthony Thomas,2,16.0,1.0
00-0031025,Michael Campanaro,2,12.0,1.0
00-0033717,Travis Rudolph,2,0.0,0.0
00-0029336,Brittan Golden,2,0.0,0.0
00-0031021,Jared Abbrederis,2,24.0,0.0
00-0033009,Tyler Boyd,2,28.0,1.0
00-0032475,Tanner McEvoy,2,0.0,0.0
00-0029269,Travis Benjamin,2,26.0,0.0
00-0032881,Tommylee Lewis,2,2.0,0.0
00-0029664,Josh Gordon,2,36.0,1.0
00-0030521,Justin Hunter,2,10.0,1.0
00-0033859,Josh Malone,2,6.0,0.0
00-0033916,ArDarius Stewart,1,16.0,0.0
00-0033911,Taywan Taylor,1,0.0,0.0
00-0029640,Brian Quick,1,18.0,0.0
00-0033840,Chad Hansen,1,-8.0,0.0
00-0033633,Tanner Gentry,1,0.0,0.0
00-0033937,Amara Darboh,1,0.0,0.0
00-0029638,Michael Floyd,1,0.0,0.0
00-0033591,Noah Brown,1,-4.0,0.0
00-0033562,Ryan Switzer,1,4.0,0.0
00-0028091,Jeremy Kerley,1,20.0,0.0
00-0033466,Isaiah McKenzie,1,0.0,0.0
00-0032543,Alex Erickson,1,22.0,0.0
00-0027691,Andre Roberts,1,0.0,0.0
00-0031560,Jaelen Strong,1,10.0,1.0
00-0031697,Jordan Taylor,1,0.0,0.0
00-0032115,Kaelin Clay,1,0.0,0.0
00-0032120,Neal Sterling,1,0.0,0.0
00-0032160,Tyrell Williams,1,14.0,0.0
00-0032208,Phillip Dorsett,1,14.0,0.0
00-0026983,Darrius Heyward-Bey,1,6.0,0.0
00-0033434,Bobo Wilson,1,36.0,1.0
00-0032791,Jakeem Grant,1,0.0,0.0
00-0032839,Hunter Sharp,1,32.0,1.0
00-0032935,Johnny Holton,1,18.0,1.0
00-0033060,Leonte Carroo,1,0.0,0.0
00-0033087,Marquis Bundy,1,0.0,0.0
00-0033282,Curtis Samuel,1,20.0,0.0
00-0033352,Michael Clark,1,0.0,0.0
00-0032951,Laquon Treadwell,1,0.0,0.0
