player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0027944,Julio Jones,16,1871.0,116.9375,4.3446155,26.634312
00-0030564,DeAndre Hopkins,17,1590.0,93.52941,3.5925999,25.946064
00-0024334,Brandon Marshall,16,1502.0,93.875,3.901949,24.31193
00-0027793,Antonio Brown,17,1953.0,114.882355,4.7298784,23.831804
00-0031325,Sammy Watkins,13,1047.0,80.53846,3.593484,22.878536
00-0029137,Alshon Jeffery,9,807.0,89.666664,4.018912,22.607075
00-0031235,Odell Beckham,15,1450.0,96.666664,4.2467837,22.25225
00-0020337,Steve Smith,7,670.0,95.71429,4.1782303,20.329737
00-0027685,Emmanuel Sanders,18,1365.0,75.833336,3.8884556,19.99887
00-0031428,Allen Robinson,16,1400.0,87.5,4.440782,19.636969
00-0031408,Mike Evans,15,1206.0,80.4,4.063141,19.153341
00-0027942,A.J. Green,17,1368.0,80.47059,4.123175,18.965986
00-0027874,Demaryius Thomas,19,1364.0,71.789474,3.8801863,18.324121
00-0026995,Jeremy Maclin,17,1140.0,67.05882,3.569995,18.27941
00-0030279,Keenan Allen,8,725.0,90.625,4.975336,18.037592
00-0029608,T.Y. Hilton,16,1124.0,70.25,3.8263526,17.786076
00-0027690,Eric Decker,15,1027.0,68.46667,3.9105234,17.560255
00-0025389,Calvin Johnson,16,1214.0,75.875,4.396606,17.12782
00-0022921,Larry Fitzgerald,18,1421.0,78.94444,4.7358623,16.638803
00-0031547,DeVante Parker,8,494.0,61.75,4.276912,16.200636
00-0030821,Allen Hurns,15,1031.0,68.73333,4.3729925,16.11364
00-0031382,Jarvis Landry,16,1157.0,72.3125,4.3271055,16.020424
00-0028434,Doug Baldwin,18,1193.0,66.27778,4.0452266,15.954853
00-0031588,Stefon Diggs,14,746.0,53.285713,3.3517258,15.453402
00-0029269,Travis Benjamin,16,966.0,60.375,3.965748,15.402042
00-0031544,Amari Cooper,16,1082.0,67.625,4.123015,15.355972
00-0025465,James Jones,18,971.0,53.944443,3.6328392,15.130125
00-0031236,Brandin Cooks,16,1138.0,71.125,4.797978,15.042525
00-0031373,Martavis Bryant,13,948.0,72.92308,4.9104543,14.969766
00-0027150,Julian Edelman,11,845.0,76.818184,5.1093187,14.959149
00-0028497,Kamar Aiken,16,944.0,59.0,4.131624,14.782446
00-0023496,Vincent Jackson,10,543.0,54.3,3.8451152,14.482016
00-0026986,Michael Crabtree,16,922.0,57.625,4.123015,13.845262
00-0022084,Anquan Boldin,14,789.0,56.357143,3.9046876,13.757027
00-0023367,Nate Washington,14,661.0,47.214287,3.3072674,13.713149
00-0030542,Terrance Williams,16,840.0,52.5,3.789803,13.644184
00-0028002,Randall Cobb,18,867.0,48.166668,3.6328392,13.614275
00-0030663,Willie Snead,15,984.0,65.6,4.7937055,13.540379
00-0031051,John Brown,17,1108.0,65.17647,4.717145,13.49426
00-0027006,Kenny Britt,16,681.0,42.5625,3.2643597,13.444618
00-0029580,Rishard Matthews,11,662.0,60.18182,4.5546384,13.435773
00-0025396,Ted Ginn,17,865.0,50.882355,3.7070856,13.168288
00-0030516,Brice Butler,5,258.0,51.6,4.1887465,12.714098
00-0029293,Marvin Jones,17,848.0,49.882355,4.123175,12.669148
00-0026364,Steve Johnson,9,497.0,55.22222,4.530692,12.58658
00-0027891,Golden Tate,16,813.0,50.8125,4.396606,12.094724
00-0029262,Rueben Randle,16,801.0,50.0625,4.3067913,12.005384
00-0026345,Pierre Garcon,17,847.0,49.82353,4.350456,12.004938
00-0027902,Dez Bryant,9,401.0,44.555557,3.513607,11.915012
00-0031339,Donte Moncrief,16,733.0,45.8125,3.8263526,11.682478
00-0026189,DeSean Jackson,10,545.0,54.5,4.5383706,11.424735
00-0029638,Michael Floyd,17,912.0,53.64706,4.6814594,11.315434
00-0030047,Marquess Wilson,11,464.0,42.18182,3.719552,11.127537
00-0029159,Jermaine Kearse,18,813.0,45.166668,4.0452266,11.108685
00-0026998,Percy Harvin,5,218.0,43.6,3.65267,11.060837
00-0028017,Leonard Hankerson,7,327.0,46.714287,4.1790605,10.968397
00-0031381,Davante Adams,14,543.0,38.785713,3.4809852,10.883497
00-0030691,Jeremy Butler,8,363.0,45.375,4.221267,10.753928
00-0028052,Cecil Shorts,12,489.0,40.75,3.5024312,10.720337
00-0032211,Tyler Lockett,18,774.0,43.0,4.0452266,10.7078705
00-0030431,Robert Woods,14,552.0,39.42857,3.679165,10.436388
00-0027996,Torrey Smith,16,663.0,41.4375,3.7643538,10.31906
00-0031118,Corey Brown,17,662.0,38.941177,3.8013992,10.138761
00-0029708,Kendall Wright,10,408.0,40.8,3.8357406,10.067528
00-0027077,Brian Hartline,12,523.0,43.583332,4.3331885,10.05333
00-0027681,Brandon LaFell,12,521.0,43.416668,4.478719,9.858831
00-0027089,Louis Murphy,5,198.0,39.6,4.0558376,9.822622
00-0028237,Chris Hogan,13,450.0,34.615383,3.6225786,9.786445
00-0028411,Dontrelle Inman,12,486.0,40.5,4.35622,9.700793
00-0026035,Danny Amendola,16,705.0,44.0625,4.712352,9.528372
00-0026901,Mike Wallace,16,483.0,30.1875,3.3296206,9.457947
00-0032218,Dorial Green-Beckham,14,549.0,39.214287,4.0245214,9.215037
00-0030525,Tavon Austin,16,473.0,29.5625,3.2643597,9.160286
00-0030669,Albert Wilson,16,517.0,32.3125,3.5247693,9.086457
00-0022811,Jerricho Cotchery,17,541.0,31.82353,3.7286012,8.965018
00-0030460,Markus Wheaton,18,802.0,44.555557,4.79182,8.951732
00-0022044,Andre Johnson,16,503.0,31.4375,3.8263526,8.81657
00-0029033,Griff Whalen,7,205.0,29.285715,3.5212975,8.758777
00-0031001,Jeff Janis,6,224.0,37.333332,4.0851464,8.682136
00-0029572,Jarius Wright,16,451.0,28.1875,3.255883,8.557605
00-0031941,Jamison Crowder,17,619.0,36.411766,4.350456,8.457458
00-0029000,Cole Beasley,16,536.0,33.5,3.789803,8.447311
00-0024466,Marques Colston,13,520.0,40.0,4.706729,8.415023
00-0022414,Malcom Floyd,15,561.0,37.4,4.483576,8.144265
00-0023462,Roddy White,15,506.0,33.733334,4.3588943,8.02395
00-0029394,Brenton Bersin,5,119.0,23.8,3.6799302,7.9928412
00-0026182,Eddie Royal,9,238.0,26.444445,3.582591,7.855506
00-0027595,Bryan Walters,11,368.0,33.454544,4.242684,7.80539
00-0027918,Andrew Hawkins,8,276.0,34.5,4.550256,7.635135
00-0030920,Javontee Herndon,7,195.0,27.857143,3.746561,7.6107726
00-0030521,Justin Hunter,9,264.0,29.333334,4.039357,7.5874844
00-0030450,Quinton Patton,15,394.0,26.266666,3.7938418,7.4402094
00-0027816,Marc Mariani,11,300.0,27.272728,3.8695252,7.3337
00-0030532,Stedman Bailey,8,182.0,22.75,3.4052234,7.327495
00-0028091,Jeremy Kerley,5,152.0,30.4,4.019621,7.321744
00-0031166,Seth Roberts,16,480.0,30.0,4.123015,7.2788534
00-0030187,Rashad Ross,6,186.0,31.0,4.277186,7.2023473
00-0031021,Jared Abbrederis,7,180.0,25.714285,3.366402,7.0486374
00-0026224,Harry Douglas,14,411.0,29.357143,4.097034,7.04641
00-0031023,Quincy Enunwa,11,315.0,28.636364,3.915683,6.9683414
00-0030085,Kenny Stills,15,440.0,29.333334,4.2631984,6.8823323
00-0027758,Riley Cooper,12,327.0,27.25,4.2336483,6.7310367
00-0032200,Ty Montgomery,5,136.0,27.2,4.3098946,6.638446
00-0030113,Charles D. Johnson,6,127.0,21.166666,3.2100632,6.581333
00-0029415,Keshawn Martin,11,326.0,29.636364,4.4079785,6.4706035
00-0030000,Kenbrell Thompkins,6,165.0,27.5,4.0369253,6.2323575
00-0028114,Dwayne Harris,14,396.0,28.285715,4.331525,6.2228174
00-0032112,J.J. Nelson,11,332.0,30.181818,4.5838847,6.1101837
00-0032009,Adam Humphries,11,260.0,23.636364,3.9864779,5.970027
00-0029614,Chris Givens,14,353.0,25.214285,4.145025,5.9504776
00-0026983,Darrius Heyward-Bey,13,378.0,29.076923,4.572532,5.935574
00-0030801,Brandon Coleman,16,454.0,28.375,4.797978,5.8409886
00-0029319,Josh Bellamy,10,224.0,22.4,3.5394363,5.7975035
00-0032128,Chris Conley,11,241.0,21.90909,3.7831755,5.758713
00-0027651,Dexter McCluster,11,260.0,23.636364,4.1319923,5.7443814
00-0023310,Lance Moore,13,337.0,25.923077,4.4936666,5.742737
00-0030990,Josh Huff,13,312.0,24.0,4.1996875,5.719601
00-0029632,Mohamed Sanu,17,411.0,24.17647,4.123175,5.594265
00-0023921,Miles Austin,11,224.0,20.363636,3.8645768,5.473673
00-0032208,Phillip Dorsett,11,225.0,20.454546,3.912368,5.326966
00-0031912,Cameron Meredith,6,120.0,20.0,4.1562743,5.2316365
00-0031068,Ryan Grant,13,268.0,20.615385,4.348998,5.1255894
00-0031549,Nelson Agholor,13,283.0,21.76923,4.1013584,5.0595145
00-0031570,Justin Hardy,9,194.0,21.555555,4.4953136,4.8899283
00-0022427,Wes Welker,7,102.0,14.571428,2.8874938,4.8487716
00-0024324,Jason Avant,11,188.0,17.09091,3.8026464,4.7593336
00-0031189,T.J. Jones,7,132.0,18.857143,4.475693,4.711285
00-0031560,Jaelen Strong,11,178.0,16.181818,3.5728347,4.7088847
00-0031431,Marqise Lee,9,191.0,21.222221,4.620945,4.5741954
00-0031934,Devin Smith,7,115.0,16.428572,3.6505988,4.506793
00-0026739,Jordan Norwood,13,233.0,17.923077,3.8336678,4.504798
00-0031228,Taylor Gabriel,12,241.0,20.083334,4.0294666,4.413076
00-0030035,Adam Thielen,10,144.0,14.4,3.4293952,4.31964
00-0027691,Andre Roberts,8,135.0,16.875,3.992624,4.2827015
00-0031060,De'Anthony Thomas,10,140.0,14.0,3.8818276,4.264055
00-0030540,Aaron Dobson,6,141.0,23.5,5.1968613,4.0971804
00-0031326,Bruce Ellington,10,153.0,15.3,3.7044716,3.8757172
00-0024267,Greg Jennings,12,208.0,17.333334,4.494827,3.8713942
00-0029640,Brian Quick,9,102.0,11.333333,2.9436693,3.693668
00-0029848,Nick Williams,11,159.0,14.454545,4.1871457,3.6766877
00-0030400,Marlon Brown,9,112.0,12.444445,4.109212,3.5382023
00-0030670,Bennie Fowler,16,238.0,14.875,3.9850955,3.4677393
00-0031600,Keith Mumphery,8,129.0,16.125,4.1248507,3.463603
00-0028702,Chris Matthews,11,151.0,13.727273,4.0363803,3.3940923
00-0028263,Andre Holmes,13,201.0,15.461538,4.3465614,3.3872354
00-0032008,Donteea Dye,9,132.0,14.666667,4.2034726,3.3134449
00-0030300,Jaron Brown,11,160.0,14.545455,4.6698933,3.2554865
00-0031310,Devin Street,10,114.0,11.4,3.853017,3.1166914
00-0026237,Andre Caldwell,15,108.0,7.2,3.7585373,2.1912313
