Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,yac_pr
50,Jarvis Landry,,,WR21,,,,60.0,,52.0,51.0,00-0031382,WR,2014,1.0,21,2014,0.62875,35.521168,0.006999999999999999,63.0,8.2,5.166666666666667
54,Sammy Watkins,,,WR22,,,,57.0,,47.0,55.8,00-0031325,WR,2014,1.0,21,2014,0.966875,82.89267,0.037000000000000005,4.0,25.8,5.292307692307692
57,Brandon Marshall,,,WR23,,,,63.0,,57.0,57.0,00-0024334,WR,2014,0.8585858585858586,30,2006,0.8653846153846155,77.33692,0.06,119.0,4.2,3.6721311475409837
62,Allen Robinson,II,,WR24,,,,66.0,,70.0,62.5,00-0031428,WR,2014,0.0,21,2014,0.778,26.601778,0.006999999999999999,61.0,8.4,3.3125
63,Davante Adams,LAR,,WR25,,,,64.0,,72.0,64.0,00-0031381,WR,2014,1.0,21,2014,0.70125,29.87978,0.006999999999999999,53.0,9.3,4.552631578947368
65,DeSean Jackson,,,WR26,,,,62.0,,61.0,65.3,00-0026189,WR,2014,0.8762886597938144,27,2008,0.7739999999999999,65.0421,0.06,49.0,9.8,8.392857142857142
67,Martavis Bryant,,,WR27,,,,78.0,,59.0,66.8,00-0031373,WR,2014,1.0,22,2014,0.434,76.343216,0.005,118.0,4.2,7.3076923076923075
69,Nelson Agholor,,,WR28,,,,72.0,,76.0,68.8,00-0031549,WR,2014,--,21,2015,-1.0,--,0.016,20.0,15.5,--
70,Vincent Jackson,,,WR29,,,,71.0,,68.0,70.8,00-0023496,WR,2014,1.0,31,2005,0.91375,42.462498,0.092,61.0,8.4,2.0
73,Charles Johnson,,,WR30,,,,75.0,,89.0,75.3,00-0030113,WR,2014,0.9375,25,2013,0.5975,41.33291,0.004,,0.0,5.516129032258065
78,Mike Wallace,,,WR31,,,,77.0,,74.0,80.0,00-0026901,WR,2014,0.8415841584158416,28,2009,0.750625,36.07733,0.098,84.0,6.4,3.5074626865671643
82,John Brown,,,WR32,,,,93.0,,100.0,87.5,00-0031051,WR,2014,1.0,24,2014,0.62875,43.84783,0.005,91.0,5.9,3.75
86,Larry Fitzgerald,,,WR33,,,,84.0,,111.0,91.0,00-0022921,WR,2014,1.0,31,2004,0.9021428571428572,58.21978,0.077,3.0,27.6,5.285714285714286
87,Roddy White,,,WR34,,,,91.0,,82.0,91.3,00-0023462,WR,2014,1.0,32,2005,0.9292857142857142,33.639614,0.045,27.0,13.6,2.275
88,Eric Decker,,,WR35,,,,85.0,,91.0,92.0,00-0027690,WR,2014,1.0,27,2010,0.7913333333333334,77.979805,0.055,87.0,6.2,4.351351351351352
89,Steve Smith,,,WR36,,,,100.0,,99.0,92.3,00-0025438,WR,2014,0.5483870967741935,29,2007,-1.0,--,--,51.0,9.6,--
95,Victor Cruz,,,WR37,,,,110.0,,87.0,99.5,00-0027265,WR,2014,0.8225806451612904,27,2010,-1.0,55.655003,0.07,,0.0,7.565217391304348
97,Anquan Boldin,,,WR38,,,,117.0,,97.0,102.5,00-0022084,WR,2014,1.0,33,2003,0.90375,49.231335,0.045,54.0,9.2,4.819277108433735
99,Kendall Wright,,,WR39,,,,99.0,,120.0,103.3,00-0029708,WR,2014,1.0,24,2012,0.7935714285714287,57.662254,0.026000000000000002,20.0,15.5,6.4035087719298245
103,Michael Floyd,,,WR40,,,,92.0,,102.0,105.5,00-0029638,WR,2014,1.0,24,2012,0.8925000000000001,84.7943,0.028999999999999998,13.0,18.3,2.4468085106382977
104,Torrey Smith,,,WR41,,,,103.0,,98.0,107.3,00-0027996,WR,2014,1.0,25,2011,0.731875,64.18314,0.055999999999999994,58.0,8.7,3.4081632653061225
105,Devin Funchess,,,WR42,,,,107.0,,96.0,107.8,00-0032055,WR,2014,--,20,2015,-1.0,--,0.01,41.0,11.0,--
112,Marques Colston,,,WR43,,,,122.0,,104.0,115.5,00-0024466,WR,2014,1.0,31,2006,0.766875,14.601239,0.024,252.0,0.0,5.0
113,Pierre Garcon,,,WR44,,,,121.0,,107.0,115.5,00-0026345,WR,2014,1.0,28,2008,0.83125,63.592663,0.07,205.0,0.7,5.014705882352941
114,DeVante Parker,,,WR45,,,,126.0,,125.0,118.3,00-0031547,WR,2014,--,21,2015,-1.0,--,0.019,14.0,17.8,--
116,Terrance Williams,,,WR46,,,,105.0,,128.0,119.0,00-0030542,WR,2014,1.0,24,2013,0.76625,48.129242,0.006,74.0,7.2,2.972972972972973
124,Breshad Perriman,,,WR47,,,,131.0,,127.0,126.8,00-0032054,WR,2014,--,20,2015,-1.0,--,0.015,26.0,13.9,--
125,Eddie Royal,,,WR48,,,,119.0,,158.0,127.3,00-0026182,WR,2014,1.0,28,2008,0.71375,70.83933,0.035,42.0,10.8,5.806451612903226
126,Markus Wheaton,,,WR49,,,,111.0,,152.0,129.5,00-0030460,WR,2014,1.0,23,2013,0.66875,24.84596,0.006,79.0,6.8,2.9622641509433962
129,Brandon LaFell,,,WR50,,,,98.0,,188.0,131.3,00-0027681,WR,2014,1.0,27,2010,0.813125,72.09114,0.023,78.0,6.9,4.972972972972973
134,Steve Johnson,,,WR51,,,,146.0,,182.0,143.0,00-0026364,WR,2014,1.0,28,2008,0.3469230769230769,36.578587,0.024,,0.0,5.285714285714286
139,Michael Crabtree,,,WR52,,,,154.0,,135.0,145.8,00-0026986,WR,2014,1.0,26,2009,0.6862499999999999,44.1105,0.059000000000000004,10.0,19.9,3.7941176470588234
141,Brian Quick,,,WR53,,,,149.0,,217.0,150.0,00-0029640,WR,2014,0.8095238095238095,25,2012,0.74,77.57333,0.011000000000000001,33.0,12.3,2.88
142,Kenny Stills,,,WR54,,,,142.0,,149.0,150.0,00-0030085,WR,2014,1.0,22,2013,0.58,43.134953,0.005,144.0,3.0,2.984126984126984
154,Jordy Nelson,,,WR55,,,,22.0,,229.0,89.7,00-0026176,WR,2014,1.0,29,2008,0.910625,93.98596,0.073,36.0,11.8,5.112244897959184
155,Doug Baldwin,,,WR56,,,,187.0,,144.0,162.3,00-0028434,WR,2014,1.0,25,2011,-1.0,41.78396,0.033,,0.0,5.121212121212121
156,Percy Harvin,,,WR57,,,,160.0,,154.0,162.8,00-0026998,WR,2014,0.8505747126436781,26,2009,0.6423076923076922,61.89641,0.042,22.0,14.9,5.078431372549019
158,Rueben Randle,,,WR58,,,,188.0,,187.0,166.8,00-0029262,WR,2014,1.0,23,2012,0.8543749999999999,44.431335,0.006999999999999999,63.0,8.2,3.267605633802817
159,Marvin Jones Jr.,,,WR59,,,,173.0,,207.0,166.8,00-0029293,WR,2014,0.85,24,2012,-1.0,--,0.005,166.0,2.0,--
162,Dorial Green-Beckham,,,WR60,,,,170.0,,203.0,167.3,00-0032218,WR,2014,--,21,2015,-1.0,--,0.01,40.0,11.1,--
164,Brandon Coleman,,,WR61,,,,155.0,,232.0,173.3,00-0030801,WR,2014,1.0,22,2014,-1.0,--,--,,0.0,--
165,Phillip Dorsett II,LV,,WR62,,,,192.0,,175.0,176.0,00-0032208,WR,2014,--,21,2015,-1.0,--,0.013999999999999999,29.0,13.2,--
166,Cody Latimer,,,WR63,,,,184.0,,191.0,177.0,00-0031344,WR,2014,1.0,21,2014,0.06,1.6033334,0.006999999999999999,56.0,9.0,8.0
177,Ty Montgomery,II,,RB58,,,,197.0,,287.0,199.8,00-0032200,WR,2014,--,21,2015,-1.0,--,0.005,94.0,5.7,--
178,Kevin White,,,WR64,,,,114.0,,219.0,141.3,00-0031545,WR,2014,--,22,2015,-1.0,--,0.028999999999999998,,0.0,--
180,Kelvin Benjamin,,,WR65,,,,37.0,,349.0,142.7,00-0031359,WR,2014,1.0,23,2014,0.8375,58.643833,0.024,28.0,13.4,2.191780821917808
184,Tyler Lockett,TEN,4.0,WR66,,,,218.0,,285.0,214.0,00-0032211,WR,2014,--,21,2015,-1.0,--,0.006,69.0,7.6,--
185,Allen Hurns,,,WR67,,,,196.0,,288.0,214.5,00-0030821,WR,2014,1.0,22,2014,-1.0,73.167625,0.004,,0.0,4.019607843137255
189,James Jones,,,WR68,,,,174.0,,302.0,217.3,00-0025465,WR,2014,1.0,30,2007,0.693125,40.158005,0.006999999999999999,78.0,6.9,2.9726027397260273
194,Reggie Wayne,,,WR69,,,,205.0,,117.0,174.3,00-0020498,WR,2014,0.9239130434782609,35,2001,0.7873333333333332,43.04352,0.016,30.0,12.9,4.265625
195,Jeff Janis,,,WR70,,,,202.0,,322.0,225.8,00-0031001,WR,2014,1.0,23,2014,0.0866666666666666,,0.004,236.0,0.0,0.5
207,Kenny Britt,,,WR71,,,,209.0,,181.0,195.0,00-0027006,WR,2014,0.9655172413793104,25,2009,0.786875,39.357166,0.032,30.0,12.9,3.4583333333333335
213,Donte Moncrief,,,WR72,,,,257.0,,195.0,203.3,00-0031339,WR,2014,1.0,21,2014,0.3712499999999999,79.78401,0.005,90.0,5.9,6.5
214,Dwayne Bowe,,,WR73,,,,241.0,,200.0,204.3,00-0025410,WR,2014,0.851063829787234,29,2007,0.8333333333333334,16.369236,0.045,23.0,14.6,3.8
221,Mohamed Sanu Sr.,,,WR74,,,,265.0,,156.0,223.0,00-0029632,WR,2014,0.723404255319149,25,2012,0.9275,68.26438,0.006,83.0,6.5,5.75
230,Jaelen Strong,,,WR75,,,,294.0,,211.0,234.0,00-0031560,WR,2014,--,20,2015,-1.0,--,0.006,70.0,7.5,--
231,Malcom Floyd,,,WR76,,,,239.0,,259.0,234.7,00-0022414,WR,2014,0.7816091954022989,32,2004,-1.0,24.106665,0.032,,0.0,2.3846153846153846
237,Cecil Shorts,,,WR77,,,,210.0,,283.0,244.7,00-0028052,WR,2014,0.5230769230769231,26,2011,0.87,33.92001,0.021,114.0,4.4,4.886792452830188
238,Marqise Lee,,,WR78,,,,325.0,,201.0,246.3,00-0031431,WR,2014,1.0,22,2014,0.5907692307692308,29.4675,0.01,39.0,11.3,4.8108108108108105
244,Leonard Hankerson,,,WR79,,,,297.0,,240.0,257.0,00-0028017,WR,2014,0.5434782608695652,25,2011,0.29,,0.006999999999999999,79.0,6.8,0
245,Cole Beasley,,,WR80,,,,280.0,,282.0,257.7,00-0029000,WR,2014,1.0,25,2012,0.405,30.594286,0.024,,0.0,6.648648648648648
246,Danny Amendola,,,WR81,,,,234.0,,294.0,259.0,00-0026035,WR,2014,0.9431818181818182,28,2008,0.404375,16.427473,0.033,,0.0,2.740740740740741
258,Stedman Bailey,,,WR82,,,,232.0,,239.0,235.5,00-0030532,WR,2014,1.0,23,2013,0.4707142857142857,41.40859,0.006,92.0,5.8,6.066666666666666
259,Tavon Austin,,,WR83,,,,235.0,,246.0,240.5,00-0030525,WR,2014,1.0,24,2013,0.5826666666666668,13.68781,0.026000000000000002,8.0,21.4,5.451612903225806
262,Riley Cooper,,,WR84,,,,309.0,,176.0,242.5,00-0027758,WR,2014,1.0,26,2010,0.8143750000000001,27.147957,0.034,159.0,2.3,2.7818181818181817
266,Nick Toon,,,WR85,,,,329.0,,307.0,289.3,00-0029667,WR,2014,1.0,25,2012,0.4449999999999999,4.707,0.004,122.0,4.0,2.4705882352941178
267,Justin Hunter,,,WR86,,,,315.0,,306.0,289.3,00-0030521,WR,2014,0.5666666666666667,23,2013,0.8366666666666668,33.52515,0.011000000000000001,34.0,12.1,6.357142857142857
273,Damian Williams,,,WR87,,,,141.0,,,141.0,00-0027893,WR,2014,1.0,26,2010,0.005,,0.005,77.0,6.9,1.0
276,Greg Jennings,,,WR88,,,,240.0,,284.0,262.0,00-0024267,WR,2014,1.0,30,2006,0.8456250000000001,24.182001,0.027999999999999997,52.0,9.4,3.3389830508474576
277,Chris Conley,,,WR89,,,,259.0,,269.0,264.0,00-0032128,WR,2014,--,21,2015,-1.0,--,0.005,76.0,7.0,--
281,Robert Woods,PIT,11.0,WR90,,,,274.0,,266.0,270.0,00-0030431,WR,2014,1.0,22,2013,0.840625,54.840622,0.01,41.0,11.0,3.046153846153846
282,Chris Givens,,,WR91,,,,163.0,,,163.0,00-0029169,WR,2014,--,25,2012,-1.0,--,--,,0.0,--
283,Jordan Norwood,,,WR92,,,,193.0,,348.0,270.5,00-0026739,WR,2014,0.8148148148148148,27,2009,-1.0,--,--,,0.0,--
287,Stefon Diggs,NE,4.0,WR93,,,,258.0,,296.0,277.0,00-0031588,WR,2014,--,20,2015,-1.0,--,0.004,146.0,2.9,--
291,Josh Gordon,,,WR94,,,,,,324.0,279.5,00-0029664,WR,2014,0.8648648648648649,23,2012,-1.0,41.473,0.011000000000000001,1.0,34.6,6.708333333333333
294,Andrew Hawkins,,,WR95,,,,250.0,,310.0,280.0,00-0027918,WR,2014,1.0,28,2011,-1.0,48.862095,0.026000000000000002,,0.0,6.285714285714286
296,Jarrett Boykin,,,WR96,,,,185.0,,439.0,312.0,00-0029051,WR,2014,1.0,24,2012,-1.0,0.9195238,--,,0.0,9.0
301,Miles Austin,,,WR97,,,,194.0,,,194.0,00-0023921,WR,2014,0.8673469387755102,30,2006,-1.0,21.604546,0.016,,0.0,4.25531914893617
312,Wes Welker,,,WR98,,,,214.0,,,214.0,00-0022427,WR,2014,0.83,33,2004,-1.0,19.996044,0.008,,0.0,3.938775510204082
315,Josh Huff,,,WR99,,,,347.0,,,296.5,00-0030990,WR,2014,1.0,22,2014,0.2308333333333333,5.9449997,0.005,86.0,6.2,9.625
319,Sammie Coates,,,WR100,,,,,,221.0,221.0,00-0032166,WR,2014,--,21,2015,-1.0,--,0.005,87.0,6.2,--
323,Harry Douglas,,,WR101,,,,260.0,,344.0,302.0,00-0026224,WR,2014,1.0,29,2008,0.6758333333333333,38.386364,0.026000000000000002,84.0,6.4,4.666666666666667
331,Brian Hartline,,,WR102,,,,251.0,,363.0,307.0,00-0027077,WR,2014,0.8673469387755102,27,2009,0.7393749999999999,23.632,0.021,108.0,4.8,3.1025641025641026
337,Jermaine Kearse,,,WR103,,,,269.0,,369.0,319.0,00-0029159,WR,2014,1.0,24,2012,-1.0,13.639055,0.016,,0.0,5.868421052631579
341,Nate Washington,,,WR104,,,,271.0,,373.0,322.0,00-0023367,WR,2014,1.0,31,2005,-1.0,32.613956,0.006999999999999999,,0.0,3.5
343,Kamar Aiken,,,WR105,,,,345.0,,300.0,322.5,00-0028497,WR,2014,1.0,25,2011,-1.0,24.48436,0.004,,0.0,2.5416666666666665
346,Justin Hardy,,,WR106,,,,354.0,,297.0,325.5,00-0031570,WR,2014,--,22,2015,-1.0,--,0.005,107.0,4.8,--
347,Justin Blackmon,,,WR107,,,,,,276.0,276.0,00-0029707,WR,2014,0.8095238095238095,24,2012,-1.0,--,0.038,5.0,24.3,--
351,Marquess Wilson,,,WR108,,,,287.0,,379.0,333.0,00-0030047,WR,2014,1.0,21,2013,0.8242857142857144,24.168097,0.004,236.0,0.0,3.0
355,De'Anthony Thomas,,,WR109,,,,,,292.0,292.0,00-0031060,WR,2014,1.0,21,2014,0.2533333333333333,8.531742,0.005,124.0,3.9,7.3478260869565215
356,Andre Holmes,,,WR110,,,,366.0,,315.0,340.5,00-0028263,WR,2014,1.0,26,2011,-1.0,54.11409,0.011000000000000001,,0.0,4.1063829787234045
358,Hakeem Nicks,,,WR111,,,,328.0,,355.0,341.5,00-0027005,WR,2014,1.0,26,2009,0.505,31.215239,0.01,29.0,13.2,3.4210526315789473
364,Marlon Brown,,,WR112,,,,369.0,,321.0,345.0,00-0030400,WR,2014,1.0,23,2013,-1.0,10.100769,--,,0.0,4.083333333333333
371,Jerricho Cotchery,,,WR113,,,,322.0,,390.0,356.0,00-0022811,WR,2014,1.0,32,2004,0.7526666666666666,13.511429,0.019,108.0,4.8,4.145833333333333
373,Aaron Dobson,,,WR114,,,,,,328.0,328.0,00-0030540,WR,2014,0.5666666666666667,23,2013,0.205,1.3666666,0.006999999999999999,59.0,8.6,7.0
380,Devin Smith,,,WR115,,,,365.0,,345.0,355.0,00-0031934,WR,2014,--,22,2015,-1.0,--,0.002,37.0,11.6,--
383,Griff Whalen,,,WR116,,,,,,335.0,335.0,00-0029033,WR,2014,1.0,24,2012,-1.0,,0.004,,0.0,0.5
384,Jeff Maehl,,,WR117,,,,,,336.0,336.0,00-0028543,WR,2014,1.0,25,2011,-1.0,0.49999997,--,,0.0,2.2
385,DeAndre Smelter,,,WR118,,,,,,337.0,337.0,00-0032064,WR,2014,--,22,2015,-1.0,--,0.005,132.0,3.5,--
387,Corey Brown,,,WR119,,,,339.0,,393.0,366.0,00-0031118,WR,2014,1.0,22,2014,-1.0,17.902002,--,,0.0,2.4761904761904763
388,Dexter McCluster,,,RB116,,,,340.0,,384.0,362.0,00-0027651,WR,2014,0.8192771084337349,26,2010,0.275,12.2114105,0.023,36.0,11.8,5.3076923076923075
390,Quinton Patton,,,WR120,,,,,,342.0,342.0,00-0030450,WR,2014,1.0,24,2013,0.32,5.2033334,0.005,128.0,3.7,0.0
391,Ricardo Lockette,,,WR121,,,,,,343.0,343.0,00-0028442,WR,2014,1.0,28,2011,-1.0,16.855667,0.005,,0.0,6.181818181818182
392,Travis Benjamin,,,WR122,,,,343.0,,,343.0,00-0029269,WR,2014,0.8095238095238095,24,2012,0.360625,29.98029,0.005,100.0,5.3,2.388888888888889
395,Jarius Wright,,,WR123,,,,372.0,,354.0,363.0,00-0029572,WR,2014,1.0,24,2012,0.4968749999999999,52.66924,0.026000000000000002,118.0,4.2,7.785714285714286
398,Chris Hogan,,,WR124,,,,,,352.0,352.0,00-0028237,WR,2014,1.0,26,2011,0.425625,41.309696,0.004,,0.0,4.390243902439025
399,Chris Matthews,,,WR125,,,,353.0,,,353.0,00-0028702,WR,2014,1.0,24,2014,-1.0,--,--,,0.0,--
400,Jamison Crowder,,,WR126,,,,,,353.0,353.0,00-0031941,WR,2014,--,21,2015,-1.0,--,0.005,105.0,5.0,--
404,Taylor Gabriel,,,WR127,,,,,,359.0,359.0,00-0031228,WR,2014,1.0,23,2014,-1.0,31.375626,0.004,,0.0,7.083333333333333
405,Paul Richardson Jr.,,,WR128,,,,,,360.0,360.0,00-0031257,WR,2014,0.0,22,2014,0.4893333333333333,16.208727,0.009000000000000001,45.0,10.4,2.2413793103448274
406,Rod Streater,,,WR129,,,,360.0,,412.0,386.0,00-0029129,WR,2014,0.8947368421052632,26,2012,-1.0,50.920002,0.016,,0.0,3.3333333333333335
410,Terrelle Pryor Sr.,,,WR130,,,,367.0,,,367.0,00-0028825,WR,2014,1.0,25,2011,-1.0,--,--,1.0,34.6,--
423,Devin Hester,,,WR131,,,,,,388.0,388.0,00-0024272,WR,2014,1.0,31,2006,0.3612499999999999,44.034283,0.023,57.0,8.9,6.7631578947368425
426,Greg Salas,,,WR132,,,,,,395.0,395.0,00-0028050,WR,2014,0.47619047619047616,26,2011,0.345,11.552678,0.005,112.0,4.6,14.25
428,Lance Moore,,,WR133,,,,,,398.0,398.0,00-0023310,WR,2014,1.0,31,2005,-1.0,8.952727,0.006999999999999999,,0.0,2.857142857142857
430,Corey Fuller,,,WR134,,,,,,400.0,400.0,00-0030095,WR,2014,1.0,24,2013,-1.0,16.551516,0.003,171.0,1.9,2.9285714285714284
447,Andre Roberts,,,WR135,,,,,,420.0,420.0,00-0027691,WR,2014,1.0,26,2010,0.659375,14.913167,0.03,88.0,6.1,5.75
448,Jeremy Kerley,,,WR136,,,,,,421.0,421.0,00-0028091,WR,2014,1.0,25,2011,0.674375,27.022501,0.026000000000000002,153.0,2.6,3.9473684210526314
449,Louis Murphy,,,WR137,,,,,,423.0,423.0,00-0027089,WR,2014,0.8762886597938144,27,2009,0.6318181818181818,57.12055,0.012,124.0,3.9,4.096774193548387
459,Albert Wilson,,,WR138,,,,,,436.0,436.0,00-0030669,WR,2014,1.0,22,2014,0.2783333333333333,25.33,0.004,,0.0,7.4375
460,Jason Avant,,,WR139,,,,,,437.0,437.0,00-0024324,WR,2014,1.0,31,2006,0.528125,20.659237,0.006999999999999999,109.0,4.7,4.294117647058823
461,Preston Parker,,,WR140,,,,,,438.0,438.0,00-0027450,WR,2014,1.0,27,2010,-1.0,25.49981,--,,0.0,3.2777777777777777
