player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0027942,A.J. Green,10,964.0,96.4,4.2824335,21.689709
00-0027793,Antonio Brown,18,1593.0,88.5,4.2906647,21.039543
00-0031408,Mike Evans,16,1321.0,82.5625,3.9317818,21.007786
00-0031235,Odell Beckham,17,1395.0,82.05882,4.053823,20.093874
00-0029608,T.Y. Hilton,16,1448.0,90.5,4.4346824,19.577366
00-0030564,DeAndre Hopkins,18,1086.0,60.333332,3.1683874,19.337812
00-0027006,Kenny Britt,15,1002.0,66.8,3.5550551,19.178204
00-0027944,Julio Jones,17,1743.0,102.52941,5.2244854,18.803007
00-0027150,Julian Edelman,19,1448.0,76.210526,4.4160414,18.315475
00-0027874,Demaryius Thomas,16,1083.0,67.6875,3.8836544,17.757088
00-0027685,Emmanuel Sanders,15,1032.0,68.8,3.9312825,17.569736
00-0031382,Jarvis Landry,17,1238.0,72.82353,4.172426,17.330318
00-0028434,Doug Baldwin,18,1312.0,72.888885,4.4340696,16.927176
00-0026176,Jordy Nelson,18,1337.0,74.27778,4.4384065,16.832989
00-0031544,Amari Cooper,17,1163.0,68.411766,3.9196715,16.72174
00-0029580,Rishard Matthews,16,945.0,59.0625,3.7563872,16.538912
00-0031588,Stefon Diggs,13,903.0,69.46154,4.1382265,16.426235
00-0022921,Larry Fitzgerald,16,1023.0,63.9375,4.127807,16.376463
00-0028825,Terrelle Pryor,16,1007.0,62.9375,3.7492785,16.276764
00-0027902,Dez Bryant,14,928.0,66.28571,3.8466887,16.24338
00-0032765,Michael Thomas,15,1137.0,75.8,4.8931108,16.041897
00-0026986,Michael Crabtree,17,1036.0,60.941177,3.9196715,16.030031
00-0031325,Sammy Watkins,8,430.0,53.75,3.5695884,15.994538
00-0031359,Kelvin Benjamin,16,941.0,58.8125,3.7795513,15.841939
00-0026901,Mike Wallace,16,1017.0,63.5625,4.1057625,15.61258
00-0030431,Robert Woods,13,613.0,47.153847,3.2450194,15.554801
00-0031236,Brandin Cooks,15,1173.0,78.2,4.845656,15.500007
00-0029137,Alshon Jeffery,12,821.0,68.416664,4.3758616,15.379537
00-0028091,Jeremy Kerley,16,667.0,41.6875,3.2141347,15.168883
00-0031912,Cameron Meredith,14,888.0,63.42857,4.274846,14.806471
