player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0036358,CeeDee Lamb,35,322.0,9.0
00-0036963,Amon-Ra St. Brown,33,326.0,7.0
00-0031381,Davante Adams,30,160.0,6.0
00-0039067,Rashee Rice,28,280.0,7.0
00-0034837,Calvin Ridley,28,160.0,6.0
00-0033040,Tyreek Hill,26,108.0,4.0
00-0033908,Cooper Kupp,25,166.0,4.0
00-0035640,DK Metcalf,23,158.0,6.0
00-0036252,Michael Pittman,22,204.0,2.0
00-0037816,Romeo Doubs,22,198.0,8.0
00-0036900,Ja'Marr Chase,21,136.0,4.0
00-0034348,Courtland Sutton,19,232.0,8.0
00-0031408,Mike Evans,19,120.0,6.0
00-0037740,Garrett Wilson,19,106.0,2.0
00-0039146,Jayden Reed,19,180.0,5.0
00-0035676,A.J. Brown,18,154.0,4.0
00-0035719,Deebo Samuel,18,208.0,3.0
00-0037238,Drake London,18,122.0,2.0
00-0036554,Nico Collins,18,154.0,7.0
00-0033921,Chris Godwin,18,66.0,1.0
00-0030564,DeAndre Hopkins,18,110.0,4.0
00-0038994,Jordan Addison,17,158.0,5.0
00-0031588,Stefon Diggs,17,186.0,6.0
00-0039064,Zay Flowers,17,96.0,3.0
00-0033282,Curtis Samuel,16,120.0,4.0
00-0039075,Puka Nacua,16,168.0,3.0
00-0030035,Adam Thielen,16,120.0,4.0
00-0034960,Jakobi Meyers,16,198.0,6.0
00-0031544,Amari Cooper,16,110.0,2.0
00-0033943,Josh Reynolds,15,104.0,5.0
00-0032211,Tyler Lockett,15,108.0,4.0
00-0030279,Keenan Allen,14,98.0,5.0
00-0034827,D.J. Moore,14,118.0,4.0
00-0036980,Elijah Moore,14,88.0,2.0
00-0038124,Christian Watson,13,114.0,5.0
00-0036196,Gabe Davis,13,128.0,5.0
00-0031236,Brandin Cooks,13,96.0,6.0
00-0035216,Diontae Johnson,13,82.0,4.0
00-0037239,Chris Olave,13,106.0,4.0
00-0035662,Marquise Brown,12,38.0,3.0
00-0036410,Tee Higgins,12,130.0,3.0
00-0037741,Jahan Dotson,12,64.0,2.0
00-0036261,Brandon Aiyuk,12,152.0,6.0
00-0030431,Robert Woods,12,46.0,1.0
00-0033891,Zay Jones,11,86.0,2.0
00-0036407,Jerry Jeudy,11,82.0,1.0
00-0031235,Odell Beckham,11,60.0,1.0
00-0031235,Odell Beckham Jr.,11,60.0,1.0
00-0036345,K.J. Osborn,11,68.0,3.0
00-0036322,Justin Jefferson,11,50.0,1.0
00-0035659,Terry McLaurin,10,62.0,1.0
00-0038543,Jaxon Smith-Njigba,10,74.0,2.0
00-0038997,Josh Downs,10,64.0,1.0
00-0037247,George Pickens,10,42.0,0.0
00-0032775,Demarcus Robinson,9,34.0,3.0
00-0038393,Dontayvion Wicks,9,112.0,3.0
00-0033009,Tyler Boyd,9,58.0,2.0
00-0038977,Nathaniel Dell,9,88.0,3.0
00-0038977,Tank Dell,9,88.0,3.0
00-0032765,Michael Thomas,9,42.0,1.0
00-0036613,Jaylen Waddle,9,72.0,3.0
00-0036988,Josh Palmer,9,30.0,0.0
00-0036309,Darnell Mooney,8,38.0,1.0
00-0031549,Nelson Agholor,8,92.0,4.0
