player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0033536,Mike Williams,14,756.0,54.0,4.036856,14.070212
00-0033921,Chris Godwin,16,1072.0,67.0,4.75716,14.059206
00-0027150,Julian Edelman,6,315.0,52.5,3.3365948,13.908536
00-0031236,Brandin Cooks,15,1150.0,76.666664,5.3415384,13.860969
00-0035719,Deebo Samuel,7,391.0,55.857143,4.044024,13.734136
00-0033282,Curtis Samuel,15,851.0,56.733334,4.2597237,13.726741
00-0034777,D.J. Chark,13,706.0,54.307693,3.8892915,13.6851635
00-0036407,Jerry Jeudy,16,856.0,53.5,3.5327907,13.569948
00-0029000,Cole Beasley,18,1112.0,61.77778,4.6188574,13.547504
00-0036326,Chase Claypool,17,932.0,54.82353,4.1138206,13.537745
00-0033375,Tim Patrick,15,742.0,49.466667,3.4782517,13.457973
00-0033857,JuJu Smith-Schuster,17,988.0,58.117645,4.1138206,13.457066
00-0031868,Damiere Byrd,14,604.0,43.142857,3.2614062,13.139559
00-0032977,Rashard Higgins,14,715.0,51.07143,3.812614,13.107619
00-0035535,Darius Slayton,16,751.0,46.9375,3.5030658,13.068532
00-0029293,Marvin Jones,16,978.0,61.125,4.4859014,12.85955
00-0035592,Travis Fulgham,12,539.0,44.916668,3.5361297,12.81604
00-0034764,Michael Gallup,16,843.0,52.6875,4.007549,12.798363
00-0034286,Richie James,7,394.0,56.285713,3.9691257,12.568571
00-0027685,Emmanuel Sanders,16,777.0,48.5625,3.7515292,12.400456
00-0031408,Mike Evans,20,1210.0,60.5,4.671808,12.248095
00-0034521,Allen Lazard,12,609.0,50.75,4.403526,12.089012
00-0031549,Nelson Agholor,16,896.0,56.0,4.2908673,11.982907
00-0029608,T.Y. Hilton,16,794.0,49.625,4.189482,11.874329
00-0036255,Denzel Mims,9,357.0,39.666668,3.578433,11.624851
00-0026189,DeSean Jackson,5,236.0,47.2,3.9675965,11.572219
00-0032054,Breshad Perriman,12,505.0,42.083332,3.5143287,11.543769
00-0034775,Christian Kirk,14,621.0,44.357143,3.7977574,11.478675
00-0034104,Cam Sims,12,581.0,48.416668,3.98403,11.4586935
00-0034411,Russell Gage,16,786.0,49.125,4.3120637,11.244858
00-0033307,Kendrick Bourne,15,667.0,44.466667,4.0749598,10.985552
00-0034272,Marquez Valdes-Scantling,16,838.0,52.375,4.609518,10.931136
00-0036387,Jalen Reagor,11,396.0,36.0,3.3262408,10.81152
00-0036252,Michael Pittman,14,593.0,42.357143,4.0470695,10.6266
00-0036309,Darnell Mooney,16,631.0,39.4375,3.7758493,10.571506
00-0036268,Laviska Shenault Jr.,14,600.0,42.857143,4.094771,10.559266
00-0034419,Braxton Berrios,13,394.0,30.307692,3.2351584,10.4895115
00-0033943,Josh Reynolds,17,683.0,40.17647,3.8601909,10.484074
00-0033681,Keelan Cole,16,642.0,40.125,3.9246073,10.377034
00-0027793,Antonio Brown,11,564.0,51.272728,4.989871,10.192624
00-0034983,Hunter Renfrow,16,656.0,41.0,4.2908673,10.16161
00-0034765,Tre'Quan Smith,14,533.0,38.07143,3.810321,10.012528
00-0033251,Zach Pascal,17,666.0,39.17647,4.154994,10.008299
00-0027891,Golden Tate,12,388.0,32.333332,3.3357275,9.905323
00-0030663,Willie Snead,15,466.0,31.066668,3.194274,9.80098
00-0026035,Danny Amendola,14,602.0,43.0,4.61764,9.6505375
00-0033840,Chad Hansen,5,236.0,47.2,5.4211946,9.637693
00-0031325,Sammy Watkins,11,434.0,39.454544,4.6859674,9.363072
00-0028002,Randall Cobb,10,441.0,44.1,4.9727335,9.118992
00-0031051,John Brown,12,544.0,45.333332,4.856749,9.003329
00-0027942,A.J. Green,16,523.0,32.6875,3.5630236,8.972934
00-0034366,Keke Coutee,8,400.0,50.0,5.615688,8.929321
00-0032128,Chris Conley,14,471.0,33.642857,3.937833,8.578255
00-0035350,Preston Williams,8,288.0,36.0,3.9047651,8.476351
00-0036233,Donovan Peoples-Jones,9,335.0,37.22222,4.0902,8.268703
00-0035457,Tyron Johnson,11,398.0,36.18182,4.3739243,8.162032
00-0036357,Henry Ruggs,13,452.0,34.76923,4.28072,7.967776
00-0036412,K.J. Hamler,12,381.0,31.75,3.4233913,7.906343
00-0033733,Greg Ward,16,419.0,26.1875,3.4518986,7.8984632
00-0028237,Chris Hogan,5,118.0,23.6,3.2553973,7.826991
00-0033471,Isaiah Ford,9,276.0,30.666666,3.814796,7.7620597
00-0034353,Anthony Miller,17,507.0,29.82353,3.7926362,7.75191
00-0032009,Adam Humphries,7,228.0,32.57143,4.3524833,7.741683
00-0022921,Larry Fitzgerald,13,409.0,31.461538,4.0145907,7.68063
00-0036219,Marquez Callaway,7,213.0,30.428572,3.9339051,7.638255
00-0035208,Olamide Zaccheaus,9,274.0,30.444445,3.9693015,7.630273
00-0035414,Jalen Guyton,16,511.0,31.9375,4.1160555,7.441963
00-0034854,KhaDarel Hodge,7,180.0,25.714285,3.161208,7.4115367
00-0036196,Gabe Davis,19,684.0,36.0,4.7161107,7.3359375
00-0035703,Miles Boykin,15,286.0,19.066668,2.98375,7.1970754
00-0032791,Jakeem Grant,14,373.0,26.642857,3.903345,7.1569557
00-0035298,Scott Miller,18,581.0,32.27778,4.788689,7.0495257
00-0036254,Collin Johnson,10,272.0,27.2,3.984897,7.0181212
00-0032980,Marcus Johnson,8,255.0,31.875,4.2343693,6.998105
00-0035510,Jeff Smith,8,167.0,20.875,2.9720457,6.992991
00-0036277,Quintez Cephus,11,349.0,31.727272,4.4182234,6.929245
00-0034928,Steven Sims,12,298.0,24.833334,3.7797623,6.9202323
00-0034676,James Washington,17,464.0,27.294117,4.1138206,6.7767224
00-0028411,Dontrelle Inman,7,163.0,23.285715,3.321764,6.478653
00-0035215,Deonte Harty,11,268.0,24.363636,3.9033625,6.4565444
00-0032775,Demarcus Robinson,17,491.0,28.882353,4.845692,6.45607
00-0036271,Quez Watkins,4,106.0,26.5,3.3785145,6.4525537
00-0035140,Mecole Hardman,19,626.0,32.94737,4.859574,6.444309
00-0036364,Lynn Bowden,9,211.0,23.444445,4.312208,6.3876033
00-0034370,DaeSean Hamilton,12,293.0,24.416666,3.6522381,6.283874
00-0029632,Mohamed Sanu,7,187.0,26.714285,4.649841,5.952043
00-0035287,KeeSean Johnson,8,173.0,21.625,4.0059342,5.8858676
00-0033094,Marvin Hall,11,302.0,27.454546,4.312451,5.8660626
00-0035006,Olabisi Johnson,8,189.0,23.625,4.1311417,5.8426657
00-0035527,Andy Isabella,11,224.0,20.363636,3.7942436,5.428886
00-0033555,Mack Hollins,9,176.0,19.555555,3.8868954,5.175345
00-0034132,Christian Blake,7,141.0,20.142857,4.219179,5.163647
00-0033589,David Moore,17,418.0,24.588236,4.1380596,5.16067
00-0034686,Auden Tate,8,150.0,18.75,3.8693898,5.0956726
00-0036415,Van Jefferson,14,266.0,19.0,3.9463727,5.026951
00-0034297,Byron Pringle,9,199.0,22.11111,4.8116837,5.020662
00-0036365,Bryan Edwards,9,193.0,21.444445,4.497939,5.004749
00-0032464,Kalif Raymond,9,187.0,20.777779,3.5554767,4.869048
00-0036331,Devin Duvernay,14,201.0,14.357142,2.9076867,4.8141837
00-0034309,Chad Beebe,10,201.0,20.1,4.1750784,4.6076465
00-0036398,John Hightower,10,167.0,16.7,3.3274562,4.5646214
00-0029137,Alshon Jeffery,7,115.0,16.428572,3.5762286,4.244769
00-0030085,Kenny Stills,7,144.0,20.571428,4.831681,4.114867
00-0036142,Isaiah Wright,12,197.0,16.416666,3.9965298,3.9639418
00-0032543,Alex Erickson,9,139.0,15.444445,3.377465,3.8720577
00-0033591,Noah Brown,9,154.0,17.11111,4.173074,3.8230023
00-0034279,Equanimeous St. Brown,10,154.0,15.4,4.4000483,3.7616322
00-0034418,Cedrick Wilson,10,189.0,18.9,3.9322236,3.6620579
00-0036247,Freddie Swain,13,187.0,14.384615,4.2657948,3.4850833
00-0036427,Tyler Johnson,13,200.0,15.384615,4.840298,3.4519327
00-0033466,Isaiah McKenzie,17,296.0,17.411764,4.7714257,3.2440195
00-0033114,Mike Thomas,10,132.0,13.2,4.0168977,3.1261363
00-0033891,Zay Jones,11,154.0,14.0,4.5112996,3.0822923
00-0033367,C.J. Board,9,101.0,11.222222,3.3053048,3.0040948
00-0034652,Cameron Batson,10,106.0,10.6,3.7644372,2.9052744
