player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0032211,Tyler Lockett,28,322.0,8.0
00-0031381,Davante Adams,27,290.0,5.0
00-0032765,Michael Thomas,26,358.0,8.0
00-0027150,Julian Edelman,23,226.0,5.0
00-0033908,Cooper Kupp,22,218.0,7.0
00-0031382,Jarvis Landry,21,136.0,5.0
00-0035640,D.K. Metcalf,21,132.0,4.0
00-0034348,Courtland Sutton,20,176.0,3.0
00-0030279,Keenan Allen,20,226.0,4.0
00-0031428,Allen Robinson,20,164.0,6.0
00-0035719,Deebo Samuel,20,128.0,1.0
00-0031408,Mike Evans,19,140.0,5.0
00-0027944,Julio Jones,18,126.0,5.0
00-0033932,Kenny Golladay,17,116.0,6.0
00-0034777,D.J. Chark,17,134.0,4.0
00-0030564,DeAndre Hopkins,16,80.0,4.0
00-0031941,Jamison Crowder,16,138.0,4.0
00-0031547,DeVante Parker,16,200.0,6.0
00-0033536,Mike Williams,15,36.0,1.0
00-0029293,Marvin Jones,15,162.0,8.0
00-0027685,Emmanuel Sanders,15,52.0,4.0
00-0033921,Chris Godwin,15,134.0,5.0
00-0034411,Russell Gage,14,80.0,1.0
00-0033282,Curtis Samuel,14,136.0,6.0
00-0034686,Auden Tate,14,70.0,1.0
00-0034827,D.J. Moore,14,98.0,2.0
00-0035659,Terry McLaurin,14,122.0,3.0
00-0022921,Larry Fitzgerald,14,54.0,3.0
00-0031235,Odell Beckham,13,90.0,2.0
00-0034983,Hunter Renfrow,13,146.0,2.0
00-0034775,Christian Kirk,13,128.0,1.0
00-0033839,Dede Westbrook,13,66.0,3.0
00-0035662,Marquise Brown,13,152.0,4.0
00-0033251,Zach Pascal,13,116.0,5.0
00-0032385,Sterling Shepard,12,92.0,2.0
00-0033040,Tyreek Hill,12,142.0,5.0
00-0032208,Phillip Dorsett,11,64.0,1.0
00-0032128,Chris Conley,11,32.0,2.0
00-0033009,Tyler Boyd,11,136.0,3.0
00-0029632,Mohamed Sanu,11,100.0,2.0
00-0029137,Alshon Jeffery,11,74.0,4.0
00-0029000,Cole Beasley,11,124.0,5.0
00-0035350,Preston Williams,10,108.0,3.0
00-0034353,Anthony Miller,10,66.0,2.0
00-0033307,Kendrick Bourne,10,80.0,6.0
00-0030431,Robert Woods,10,80.0,2.0
00-0032543,Alex Erickson,10,24.0,1.0
00-0032626,Geronimo Allison,10,94.0,2.0
00-0031051,John Brown,10,108.0,2.0
00-0034837,Calvin Ridley,10,132.0,4.0
00-0027891,Golden Tate,9,138.0,2.0
00-0026035,Danny Amendola,9,44.0,0.0
00-0034928,Steven Sims,9,68.0,4.0
00-0031544,Amari Cooper,9,146.0,5.0
00-0035676,A.J. Brown,9,120.0,4.0
00-0033589,David Moore,8,42.0,1.0
00-0032160,Tyrell Williams,8,84.0,4.0
00-0035006,Bisi Johnson,8,50.0,3.0
00-0031588,Stefon Diggs,8,40.0,1.0
