player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0027685,Emmanuel Sanders,11,116.0,1.0
00-0033460,John Ross,11,90.0,5.0
00-0034772,Antonio Callaway,11,40.0,4.0
00-0034353,Anthony Miller,11,88.0,5.0
00-0034765,Tre'Quan Smith,11,68.0,3.0
00-0033251,Zach Pascal,10,114.0,2.0
00-0029000,Cole Beasley,10,112.0,2.0
00-0031023,Quincy Enunwa,10,34.0,0.0
00-0028237,Chris Hogan,10,42.0,1.0
00-0033009,Tyler Boyd,10,146.0,5.0
00-0032128,Chris Conley,10,96.0,5.0
00-0032208,Phillip Dorsett,10,148.0,4.0
00-0032778,Tajae Sharpe,10,42.0,2.0
00-0032688,Robby Anderson,9,58.0,2.0
00-0034348,Courtland Sutton,9,54.0,2.0
00-0034272,Marquez Valdes-Scantling,9,30.0,1.0
00-0033282,Curtis Samuel,9,92.0,3.0
00-0033589,David Moore,9,74.0,3.0
00-0031228,Taylor Gabriel,9,26.0,2.0
00-0029159,Jermaine Kearse,9,80.0,1.0
00-0032355,Chester Rogers,9,56.0,2.0
00-0034837,Calvin Ridley,9,130.0,6.0
00-0031359,Kelvin Benjamin,9,46.0,1.0
00-0032160,Tyrell Williams,8,104.0,2.0
00-0032760,Josh Doctson,8,16.0,2.0
00-0026176,Jordy Nelson,8,90.0,3.0
00-0029632,Mohamed Sanu,8,78.0,1.0
00-0029664,Josh Gordon,8,80.0,1.0
00-0034827,D.J. Moore,8,84.0,1.0
00-0033562,Ryan Switzer,7,46.0,1.0
00-0030663,Willie Snead,7,78.0,1.0
00-0025396,Ted Ginn,7,8.0,1.0
00-0034366,Keke Coutee,7,32.0,2.0
00-0033292,Trent Taylor,7,38.0,1.0
00-0032211,Tyler Lockett,7,78.0,3.0
00-0028411,Dontrelle Inman,7,88.0,4.0
00-0033681,Keelan Cole,7,46.0,0.0
00-0029572,Jarius Wright,7,20.0,1.0
00-0033911,Taywan Taylor,7,78.0,1.0
00-0031570,Justin Hardy,6,70.0,2.0
00-0031339,Donte Moncrief,6,14.0,1.0
00-0028825,Terrelle Pryor,6,88.0,2.0
00-0030300,Jaron Brown,6,120.0,5.0
00-0032775,Demarcus Robinson,6,66.0,3.0
00-0034775,Christian Kirk,6,48.0,1.0
00-0031068,Ryan Grant,6,52.0,1.0
00-0027681,Brandon LaFell,5,42.0,2.0
00-0030085,Kenny Stills,5,70.0,4.0
00-0033127,Will Fuller,5,56.0,2.0
00-0033933,Chad Williams,5,14.0,0.0
00-0026189,DeSean Jackson,5,12.0,0.0
00-0030068,Marquise Goodwin,5,22.0,1.0
00-0034860,Dante Pettis,5,62.0,3.0
00-0031547,DeVante Parker,5,48.0,1.0
00-0030578,Cordarrelle Patterson,5,2.0,1.0
00-0030670,Bennie Fowler,5,38.0,1.0
00-0030821,Allen Hurns,5,40.0,1.0
00-0031299,Jordan Matthews,4,20.0,1.0
00-0032977,Rashard Higgins,4,110.0,3.0
00-0031326,Bruce Ellington,4,38.0,1.0
00-0026345,Pierre Garcon,4,8.0,0.0
00-0027996,Torrey Smith,4,28.0,2.0
00-0031941,Jamison Crowder,4,76.0,1.0
00-0027691,Andre Roberts,4,52.0,1.0
00-0028002,Randall Cobb,4,6.0,0.0
00-0034510,Robert Foster,4,22.0,1.0
00-0032951,Laquon Treadwell,4,52.0,1.0
00-0032362,Maurice Harris,4,40.0,0.0
00-0028116,Aldrick Robinson,4,92.0,3.0
00-0034370,DaeSean Hamilton,3,16.0,2.0
00-0034676,James Washington,3,28.0,1.0
00-0034317,Keith Kirkwood,3,30.0,2.0
00-0034286,Richie James,3,20.0,1.0
00-0034686,Auden Tate,3,8.0,0.0
00-0031166,Seth Roberts,3,58.0,1.0
00-0031189,T.J. Jones,3,34.0,1.0
00-0032543,Alex Erickson,3,12.0,0.0
00-0034777,D.J. Chark,3,0.0,0.0
00-0031373,Martavis Bryant,3,6.0,0.0
00-0029638,Michael Floyd,3,32.0,1.0
00-0033591,Noah Brown,3,0.0,0.0
00-0032626,Geronimo Allison,3,16.0,0.0
00-0032795,Cody Core,3,14.0,0.0
00-0033382,Austin Carr,3,30.0,2.0
00-0024334,Brandon Marshall,3,40.0,1.0
00-0033094,Marvin Hall,3,14.0,0.0
00-0026035,Danny Amendola,2,0.0,0.0
00-0030147,Russell Shepard,2,22.0,1.0
00-0032707,Andy Jones,2,8.0,1.0
00-0032791,Jakeem Grant,2,36.0,1.0
00-0034646,Brandon Powell,2,22.0,0.0
00-0034631,Vyncint Smith,2,0.0,0.0
00-0028263,Andre Holmes,2,6.0,0.0
00-0034339,Trey Quinn,2,34.0,1.0
00-0034273,Damion Ratley,2,16.0,0.0
00-0031763,DeAndre Carter,2,0.0,0.0
00-0031257,Paul Richardson,2,4.0,1.0
00-0031912,Cameron Meredith,2,22.0,1.0
00-0029319,Josh Bellamy,2,40.0,1.0
00-0028114,Dwayne Harris,1,0.0,0.0
00-0032881,Tommylee Lewis,1,0.0,0.0
00-0032166,Sammie Coates,1,0.0,0.0
00-0034747,Marcell Ateman,1,18.0,1.0
00-0029269,Travis Benjamin,1,10.0,0.0
00-0030669,Albert Wilson,1,0.0,0.0
00-0031060,De'Anthony Thomas,1,2.0,1.0
00-0031782,Eli Rogers,1,0.0,0.0
00-0030525,Tavon Austin,1,6.0,1.0
00-0032398,Chris Moore,1,10.0,1.0
00-0033466,Isaiah McKenzie,1,2.0,0.0
00-0033471,Isaiah Ford,1,0.0,0.0
00-0034854,KhaDarel Hodge,1,6.0,0.0
00-0034653,Deontay Burnett,1,0.0,0.0
00-0034593,Chris Lacy,1,0.0,0.0
00-0033375,Tim Patrick,1,0.0,0.0
00-0032966,Corey Coleman,1,0.0,0.0
00-0034489,Jalen Tolliver,1,0.0,0.0
00-0034487,Trent Sherfield,1,14.0,1.0
00-0034426,Javon Wims,1,18.0,0.0
00-0034411,Russell Gage,1,0.0,0.0
00-0033306,Victor Bolden,1,20.0,0.0
00-0033060,Leonte Carroo,1,0.0,0.0
00-0029580,Rishard Matthews,1,0.0,0.0
00-0031787,Jake Kumerow,1,0.0,0.0
00-0032054,Breshad Perriman,1,0.0,0.0
00-0034279,Equanimeous St. Brown,1,0.0,0.0
00-0030737,Freddie Martino,1,0.0,0.0
