...1,Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apt_cap_pct,draft_pick,pick_value,targets,recepciones,rec_yards,rec_ypg,rec_20plus,rec_td,attempts,rush_yards,rush_ypg,rush_td,fumbles_perdidos,total_touchdowns,partidos
332,333,Jaron Brown,,,WR111,,,,338,,311,320,00-0030300,WR,2017,0.891566265060241,27,2013,-1,21.431704,0.016,,0,69,31,477,34.07142857142857,12,4,0,0,0,0,0,4,14
334,335,Tyler Boyd,,,WR112,,,,307,,371,329,00-0033009,WR,2017,1.0,22,2016,0.465,34.07389,0.006999999999999999,55,9.1,32,22,225,22.5,1,2,0,0,0,0,0,2,10
336,337,Curtis Samuel,BUF,11,WR113,,,,,,276,276,00-0033282,WR,2017,0.625,21,2017,0.37,9.898393,0.01,40,11.1,26,15,115,14.375,2,0,4,64,8,0,0,0,8
338,339,Adam Humphries,,,WR114,,,,,,335,313.5,00-0032009,WR,2017,1.0,24,2015,0.62625,22.641293,0.016,,0,83,61,631,39.4375,5,1,1,6,0.375,0,1,1,16
345,346,Trent Taylor,SF,11,WR115,,,,322,,309,315.5,00-0033292,WR,2017,1.0,23,2017,0.4740000000000001,17.078094,0.004,177,1.6,61,43,430,28.666666666666668,2,2,0,0,0,0,1,2,15
346,347,Chester Rogers,,,WR116,,,,,,287,287,00-0032355,WR,2017,1.0,23,2016,0.6363636363636362,39.310673,0.003,,0,37,23,284,28.4,2,1,3,8,0.8,0,0,1,10
347,348,Keke Coutee,,,WR117,,,,,,288,288,00-0034366,WR,2017,--,20,2018,-1,--,0.004,103,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,354,Brice Butler,,,WR118,,,,,,296,296,00-0030516,WR,2017,1.0,27,2013,0.2976923076923077,28.449924,0.006999999999999999,209,0.6,24,15,319,24.53846153846154,7,3,0,0,0,0,0,3,13
355,356,Jeremy Maclin,,,WR119,,,,,,300,300,00-0026995,WR,2017,1.0,29,2009,0.6483333333333334,28.354546,0.033,19,15.8,72,40,440,36.666666666666664,3,3,0,0,0,0,0,3,12
368,369,Kenny Britt,,,WR120,,,,,,314,314,00-0027006,WR,2017,0.9777777777777777,28,2009,0.4591666666666667,20.73818,0.049,30,12.9,43,20,256,21.333333333333332,3,2,0,0,0,0,0,2,12
374,375,Brandon LaFell,,,WR121,,,,,,321,321,00-0027681,WR,2017,1.0,30,2010,0.89375,21.264,0.01,78,6.9,89,52,548,34.25,6,3,0,0,0,0,0,3,16
385,386,Chad Williams,,,WR122,,,,,,332,332,00-0033933,WR,2017,1.0,22,2017,0.2333333333333333,1.487,0.005,98,5.4,7,3,31,6.2,0,0,2,33,6.6,0,0,0,5
386,387,Cody Latimer,,,WR123,,,,,,333,333,00-0031344,WR,2017,1.0,24,2014,0.4918181818181818,28.56011,0.013999999999999999,56,9,32,19,287,28.7,6,2,0,0,0,0,0,2,10
391,392,Wes Welker,,,WR124,,,,,,340,340,00-0022427,WR,2017,0.8425925925925926,36,2004,-1,--,--,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,397,Randy Moss,,,WR125,,,,,,347,347,00-0011754,WR,2017,1.0,40,1998,-1,--,--,21,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
396,398,Tajae Sharpe,,,WR126,,,,,,348,348,00-0032778,WR,2017,0.5,22,2016,-1,--,0.004,140,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,401,Marques Colston,,,WR127,,,,,,351,351,00-0024466,WR,2017,1.0,34,2006,-1,--,--,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,403,Malcolm Mitchell,,,WR128,,,,,,353,353,00-0032400,WR,2017,0.53125,25,2016,-1,--,0.005,112,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
402,404,Kendall Wright,,,WR129,,,,,,358,358,00-0029708,WR,2017,1.0,27,2012,0.583125,27.191431,0.006,20,15.5,92,59,614,43.857142857142854,1,1,0,0,0,0,0,1,14
404,406,Rashard Higgins,,,WR130,,,,,,361,361,00-0032977,WR,2017,1.0,22,2016,0.664,42.247692,0.004,172,1.8,50,27,312,22.285714285714285,4,2,1,4,0.2857142857142857,0,1,2,14
405,407,Damoun Patterson,,,WR131,,,,,,362,362,00-0034698,WR,2017,--,22,2018,-1,--,0.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,414,Tommylee Lewis,,,WR132,,,,,,375,375,00-0032881,WR,2017,1.0,24,2016,0.11600000000000003,14.656944,0.003,,0,15,10,116,12.88888888888889,2,1,2,14,1.5555555555555556,0,1,1,9
413,415,Equanimeous St. Brown,SF,11,WR133,,,,,,376,376,00-0034279,WR,2017,--,20,2018,-1,--,0.004,207,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
414,416,Justin Hardy,,,WR134,,,,,,377,377,00-0031570,WR,2017,1.0,25,2015,0.364375,8.632111,0.005,107,4.8,29,20,221,22.1,3,3,0,0,0,0,0,3,10
416,418,Justin Watson,HOU,10,WR135,,,,,,379,379,00-0034386,WR,2017,--,21,2018,-1,--,0.004,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0
425,427,Shelton Gibson,,,WR136,,,,,,390,390,00-0033573,WR,2017,1.0,22,2017,0.054,,0.004,166,2,3,2,11,11,0,0,0,0,0,0,0,0,1
426,428,Deonte Thompson,,,WR137,,,,,,391,391,00-0029388,WR,2017,1.0,28,2012,-1,39.618572,0.01,,0,69,38,555,37,8,2,2,-5,-0.3333333333333333,0,0,2,15
428,430,DaeSean Hamilton,,,WR138,,,,,,396,396,00-0034370,WR,2017,--,22,2018,-1,--,--,113,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
430,432,Javon Wims,,,WR139,,,,,,398,398,00-0034426,WR,2017,--,22,2018,-1,--,0.004,224,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
435,437,Bennie Fowler,III,,WR140,,,,,,404,404,00-0030670,WR,2017,1.0,26,2014,-1,26.504175,0.006,,0,56,29,350,25,5,3,0,0,0,0,0,3,14
436,438,Seth Roberts,,,WR141,,,,,,405,405,00-0031166,WR,2017,1.0,26,2014,-1,7.608095,0.031,,0,65,43,455,30.333333333333332,6,1,0,0,0,0,2,1,15
437,439,Bruce Ellington,,,WR142,,,,,,407,407,00-0031326,WR,2017,0.696969696969697,26,2014,0.7518181818181816,27.969639,0.006999999999999999,106,4.9,58,29,330,30,6,2,3,17,1.5454545454545454,0,0,2,11
439,441,Mack Hollins,NE,11,WR143,,,,,,409,409,00-0033555,WR,2017,1.0,23,2017,0.25375,14.642727,0.005,118,4.2,22,16,226,20.545454545454547,3,1,0,0,0,0,0,1,11
440,442,Brandon Tate,,,WR144,,,,,,410,410,00-0027057,WR,2017,0.9781021897810219,29,2009,0.16923076923076924,13.867,0.005,83,6.5,14,6,81,16.2,2,1,0,0,0,0,0,1,5
441,443,Dwayne Harris,,,WR145,,,,,,411,411,00-0028114,WR,2017,0.8990825688073395,29,2011,0.024,--,0.006,176,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
446,448,Marquez Valdes-Scantling,SEA,7,WR146,,,,,,417,417,00-0034272,WR,2017,--,22,2018,-1,--,0.004,174,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
447,449,Braxton Berrios,HOU,10,WR147,,,,,,418,418,00-0034419,WR,2017,--,21,2018,-1,--,0.004,210,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
448,450,Richie James Jr.,,,WR148,,,,,,419,419,00-0034419,WR,2017,--,21,2018,-1,--,0.004,210,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
450,452,Braxton Miller,,,WR149,,,,,,421,421,00-0033069,WR,2017,0.90625,24,2016,0.5763636363636363,14.762334,0.001,85,6.3,29,19,162,16.2,1,1,1,1,0.1,0,0,1,10
451,453,Amara Darboh,,,WR150,,,,,,423,423,00-0033937,WR,2017,1.0,23,2017,0.17625000000000002,2.6355357,0.005,106,4.9,13,8,71,8.875,0,0,0,0,0,0,0,0,8
452,454,T.J. Jones,,,WR151,,,,,,424,424,00-0031189,WR,2017,0.9487179487179487,25,2014,0.4307142857142857,12.613636,0.011000000000000001,189,1.2,50,30,399,36.27272727272727,6,1,0,0,0,0,0,1,11
454,456,Jeremy Kerley,,,WR152,,,,,,426,426,00-0028091,WR,2017,0.9565217391304348,28,2011,0.55875,20.274761,0.005,153,2.6,27,22,225,32.142857142857146,2,1,0,0,0,0,2,1,7
455,457,Chris Conley,,,WR153,,,,,,427,427,00-0032128,WR,2017,0.7755102040816326,24,2015,0.8860000000000001,12.815,0.005,76,7,16,11,175,35,3,0,0,0,0,0,0,0,5
462,464,Chris Moore,WAS,4,WR154,,,,,,434,434,00-0032398,WR,2017,1.0,24,2016,0.4223076923076923,19.62989,0.005,107,4.8,38,18,248,24.8,5,3,2,-9,-0.9,0,0,3,10
464,466,Justin Hunter,,,WR155,,,,,,436,436,00-0030521,WR,2017,0.6805555555555556,26,2013,0.13142857142857142,8.423,0.005,34,12.1,10,4,23,4.6,0,1,0,0,0,0,0,1,5
465,467,Demarcus Robinson,SF,11,WR156,,,,,,437,437,00-0032775,WR,2017,1.0,22,2016,0.578125,9.832889,0.005,126,3.8,39,21,212,21.2,1,0,0,0,0,0,0,0,10
472,474,Eli Rogers,,,WR157,,,,,,444,444,00-0031782,WR,2017,1.0,24,2015,-1,9.524546,0.004,,0,36,18,149,13.545454545454545,0,1,0,0,0,0,1,1,11
475,477,Chad Hansen,,,WR158,,,,,,447,447,00-0033840,WR,2017,1.0,22,2017,0.3453333333333333,7.1546664,--,141,3.1,17,9,94,15.666666666666666,1,0,0,0,0,0,0,0,6
476,478,De'Anthony Thomas,,,WR159,,,,,,448,448,00-0031060,WR,2017,0.7538461538461538,24,2014,0.196875,22.921944,0.005,124,3.9,16,14,143,15.88888888888889,2,2,1,4,0.4444444444444444,0,0,2,9
485,487,Kendrick Bourne,NE,11,WR160,,,,,,457,457,00-0033307,WR,2017,1.0,22,2017,0.3718181818181818,15.393445,0.003,,0,34,16,257,25.7,3,0,0,0,0,0,0,0,10
486,488,Josh Reynolds,NYJ,11,WR161,,,,,,458,458,00-0033943,WR,2017,1.0,22,2017,0.27249999999999996,20.242142,0.005,117,4.3,24,11,104,13,1,1,0,0,0,0,0,1,8
