player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0031381,Davante Adams,14,1295.0,92.5,3.8449771,24.12515
00-0032765,Michael Thomas,17,1795.0,105.588234,4.4709864,23.621365
00-0034827,D.J. Moore,15,1175.0,78.333336,3.8095992,20.532917
00-0031051,John Brown,16,1110.0,69.375,3.4534101,20.52821
00-0034348,Courtland Sutton,16,1112.0,69.5,3.631533,20.295149
00-0033921,Chris Godwin,14,1333.0,95.21429,4.779062,20.113373
00-0027944,Julio Jones,15,1394.0,92.933334,4.748462,20.071268
00-0031428,Allen Robinson,16,1147.0,71.6875,3.5303218,19.97414
00-0030564,DeAndre Hopkins,17,1373.0,80.76471,4.176776,19.621998
00-0031408,Mike Evans,13,1157.0,89.0,4.636091,19.207527
00-0031382,Jarvis Landry,16,1174.0,73.375,3.975374,18.689676
00-0033932,Kenny Golladay,16,1190.0,74.375,4.1185226,18.534706
00-0031547,DeVante Parker,16,1202.0,75.125,4.027886,17.890394
00-0031588,Stefon Diggs,17,1206.0,70.94118,3.8779154,17.828686
00-0035659,Terry McLaurin,14,919.0,65.64286,3.6262221,17.650394
00-0027150,Julian Edelman,17,1147.0,67.47059,3.7929244,17.463083
00-0031235,Odell Beckham,16,1091.0,68.1875,3.975374,17.072062
00-0033009,Tyler Boyd,16,1046.0,65.375,3.8234978,16.727398
00-0030431,Robert Woods,15,1134.0,75.6,4.4653606,16.613878
00-0034777,D.J. Chark,15,1008.0,67.2,4.018414,16.310562
00-0029608,T.Y. Hilton,10,501.0,50.1,3.1187441,16.22963
00-0032211,Tyler Lockett,18,1255.0,69.72222,4.1195188,16.066761
00-0030279,Keenan Allen,16,1199.0,74.9375,4.7466025,15.938192
00-0034764,Michael Gallup,14,1107.0,79.07143,4.707301,15.92764
00-0033040,Tyreek Hill,15,1073.0,71.53333,4.6057186,15.834006
00-0027891,Golden Tate,11,676.0,61.454544,3.882756,15.549387
00-0033908,Cooper Kupp,16,1161.0,72.5625,4.402526,15.477999
00-0031544,Amari Cooper,16,1189.0,74.3125,4.6148148,15.317574
00-0029137,Alshon Jeffery,9,490.0,54.444443,3.6327908,14.854244
00-0031941,Jamison Crowder,16,833.0,52.0625,3.6360588,14.81986
00-0033460,John Ross,8,506.0,63.25,3.9895968,14.719026
00-0035640,DK Metcalf,18,1119.0,62.166668,4.1195188,14.695216
00-0033536,Mike Williams,15,1001.0,66.73333,4.7221828,14.683833
00-0029000,Cole Beasley,16,822.0,51.375,3.4534101,14.482173
