player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0033943,Josh Reynolds,3,28.0,1.0
00-0037741,Jahan Dotson,3,22.0,1.0
00-0036345,K.J. Osborn,3,24.0,0.0
00-0036849,Tutu Atwell,3,26.0,0.0
00-0036183,Kristian Wilkerson,3,36.0,1.0
00-0037300,Mike Woods,3,26.0,0.0
00-0038465,Malik Heath,3,12.0,2.0
00-0031549,Nelson Agholor,2,34.0,2.0
00-0036646,Simi Fehoko,2,0.0,0.0
00-0039880,Malik Washington,2,8.0,0.0
00-0039067,Rashee Rice,2,20.0,1.0
00-0036331,Devin Duvernay,2,14.0,0.0
00-0039751,Jordan Whittington,2,0.0,0.0
00-0037091,Bo Melton,2,2.0,0.0
00-0037132,Britain Covey,2,10.0,0.0
00-0034854,KhaDarel Hodge,2,0.0,0.0
00-0034777,DJ Chark,2,12.0,1.0
00-0032688,Robbie Chosen,2,0.0,0.0
00-0038573,Derius Davis,2,54.0,1.0
00-0039920,Malachi Corley,2,0.0,0.0
00-0038496,Xavier Gipson,2,2.0,1.0
00-0039052,Trey Palmer,2,68.0,1.0
00-0033307,Kendrick Bourne,2,18.0,1.0
00-0034272,Marquez Valdes-Scantling,2,2.0,1.0
00-0038821,Rakim Jarrett,2,12.0,0.0
00-0037348,Tanner Conner,1,2.0,0.0
00-0035021,Ashton Dulin,1,0.0,0.0
00-0038104,Tyquan Thornton,1,28.0,0.0
00-0035639,Parris Campbell,1,2.0,1.0
00-0035602,Alex Bachman,1,0.0,0.0
00-0038647,Ronnie Bell,1,20.0,0.0
00-0036630,Tylan Wallace,1,4.0,0.0
00-0034418,Cedrick Wilson Jr.,1,24.0,1.0
00-0034419,Braxton Berrios,1,0.0,0.0
00-0035298,Scott Miller,1,0.0,0.0
00-0032128,Chris Conley,1,0.0,0.0
00-0034487,Trent Sherfield,1,20.0,1.0
00-0039062,Jonathan Mingo,1,0.0,0.0
00-0039747,Ainias Smith,1,30.0,1.0
00-0039650,Bryce Oliver,1,0.0,0.0
00-0039623,Mason Tipton,1,12.0,0.0
00-0039589,Kameron Johnson,1,0.0,0.0
00-0039543,Ramel Keyton,1,0.0,0.0
00-0034646,Brandon Powell,1,10.0,0.0
00-0037487,Deven Thompkins,1,4.0,0.0
00-0039386,Bub Means,1,20.0,1.0
00-0037156,Irvin Charles,1,0.0,0.0
00-0034054,River Cracraft,1,8.0,0.0
00-0037257,David Bell,1,24.0,0.0
00-0037216,Justyn Ross,1,0.0,0.0
