Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,yac_pr
62,DJ Moore,CHI,6.0,WR26,60.0,,81.0,65.0,,53.0,64.7,00-0034827,WR,2018,1.0,21,2018,0.689375,52.406498,0.016,24.0,14.4,7.654545454545454
63,Jarvis Landry,,,WR27,73.0,,67.0,70.0,,54.0,65.2,00-0031382,WR,2018,1.0,25,2014,0.87,47.013603,0.09,63.0,8.2,3.382716049382716
65,Alshon Jeffery ,,,WR28,52.0,,86.0,73.0,,60.0,67.7,00-0029137,WR,2018,0.8608695652173913,28,2012,0.9046153846153848,63.97269,0.078,45.0,10.4,4.184615384615385
70,Allen Robinson,II,,WR29,67.0,,89.0,67.0,,64.0,72.5,00-0031428,WR,2018,0.6578947368421053,25,2014,0.8607692307692307,55.409096,0.079,61.0,8.4,3.9272727272727272
72,Josh Gordon,,,WR30,63.0,,118.0,69.0,,69.0,74.5,00-0029664,WR,2018,0.7777777777777778,27,2012,-1.0,29.408106,0.011000000000000001,1.0,34.6,6.439024390243903
75,Robbie Chosen,SF,4.0,WR31,80.0,,93.0,78.0,,70.0,78.3,00-0032688,WR,2018,1.0,25,2016,0.7628571428571428,82.80835,0.016,,0.0,3.6
81,Sammy Watkins,,,WR32,74.0,,83.0,88.0,,72.0,84.5,00-0031325,WR,2018,0.9146341463414634,25,2014,0.726,90.75212,0.09,4.0,25.8,5.95
83,Dede Westbrook,,,WR33,82.0,,120.0,81.0,,81.0,85.5,00-0033839,WR,2018,0.71875,24,2017,0.78125,33.90929,0.005,110.0,4.7,5.484848484848484
86,Sterling Shepard,TB,7.0,WR35,75.0,,106.0,89.0,,83.0,87.7,00-0032385,WR,2018,1.0,25,2016,0.91125,40.98063,0.054000000000000006,40.0,11.1,4.681818181818182
88,Christian Kirk,HOU,10.0,WR36,94.0,,107.0,86.0,,74.0,92,00-0034775,WR,2018,0.75,21,2018,0.7883333333333332,28.77538,0.008,47.0,10.1,5.232558139534884
91,Corey Davis,,,WR37,111.0,,117.0,77.0,,75.0,94.8,00-0033871,WR,2018,1.0,23,2017,0.883125,69.57267,0.038,5.0,24.3,4.107692307692307
92,Marvin Jones Jr. ,,,WR38,91.0,,99.0,103.0,,86.0,96.3,00-0029293,WR,2018,0.8952380952380953,28,2012,0.8944444444444444,58.035004,0.052000000000000005,166.0,2.0,3.057142857142857
93,Emmanuel Sanders,,,WR39,88.0,,137.0,93.0,,104.0,97.8,00-0027685,WR,2018,0.9733333333333334,31,2010,0.8383333333333333,59.573486,0.071,82.0,6.5,4.183098591549296
94,Curtis Samuel,BUF,6.0,WR40,100.0,,115.0,90.0,,93.0,98.7,00-0033282,WR,2018,0.8125,22,2017,0.5284615384615385,23.37515,0.01,40.0,11.1,2.8461538461538463
97,Larry Fitzgerald,,,WR41,102.0,,121.0,101.0,,79.0,100.2,00-0022921,WR,2018,1.0,35,2004,0.918125,33.04067,0.057999999999999996,3.0,27.6,2.971014492753623
103,Dante Pettis,NO,9.0,WR42,124.0,,111.0,107.0,,90.0,107.5,00-0034860,WR,2018,0.9375,22,2018,0.5641666666666666,80.9175,0.009000000000000001,44.0,10.5,7.592592592592593
107,Courtland Sutton,DEN,10.0,WR43,120.0,,145.0,92.0,,82.0,111.7,00-0034348,WR,2018,1.0,22,2018,0.7618750000000001,23.95896,0.01,40.0,11.1,3.880952380952381
111,Marquez Valdes-Scantling,SEA,11.0,WR44,126.0,,132.0,104.0,,110.0,115,00-0034272,WR,2018,1.0,23,2018,0.646875,34.931427,0.004,174.0,1.7,5.605263157894737
117,Geronimo Allison,,,WR45,146.0,,138.0,119.0,,105.0,119.8,00-0032626,WR,2018,0.7906976744186046,24,2016,0.7120000000000001,35.757996,0.015,,0.0,5.3
120,James Washington,,,WR46,118.0,,162.0,121.0,,103.0,123.2,00-0034676,WR,2018,1.0,22,2018,0.5464285714285715,13.362652,0.006,60.0,8.5,3.3125
124,DeSean Jackson ,,,WR47,128.0,,140.0,143.0,,113.0,130.7,00-0026189,WR,2018,0.9259259259259259,31,2008,0.525,66.90993,0.048,49.0,9.8,4.414634146341464
126,Michael Gallup,WAS,10.0,WR48,112.0,,179.0,116.0,,133.0,131.2,00-0034764,WR,2018,1.0,22,2018,0.6781250000000001,24.706953,0.005,81.0,6.6,5.242424242424242
132,Donte Moncrief,,,WR49,131.0,,156.0,134.0,,138.0,134.3,00-0031339,WR,2018,1.0,25,2014,0.785625,45.768665,0.024,90.0,5.9,4.916666666666667
134,Golden Tate,,,WR50,148.0,,158.0,129.0,,119.0,138,00-0027891,WR,2018,1.0,30,2010,0.6193333333333334,73.4321,0.05,60.0,8.5,5.77027027027027
138,DK Metcalf,PIT,7.0,WR51,138.0,,147.0,167.0,,136.0,144.7,00-0035640,WR,2018,--,20,2019,-1.0,--,0.006,64.0,8.1,--
145,Tyrell Williams,,,WR52,142.0,,191.0,131.0,,125.0,147.5,00-0032160,WR,2018,1.0,26,2015,0.7687499999999999,48.094093,0.059000000000000004,,0.0,4.7560975609756095
147,Keke Coutee,,,WR53,143.0,,149.0,145.0,,141.0,148.5,00-0034366,WR,2018,1.0,21,2018,0.62,65.839005,0.004,103.0,5.1,7.5
149,Anthony Miller,BAL,8.0,WR54,155.0,,200.0,137.0,,112.0,148.7,00-0034353,WR,2018,1.0,23,2018,0.568,33.410007,0.008,51.0,9.6,5.151515151515151
157,Jamison Crowder,,,WR55,117.0,,235.0,155.0,,151.0,157.5,00-0031941,WR,2018,1.0,25,2015,0.7711111111111111,22.457502,0.05,105.0,5.0,7.0344827586206895
159,John Brown,,,WR56,166.0,,242.0,135.0,,154.0,161.2,00-0031051,WR,2018,1.0,28,2014,0.6368750000000001,60.41396,0.048,91.0,5.9,3.7142857142857144
164,Mecole Hardman Jr.,GB,11.0,WR57,201.0,,170.0,174.0,,147.0,170.3,00-0035140,WR,2018,--,20,2019,-1.0,--,0.006999999999999999,56.0,9.0,--
170,Mohamed Sanu Sr.,,,WR58,152.0,,175.0,227.0,,170.0,177.5,00-0029632,WR,2018,0.8839285714285714,29,2012,0.780625,32.361332,0.042,83.0,6.5,6.075757575757576
176,Deebo Samuel Sr.,WAS,10.0,WR59,225.0,,222.0,211.0,,165.0,194.3,00-0035719,WR,2018,--,22,2019,-1.0,--,0.01,36.0,11.8,--
183,Cole Beasley,,,WR60,191.0,,215.0,180.0,,233.0,201.2,00-0029000,WR,2018,1.0,29,2012,0.6625000000000001,60.77317,0.039,,0.0,3.276923076923077
186,Demaryius Thomas,,,WR61,207.0,,220.0,190.0,,219.0,207,00-0027874,WR,2018,0.9933333333333333,30,2010,0.7666666666666667,34.92838,0.016,22.0,14.9,4.694915254237288
191,Ty Montgomery,II,,RB58,214.0,,300.0,206.0,,260.0,226.3,00-0032200,WR,2018,0.6774193548387096,25,2015,0.2823076923076923,17.418787,0.005,94.0,5.7,8.52
192,Adam Humphries,,,WR63,161.0,,208.0,181.0,,172.0,187.2,00-0032009,WR,2018,1.0,25,2015,0.6993750000000001,45.61529,0.048,,0.0,5.4605263157894735
193,Marquise Goodwin,,,WR64,547.0,,198.0,152.0,,232.0,250.2,00-0030068,WR,2018,0.9318181818181818,27,2013,0.6381818181818182,66.806725,0.038,78.0,6.9,5.478260869565218
195,Marquise Brown,KC,12.0,WR65,187.0,,192.0,204.0,,177.0,191.6,00-0035662,WR,2018,--,21,2019,-1.0,--,0.016,25.0,14.1,--
197,Tre'Quan Smith,,,WR66,1000.0,,225.0,189.0,,180.0,328.8,00-0034765,WR,2018,1.0,22,2018,0.5793333333333333,104.871025,0.005,91.0,5.9,4.142857142857143
201,Kenny Stills,,,WR67,177.0,,212.0,226.0,,175.0,197.8,00-0030085,WR,2018,1.0,26,2013,0.868,70.565,0.048,144.0,3.0,3.5405405405405403
208,Albert Wilson,,,WR68,182.0,,247.0,158.0,,222.0,208.8,00-0030669,WR,2018,0.8902439024390244,26,2014,0.5457142857142857,101.34796,0.045,,0.0,12.884615384615385
209,Randall Cobb,,,WR69,210.0,,203.0,237.0,,178.0,216,00-0028002,WR,2018,1.0,28,2011,0.7711111111111112,65.56861,0.027000000000000003,64.0,8.1,6.131578947368421
210,Ted Ginn Jr.,,,WR70,205.0,,211.0,228.0,,244.0,216.2,00-0025396,WR,2018,0.9461077844311377,33,2007,0.5660000000000001,54.92499,0.022000000000000002,9.0,20.6,2.823529411764706
215,Devin Funchess ,,,WR71,1000.0,,176.0,207.0,,123.0,339.2,00-0032055,WR,2018,0.9846153846153847,24,2015,0.6907142857142858,37.04489,0.053,41.0,11.0,1.7272727272727273
216,DaeSean Hamilton,,,WR72,221.0,,291.0,238.0,,163.0,230.6,00-0034370,WR,2018,1.0,23,2018,0.4878571428571429,44.91554,--,113.0,4.5,2.2333333333333334
230,Parris Campbell ,,,WR73,1000.0,,216.0,208.0,,159.0,360.2,00-0035639,WR,2018,--,21,2019,-1.0,--,0.006,59.0,8.6,--
232,DeVante Parker,,,WR74,1000.0,,270.0,209.0,,195.0,365.4,00-0031547,WR,2018,1.0,25,2015,0.670909090909091,40.414543,0.054000000000000006,14.0,17.8,3.9166666666666665
239,Nelson Agholor,,,WR75,1000.0,,230.0,246.0,,207.0,386.2,00-0031549,WR,2018,1.0,25,2015,0.8975,49.32517,0.016,20.0,15.5,5.390625
240,Zay Jones,ARI,12.0,WR76,1000.0,,294.0,191.0,,201.0,386.4,00-0033891,WR,2018,1.0,23,2017,0.891875,72.35533,0.01,37.0,11.6,2.5357142857142856
244,Paul Richardson Jr. ,,,WR77,200.0,,,263.0,,243.0,247,00-0031257,WR,2018,0.5735294117647058,26,2014,0.7599999999999999,10.429524,0.045,45.0,10.4,2.3
246,Andy Isabella,,,WR78,1000.0,,278.0,257.0,,209.0,398.6,00-0035527,WR,2018,--,21,2019,-1.0,--,0.006,62.0,8.3,--
247,Taylor Gabriel,,,WR79,1000.0,,248.0,219.0,,239.0,401.4,00-0031228,WR,2018,1.0,27,2014,-1.0,47.641956,0.037000000000000005,,0.0,3.2238805970149254
249,Marqise Lee,,,WR80,1000.0,,284.0,260.0,,229.0,404,00-0031431,WR,2018,0.8048780487804879,26,2014,-1.0,--,0.048,39.0,11.3,--
250,Phillip Dorsett II,LV,,WR81,346.0,,260.0,234.0,,334.0,293.6,00-0032208,WR,2018,1.0,25,2015,0.3712499999999999,45.36073,0.013999999999999999,29.0,13.2,3.125
252,Rashard Higgins,,,WR82,951.0,,280.0,210.0,,287.0,398.8,00-0032977,WR,2018,1.0,23,2016,0.5446153846153846,27.637438,0.011000000000000001,172.0,1.8,3.7435897435897436
253,Danny Amendola,,,WR83,1000.0,,223.0,241.0,,301.0,409.2,00-0026035,WR,2018,0.9673202614379085,32,2008,0.7733333333333333,26.12757,0.024,,0.0,3.8813559322033897
257,A.J. Brown,PHI,10.0,WR84,1000.0,,214.0,,,181.0,403,00-0035676,WR,2018,--,21,2019,-1.0,--,0.008,51.0,9.6,--
259,Hunter Renfrow,CAR,7.0,WR85,230.0,,,266.0,,293.0,266.5,00-0034983,WR,2018,--,22,2019,-1.0,--,0.004,149.0,2.7,--
261,J.J. Arcega-Whiteside,,,WR86,990.0,,,239.0,,174.0,404.8,00-0035246,WR,2018,--,21,2019,-1.0,--,0.006999999999999999,57.0,8.9,--
263,Jalen Hurd,,,WR87,311.0,,276.0,,,218.0,269.5,00-0034971,WR,2018,--,22,2019,-1.0,--,0.006,67.0,7.8,--
268,Quincy Enunwa ,,,WR88,1000.0,,,230.0,,212.0,424,00-0031023,WR,2018,0.7258064516129032,26,2014,0.7772727272727272,36.306,0.051,209.0,0.6,7.5
270,Miles Boykin,CHI,6.0,WR89,988.0,,,245.0,,242.0,427.8,00-0035703,WR,2018,--,21,2019,-1.0,--,0.005,93.0,5.7,--
274,Preston Williams ,,,WR90,1000.0,,,259.0,,220.0,437.8,00-0035350,WR,2018,--,21,2019,-1.0,--,--,,0.0,--
276,Jakobi Meyers,LV,,WR91,1000.0,,,251.0,,259.0,443.3,00-0034960,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
278,Trey Quinn ,,,WR92,1000.0,,,254.0,,256.0,444.5,00-0034339,WR,2018,0.25,22,2018,0.5133333333333333,11.045004,0.004,256.0,0.0,1.8888888888888888
279,Antonio Callaway ,,,WR93,993.0,,271.0,,,206.0,444.5,00-0034772,WR,2018,1.0,21,2018,0.713125,38.819626,0.004,105.0,5.0,5.488372093023256
280,Willie Snead,IV,,WR94,1000.0,,292.0,,,261.0,449,00-0030663,WR,2018,0.9538461538461539,25,2014,0.68875,13.404615,0.032,,0.0,4.548387096774194
285,David Moore,CAR,7.0,WR95,998.0,,288.0,,,262.0,463.3,00-0033589,WR,2018,1.0,23,2017,0.5706249999999999,59.022858,0.003,226.0,0.0,3.576923076923077
286,Dez Bryant,,,WR96,278.0,,290.0,,,291.0,286.3,00-0027902,WR,2018,0.7299270072992701,29,2010,-1.0,--,0.006999999999999999,24.0,14.4,--
287,Demarcus Robinson,SF,4.0,WR97,310.0,,274.0,,,276.0,286.7,00-0032775,WR,2018,1.0,23,2016,0.39625,20.421097,0.005,126.0,3.8,5.2727272727272725
288,John Ross,,,WR98,1000.0,,298.0,,,279.0,466.8,00-0033460,WR,2018,0.875,22,2017,0.7553846153846154,21.905642,0.026000000000000002,9.0,20.6,2.8095238095238093
293,Robert Foster,,,WR99,1000.0,,,253.0,,190.0,481,00-0034510,WR,2018,1.0,24,2018,0.5269230769230769,59.734905,0.003,,0.0,6.185185185185185
301,Chris Hogan,,,WR100,312.0,,295.0,,,342.0,316.3,00-0028237,WR,2018,1.0,30,2011,0.7275,34.52886,0.008,,0.0,5.514285714285714
311,KeeSean Johnson,,,WR101,995.0,,,,,277.0,518.3,00-0035287,WR,2018,--,21,2019,-1.0,--,0.004,174.0,1.7,--
313,Josh Doctson,,,WR102,1000.0,,,,,295.0,527.7,00-0032760,WR,2018,0.7916666666666666,25,2016,0.8840000000000001,20.271715,0.004,22.0,14.9,3.0
314,Riley Ridley,,,WR103,299.0,,,,,285.0,292,00-0035590,WR,2018,--,22,2019,-1.0,--,0.004,126.0,3.8,--
316,DJ Chark Jr.,ATL,9.0,WR104,1000.0,,,,,306.0,530.3,00-0034777,WR,2018,1.0,21,2018,0.3936363636363636,13.5471115,0.006,61.0,8.4,3.2142857142857144
321,Travis Benjamin,,,WR105,964.0,,,,,302.0,525,00-0029269,WR,2018,0.9252336448598131,28,2012,0.3475,16.22447,0.021,100.0,5.3,5.416666666666667
322,Chris Conley,,,WR106,1000.0,,,,,309.0,538.7,00-0032128,WR,2018,0.8307692307692308,25,2015,0.7581249999999999,40.597813,0.012,76.0,7.0,4.375
326,Michael Crabtree,,,WR107,971.0,,,,,343.0,535.7,00-0026986,WR,2018,0.9933333333333333,30,2009,0.6756249999999999,29.104624,0.017,10.0,19.9,2.388888888888889
327,Kelvin Harmon,,,WR108,937.0,,,,,191.0,564,00-0035297,WR,2018,--,21,2019,-1.0,--,0.004,206.0,0.7,--
329,Chris Moore,WAS,10.0,WR109,941.0,,,,,,566.5,00-0032398,WR,2018,1.0,25,2016,0.395,2.6026666,0.005,107.0,4.8,3.1052631578947367
334,Breshad Perriman,,,WR110,1000.0,,,,,347.0,552.3,00-0032054,WR,2018,0.8113207547169812,24,2015,0.348,22.168446,0.021,26.0,13.9,4.6875
336,Gunner Olszewski,NYG,11.0,WR111,289.0,,,,,370.0,329.5,00-0035645,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
339,Jakeem Grant Sr.,,,WR112,251.0,,,,,413.0,332,00-0032791,WR,2018,0.8958333333333334,25,2016,0.4669999999999999,38.22678,0.026000000000000002,186.0,1.3,6.666666666666667
340,Jake Kumerow,,,WR113,270.0,,,,,400.0,335,00-0031787,WR,2018,0.3157894736842105,26,2015,0.388,44.229168,0.003,,0.0,2.875
345,Keelan Doss,,,WR114,229.0,,,,,,229,00-0035120,WR,2018,--,22,2019,-1.0,--,0.004,,0.0,--
346,Terry McLaurin,WAS,10.0,WR115,1000.0,,,,,389.0,558.7,00-0035659,WR,2018,--,22,2019,-1.0,--,0.005,76.0,7.0,--
347,Jazz Ferguson,,,WR116,231.0,,,,,,231,00-0035090,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
349,Damion Willis,,,WR117,276.0,,,,,406.0,341,00-0035401,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
358,Brandon Marshall,,,WR119,250.0,,,,,,250,00-0024334,WR,2018,0.8427672955974843,34,2006,0.4228571428571429,26.223999,0.006,119.0,4.2,2.090909090909091
362,Mike Thomas,,,WR120,252.0,,,,,,252,00-0033114,WR,2018,0.6041666666666666,24,2016,0.0,--,0.004,206.0,0.7,--
365,Lil'Jordan Humphrey,NYG,11.0,WR121,257.0,,,,,,257,00-0035406,WR,2018,--,20,2019,-1.0,--,0.003,,0.0,--
366,Maurice Harris,,,WR122,716.0,,,,,258.0,487,00-0032362,WR,2018,0.9705882352941176,25,2016,0.6058333333333333,43.028,0.005,,0.0,3.5714285714285716
368,Max McCaffrey,,,WR123,260.0,,,,,,260,00-0032937,WR,2018,1.0,24,2016,-1.0,--,0.003,,0.0,--
378,Tavon Austin,,,WR124,297.0,,,,,419.0,358,00-0030525,WR,2018,1.0,28,2013,0.2599999999999999,40.489525,0.009000000000000001,8.0,21.4,4.625
386,Josh Reynolds,NYJ,4.0,WR126,828.0,,,,,278.0,553,00-0033943,WR,2018,1.0,23,2017,0.538125,61.454906,0.005,117.0,4.3,4.448275862068965
392,Brandon Tate,,,WR127,285.0,,,,,,285,00-0027057,WR,2018,0.9782608695652174,30,2009,0.0,--,0.005,83.0,6.5,--
395,J.J. Jones,,,WR128,290.0,,,,,,290,00-0034560,WR,2018,1.0,25,2018,0.0225,0.8449999,0.003,,0.0,1.0
396,Emmanuel Butler,,,WR129,291.0,,,,,,291,00-0034943,WR,2018,--,22,2019,-1.0,--,0.003,,0.0,--
402,Deon Cain,BUF,6.0,WR130,1000.0,,,,,300.0,650,00-0034406,WR,2018,0.0,22,2018,-1.0,--,0.003,185.0,1.4,--
410,Russell Shepard,,,WR131,350.0,,,,,410.0,380,00-0030147,WR,2018,0.845360824742268,27,2013,-1.0,21.685713,0.008,,0.0,1.6
415,De'Anthony Thomas,,,WR132,319.0,,,,,,319,00-0031060,WR,2018,0.6666666666666666,25,2014,0.104,6.613333,0.004,124.0,3.9,10.0
416,Taywan Taylor,,,WR133,535.0,,,,,319.0,427,00-0033911,WR,2018,1.0,23,2017,0.5692307692307692,24.882563,0.006,72.0,7.4,4.351351351351352
421,Kenny Britt,,,WR135,322.0,,,,,,322,00-0027006,WR,2018,0.9777777777777777,29,2009,-1.0,--,0.049,30.0,12.9,--
422,Chad Beebe,,,WR136,942.0,,,,,322.0,632,00-0034309,WR,2018,1.0,24,2018,0.2566666666666666,2.645,--,,0.0,3.0
423,Diontae Johnson,CLE,7.0,WR137,994.0,,,,,323.0,658.5,00-0035216,WR,2018,--,22,2019,-1.0,--,0.006,66.0,7.9,--
429,Jaron Brown,,,WR138,940.0,,,,,326.0,633,00-0030300,WR,2018,0.9090909090909091,28,2013,-1.0,43.12267,0.008,,0.0,3.2857142857142856
434,Eric Decker,,,WR139,331.0,,,,,,331,00-0027690,WR,2018,0.917910447761194,31,2010,-1.0,--,0.008,87.0,6.2,--
436,Brandon LaFell,,,WR140,332.0,,,,,,332,00-0027681,WR,2018,0.9583333333333334,31,2010,0.6383333333333333,11.449165,0.01,78.0,6.9,4.416666666666667
439,Louis Murphy,,,WR141,336.0,,,,,,336,00-0027089,WR,2018,0.7540983606557377,31,2009,-1.0,--,--,124.0,3.9,--
442,Kendrick Bourne,NE,10.0,WR142,467.0,,,,,337.0,402,00-0033307,WR,2018,1.0,23,2017,0.571875,23.702291,0.003,,0.0,3.5
445,Devin Gray,,,WR143,,,,,,339.0,339,00-0034141,WR,2018,--,23,2018,-1.0,--,0.003,,0.0,--
446,Lucky Whitehead,,,WR144,480.0,,,,,340.0,410,00-0031757,WR,2018,0.9714285714285714,26,2015,-1.0,--,0.004,,0.0,--
449,Kelvin McKnight,,,WR145,343.0,,,,,,343,00-0034949,WR,2018,--,21,2019,-1.0,--,0.003,,0.0,--
452,Keelan Cole Sr.,,,WR146,867.0,,,,,345.0,606,00-0033681,WR,2018,1.0,25,2017,0.665625,41.167694,0.003,,0.0,3.5789473684210527
455,Pharoh Cooper,,,WR147,348.0,,,,,,348,00-0033111,WR,2018,0.8125,23,2016,0.0114285714285714,,0.004,117.0,4.3,0
456,Terry Godwin,,,WR148,349.0,,,,,,349,00-0035313,WR,2018,--,21,2019,-1.0,--,0.003,237.0,0.0,--
457,Chester Rogers ,,,WR149,684.0,,,,,349.0,516.5,00-0032355,WR,2018,1.0,24,2016,0.5125,38.009235,0.016,,0.0,4.867924528301887
463,Jarius Wright,,,WR150,966.0,,,,,353.0,659.5,00-0029572,WR,2018,1.0,28,2012,0.500625,17.825335,0.013999999999999999,118.0,4.2,4.604651162790698
464,Seth Roberts,,,WR151,688.0,,,,,354.0,521,00-0031166,WR,2018,1.0,27,2014,-1.0,13.289239,0.011000000000000001,,0.0,4.688888888888889
465,Andre Roberts,,,WR152,355.0,,,,,,355,00-0027691,WR,2018,0.8986486486486487,30,2010,0.196875,10.585536,0.012,88.0,6.1,1.7
466,John Ursua,,,WR153,356.0,,,,,,356,00-0035597,WR,2018,--,24,2019,-1.0,--,0.003,236.0,0.0,--
467,Tajae Sharpe,,,WR154,880.0,,,,,356.0,618,00-0032778,WR,2018,0.6666666666666666,23,2016,0.588125,31.519781,0.004,140.0,3.1,3.1923076923076925
469,Laquon Treadwell,IND,6.0,WR155,455.0,,,,,358.0,406.5,00-0032951,WR,2018,1.0,23,2016,0.5493333333333333,8.452667,0.004,23.0,14.6,3.4285714285714284
471,Isaiah McKenzie,,,WR156,578.0,,,,,359.0,468.5,00-0033466,WR,2018,1.0,23,2017,0.41875,26.805664,0.003,172.0,1.8,4.222222222222222
479,Chris Matthews,,,WR157,587.0,,,,,363.0,475,00-0028702,WR,2018,0.6190476190476191,28,2014,-1.0,--,--,,0.0,--
480,Ray-Ray McCloud III,ATL,9.0,WR158,364.0,,,,,,364,00-0034407,WR,2018,1.0,21,2018,0.179,0.6480952,0.001,187.0,1.3,5.6
483,Kelvin Benjamin,,,WR159,366.0,,,,,,366,00-0031359,WR,2018,1.0,27,2014,0.5446666666666666,11.205714,0.004,28.0,13.4,2.56
484,Mike Wallace,,,WR160,367.0,,,,,,367,00-0026901,WR,2018,0.8253012048192772,32,2009,0.505,,0.011000000000000001,84.0,6.4,0
