player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0026176,Jordy Nelson,34,312.0,12.0
00-0031381,Davante Adams,29,234.0,11.0
00-0026986,Michael Crabtree,24,192.0,6.0
00-0031235,Odell Beckham,23,124.0,5.0
00-0031166,Seth Roberts,23,116.0,4.0
00-0022084,Anquan Boldin,23,232.0,6.0
00-0027685,Emmanuel Sanders,22,126.0,3.0
00-0028434,Doug Baldwin,22,198.0,7.0
00-0027874,Demaryius Thomas,22,228.0,4.0
00-0027793,Antonio Brown,22,126.0,4.0
00-0031408,Mike Evans,21,154.0,7.0
00-0024334,Brandon Marshall,21,102.0,4.0
00-0031428,Allen Robinson,20,104.0,6.0
00-0022921,Larry Fitzgerald,20,190.0,4.0
00-0032765,Michael Thomas,19,190.0,8.0
00-0028002,Randall Cobb,19,154.0,5.0
00-0029632,Mohamed Sanu,19,160.0,6.0
00-0027891,Golden Tate,18,84.0,1.0
00-0027150,Julian Edelman,18,94.0,3.0
00-0027902,Dez Bryant,17,162.0,6.0
00-0029159,Jermaine Kearse,17,16.0,1.0
00-0032160,Tyrell Williams,17,102.0,2.0
00-0027681,Brandon LaFell,17,78.0,4.0
00-0031941,Jamison Crowder,17,130.0,3.0
00-0032385,Sterling Shepard,16,170.0,6.0
00-0029580,Rishard Matthews,16,178.0,7.0
00-0029608,T.Y. Hilton,16,76.0,2.0
00-0033040,Tyreek Hill,16,154.0,3.0
00-0031544,Amari Cooper,16,84.0,0.0
00-0029293,Marvin Jones,15,82.0,2.0
00-0028825,Terrelle Pryor,15,116.0,4.0
00-0031359,Kelvin Benjamin,15,168.0,5.0
00-0031023,Quincy Enunwa,15,44.0,1.0
00-0029638,Michael Floyd,15,112.0,5.0
00-0031549,Nelson Agholor,15,68.0,0.0
00-0020337,Steve Smith,15,110.0,3.0
00-0027944,Julio Jones,15,110.0,4.0
00-0032055,Devin Funchess,15,78.0,3.0
00-0031299,Jordan Matthews,14,110.0,3.0
00-0032128,Chris Conley,14,76.0,0.0
00-0026345,Pierre Garcon,14,100.0,1.0
00-0028237,Chris Hogan,14,126.0,2.0
00-0030821,Allen Hurns,13,58.0,2.0
00-0032400,Malcolm Mitchell,13,88.0,3.0
00-0026995,Jeremy Maclin,13,100.0,2.0
00-0032200,Ty Montgomery,13,106.0,0.0
00-0031912,Cameron Meredith,13,120.0,1.0
00-0032112,J.J. Nelson,12,106.0,4.0
00-0031588,Stefon Diggs,12,108.0,1.0
00-0030564,DeAndre Hopkins,12,48.0,2.0
00-0032218,Dorial Green-Beckham,12,80.0,2.0
00-0026035,Danny Amendola,12,132.0,5.0
00-0029137,Alshon Jeffery,12,70.0,2.0
00-0027006,Kenny Britt,12,114.0,5.0
00-0030663,Willie Snead,12,102.0,4.0
00-0031382,Jarvis Landry,12,122.0,2.0
00-0033069,Braxton Miller,11,60.0,1.0
00-0026189,DeSean Jackson,11,56.0,1.0
00-0026901,Mike Wallace,11,90.0,2.0
00-0031547,DeVante Parker,11,80.0,2.0
00-0031236,Brandin Cooks,11,114.0,3.0
00-0027918,Andrew Hawkins,11,8.0,3.0
00-0032009,Adam Humphries,11,70.0,1.0
00-0031570,Justin Hardy,10,44.0,4.0
00-0030035,Adam Thielen,10,102.0,3.0
00-0033009,Tyler Boyd,10,92.0,1.0
00-0031339,Donte Moncrief,10,64.0,6.0
00-0030525,Tavon Austin,10,34.0,1.0
00-0033127,Will Fuller,10,88.0,2.0
00-0027942,A.J. Green,10,124.0,2.0
00-0028263,Andre Holmes,9,52.0,4.0
00-0031782,Eli Rogers,9,42.0,2.0
00-0031118,Corey Brown,9,52.0,1.0
00-0029000,Cole Beasley,9,70.0,5.0
00-0031431,Marqise Lee,9,78.0,2.0
00-0030801,Brandon Coleman,9,120.0,3.0
00-0030669,Albert Wilson,8,28.0,2.0
00-0029640,Brian Quick,8,30.0,1.0
00-0027265,Victor Cruz,8,62.0,1.0
00-0030431,Robert Woods,8,78.0,1.0
00-0030578,Cordarrelle Patterson,8,86.0,2.0
00-0028411,Dontrelle Inman,7,76.0,1.0
00-0028091,Jeremy Kerley,7,66.0,2.0
00-0032626,Geronimo Allison,7,50.0,2.0
00-0029269,Travis Benjamin,7,66.0,2.0
00-0031610,Darren Waller,7,44.0,2.0
00-0027651,Dexter McCluster,7,32.0,0.0
00-0032208,Phillip Dorsett,7,50.0,0.0
00-0030147,Russell Shepard,7,88.0,2.0
00-0030521,Justin Hunter,7,70.0,3.0
00-0030290,Cobi Hamilton,7,26.0,0.0
00-0030516,Brice Butler,7,48.0,2.0
00-0026182,Eddie Royal,6,60.0,2.0
00-0031257,Paul Richardson,6,34.0,2.0
00-0030085,Kenny Stills,6,44.0,1.0
00-0029388,Deonte Thompson,6,34.0,2.0
00-0031051,John Brown,6,48.0,2.0
00-0030542,Terrance Williams,6,74.0,3.0
00-0031697,Jordan Taylor,6,50.0,2.0
00-0023496,Vincent Jackson,6,12.0,0.0
00-0031228,Taylor Gabriel,6,84.0,1.0
00-0032694,Jalin Marshall,5,54.0,2.0
00-0032688,Robby Anderson,5,40.0,0.0
00-0027996,Torrey Smith,5,2.0,1.0
00-0032355,Chester Rogers,5,30.0,0.0
00-0032098,Daniel Brown,5,44.0,1.0
00-0032211,Tyler Lockett,5,32.0,0.0
00-0032166,Sammie Coates,5,20.0,1.0
00-0031545,Kevin White,5,10.0,0.0
00-0032778,Tajae Sharpe,5,12.0,0.0
00-0031068,Ryan Grant,5,36.0,0.0
00-0032966,Corey Coleman,4,62.0,1.0
