Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,yac_pr
146,Rishard Matthews,,,WR54,,,,,,168.0,154.0,00-0029580,WR,2015,0.7611940298507462,25,2012,0.7436363636363634,69.58672,0.032,227.0,0.0,5.488372093023256
148,Tyler Boyd,,,WR55,,,,,,174.0,154.5,00-0033009,WR,2015,--,20,2016,-1.0,--,0.007,55.0,9.1,--
151,Steve Smith,,,WR56,,,,,,165.0,157.0,00-0020337,WR,2015,0.7798165137614679,36,2001,0.6942857142857142,196.20142,0.026000000000000002,74.0,7.2,5.565217391304348
152,Chris Hogan,,,WR57,,,,,,160.0,159.5,00-0028237,WR,2015,1,27,2011,0.558125,25.27379,0.026000000000000002,,0.0,2.9722222222222223
160,Dorial Green-Beckham,,,WR59,,,,,,139.0,167.3,00-0032218,WR,2015,1,22,2015,0.575,44.225548,0.01,40.0,11.1,4.5
162,Mike Wallace,,,WR60,,,,,,158.0,168.8,00-0026901,WR,2015,0.86440678,29,2009,0.7337500000000001,33.759235,0.037000000000000005,84.0,6.4,4.333333333333333
165,Pierre Garcon,,,WR61,,,,,,150.0,174.0,00-0026345,WR,2015,1,29,2008,0.755,19.532625,0.07,205.0,0.7,2.2777777777777777
168,Kenny Stills,,,WR62,,,,,,191.0,179.3,00-0030085,WR,2015,1,23,2013,0.5806250000000001,33.15238,0.005,144.0,3.0,3.7777777777777777
171,Terrelle Pryor Sr.,,,WR63,,,,,,166.0,184.8,00-0028825,WR,2015,1,26,2011,-1.0,14.044998,0.011000000000000001,1.0,34.6,5.0
174,Ted Ginn Jr.,,,WR64,,,,,,201.0,185.8,00-0025396,WR,2015,1,30,2007,0.6453333333333334,71.88401,0.015,9.0,20.6,5.4772727272727275
176,Laquon Treadwell,IND,10.0,WR65,,,,,,95.0,142.0,00-0032951,WR,2015,--,20,2016,-1.0,--,0.016,23.0,14.6,--
179,Victor Cruz,,,WR66,,,,,,167.0,192.0,00-0027265,WR,2015,0.7083333333333334,28,2010,-1.0,--,0.046,,0.0,--
182,Sammie Coates,,,WR67,,,,,,134.0,156.3,00-0032166,WR,2015,1,22,2015,0.096666667,,0.005,87.0,6.2,4.0
207,Kendall Wright,,,WR68,,,,,,155.0,204.7,00-0029708,WR,2015,1,25,2012,0.611,52.445,0.026000000000000002,20.0,15.5,3.9722222222222223
208,Nelson Agholor,,,WR69,,,,,,142.0,205.7,00-0031549,WR,2015,1,22,2015,0.7369230769230769,17.376026,0.016,20.0,15.5,4.130434782608695
209,Terrance Williams,,,WR70,,,,,,214.0,205.7,00-0030542,WR,2015,1,25,2013,0.768125,43.07133,0.006,74.0,7.2,5.288461538461538
213,Anquan Boldin,,,WR71,,,,,,253.0,208.3,00-0022084,WR,2015,1,34,2003,0.8635714285714285,46.124012,0.018000000000000002,54.0,9.2,4.086956521739131
215,Breshad Perriman,,,WR72,,,,,,189.0,209.3,00-0032054,WR,2015,0,21,2015,-1.0,--,0.015,26.0,13.9,--
217,Josh Doctson,,,WR73,,,,,,198.0,211.0,00-0032760,WR,2015,--,22,2016,-1.0,--,0.016,22.0,14.9,--
218,Eli Rogers,,,WR74,,,,,,200.0,211.0,00-0031782,WR,2015,--,22,2015,-1.0,--,0.004,,0.0,--
221,Jaelen Strong,,,WR75,,,,,,159.0,215.0,00-0031560,WR,2015,1,21,2015,0.3889999999999999,44.558777,0.006,70.0,7.5,4.5
229,Davante Adams,LAR,8.0,WR76,,,,,,229.0,222.7,00-0031381,WR,2015,1,22,2014,0.7999999999999999,33.422306,0.007,53.0,9.3,2.96
230,Charles Johnson,,,WR77,,,,,,186.0,223.3,00-0030113,WR,2015,0.9696969696969697,26,2013,0.32,1.0656667,0.004,,0.0,3.111111111111111
238,Quinton Patton,,,WR78,,,,,,171.0,233.3,00-0030450,WR,2015,1,25,2013,0.423125,12.478287,0.005,128.0,3.7,7.133333333333334
239,Robert Woods,PIT,8.0,WR79,,,,,,248.0,234.7,00-0030431,WR,2015,0.6938775510204082,23,2013,0.8178571428571428,37.77187,0.01,41.0,11.0,3.297872340425532
240,Braxton Miller,,,WR80,,,,,,204.0,235.3,00-0033069,WR,2015,--,22,2016,-1.0,--,0.005,85.0,6.3,--
242,Jamison Crowder,,,WR81,,,,,,268.0,237.7,00-0031941,WR,2015,1,22,2015,0.7,39.723335,0.005,105.0,5.0,5.728813559322034
246,Malcolm Mitchell,,,WR82,,,,,,249.0,241.0,00-0032400,WR,2015,--,23,2016,-1.0,--,0.005,112.0,4.6,--
247,Jermaine Kearse,,,WR83,,,,,,266.0,242.0,00-0029159,WR,2015,1,25,2012,-1.0,48.44829,0.028999999999999998,,0.0,4.653061224489796
250,Danny Amendola,,,WR84,,,,,,234.0,249.0,00-0026035,WR,2015,0.9523809523809523,29,2008,0.5742857142857142,63.63406,0.026000000000000002,,0.0,4.061538461538461
254,Justin Hardy,,,WR85,,,,,,197.0,217.0,00-0031570,WR,2015,1,23,2015,0.5477777777777777,3.873611,0.005,107.0,4.8,3.0952380952380953
257,Brandon LaFell,,,WR86,,,,,,254.0,254.7,00-0027681,WR,2015,1,28,2010,0.8699999999999999,14.218183,0.016,78.0,6.9,6.054054054054054
259,Pharoh Cooper,,,WR87,,,,,,244.0,255.7,00-0033111,WR,2015,--,20,2016,-1.0,--,0.005,117.0,4.3,--
267,Bruce Ellington,,,WR88,,,,,,317.0,234.5,00-0031326,WR,2015,1,24,2014,0.1699999999999999,8.402223,0.005,106.0,4.9,8.461538461538462
270,Marqise Lee,,,WR89,,,,,,206.0,240.5,00-0031431,WR,2015,1,23,2014,0.383,11.336945,0.01,39.0,11.3,6.066666666666666
271,Kenny Britt,,,WR90,,,,,,269.0,268.3,00-0027006,WR,2015,0.9711538461538461,26,2009,0.675625,33.22096,0.032,30.0,12.9,3.2777777777777777
272,Rueben Randle,,,WR91,,,,,,219.0,242.0,00-0029262,WR,2015,1,24,2012,0.8925,33.680958,0.007,63.0,8.2,3.5964912280701755
275,Chris Conley,,,WR92,,,,,,314.0,270.0,00-0032128,WR,2015,1,22,2015,0.3625,30.207497,0.005,76.0,7.0,4.0588235294117645
276,J.J. Nelson,,,WR93,,,,,,236.0,273.0,00-0032112,WR,2015,1,23,2015,0.2009090909090909,69.74445,0.004,159.0,2.3,5.090909090909091
281,Jeff Janis,,,WR94,,,,,,233.0,251.0,00-0031001,WR,2015,1,24,2014,0.123125,19.601997,0.004,236.0,0.0,14.5
287,Brandon Coleman,,,WR95,,,,,,220.0,259.0,00-0030801,WR,2015,1,23,2014,-1.0,29.746502,--,,0.0,4.0
289,Cole Beasley,,,WR96,,,,,,287.0,283.0,00-0029000,WR,2015,1,26,2012,0.55,77.63333,0.024,,0.0,6.230769230769231
291,Seth Roberts,,,WR97,,,,,,291.0,284.7,00-0031166,WR,2015,1,24,2014,-1.0,54.326668,0.003,,0.0,4.1875
293,Andre Johnson,,,WR98,,,,,,271.0,269.0,00-0022044,WR,2015,1,34,2003,0.64125,48.21263,0.012,3.0,27.6,3.5853658536585367
295,Tyrell Williams,,,WR99,,,,,,312.0,290.3,00-0032160,WR,2015,1,23,2015,0.061428571,144.5,0.004,,0.0,25.5
300,DeAndre Smelter,,,WR100,,,,,,,242.0,00-0032064,WR,2015,--,23,2015,-1.0,--,0.003,132.0,3.5,--
301,Jared Abbrederis,,,WR101,,,,,,,282.0,00-0031021,WR,2015,1,24,2014,0.1329999999999999,15.497,0.004,176.0,1.7,1.6666666666666667
302,Eddie Royal,,,WR102,,,,,,301.0,282.0,00-0026182,WR,2015,1,29,2008,0.7799999999999999,27.83361,0.035,42.0,10.8,4.783783783783784
308,Darrius Heyward-Bey,,,WR103,,,,,,272.0,288.0,00-0026983,WR,2015,1,28,2009,0.3925,34.92473,0.008,7.0,22.2,3.4761904761904763
309,James Jones,,,WR104,,,,,,286.0,288.0,00-0025465,WR,2015,1,31,2007,0.908125,72.393166,0.006,78.0,6.9,4.42
314,Mike Thomas,,,WR105,,,,,,263.0,296.0,00-0033114,WR,2015,--,21,2016,-1.0,--,0.004,206.0,0.7,--
316,Steve Johnson,,,WR106,,,,,,264.0,264.0,00-0026364,WR,2015,1,29,2008,0.835,35.964447,0.024,,0.0,5.888888888888889
317,Dexter McCluster,,,RB95,,,,,,289.0,294.0,00-0027651,WR,2015,0.7010309278350515,27,2010,0.4263636363636363,27.072544,0.005,36.0,11.8,6.290322580645161
323,Nate Washington,,,WR107,,,,,,290.0,299.5,00-0023367,WR,2015,1,32,2005,-1.0,71.57526,0.007,,0.0,3.4468085106382977
327,Marquess Wilson,,,WR108,,,,,,,281.0,00-0030047,WR,2015,0.6486486486486487,22,2013,0.8427272727272725,43.518906,0.004,236.0,0.0,6.642857142857143
331,Leonte Carroo,,,WR109,,,,,,,304.5,00-0033060,WR,2015,--,21,2016,-1.0,--,0.005,86.0,6.2,--
341,Dontrelle Inman,,,WR110,,,,,,292.0,305.5,00-0028411,WR,2015,1,26,2014,0.6678571428571428,44.24,0.004,,0.0,5.057142857142857
344,Brian Quick,,,WR111,,,,,,,291.0,00-0029640,WR,2015,0.86440678,26,2012,0.4392307692307692,2.307778,0.011000000000000001,33.0,12.3,3.9
351,Roddy White,,,WR112,,,,,,295.0,316.0,00-0023462,WR,2015,1,33,2005,0.82125,15.479714,0.045,27.0,13.6,2.441860465116279
352,Harry Douglas,,,WR113,,,,,,296.0,329.0,00-0026224,WR,2015,1,30,2008,0.7771428571428572,18.837196,0.026000000000000002,84.0,6.4,3.611111111111111
353,T.J. Jones,,,WR114,,,,,,,297.0,00-0031189,WR,2015,1,23,2014,0.229,14.435714,0.004,189.0,1.2,4.1
356,Cecil Shorts,,,WR115,,,,,,299.0,330.0,00-0028052,WR,2015,0.6219512195121951,27,2011,0.6945454545454545,31.453129,0.016,114.0,4.4,5.0
358,Dwayne Harris,,,WR116,,,,,,300.0,320.5,00-0028114,WR,2015,1,27,2011,0.6,48.39341,0.024,176.0,1.7,3.8055555555555554
360,Andrew Hawkins,,,WR117,,,,,,,307.0,00-0027918,WR,2015,0.7945205479452054,29,2011,-1.0,15.744999,0.026000000000000002,,0.0,4.703703703703703
368,Marques Colston,,,WR118,,,,,,,312.0,00-0024466,WR,2015,1,32,2006,0.6130769230769231,47.309105,0.024,252.0,0.0,4.266666666666667
370,Chris Boyd,,,WR119,,,,,,313.0,339.0,00-0030952,WR,2015,--,23,2014,-1.0,--,--,,0.0,--
371,Rashad Greene,,,WR120,,,,,,315.0,329.5,00-0032170,WR,2015,1,22,2015,0.2866666666666667,26.80778,0.004,139.0,3.2,2.8421052631578947
373,Josh Huff,,,WR121,,,,,,316.0,342.0,00-0030990,WR,2015,1,23,2014,0.484,25.207563,0.004,86.0,6.2,6.703703703703703
380,Seyi Ajirotutu,,,WR122,,,,,,,322.0,00-0027581,WR,2015,0.9404761904761905,28,2010,-1.0,0.97999996,0.006,,0.0,0.0
381,Mario Alford,,,WR123,,,,,,,323.0,00-0031962,WR,2015,1,23,2015,0.09,,0.004,238.0,0.0,5.0
383,Miles Austin,,,WR124,,,,,,,326.0,00-0023921,WR,2015,0.8673469387755102,31,2006,-1.0,21.760546,0.016,,0.0,4.769230769230769
384,Adam Humphries,,,WR125,,,,,,,327.0,00-0032009,WR,2015,1,22,2015,0.4876923076923077,15.028545,0.004,,0.0,4.555555555555555
385,Jason Avant,,,WR126,,,,,,,328.0,00-0024324,WR,2015,1,32,2006,0.3425,6.6210003,0.007,109.0,4.7,3.2666666666666666
386,Quincy Enunwa,,,WR127,,,,,,,330.0,00-0031023,WR,2015,1,23,2014,0.6233333333333334,10.598545,0.004,209.0,0.6,6.7272727272727275
388,Jeremy Kerley,,,WR128,,,,,,,332.0,00-0028091,WR,2015,1,26,2011,0.19625,31.088001,0.005,153.0,2.6,5.9375
389,Ty Montgomery,II,,RB116,,,,,,,333.0,00-0032200,WR,2015,0,22,2015,0.5883333333333333,22.539999,0.005,94.0,5.7,6.066666666666666
393,Rashard Higgins,,,WR129,,,,,,,338.0,00-0032977,WR,2015,--,20,2016,-1.0,--,0.004,172.0,1.8,--
395,Albert Wilson,,,WR130,,,,,,,340.0,00-0030669,WR,2015,1,23,2014,0.7571428571428571,27.459396,0.004,,0.0,6.257142857142857
396,Cody Latimer,,,WR131,,,,,,,343.0,00-0031344,WR,2015,1,22,2014,0.1878571428571429,19.907999,0.007,56.0,9.0,5.333333333333333
398,Devin Smith,,,WR132,,,,,,,347.0,00-0031934,WR,2015,0,23,2015,0.424,16.61143,--,37.0,11.6,2.0
399,Jarius Wright,,,WR133,,,,,,,348.0,00-0029572,WR,2015,1,25,2012,0.433125,6.8078094,0.026000000000000002,118.0,4.2,5.147058823529412
400,Corey Brown,,,WR134,,,,,,,349.0,00-0031118,WR,2015,1,23,2014,-1.0,25.1161,--,,0.0,2.6129032258064515
401,Jaron Brown,,,WR135,,,,,,,350.0,00-0030300,WR,2015,1,25,2013,-1.0,10.3382225,0.011000000000000001,,0.0,2.0
402,Paul Richardson Jr.,,,WR136,,,,,,,351.0,00-0031257,WR,2015,0,23,2014,0.1,,0.009,45.0,10.4,12.0
403,Tavarres King,,,WR137,,,,,,,352.0,00-0030091,WR,2015,1,25,2013,-1.0,--,0.004,161.0,2.2,--
405,Rod Streater,,,WR138,,,,,,,354.0,00-0029129,WR,2015,0.9272727272727272,27,2012,-1.0,,0.005,,0.0,1.0
417,Dwayne Bowe,,,WR139,,,,,,,372.0,00-0025410,WR,2015,0.8738738738738738,30,2007,0.1928571428571428,6.615714,0.045,23.0,14.6,2.8
420,Ryan Grant,,,WR140,,,,,,,375.0,00-0031068,WR,2015,1,24,2014,0.410625,19.25,0.005,142.0,3.0,4.260869565217392
421,Adam Thielen,CAR,7.0,WR141,,,,,,,377.0,00-0030035,WR,2015,1,25,2013,0.205625,19.216944,0.004,,0.0,3.9166666666666665
426,Chris Moore,WAS,9.0,WR142,,,,,,,382.0,00-0032398,WR,2015,--,22,2016,-1.0,--,0.005,107.0,4.8,--
429,Brice Butler,,,WR143,,,,,,,385.0,00-0030516,WR,2015,1,25,2013,0.5771428571428571,11.863,0.005,209.0,0.6,8.0
430,Robbie Chosen,SF,8.0,WR144,,,,,,,386.0,00-0032688,WR,2015,--,22,2016,-1.0,--,0.003,,0.0,--
431,Justin Hunter,,,WR145,,,,,,,387.0,00-0030521,WR,2015,0.425,24,2013,0.658888889,8.615277,0.005,34.0,12.1,1.5
432,Marquise Goodwin,,,WR146,,,,,,,390.0,00-0030068,WR,2015,0.85,24,2013,0.27,,0.006,78.0,6.9,1.0
433,Ricardo Louis,,,WR147,,,,,,,392.0,00-0033079,WR,2015,--,21,2016,-1.0,--,0.005,114.0,4.4,--
436,Bennie Fowler,III,,WR148,,,,,,,395.0,00-0030670,WR,2015,1,24,2014,-1.0,7.0341024,--,,0.0,6.0625
437,Roger Lewis,,,WR149,,,,,,,397.0,00-0032659,WR,2015,--,21,2016,-1.0,--,0.004,,0.0,--
439,Daniel Braverman,,,WR150,,,,,,,399.0,00-0032801,WR,2015,--,21,2016,-1.0,--,0.003,230.0,0.0,--
440,Brian Hartline,,,WR151,,,,,,,401.0,00-0027077,WR,2015,0.7589285714285714,28,2009,0.6133333333333334,59.669926,0.021,108.0,4.8,3.608695652173913
446,Tyreek Hill,MIA,8.0,WR152,,,,,,,410.0,00-0033040,WR,2015,--,21,2016,-1.0,--,0.004,165.0,2.1,--
448,Paul Turner,,,WR153,,,,,,,412.0,00-0032841,WR,2015,--,22,2016,-1.0,--,0.003,,0.0,--
450,Taylor Gabriel,,,WR154,,,,,,,415.0,00-0031228,WR,2015,1,24,2014,-1.0,11.549924,0.004,,0.0,3.857142857142857
454,Kenny Bell,,,WR156,,,,,,,419.0,00-0032113,WR,2015,--,23,2015,-1.0,--,0.001,162.0,2.2,--
455,Jordan Norwood,,,WR157,,,,,,,420.0,00-0026739,WR,2015,0.8863636363636364,28,2009,-1.0,5.829,0.006,,0.0,3.1363636363636362
459,Jerricho Cotchery,,,WR158,,,,,,,425.0,00-0022811,WR,2015,1,33,2004,0.435,20.535,0.019,108.0,4.8,5.0256410256410255
460,Andre Holmes,,,WR159,,,,,,,426.0,00-0028263,WR,2015,1,27,2011,-1.0,33.362305,0.013000000000000001,,0.0,3.0714285714285716
461,Andre Roberts,,,WR160,,,,,,,427.0,00-0027691,WR,2015,0.85,27,2010,0.4222222222222222,8.32125,0.005,88.0,6.1,3.4545454545454546
462,Dezmin Lewis,,,WR161,,,,,,,428.0,00-0032070,WR,2015,1,22,2015,-1.0,--,0.003,234.0,0.0,--
463,Louis Murphy,,,WR162,,,,,,,429.0,00-0027089,WR,2015,0.8173076923076923,28,2009,0.5083333333333334,19.303,0.012,124.0,3.9,3.7
464,Charone Peake,,,WR163,,,,,,,430.0,00-0032959,WR,2015,--,22,2016,-1.0,--,0.004,241.0,0.0,--
465,Leonard Hankerson,,,WR164,,,,,,,431.0,00-0028017,WR,2015,0.65,26,2011,0.489,60.619522,0.005,79.0,6.8,4.576923076923077
467,Quan Bray,,,WR165,,,,,,,433.0,00-0031514,WR,2015,1,22,2015,-1.0,--,--,,0.0,--
469,Corey Fuller,,,WR166,,,,,,,436.0,00-0030095,WR,2015,1,25,2013,-1.0,10.873333,0.004,171.0,1.9,2.25
470,Keshawn Martin,,,WR167,,,,,,,437.0,00-0029415,WR,2015,1,25,2012,0.7922222222222222,21.702778,0.01,121.0,4.1,3.1666666666666665
472,Jordan Payton,,,WR168,,,,,,,439.0,00-0032974,WR,2015,--,22,2016,-1.0,--,0.004,154.0,2.5,--
473,Aaron Burbridge,,,WR169,,,,,,,440.0,00-0032441,WR,2015,--,21,2016,-1.0,--,0.004,213.0,0.5,--
474,Demarcus Robinson,SF,8.0,WR170,,,,,,,441.0,00-0032775,WR,2015,--,20,2016,-1.0,--,0.005,126.0,3.8,--
475,Devin Hester,,,WR171,,,,,,,442.0,00-0024272,WR,2015,1,32,2006,0.004,--,0.007,57.0,8.9,--
477,Greg Salas,,,WR172,,,,,,,444.0,00-0028050,WR,2015,0.5,27,2011,0.43,,0.005,112.0,4.6,4.666666666666667
478,Chris Givens,,,WR173,,,,,,,445.0,00-0029614,WR,2015,1,25,2012,0.478,16.546867,0.005,,0.0,2.6
483,Aaron Dobson,,,WR174,,,,,,,450.0,00-0030540,WR,2015,0.4146341463414634,24,2013,0.35375,30.785666,0.004,59.0,8.6,2.230769230769231
485,Kenbrell Thompkins,,,WR175,,,,,,,452.0,00-0030000,WR,2015,1,27,2013,-1.0,16.509666,0.011000000000000001,,0.0,4.0
