player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0035535,Darius Slayton,2,0.0,0.0
00-0035547,Joe Fortson,2,8.0,2.0
00-0036652,Racey McMath,2,18.0,0.0
00-0036627,Dez Fitzpatrick,2,36.0,1.0
00-0033591,Noah Brown,2,28.0,0.0
00-0036439,Tyrie Cleveland,1,0.0,0.0
00-0032128,Chris Conley,1,12.0,0.0
00-0036671,Dax Milne,1,0.0,0.0
00-0031319,Diontae Spencer,1,0.0,0.0
00-0036635,Ihmir Smith-Marsette,1,14.0,1.0
00-0036572,Shi Smith,1,32.0,0.0
00-0036412,K.J. Hamler,1,18.0,0.0
00-0036630,Tylan Wallace,1,0.0,0.0
00-0034930,Trinity Benson,1,0.0,0.0
00-0032160,Tyrell Williams,1,14.0,0.0
00-0036357,Henry Ruggs,1,0.0,0.0
00-0035022,Penny Hart,1,0.0,0.0
00-0035045,D.J. Montgomery,1,0.0,0.0
00-0034686,Auden Tate,1,14.0,1.0
00-0034631,Vyncint Smith,1,0.0,0.0
00-0026189,DeSean Jackson,1,0.0,0.0
00-0034353,Anthony Miller,1,2.0,1.0
00-0035341,Trenton Irwin,1,0.0,0.0
00-0034317,Keith Kirkwood,1,0.0,0.0
00-0035359,David Sills,1,0.0,0.0
00-0035500,Greg Dortch,1,20.0,0.0
00-0035544,Tom Kennedy,1,16.0,0.0
00-0035624,N'Keal Harry,1,0.0,0.0
00-0035639,Parris Campbell,1,10.0,0.0
00-0034132,Christian Blake,1,0.0,0.0
00-0033839,Dede Westbrook,1,0.0,0.0
00-0036133,James Proche,1,16.0,0.0
00-0033460,John Ross,1,0.0,0.0
00-0036228,Dezmon Patmon,1,28.0,1.0
00-0033367,C.J. Board,1,12.0,0.0
00-0033282,Curtis Samuel,1,0.0,0.0
00-0036254,Collin Johnson,1,0.0,0.0
00-0033127,Will Fuller,1,0.0,0.0
00-0032881,Tommylee Lewis,1,0.0,0.0
00-0032626,Geronimo Allison,1,0.0,0.0
00-0032208,Phillip Dorsett,1,6.0,0.0
00-0033215,Cyril Grayson,1,24.0,0.0
