player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0026035,Danny Amendola,18,1007.0,55.944443,4.524581,12.279096
00-0029632,Mohamed Sanu,17,828.0,48.705883,4.166727,12.079898
00-0031549,Nelson Agholor,19,935.0,49.210526,3.9293928,11.981049
00-0029388,Deonte Thompson,16,578.0,36.125,3.094418,11.59079
00-0026189,DeSean Jackson,14,668.0,47.714287,4.3756204,11.480802
00-0031544,Amari Cooper,14,680.0,48.57143,4.0029664,11.448053
00-0033127,Will Fuller,10,423.0,42.3,3.4737747,11.332859
00-0033681,Keelan Cole,19,830.0,43.68421,3.4066255,11.052027
00-0032123,Tre McBride,5,144.0,28.8,3.3209164,10.901335
00-0031257,Paul Richardson,16,703.0,43.9375,3.9670901,10.900819
00-0030542,Terrance Williams,16,568.0,35.5,3.3575113,10.827972
00-0029319,Josh Bellamy,9,376.0,41.77778,3.9018452,10.332325
00-0027690,Eric Decker,18,669.0,37.166668,3.5564423,10.254392
00-0026176,Jordy Nelson,14,482.0,34.42857,3.4354532,10.124913
00-0031373,Martavis Bryant,16,681.0,42.5625,4.426786,10.01016
00-0032160,Tyrell Williams,16,728.0,45.5,4.563659,9.693452
00-0028411,Dontrelle Inman,10,343.0,34.3,4.1816683,9.629549
00-0028237,Chris Hogan,12,591.0,49.25,4.8753705,9.598315
00-0033871,Corey Davis,13,473.0,36.384617,3.6597483,9.575124
00-0032355,Chester Rogers,10,284.0,28.4,3.0980706,9.38765
00-0032966,Corey Coleman,9,305.0,33.88889,3.748044,9.338589
00-0030669,Albert Wilson,14,580.0,41.42857,4.5837884,9.32608
00-0027681,Brandon LaFell,16,548.0,34.25,3.74489,9.258841
00-0031339,Donte Moncrief,12,391.0,32.583332,3.6007798,9.247824
00-0033932,Kenny Golladay,11,477.0,43.363636,4.5937734,9.20453
00-0030091,Tavarres King,8,240.0,30.0,3.2817285,8.917459
00-0031325,Sammy Watkins,16,616.0,38.5,4.2291484,8.780204
00-0031344,Cody Latimer,10,287.0,28.7,3.3073108,8.658727
00-0032009,Adam Humphries,16,631.0,39.4375,4.5077567,8.535385
00-0031068,Ryan Grant,16,573.0,35.8125,4.186026,8.487288
00-0030300,Jaron Brown,14,477.0,34.07143,3.8594208,8.461633
00-0032659,Roger Lewis,14,416.0,29.714285,3.6337416,8.451003
00-0031166,Seth Roberts,15,455.0,30.333334,3.886129,8.409428
00-0032112,J.J. Nelson,16,508.0,31.75,3.8460991,8.295735
00-0032211,Tyler Lockett,16,555.0,34.6875,3.9670901,8.164329
00-0029269,Travis Benjamin,16,567.0,35.4375,4.563659,8.080422
00-0033921,Chris Godwin,15,525.0,35.0,4.4454327,8.016096
00-0032760,Josh Doctson,15,502.0,33.466667,4.2027993,7.90043
00-0031189,T.J. Jones,11,399.0,36.272728,4.71938,7.8089643
00-0031326,Bruce Ellington,11,330.0,30.0,3.9636002,7.795996
00-0033079,Ricardo Louis,14,357.0,25.5,3.4682298,7.7317166
00-0032398,Chris Moore,10,248.0,24.8,3.1788435,7.725901
00-0030516,Brice Butler,12,317.0,26.416666,3.197469,7.721186
00-0033292,Trent Taylor,15,430.0,28.666666,3.9518166,7.6322045
00-0033891,Zay Jones,15,336.0,22.4,3.1365461,7.51687
00-0027996,Torrey Smith,19,587.0,30.894737,3.9293928,7.4438877
00-0031051,John Brown,10,299.0,29.9,3.969894,7.427385
00-0028091,Jeremy Kerley,7,217.0,31.0,4.1047435,7.4235396
00-0028825,Terrelle Pryor,8,240.0,30.0,4.375576,7.419104
00-0032128,Chris Conley,5,175.0,35.0,4.468818,7.308757
00-0030670,Bennie Fowler,14,350.0,25.0,3.456807,7.241894
00-0029394,Brenton Bersin,7,155.0,22.142857,3.235678,7.0747924
00-0033717,Travis Rudolph,6,101.0,16.833334,2.5990336,7.011805
00-0024334,Brandon Marshall,5,154.0,30.8,4.2786884,6.916406
00-0032935,Johnny Holton,7,218.0,31.142857,4.34702,6.8383327
00-0033009,Tyler Boyd,10,225.0,22.5,3.696668,6.744208
00-0031697,Jordan Taylor,6,142.0,23.666666,3.5892766,6.460428
00-0027006,Kenny Britt,12,256.0,21.333334,3.6343343,6.1785755
00-0029000,Cole Beasley,15,314.0,20.933332,3.3919272,6.0189424
00-0032626,Geronimo Allison,11,253.0,23.0,3.3560724,5.9738708
00-0030801,Brandon Coleman,15,408.0,27.2,4.6195354,5.95861
00-0032977,Rashard Higgins,14,312.0,22.285715,3.4894884,5.8116446
00-0029572,Jarius Wright,14,305.0,21.785715,4.0217156,5.70276
00-0033307,Kendrick Bourne,10,257.0,25.7,4.2459774,5.373784
00-0032543,Alex Erickson,10,180.0,18.0,3.8739388,5.3458414
00-0032200,Ty Montgomery,8,173.0,21.625,3.7063797,5.207712
00-0031025,Michael Campanaro,11,173.0,15.727273,3.0553274,5.2035522
00-0032775,Demarcus Robinson,11,269.0,24.454546,4.571009,5.1621127
00-0031228,Taylor Gabriel,17,382.0,22.470589,4.2461195,5.130347
00-0032208,Phillip Dorsett,11,244.0,22.181818,4.5934014,5.0849886
00-0032791,Jakeem Grant,9,203.0,22.555555,3.4304395,4.9989533
00-0033282,Curtis Samuel,8,115.0,14.375,3.363706,4.860221
00-0028116,Aldrick Robinson,14,260.0,18.571428,4.170119,4.775071
00-0031868,Damiere Byrd,8,105.0,13.125,3.3622541,4.729847
00-0033555,Mack Hollins,13,235.0,18.076923,3.9595604,4.667013
00-0030147,Russell Shepard,13,202.0,15.538462,3.517406,4.643093
00-0031570,Justin Hardy,12,224.0,18.666666,3.993332,4.635963
00-0027089,Louis Murphy,6,121.0,20.166666,4.420175,4.4749503
00-0032951,Laquon Treadwell,14,200.0,14.285714,3.8726306,4.2740664
00-0033069,Braxton Miller,10,162.0,16.2,3.2766151,4.2397437
00-0028263,Andre Holmes,10,120.0,12.0,3.1119456,4.0198865
00-0033911,Taywan Taylor,18,240.0,13.333333,3.5564423,3.7739763
00-0031060,De'Anthony Thomas,9,143.0,15.888889,4.434363,3.7116437
00-0032475,Tanner McEvoy,7,113.0,16.142857,3.7817588,3.6599965
00-0031782,Eli Rogers,12,191.0,15.916667,4.713341,3.3552284
00-0033943,Josh Reynolds,8,104.0,13.0,4.414698,3.0010304
00-0028497,Kamar Aiken,13,133.0,10.230769,3.4263391,2.991699
00-0030663,Willie Snead,9,117.0,13.0,4.767312,2.9559984
00-0032115,Kaelin Clay,12,117.0,9.75,3.1380737,2.761443
00-0032881,Tommylee Lewis,10,116.0,11.6,4.8663893,2.3683288
