player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0033908,Cooper Kupp,9,812.0,90.22222,4.0264263,23.539774
00-0036358,CeeDee Lamb,19,1544.0,81.26316,3.5852501,23.37668
00-0036322,Justin Jefferson,18,1856.0,103.111115,4.3110294,23.360537
00-0030564,DeAndre Hopkins,9,717.0,79.666664,3.4534636,22.202818
00-0031381,Davante Adams,17,1516.0,89.17647,3.9991634,22.04464
00-0035659,Terry McLaurin,17,1191.0,70.05882,3.3443418,21.82685
00-0035676,A.J. Brown,20,1642.0,82.1,3.818581,21.551746
00-0031544,Amari Cooper,17,1160.0,68.23529,3.391764,20.47112
00-0031588,Stefon Diggs,18,1578.0,87.666664,4.288595,20.435183
00-0033040,Tyreek Hill,18,1779.0,98.833336,4.736712,20.096992
00-0036900,Ja'Marr Chase,15,1266.0,84.4,4.291681,19.93651
00-0036963,Amon-Ra St. Brown,16,1161.0,72.5625,4.0050764,18.69382
00-0036912,DeVonta Smith,20,1393.0,69.65,3.818581,18.45486
00-0037238,Drake London,17,866.0,50.941177,2.9381301,18.061447
00-0035662,Marquise Brown,12,709.0,59.083332,3.376487,17.614155
00-0036309,Darnell Mooney,11,493.0,44.81818,2.4936168,17.568455
00-0030279,Keenan Allen,11,813.0,73.90909,4.303882,17.219316
00-0031408,Mike Evans,16,1198.0,74.875,4.2219152,17.00015
00-0033921,Chris Godwin,16,1108.0,69.25,4.1908307,16.96363
00-0036252,Michael Pittman,16,925.0,57.8125,3.4524205,16.805964
00-0034775,Christian Kirk,19,1238.0,65.1579,3.8901796,16.78984
00-0037740,Garrett Wilson,17,1103.0,64.882355,3.7253144,16.729076
00-0036407,Jerry Jeudy,15,972.0,64.8,3.8347816,16.715424
00-0037239,Chris Olave,15,1042.0,69.46667,4.1989446,16.385485
00-0033536,Mike Williams,13,895.0,68.84615,4.2939243,16.292448
00-0036613,Jaylen Waddle,18,1400.0,77.77778,4.736712,16.205296
00-0035216,Diontae Johnson,17,882.0,51.882355,3.3549678,16.032455
00-0034960,Jakobi Meyers,14,804.0,57.42857,3.9119637,15.869569
00-0035535,Darius Slayton,15,816.0,54.4,3.3342235,15.617932
00-0036410,Tee Higgins,17,1177.0,69.23529,4.3802032,15.469857
00-0034348,Courtland Sutton,15,829.0,55.266666,3.8102975,15.434086
00-0035640,DK Metcalf,18,1184.0,65.77778,4.197558,15.1003685
00-0034827,D.J. Moore,17,888.0,52.235294,3.3929226,14.715223
00-0031236,Brandin Cooks,13,699.0,53.76923,3.791388,14.576719
00-0036936,Rondale Moore,8,414.0,51.75,3.5490797,14.482706
00-0034521,Allen Lazard,15,788.0,52.533333,3.7779477,14.362671
00-0036261,Brandon Aiyuk,20,1124.0,56.2,3.9242492,14.360417
00-0032211,Tyler Lockett,17,1072.0,63.058823,4.271226,14.358607
00-0036233,Donovan Peoples-Jones,17,839.0,49.35294,3.391764,14.348586
00-0037247,George Pickens,17,801.0,47.117645,3.3549678,13.813886
00-0033891,Zay Jones,18,980.0,54.444443,3.8961558,13.559466
00-0035719,Deebo Samuel,16,843.0,52.6875,3.76556,13.477215
00-0036554,Nico Collins,10,481.0,48.1,3.8095791,13.345243
00-0036955,Terrace Marshall,13,490.0,37.692307,3.3483663,13.014552
00-0037741,Jahan Dotson,12,523.0,43.583332,3.239455,12.978009
00-0036196,Gabe Davis,17,983.0,57.82353,4.24488,12.902292
00-0036550,Rashod Bateman,6,285.0,47.5,3.588588,12.793307
00-0036415,Van Jefferson,10,369.0,36.9,3.0515513,12.778661
00-0034286,Richie James,16,651.0,40.6875,3.3078403,12.44285
00-0037545,Rashid Shaheed,11,488.0,44.363636,3.8009706,12.192942
00-0035500,Greg Dortch,11,467.0,42.454544,3.5334587,12.063629
00-0036165,Isaiah Hodgins,11,500.0,45.454544,4.063342,11.52278
00-0038124,Christian Watson,14,611.0,43.642857,3.7249763,11.38134
00-0036988,Josh Palmer,17,800.0,47.058823,4.2127266,11.365614
00-0035208,Olamide Zaccheaus,16,533.0,33.3125,2.9457216,11.358775
00-0033857,JuJu Smith-Schuster,19,1022.0,53.789474,4.701479,11.314217
00-0033871,Corey Davis,13,536.0,41.23077,3.68268,11.10472
00-0033282,Curtis Samuel,17,656.0,38.588234,3.3443418,11.096376
00-0038117,Wan'Dale Robinson,6,227.0,37.833332,3.226222,10.850609
00-0035639,Parris Campbell,17,623.0,36.64706,3.4883075,10.575095
00-0037664,Alec Pierce,16,593.0,37.0625,3.4524205,10.537674
00-0030431,Robert Woods,17,527.0,31.0,3.2719712,10.485906
00-0032398,Chris Moore,15,548.0,36.533333,3.6887202,10.473312
00-0034777,D.J. Chark,11,502.0,45.636364,4.02462,10.4631
00-0037742,Treylon Burks,11,444.0,40.363636,3.6638,10.350144
00-0033555,Mack Hollins,17,690.0,40.588234,3.9991634,10.215962
00-0030035,Adam Thielen,18,766.0,42.555557,4.3110294,10.140028
00-0032775,Demarcus Robinson,17,507.0,29.82353,3.2031906,10.134046
00-0033009,Tyler Boyd,19,851.0,44.789474,4.329585,9.949955
00-0031547,DeVante Parker,12,539.0,44.916668,4.2071853,9.911023
00-0036331,Devin Duvernay,14,407.0,29.071428,3.1462624,9.732939
00-0033591,Noah Brown,17,594.0,34.941177,3.5138857,9.634827
00-0031325,Sammy Watkins,10,337.0,33.7,3.6869442,9.482061
00-0032464,Kalif Raymond,16,616.0,38.5,4.086831,9.419867
00-0033943,Josh Reynolds,12,479.0,39.916668,4.429851,9.412471
00-0036326,Chase Claypool,15,451.0,30.066668,3.192629,8.955846
00-0037816,Romeo Doubs,13,425.0,32.692307,3.7365568,8.88949
00-0031428,Allen Robinson,10,339.0,33.9,3.9893575,8.825598
00-0027944,Julio Jones,11,373.0,33.909092,4.3058834,8.712722
00-0028002,Randall Cobb,13,417.0,32.076923,3.7621448,8.5762005
00-0029608,T.Y. Hilton,5,159.0,31.8,3.738584,8.565749
00-0034272,Marquez Valdes-Scantling,20,809.0,40.45,4.7360773,8.550043
00-0034764,Michael Gallup,16,470.0,29.375,3.5800686,8.349976
00-0034983,Hunter Renfrow,10,330.0,33.0,4.1525626,8.311729
00-0036980,Elijah Moore,14,446.0,31.857143,4.016911,8.2096615
00-0036345,K.J. Osborn,18,670.0,37.22222,4.3110294,8.207396
00-0029293,Marvin Jones,18,579.0,32.166668,3.9509332,8.205391
00-0026189,DeSean Jackson,7,153.0,21.857143,2.54001,8.193244
00-0037291,Jalen Nailor,5,179.0,35.8,4.392249,8.082296
00-0035021,Ashton Dulin,7,207.0,29.571428,3.726481,8.080087
00-0036268,Laviska Shenault,13,272.0,20.923077,3.3280363,7.99473
00-0035864,Kendall Hinton,11,311.0,28.272728,3.5218735,7.9718413
00-0031763,DeAndre Carter,17,555.0,32.64706,4.246521,7.886164
00-0034854,KhaDarel Hodge,9,202.0,22.444445,2.8392653,7.7754736
00-0034279,Equanimeous St. Brown,16,323.0,20.1875,2.6896667,7.670941
00-0036849,Tutu Atwell,12,298.0,24.833334,3.5300484,7.60115
00-0034411,Russell Gage,14,436.0,31.142857,4.164951,7.5594716
00-0030068,Marquise Goodwin,12,387.0,32.25,4.2740397,7.513262
00-0036259,Jauan Jennings,18,483.0,26.833334,3.9531305,7.210329
00-0031868,Damiere Byrd,12,268.0,22.333334,2.797261,7.2056203
00-0034765,Tre'Quan Smith,9,278.0,30.88889,3.9928026,7.1716714
00-0036182,Nick Westbrook-Ikhine,15,397.0,26.466667,3.4575121,7.137241
00-0035624,N'Keal Harry,6,116.0,19.333334,2.6953342,7.082468
00-0035544,Tom Kennedy,5,141.0,28.2,3.7881923,7.039773
00-0035140,Mecole Hardman,9,307.0,34.11111,4.9726243,6.9766254
00-0033466,Isaiah McKenzie,16,433.0,27.0625,3.9853985,6.904001
00-0031382,Jarvis Landry,9,272.0,30.222221,4.3790565,6.806818
00-0036991,Amari Rodgers,9,204.0,22.666666,3.6018748,6.7997174
00-0036862,Ben Skowronek,14,376.0,26.857143,3.6544025,6.7655215
00-0034860,Dante Pettis,14,245.0,17.5,2.8375187,6.7157125
00-0034297,Byron Pringle,8,135.0,16.875,2.4791207,6.712963
00-0036412,K.J. Hamler,6,165.0,27.5,4.139866,6.707352
00-0032980,Marcus Johnson,6,116.0,19.333334,2.944012,6.485269
00-0033307,Kendrick Bourne,16,434.0,27.125,3.8916893,6.462528
00-0031549,Nelson Agholor,14,362.0,25.857143,3.8907645,6.428136
00-0032688,Robbie Chosen,12,282.0,23.5,3.497383,6.204925
00-0036255,Denzel Mims,9,186.0,20.666666,3.8605816,6.130991
00-0038104,Tyquan Thornton,12,247.0,20.583334,3.6688669,5.810946
00-0035359,David Sills,7,106.0,15.142858,2.7572556,5.582734
00-0036271,Quez Watkins,18,362.0,20.11111,3.92691,5.442681
00-0036572,Shi Smith,15,296.0,19.733334,3.438479,5.435668
00-0032208,Phillip Dorsett,14,257.0,18.357143,3.6096044,5.3248153
00-0035341,Trenton Irwin,11,250.0,22.727272,4.160603,5.2286744
00-0034487,Trent Sherfield,17,417.0,24.529411,4.8756366,4.8578186
00-0027942,A.J. Green,13,236.0,18.153847,3.5941255,4.7670307
00-0036626,Dyami Brown,7,143.0,20.428572,3.1973748,4.5598917
00-0035298,Scott Miller,11,185.0,16.818182,3.897088,4.5129614
00-0037257,David Bell,14,214.0,15.285714,3.5427842,4.473648
00-0034407,Ray-Ray McCloud,14,243.0,17.357143,4.0742097,4.446745
00-0033681,Keelan Cole,9,141.0,15.666667,3.6645992,4.392228
00-0037745,Velus Jones,9,107.0,11.888889,3.0346208,4.383447
00-0036219,Marquez Callaway,10,158.0,15.8,4.1624527,4.239111
00-0037261,Khalil Shakir,12,252.0,21.0,4.437593,4.17743
00-0034386,Justin Watson,19,345.0,18.157894,4.725376,4.052774
00-0036913,Kadarius Toney,12,221.0,18.416666,4.2835536,3.9392517
00-0029000,Cole Beasley,6,103.0,17.166666,4.5885663,3.89627
00-0034418,Cedrick Wilson,10,150.0,15.0,4.5854225,3.8860576
00-0035510,Jeff Smith,7,134.0,19.142857,4.1247716,3.8787997
00-0032054,Breshad Perriman,8,110.0,13.75,3.7241783,3.8063688
00-0038090,Skyy Moore,17,267.0,15.705882,4.8333235,3.2851813
00-0034928,Steven Sims,11,104.0,9.454545,3.2194679,3.104273
00-0036387,Jalen Reagor,10,104.0,10.4,4.375946,3.0188527
00-0033572,Jamal Agnew,16,194.0,12.125,3.9756052,2.857427
