player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0030564,DeAndre Hopkins,17,1609.0,94.64706,4.0515656,23.769524
00-0027944,Julio Jones,16,1677.0,104.8125,4.889787,21.379211
00-0032765,Michael Thomas,18,1612.0,89.55556,4.156173,20.939022
00-0027150,Julian Edelman,15,1238.0,82.53333,4.309709,20.29914
00-0029608,T.Y. Hilton,16,1415.0,88.4375,4.255749,20.120039
00-0031381,Davante Adams,15,1386.0,92.4,4.651557,19.830149
00-0030035,Adam Thielen,16,1373.0,85.8125,4.2581058,19.751282
00-0031408,Mike Evans,16,1524.0,95.25,5.118642,19.169605
00-0031236,Brandin Cooks,18,1496.0,83.111115,4.3832974,19.114382
00-0032211,Tyler Lockett,17,1085.0,63.82353,3.5672796,19.087292
00-0033932,Kenny Golladay,15,1063.0,70.86667,3.7984698,19.067345
00-0031235,Odell Beckham,12,1052.0,87.666664,4.631874,18.757421
00-0033009,Tyler Boyd,14,1028.0,73.42857,4.0283937,18.35444
00-0027942,A.J. Green,9,694.0,77.111115,4.389783,18.032618
00-0030431,Robert Woods,19,1391.0,73.210526,4.42956,17.711283
00-0027793,Antonio Brown,15,1297.0,86.46667,4.976186,17.63672
00-0027685,Emmanuel Sanders,12,868.0,72.333336,4.056543,17.59171
00-0033857,JuJu Smith-Schuster,16,1426.0,89.125,4.9454474,17.435896
00-0030279,Keenan Allen,17,1308.0,76.94118,4.5004134,17.324186
00-0033127,Will Fuller,7,503.0,71.85714,4.40059,17.114668
00-0033040,Tyreek Hill,18,1593.0,88.5,5.210289,17.013184
00-0031428,Allen Robinson,14,897.0,64.07143,4.0312433,16.891506
00-0031544,Amari Cooper,17,1176.0,69.17647,4.2854934,15.975101
00-0033871,Corey Davis,16,891.0,55.6875,3.4964075,15.755824
00-0031382,Jarvis Landry,16,976.0,61.0,4.3372087,15.444041
00-0034775,Christian Kirk,12,590.0,49.166668,3.1672633,15.4359665
00-0031588,Stefon Diggs,15,1021.0,68.066666,4.304298,15.400421
00-0030663,Willie Snead,15,701.0,46.733334,3.3711383,15.113471
00-0034510,Robert Foster,11,541.0,49.18182,3.1574717,15.025407
00-0032688,Robbie Chosen,14,752.0,53.714287,3.6805356,15.011792
00-0034366,Keke Coutee,7,397.0,56.714287,3.6556811,14.691009
00-0029137,Alshon Jeffery,15,988.0,65.86667,4.6046352,14.61617
00-0022921,Larry Fitzgerald,16,734.0,45.875,3.2014134,14.447739
00-0032626,Geronimo Allison,5,303.0,60.6,4.6788607,13.79865
00-0029664,Josh Gordon,12,737.0,61.416668,4.391553,13.729813
00-0033839,Dede Westbrook,16,717.0,44.8125,3.2938025,13.693057
00-0029293,Marvin Jones,9,508.0,56.444443,4.231754,13.335473
00-0028434,Doug Baldwin,14,650.0,46.42857,3.7776349,13.172479
00-0033891,Zay Jones,16,652.0,40.75,3.0647705,13.097951
00-0031941,Jamison Crowder,9,388.0,43.11111,3.4660788,12.931292
00-0030669,Albert Wilson,7,391.0,55.857143,4.537651,12.253762
00-0033908,Cooper Kupp,8,566.0,70.75,5.29657,12.120496
00-0026176,Jordy Nelson,15,739.0,49.266666,4.228191,11.877168
00-0031228,Taylor Gabriel,17,725.0,42.64706,3.8558152,11.804381
00-0034348,Courtland Sutton,16,704.0,44.0,3.8916545,11.7647505
00-0031339,Donte Moncrief,16,668.0,41.75,3.2938025,11.656508
00-0027891,Golden Tate,17,859.0,50.52941,4.507655,11.487187
00-0032385,Sterling Shepard,16,872.0,54.5,4.4929295,11.4151535
00-0031051,John Brown,17,729.0,42.882355,3.3342009,11.345134
00-0026189,DeSean Jackson,12,774.0,64.5,5.4260254,11.340367
00-0029000,Cole Beasley,18,715.0,39.72222,3.8399227,11.2864
00-0031023,Quincy Enunwa,11,449.0,40.81818,3.4967115,11.279909
00-0034860,Dante Pettis,9,467.0,51.88889,4.302164,11.278858
00-0034827,D.J. Moore,16,788.0,49.25,4.0904293,11.059446
00-0026986,Michael Crabtree,17,645.0,37.941177,3.3342009,11.037722
00-0031325,Sammy Watkins,12,695.0,57.916668,5.4457307,10.877354
00-0027874,Demaryius Thomas,15,677.0,45.133335,4.1489735,10.867211
00-0029632,Mohamed Sanu,16,838.0,52.375,4.889787,10.752102
00-0026035,Danny Amendola,15,575.0,38.333332,3.9741948,10.750678
00-0032760,Josh Doctson,15,532.0,35.466667,3.343512,10.717773
00-0033911,Taywan Taylor,13,466.0,35.846153,3.286349,10.686891
00-0032009,Adam Humphries,16,816.0,51.0,5.118642,10.611702
00-0033681,Keelan Cole,13,491.0,37.76923,3.5036137,10.336959
00-0031257,Paul Richardson,7,262.0,37.42857,3.7670238,10.2239
00-0033921,Chris Godwin,16,842.0,52.625,5.118642,10.0863085
00-0034837,Calvin Ridley,16,821.0,51.3125,4.889787,10.054275
00-0032977,Rashard Higgins,13,572.0,44.0,4.5897946,9.950868
00-0028002,Randall Cobb,9,383.0,42.555557,4.055388,9.879882
00-0034653,Deontay Burnett,5,143.0,28.6,3.683157,9.717178
00-0033282,Curtis Samuel,12,494.0,41.166668,4.2123713,9.693565
00-0028411,Dontrelle Inman,10,412.0,41.2,4.3405356,9.676325
00-0033536,Mike Williams,18,774.0,43.0,4.506109,9.627484
00-0031549,Nelson Agholor,18,774.0,43.0,4.3865128,9.5774
00-0032160,Tyrell Williams,17,756.0,44.47059,4.533123,9.537355
00-0031326,Bruce Ellington,7,224.0,32.0,3.8216248,9.417409
00-0033375,Tim Patrick,10,315.0,31.5,3.9237716,9.384264
00-0034487,Trent Sherfield,7,210.0,30.0,2.9825592,9.370615
00-0034764,Michael Gallup,17,644.0,37.882355,3.8764622,9.312248
00-0033943,Josh Reynolds,14,523.0,37.357143,4.1809945,9.304229
00-0033466,Isaiah McKenzie,6,179.0,29.833334,3.3019924,9.243356
00-0030085,Kenny Stills,15,553.0,36.866665,3.8885753,9.227942
00-0025396,Ted Ginn,7,311.0,44.42857,4.8213587,9.100877
00-0030068,Marquise Goodwin,11,395.0,35.909092,4.3005924,9.011582
00-0027681,Brandon LaFell,4,135.0,33.75,3.8619022,8.836624
00-0034272,Marquez Valdes-Scantling,15,581.0,38.733334,4.4577613,8.69438
00-0034646,Brandon Powell,4,129.0,32.25,3.4161518,8.688248
00-0031359,Kelvin Benjamin,15,380.0,25.333334,3.3516822,8.618449
00-0031344,Cody Latimer,5,190.0,38.0,4.6161494,8.581797
00-0034273,Damion Ratley,5,144.0,28.8,4.3463016,8.566591
00-0026345,Pierre Garcon,8,286.0,35.75,4.1174316,8.50498
00-0034370,DaeSean Hamilton,8,243.0,30.375,4.04038,8.437517
00-0031373,Martavis Bryant,7,266.0,38.0,4.28197,8.434457
