player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0033307,Kendrick Bourne,18,877.0,48.72222,3.916255,11.868738
00-0036980,Elijah Moore,11,538.0,48.909092,4.050491,11.812344
00-0027942,A.J. Green,17,848.0,49.882355,4.0370965,11.789546
00-0036271,Quez Watkins,18,682.0,37.88889,3.4053931,11.633705
00-0031428,Allen Robinson,12,410.0,34.166668,3.054713,11.580422
00-0029608,T.Y. Hilton,10,331.0,33.1,3.0402641,11.393659
00-0036196,Gabe Davis,17,791.0,46.52941,4.2558184,11.3435755
00-0034348,Courtland Sutton,17,776.0,45.64706,3.7470627,11.08279
00-0031235,Odell Beckham,18,825.0,45.833332,4.1691103,11.013948
00-0029000,Cole Beasley,18,772.0,42.88889,4.179778,10.965529
00-0033943,Josh Reynolds,10,396.0,39.6,3.6005962,10.91003
00-0033932,Kenny Golladay,14,521.0,37.214287,3.2403233,10.663039
00-0033009,Tyler Boyd,20,938.0,46.9,4.698306,10.639588
00-0036268,Laviska Shenault,16,619.0,38.6875,3.5565388,10.555169
00-0032951,Laquon Treadwell,12,434.0,36.166668,3.4566529,10.387181
00-0027685,Emmanuel Sanders,16,678.0,42.375,4.4415426,10.053189
00-0036277,Quintez Cephus,5,204.0,40.8,3.9148636,10.03713
00-0036345,K.J. Osborn,17,655.0,38.52941,4.1236224,9.831594
00-0034418,Cedrick Wilson,15,664.0,44.266666,4.378251,9.799554
00-0033681,Keelan Cole,14,449.0,32.07143,3.7274494,9.598056
00-0035140,Mecole Hardman,20,814.0,40.7,4.574422,9.5184965
00-0032464,Kalif Raymond,16,576.0,36.0,3.6175218,9.365667
00-0031325,Sammy Watkins,11,394.0,35.81818,3.7447784,9.30821
00-0034419,Braxton Berrios,15,431.0,28.733334,3.836245,9.244695
00-0036182,Nick Westbrook-Ikhine,16,476.0,29.75,3.3361006,9.143118
00-0033891,Zay Jones,16,607.0,37.9375,4.268874,9.089969
00-0032688,Robbie Chosen,17,519.0,30.529411,3.271752,8.980496
00-0031941,Jamison Crowder,12,447.0,37.25,3.9643605,8.953033
00-0036415,Van Jefferson,21,904.0,43.04762,4.7267313,8.925015
00-0036554,Nico Collins,14,446.0,31.857143,3.5264304,8.517043
00-0034521,Allen Lazard,15,519.0,34.6,4.26098,8.129553
00-0031868,Damiere Byrd,11,329.0,29.90909,3.6505609,8.021305
00-0035535,Darius Slayton,13,339.0,26.076923,3.1959953,8.009979
00-0028002,Randall Cobb,12,375.0,31.25,4.3795037,8.003511
00-0034272,Marquez Valdes-Scantling,11,430.0,39.090908,4.538463,7.994626
00-0031549,Nelson Agholor,15,491.0,32.733334,4.0967283,7.8609767
00-0036365,Bryan Edwards,17,612.0,36.0,4.574502,7.8477297
00-0034052,Brandon Zylstra,9,250.0,27.777779,3.4163542,7.830731
00-0032977,Rashard Higgins,12,275.0,22.916666,3.2781744,7.6986413
00-0026035,Danny Amendola,8,248.0,31.0,3.6831827,7.5239415
00-0034297,Byron Pringle,19,650.0,34.210526,4.6719537,7.4348297
00-0036936,Rondale Moore,15,467.0,31.133333,4.106161,7.283338
00-0033251,Zach Pascal,16,384.0,24.0,3.4137838,7.2425947
00-0026189,DeSean Jackson,15,480.0,32.0,4.718063,6.6140714
00-0034407,Ray-Ray McCloud,15,297.0,19.8,3.522345,6.5783105
00-0033572,Jamal Agnew,9,229.0,25.444445,3.5887938,6.57588
00-0033857,JuJu Smith-Schuster,6,155.0,25.833334,4.089578,6.4716587
00-0035208,Olamide Zaccheaus,15,406.0,27.066668,4.147975,6.4670258
00-0032009,Adam Humphries,17,383.0,22.529411,3.5081792,6.4109836
00-0034104,Cam Sims,10,211.0,21.1,3.3669167,6.3486795
00-0032980,Marcus Johnson,7,160.0,22.857143,3.7760565,6.345035
00-0035414,Jalen Guyton,16,448.0,28.0,4.407916,6.2344117
00-0032128,Chris Conley,14,323.0,23.071428,3.5364323,6.192311
00-0032398,Chris Moore,8,227.0,28.375,3.9688866,6.1707067
00-0030068,Marquise Goodwin,14,313.0,22.357143,3.2891636,6.1623225
00-0036133,James Proche,7,202.0,28.857143,4.4193835,5.895906
00-0035639,Parris Campbell,6,162.0,27.0,4.150663,5.894755
00-0031763,DeAndre Carter,15,296.0,19.733334,3.5095963,5.7652135
00-0032355,Chester Rogers,17,304.0,17.882353,3.3298306,5.7182746
00-0036572,Shi Smith,5,104.0,20.8,2.6366572,5.6850896
00-0032208,Phillip Dorsett,5,110.0,22.0,3.7703888,5.6596465
00-0035126,Antoine Wesley,9,208.0,23.11111,3.8022788,5.6571503
00-0032054,Breshad Perriman,6,172.0,28.666666,4.935599,5.634464
00-0033460,John Ross,9,224.0,24.88889,3.8671553,5.4617553
00-0034676,James Washington,16,322.0,20.125,3.6606555,5.432809
00-0036988,Josh Palmer,15,353.0,23.533333,4.565267,5.3561907
00-0030669,Albert Wilson,10,213.0,21.3,3.8630607,5.282929
00-0036247,Freddie Swain,16,343.0,21.4375,4.0904474,5.2284565
00-0030525,Tavon Austin,11,213.0,19.363636,3.753319,5.1862392
00-0032791,Jakeem Grant,7,132.0,18.857143,3.9289403,5.1612067
00-0035624,N'Keal Harry,9,184.0,20.444445,4.262049,5.119805
00-0036259,Jauan Jennings,16,325.0,20.3125,4.057297,4.978145
00-0036427,Tyler Johnson,17,405.0,23.82353,4.8552413,4.887653
00-0029632,Mohamed Sanu,8,177.0,22.125,4.5119815,4.8662615
00-0036331,Devin Duvernay,15,272.0,18.133333,3.5676794,4.855272
00-0036626,Dyami Brown,9,165.0,18.333334,3.688404,4.837766
00-0036387,Jalen Reagor,18,301.0,16.722221,3.4053931,4.6114764
00-0032778,Tajae Sharpe,14,230.0,16.428572,4.029224,4.4118066
00-0035864,Kendall Hinton,10,175.0,17.5,3.7809205,4.365386
00-0034930,Trinity Benson,7,103.0,14.714286,3.6596363,4.3180404
00-0033591,Noah Brown,9,184.0,20.444445,4.3961744,4.266369
00-0034867,Malik Turner,8,155.0,19.375,4.211963,4.2469754
00-0032775,Demarcus Robinson,17,340.0,20.0,4.597899,4.137043
00-0033555,Mack Hollins,13,223.0,17.153847,3.7688017,4.13211
00-0033471,Isaiah Ford,10,161.0,16.1,3.9850612,4.0611014
00-0036254,Collin Johnson,7,105.0,15.0,3.6976814,4.0588927
00-0034854,KhaDarel Hodge,10,157.0,15.7,3.789312,4.0531096
00-0033466,Isaiah McKenzie,13,226.0,17.384615,4.230004,4.0061293
00-0035510,Jeff Smith,8,113.0,14.125,3.601057,3.62124
00-0036862,Ben Skowronek,9,145.0,16.11111,4.5883374,3.5774813
00-0036955,Terrace Marshall,12,138.0,11.5,3.4116786,3.1614482
00-0036255,Denzel Mims,10,133.0,13.3,3.6900475,3.0297995
00-0035021,Ashton Dulin,14,173.0,12.357142,3.5522482,2.9891229
00-0036999,Anthony Schwartz,12,135.0,11.25,3.5844667,2.6268678
