player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0025418,Greg Olsen,19,1335.0,70.26316,3.724377,18.91929
00-0024389,Delanie Walker,15,1088.0,72.53333,4.028662,18.855385
00-0027656,Rob Gronkowski,17,1403.0,82.52941,4.7131004,17.392681
00-0026281,Gary Barnidge,16,1043.0,65.1875,3.965748,16.238949
00-0030472,Jordan Reed,15,1072.0,71.46667,4.46804,16.233862
00-0030506,Travis Kelce,18,1026.0,57.0,3.6002595,15.955739
00-0031299,Jordan Matthews,16,997.0,62.3125,3.989942,15.444758
00-0030061,Zach Ertz,15,853.0,56.866665,4.0231895,14.124369
00-0027696,Jimmy Graham,11,605.0,55.0,4.0175295,13.867904
00-0021547,Antonio Gates,11,630.0,57.272728,4.2084613,13.029049
00-0031418,Austin Seferian-Jenkins,7,338.0,48.285713,4.1244855,12.281909
00-0030549,Tyler Eifert,14,673.0,48.07143,4.270002,12.057057
00-0022127,Jason Witten,16,713.0,44.5625,3.789803,11.9297085
00-0028112,Charles Clay,13,528.0,40.615383,3.6797256,10.897164
00-0026201,Martellus Bennett,11,439.0,39.909092,3.674454,10.889466
00-0022943,Benjamin Watson,16,825.0,51.5625,4.797978,10.781607
00-0027125,Zach Miller,12,439.0,36.583332,3.6025631,10.395894
00-0026267,Jacob Tamme,15,657.0,43.8,4.36759,9.9541025
00-0030992,Crockett Gillmore,10,412.0,41.2,4.3738527,9.519976
00-0027981,Kyle Rudolph,17,519.0,30.529411,3.293687,8.966583
00-0029697,Coby Fleener,15,491.0,32.733334,3.8082187,8.858384
00-0030108,Ryan Griffin,10,280.0,28.0,3.3271415,8.857439
00-0024221,Vernon Davis,14,395.0,28.214285,3.4524992,8.763264
00-0027061,Jared Cook,16,481.0,30.0625,3.2643597,8.54758
00-0031387,Eric Ebron,14,537.0,38.357143,4.3398805,8.507873
00-0031384,Richard Rodgers,18,582.0,32.333332,3.6328392,8.506711
00-0028067,Julius Thomas,12,455.0,37.916668,4.651385,8.495261
00-0032004,Will Tye,13,464.0,35.692307,4.376109,8.106566
00-0025549,Brent Celek,12,398.0,33.166668,4.161004,8.059268
00-0024313,Owen Daniels,19,578.0,30.421053,3.8801863,7.6132274
00-0032055,Devin Funchess,19,546.0,28.736841,3.724377,7.292104
00-0029275,Ladarius Green,13,429.0,33.0,4.479796,7.125401
00-0028838,Larry Donnell,8,223.0,27.875,4.152385,7.0454483
00-0023465,Heath Miller,17,549.0,32.294117,4.76781,7.0312495
00-0028903,Garrett Celek,10,186.0,18.6,3.4780946,6.776538
00-0031273,Cameron Brate,12,288.0,24.0,4.107883,6.21542
00-0031558,Maxx Williams,11,268.0,24.363636,3.969971,6.1815953
00-0029738,Darren Fells,13,361.0,27.76923,4.8294854,5.970948
00-0032256,Clive Walford,15,329.0,21.933332,4.0547132,5.957786
00-0027135,Brandon Myers,6,127.0,21.166666,3.9625921,5.945411
00-0030049,Chris Gragg,7,150.0,21.428572,3.7377803,5.6268
00-0030470,Vance McDonald,14,326.0,23.285715,3.9497907,5.4528365
00-0028040,Jordan Cameron,16,386.0,24.125,4.3271055,5.4330626
00-0027985,Lance Kendricks,14,245.0,17.5,3.2758255,5.3914905
00-0030514,Mychal Rivera,14,280.0,20.0,4.08809,5.332246
00-0024268,Anthony Fasano,14,289.0,20.642857,4.1070995,5.233318
00-0032214,Tyler Kroft,7,129.0,18.428572,4.0144024,5.1021104
00-0031598,Nick Boyle,8,153.0,19.125,4.1145115,4.8254204
00-0029534,Cooper Helfet,7,130.0,18.571428,3.963478,4.736332
00-0032062,Blake Bell,9,186.0,20.666666,3.887066,4.6994224
00-0030758,Justin Perillo,6,102.0,17.0,3.2706902,4.608627
00-0030089,Luke Willson,14,267.0,19.071428,4.2510095,4.5274773
00-0025516,Scott Chandler,12,259.0,21.583334,4.7518697,4.5145483
00-0027725,Clay Harbor,8,149.0,18.625,4.3821754,4.3544416
00-0027873,Jermaine Gresham,13,223.0,17.153847,4.7341046,3.8146195
00-0028142,Virgil Green,13,187.0,14.384615,3.9136124,3.4519691
00-0024243,Marcedes Lewis,15,226.0,15.066667,4.549142,3.4457748
00-0029119,Derek Carrier,11,141.0,12.818182,4.213542,3.355314
00-0031302,C.J. Fiedorowicz,14,168.0,12.0,3.6930547,3.243562
00-0029587,Rhett Ellison,11,124.0,11.272727,3.2208183,3.152458
00-0027675,Ed Dickson,14,143.0,10.214286,3.7968762,2.904192
00-0026225,Craig Stevens,10,121.0,12.1,3.950074,2.8898296
00-0031585,MyCole Pruitt,11,111.0,10.090909,3.2707396,2.8211303
00-0030422,Dion Sims,12,127.0,10.583333,4.263849,2.537123
00-0029689,Dwayne Allen,12,109.0,9.083333,3.771403,2.2983384
00-0030216,Josh Hill,13,120.0,9.230769,4.8533387,1.8712852
