Rank,Player,Team,Bye,POS,ESPN,Sleeper,NFL,RTSports,FFC,Fantrax,AVG,gsis_id,position,season,availability,age,rookie_season,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,yac_pr
251,Mike Gesicki,CIN,9.0,TE28,1000.0,,266.0,249.0,,245.0,407.6,00-0034829,TE,2018,1.0,22,2018,0.4475,6.1975827,0.009000000000000001,42.0,10.8,4.363636363636363
266,Gerald Everett,,,TE29,1000.0,,267.0,274.0,,294.0,426.8,00-0033895,TE,2018,1.0,24,2017,0.3475,27.61638,0.009000000000000001,44.0,10.5,4.363636363636363
272,Irv Smith Jr.,HOU,10.0,TE30,949.0,,,212.0,,253.0,418.3,00-0034970,TE,2018,--,20,2019,-1.0,--,0.008,50.0,9.7,--
281,Ian Thomas,LV,,TE31,948.0,,289.0,,,221.0,439.5,00-0034365,TE,2018,1.0,22,2018,0.4675,36.149002,0.005,101.0,5.2,4.388888888888889
290,Matt LaCosse,,,TE32,985.0,,299.0,,,274.0,465.5,00-0031744,TE,2018,0.6444444444444445,25,2015,-1.0,14.262308,0.006999999999999999,,0.0,5.958333333333333
299,Jesse James,,,TE33,308.0,,277.0,,,355.0,313.3,00-0032135,TE,2018,1.0,24,2015,0.499375,37.254116,0.03,160.0,2.3,6.166666666666667
302,Taysom Hill,NO,9.0,TE34,249.0,,283.0,,,424.0,318.7,00-0033357,TE,2018,1.0,28,2017,0.1725,9.20143,0.003,,0.0,1.6666666666666667
303,Antonio Gates,,,TE35,240.0,,281.0,,,,260.5,00-0021547,TE,2018,0.9012345679012346,38,2003,-1.0,24.64457,0.013999999999999999,,0.0,4.5
324,Cameron Brate,,,TE37,974.0,,,,,352.0,532,00-0031273,TE,2018,0.9852941176470589,27,2014,0.485625,21.630665,0.038,,0.0,1.7
328,Blake Jarwin,,,TE38,306.0,,,,,332.0,319,00-0033658,TE,2018,1.0,24,2017,0.349375,106.49356,0.003,,0.0,4.074074074074074
331,Tyler Higbee,LAR,9.0,TE39,381.0,,262.0,,,,321.5,00-0033110,TE,2018,1.0,25,2016,0.714375,13.958022,0.039,110.0,4.7,5.708333333333333
333,Will Dissly,LAC,12.0,TE40,1000.0,,,,,374.0,550,00-0034159,TE,2018,0.25,22,2018,0.495,80.619995,0.004,120.0,4.1,11.625
338,C.J. Uzomah,,,TE41,957.0,,,,,357.0,540,00-0032134,TE,2018,1.0,25,2015,0.850625,17.047958,0.032,157.0,2.4,4.534883720930233
341,Ricky Seals-Jones,,,TE42,372.0,,,,,298.0,335,00-0033611,TE,2018,1.0,23,2017,0.6133333333333333,13.506952,0.003,,0.0,2.8529411764705883
359,Vernon Davis,,,TE43,968.0,,,,,404.0,554.7,00-0024221,TE,2018,1.0,34,2006,0.4914285714285714,27.211924,0.03,6.0,23.2,6.72
361,Geoff Swaim,,,TE44,960.0,,,,,251.0,605.5,00-0032141,TE,2018,0.8615384615384616,24,2015,0.8855555555555555,9.642142,0.018000000000000002,246.0,0.0,6.3076923076923075
367,Josh Hill,,,TE45,279.0,,,,,426.0,352.5,00-0030216,TE,2018,0.9595959595959596,28,2013,0.61875,11.525637,0.017,,0.0,10.625
370,Jonnu Smith,PIT,7.0,TE46,397.0,,,,,,354,00-0033858,TE,2018,0.90625,23,2017,0.7476923076923078,29.946001,0.005,100.0,5.3,9.0
371,C.J. Conrad,,,TE47,263.0,,,,,,263,00-0035009,TE,2018,--,22,2019,-1.0,--,0.003,,0.0,--
375,Blake Bell,,,TE48,267.0,,,,,,267,00-0032062,TE,2018,0.9152542372881356,27,2015,0.344,2.5466664,0.005,117.0,4.3,4.75
377,Jake Butt,,,TE49,269.0,,,,,,269,00-0033564,TE,2018,0.09375,23,2017,0.4633333333333334,9.27,0.004,145.0,2.9,5.5
380,Anthony Fasano,,,TE50,272.0,,,,,,272,00-0024268,TE,2018,1.0,34,2006,-1.0,--,--,53.0,9.3,--
384,Tyree Jackson,WAS,10.0,TE51,275.0,,,,,,275,00-0035356,TE,2018,--,20,2021,-1.0,--,0.003,,0.0,--
388,Nick Vannett,MIN,12.0,TE52,354.0,,,,,373.0,363.5,00-0032394,TE,2018,1.0,25,2016,0.5293333333333333,18.630669,0.005,94.0,5.7,4.758620689655173
399,Martellus Bennett,,,TE53,295.0,,,,,,295,00-0026201,TE,2018,0.8707482993197279,31,2008,-1.0,--,0.042,61.0,8.4,--
411,Jace Sternberger,,,TE54,315.0,,,,,,315,00-0035671,TE,2018,--,22,2019,-1.0,--,0.005,75.0,7.1,--
413,Hayden Hurst,,,TE55,997.0,,,,,316.0,656.5,00-0034830,TE,2018,1.0,25,2018,0.3141666666666666,11.954444,0.016,25.0,14.1,5.6923076923076925
426,Demetrius Harris,,,TE56,325.0,,,,,,325,00-0030155,TE,2018,0.8533333333333334,27,2013,0.3726666666666667,21.742666,0.016,,0.0,6.25
430,Michael Hoomanawanui,,,TE57,327.0,,,,,,327,00-0027732,TE,2018,0.7062937062937062,30,2010,-1.0,--,0.011000000000000001,132.0,3.5,--
433,James O'Shaughnessy,,,TE58,330.0,,,,,,330,00-0031951,TE,2018,0.8275862068965517,26,2015,0.5942857142857143,8.265769,0.006,173.0,1.8,5.083333333333333
437,Brent Celek,,,TE59,334.0,,,,,,334,00-0025549,TE,2018,1.0,33,2007,-1.0,--,0.021,162.0,2.2,--
444,Dalton Schultz,HOU,10.0,TE60,339.0,,,,,,339,00-0034383,TE,2018,1.0,22,2018,0.39,4.3423805,0.004,137.0,3.3,5.5
448,Ryan Griffin ,,,TE61,342.0,,,,,,342,00-0030108,TE,2018,0.9120879120879121,28,2013,0.7685714285714287,18.637434,0.017,,0.0,6.25
450,Ryan Izzo,,,TE62,344.0,,,,,,344,00-0034439,TE,2018,0.0,22,2018,-1.0,--,0.004,250.0,0.0,--
453,Lance Kendricks,,,TE63,347.0,,,,,,347,00-0027985,TE,2018,1.0,30,2011,0.301875,7.5789742,0.005,47.0,10.1,5.894736842105263
459,Virgil Green,,,TE64,351.0,,,,,,351,00-0028142,TE,2018,1.0,30,2011,0.68375,7.9108977,0.016,204.0,0.7,5.368421052631579
460,Jordan Matthews,,,TE65,663.0,,,,,351.0,507,00-0031299,TE,2018,0.95,26,2014,0.3607142857142857,18.822546,0.011000000000000001,42.0,10.8,4.15
461,Xavier Grimble,,,TE66,352.0,,,,,,352,00-0031035,TE,2018,1.0,25,2014,-1.0,3.7914286,0.011000000000000001,,0.0,9.333333333333334
462,Ed Dickson,,,TE67,353.0,,,,,,353,00-0027675,TE,2018,0.96,31,2010,0.53,22.549442,0.02,70.0,7.5,6.5
474,Adam Shaheen,,,TE68,361.0,,,,,,361,00-0033896,TE,2018,0.71875,23,2017,0.3883333333333333,11.27,0.009000000000000001,45.0,10.4,2.6
478,Jaeden Graham,,,TE69,363.0,,,,,,363,00-0034788,TE,2018,--,22,2018,-1.0,--,0.003,,0.0,--
489,Rhett Ellison,,,TE70,370.0,,,,,,370,00-0029587,TE,2018,0.853448275862069,29,2012,0.6335714285714286,16.96064,0.027000000000000003,128.0,3.7,5.2
497,Julius Thomas,,,TE71,378.0,,,,,,378,00-0028067,TE,2018,0.9487179487179487,30,2011,-1.0,--,0.037000000000000005,129.0,3.7,--
505,Jeremy Sprinkle,,,TE72,383.0,,,,,,383,00-0033528,TE,2018,1.0,24,2017,0.3625,22.711998,0.004,154.0,2.5,4.2
509,John Phillips,,,TE73,386.0,,,,,,386,00-0027139,TE,2018,0.873015873015873,31,2009,0.26125,4.5000005,0.005,208.0,0.6,2.6666666666666665
511,Zach Gentry,,,TE74,387.0,,,,,,387,00-0035222,TE,2018,--,21,2019,-1.0,--,0.004,141.0,3.1,--
528,Levine Toilolo,,,TE75,399.0,,,,,,399,00-0030443,TE,2018,1.0,27,2013,0.49125,21.94073,0.005,133.0,3.5,5.238095238095238
530,Derek Carrier,,,TE76,401.0,,,,,,401,00-0029119,TE,2018,0.5802469135802469,28,2012,0.223125,15.573666,0.01,,0.0,2.2857142857142856
533,Marcedes Lewis,,,TE77,403.0,,,,,,403,00-0024243,TE,2018,0.9620253164556962,34,2006,0.181875,2.7691667,0.011000000000000001,28.0,13.4,10.333333333333334
543,Robert Tonyan,KC,12.0,TE79,411.0,,,,,,411,00-0033757,TE,2018,1.0,24,2017,0.063125,25.162998,0.003,,0.0,2.5
548,Charles Clay,,,TE80,425.0,,,,,435.0,430,00-0028112,TE,2018,0.7615384615384615,29,2011,0.5984615384615384,7.162,0.011000000000000001,174.0,1.7,3.380952380952381
551,Aaron Hernandez,,,TE81,,,,,,417.0,417,00-0027713,TE,2018,1.0,28,2010,-1.0,--,0.0,113.0,4.5,--
552,Tommy Sweeney,,,TE82,417.0,,,,,,417,00-0035308,TE,2018,--,23,2019,-1.0,--,0.003,228.0,0.0,--
554,Troy Fumagalli,,,TE83,419.0,,,,,,419,00-0034393,TE,2018,0.0,23,2018,-1.0,--,0.004,156.0,2.4,--
560,Josh Oliver,MIN,12.0,TE84,969.0,,,,,422.0,695.5,00-0035249,TE,2018,--,21,2019,-1.0,--,0.006,69.0,7.6,--
571,Deon Yelder,,,TE85,430.0,,,,,,430,00-0034319,TE,2018,1.0,23,2018,0.0066666666666666,--,0.003,,0.0,--
580,Alize Mack,,,TE86,436.0,,,,,,436,00-0035309,TE,2018,--,21,2019,-1.0,--,0.003,231.0,0.0,--
582,Nick Boyle,,,TE87,437.0,,,,,,437,00-0031598,TE,2018,0.6666666666666666,25,2015,0.546875,5.195379,0.032,171.0,1.9,6.086956521739131
584,Nick O'Leary,,,TE88,438.0,,,,,,438,00-0032117,TE,2018,1.0,26,2015,0.5241666666666666,36.051994,0.004,194.0,1.1,8.125
601,Coby Fleener,,,TE89,456.0,,,,,,456,00-0029697,TE,2018,0.95,29,2012,-1.0,--,0.046,34.0,12.1,--
610,Jacob Hollister,,,TE90,470.0,,,,,,470,00-0033387,TE,2018,1.0,24,2017,0.10875,7.22,0.003,,0.0,4.0
611,Garrett Dickerson,,,TE91,471.0,,,,,,471,00-0034795,TE,2018,1.0,22,2018,0.0549999999999999,--,0.003,,0.0,--
616,Luke Willson,,,TE92,478.0,,,,,,478,00-0030089,TE,2018,1.0,28,2013,0.4599999999999999,2.500111,0.005,158.0,2.4,4.461538461538462
619,Daniel Brown,,,TE93,482.0,,,,,,482,00-0032098,TE,2018,1.0,26,2015,0.0278571428571428,--,0.005,,0.0,--
620,Jerell Adams,,,TE94,483.0,,,,,,483,00-0032429,TE,2018,1.0,25,2016,-1.0,--,0.004,184.0,1.4,--
621,Eric Tomlinson,,,TE95,484.0,,,,,,484,00-0031690,TE,2018,0.975609756097561,26,2015,0.3693333333333333,1.5428572,0.005,,0.0,11.125
627,Dan Arnold,,,TE96,492.0,,,,,,492,00-0034011,TE,2018,0.5,23,2017,0.217,23.571428,0.003,,0.0,2.5
633,Jeff Heuerman,,,TE97,499.0,,,,,,499,00-0032227,TE,2018,0.8958333333333334,25,2015,0.77,41.760998,0.021,92.0,5.8,4.838709677419355
638,Tyrone Swoopes,,,TE98,506.0,,,,,,506,00-0033742,TE,2018,1.0,23,2017,0.42,,0.003,,0.0,15.0
641,Niles Paul,,,TE99,509.0,,,,,,509,00-0028093,TE,2018,0.8672566371681416,29,2011,0.2383333333333333,31.535002,0.005,155.0,2.5,3.2
643,Austin Seferian-Jenkins,,,TE100,511.0,,,,,,511,00-0031418,TE,2018,0.6455696202531646,25,2014,0.658,16.285,0.005,38.0,11.4,2.727272727272727
644,Foster Moreau,NO,9.0,TE101,512.0,,,,,,512,00-0034981,TE,2018,--,21,2019,-1.0,--,0.004,137.0,3.3,--
646,Garrett Celek ,,,TE102,514.0,,,,,,514,00-0028903,TE,2018,0.8367346938775511,30,2012,-1.0,38.614666,0.016,,0.0,8.6
652,Garrett Griffin,,,TE103,520.0,,,,,,520,00-0033095,TE,2018,1.0,24,2016,-1.0,--,0.003,,0.0,--
653,Temarrick Hemingway,,,TE104,521.0,,,,,,521,00-0033112,TE,2018,0.5675675675675675,25,2016,0.01,--,0.001,177.0,1.6,--
658,Richard Rodgers,,,TE105,526.0,,,,,,526,00-0031384,TE,2018,0.8902439024390244,26,2014,0.0828571428571428,,0.005,98.0,5.4,9.0
660,Ben Braunecker ,,,TE106,528.0,,,,,,528,00-0032661,TE,2018,1.0,24,2016,0.1206666666666666,2.108,0.006999999999999999,,0.0,1.3333333333333333
666,Joshua Perkins,,,TE107,534.0,,,,,,534,00-0032599,TE,2018,0.78125,25,2016,0.1388888888888889,26.230001,0.004,,0.0,3.2
667,Eric Saubert,SEA,11.0,TE108,536.0,,,,,,536,00-0033576,TE,2018,1.0,24,2017,0.165625,1.7030001,0.004,174.0,1.7,2.6
675,Luke Stocker,,,TE109,544.0,,,,,,544,00-0028042,TE,2018,0.9745762711864406,30,2011,0.4893749999999999,9.532955,0.015,104.0,5.0,4.266666666666667
681,Caleb Wilson,,,TE110,552.0,,,,,,552,00-0035320,TE,2018,--,22,2019,-1.0,--,0.003,254.0,0.0,--
685,Cethan Carter,,,TE111,556.0,,,,,,556,00-0033338,TE,2018,0.5,22,2017,-1.0,--,0.003,,0.0,--
686,Kaden Smith,,,TE112,557.0,,,,,,557,00-0034988,TE,2018,--,21,2019,-1.0,--,0.004,176.0,1.7,--
693,Jermaine Gresham,,,TE113,565.0,,,,,,565,00-0027873,TE,2018,1.0,30,2010,0.5461538461538462,1.2914286,0.042,21.0,15.2,8.333333333333334
697,Maxx Williams,,,TE114,569.0,,,,,,569,00-0031558,TE,2018,0.8153846153846154,24,2015,0.3792307692307692,13.801946,0.012,55.0,9.1,6.0625
700,Sean Culkin,,,TE115,572.0,,,,,,572,00-0033696,TE,2018,1.0,25,2017,0.2461538461538461,,0.003,,0.0,0.0
701,Mo Alie-Cox,IND,6.0,TE116,573.0,,,,,,573,00-0033217,TE,2018,1.0,24,2017,0.3866666666666667,16.79125,0.004,,0.0,7.142857142857143
702,Dwayne Allen,,,TE117,574.0,,,,,,574,00-0029689,TE,2018,0.82,28,2012,0.4076923076923077,1.5699998,0.017,64.0,8.1,9.333333333333334
710,Tyler Conklin,LAC,12.0,TE118,585.0,,,,,,585,00-0034270,TE,2018,1.0,23,2018,0.139375,7.6091666,0.004,157.0,2.4,6.2
718,Chris Manhertz,NYG,11.0,TE119,594.0,,,,,,594,00-0031484,TE,2018,1.0,26,2015,0.32,43.68,0.006,,0.0,22.5
722,Marcus Lucas,,,TE120,598.0,,,,,,598,00-0031121,TE,2018,--,26,2014,-1.0,--,0.003,,0.0,--
730,Phillip Supernaw,,,TE121,606.0,,,,,,606,00-0028987,TE,2018,1.0,28,2012,-1.0,--,0.009000000000000001,,0.0,--
735,Trevon Wesco,,,TE122,611.0,,,,,,611,00-0035259,TE,2018,--,22,2019,-1.0,--,0.004,121.0,4.1,--
739,Seth DeValve,,,TE123,615.0,,,,,,615,00-0033080,TE,2018,1.0,25,2016,0.1123076923076923,17.876999,0.004,138.0,3.2,3.0
745,Logan Thomas,,,TE124,621.0,,,,,,621,00-0031260,TE,2018,1.0,27,2014,0.3483333333333333,12.868392,0.005,120.0,4.1,2.8333333333333335
748,Lee Smith,,,TE125,624.0,,,,,,624,00-0028097,TE,2018,0.7938931297709924,30,2011,0.270625,3.2176666,0.016,159.0,2.3,5.5
750,Mason Schreck,,,TE126,627.0,,,,,,627,00-0033798,TE,2018,0.21875,24,2017,0.0583333333333333,--,0.003,251.0,0.0,--
760,Henry Krieger-Coble,,,TE127,637.0,,,,,,637,00-0032523,TE,2018,1.0,26,2016,-1.0,--,0.003,,0.0,--
764,Gabe Holmes,,,TE128,641.0,,,,,,641,00-0031884,TE,2018,0.5555555555555556,27,2015,-1.0,--,0.004,,0.0,--
770,Isaac Nauta,,,TE129,647.0,,,,,,647,00-0035539,TE,2018,--,21,2019,-1.0,--,0.003,224.0,0.1,--
777,Jerome Cunningham,,,TE130,656.0,,,,,,656,00-0031462,TE,2018,1.0,27,2014,-1.0,,0.003,,0.0,0
785,Dion Sims,,,TE131,665.0,,,,,,665,00-0030422,TE,2018,0.9292929292929293,27,2013,0.365,4.2050004,0.036000000000000004,106.0,4.9,4.5
786,Bryce Williams,,,TE132,666.0,,,,,,666,00-0032583,TE,2018,--,25,2016,-1.0,--,0.003,,0.0,--
789,Ryan Hewitt,,,RB212,670.0,,,,,,670,00-0030780,TE,2018,1.0,27,2014,-1.0,25.205,0.004,,0.0,0.0
800,Drew Sample,CIN,9.0,TE133,682.0,,,,,,682,00-0035631,TE,2018,--,22,2019,-1.0,--,0.006999999999999999,52.0,9.4,--
804,Scott Simonson,,,TE134,687.0,,,,,,687,00-0031167,TE,2018,0.6981132075471698,26,2014,-1.0,13.175715,0.005,,0.0,3.4444444444444446
805,Gavin Escobar,,,TE135,689.0,,,,,,689,00-0030544,TE,2018,0.7794117647058824,27,2013,-1.0,--,0.004,47.0,10.1,--
806,Jordan Leggett,,,TE136,690.0,,,,,,690,00-0033953,TE,2018,0.75,23,2017,0.3493333333333332,7.3497443,0.003,150.0,2.7,3.5
810,Jeff Cumberland,,,TE137,694.0,,,,,,694,00-0027321,TE,2018,0.8303571428571429,31,2010,-1.0,--,--,,0.0,--
814,Rico Gathers,,,TE138,698.0,,,,,,698,00-0033054,TE,2018,0.5151515151515151,24,2016,0.1426666666666667,2.9669998,0.003,217.0,0.3,9.0
816,David Morgan II ,,,TE139,700.0,,,,,,700,00-0032430,TE,2018,1.0,25,2016,0.31,1.9920001,0.004,188.0,1.3,5.4
818,Anthony Firkser,,,TE140,702.0,,,,,,702,00-0033455,TE,2018,1.0,23,2017,0.2566666666666666,14.994106,0.003,,0.0,5.105263157894737
821,Ifeanyi Momah,,,TE141,705.0,,,,,,705,00-0029740,TE,2018,0.5,28,2014,-1.0,--,--,,0.0,--
829,Neal Sterling,,,TE142,714.0,,,,,,714,00-0032120,TE,2018,0.8771929824561403,26,2015,0.396,5.8824997,0.005,220.0,0.3,4.833333333333333
830,James Hanna,,,TE143,715.0,,,,,,715,00-0029634,TE,2018,0.84,29,2012,-1.0,--,0.018000000000000002,186.0,1.3,--
831,Logan Paulsen,,,TE144,717.0,,,,,,717,00-0027215,TE,2018,1.0,31,2010,-1.0,6.179524,0.005,,0.0,6.444444444444445
832,Devon Cajuste,,,WR264,718.0,,,,,,718,00-0032716,TE,2018,--,25,2016,-1.0,--,0.003,,0.0,--
833,Brian Parker,,,TE145,719.0,,,,,,719,00-0032089,TE,2018,1.0,26,2015,-1.0,2.8416665,0.004,,0.0,5.8
835,C.J. Fiedorowicz,,,TE146,721.0,,,,,,721,00-0031302,TE,2018,0.8333333333333334,26,2014,-1.0,--,0.043,65.0,8.0,--
837,Ross Travis,,,TE147,723.0,,,,,,723,00-0032319,TE,2018,0.6666666666666666,25,2015,-1.0,--,0.004,,0.0,--
838,Durham Smythe,CHI,6.0,TE148,724.0,,,,,,724,00-0034798,TE,2018,1.0,23,2018,0.216,4.978667,0.004,123.0,4.0,1.1666666666666667
841,Ryan Griffin,,,QB102,727.0,,,,,,727,00-0030108,TE,2018,0.9120879120879121,28,2013,0.7685714285714287,18.637434,0.017,,0.0,6.25
844,Stephen Anderson,,,TE149,730.0,,,,,,730,00-0032725,TE,2018,1.0,25,2016,-1.0,--,0.003,,0.0,--
857,A.J. Derby,,,TE150,745.0,,,,,,745,00-0031609,TE,2018,0.8936170212765957,26,2015,0.5175000000000001,13.889999,0.004,202.0,0.8,3.0
860,Braedon Bowman,,,TE151,749.0,,,,,,749,00-0032515,TE,2018,0.375,24,2016,-1.0,--,0.003,,0.0,--
862,Thomas Duarte,,,TE152,751.0,,,,,,751,00-0033061,TE,2018,1.0,23,2016,-1.0,--,0.003,231.0,0.0,--
866,Temuchin Hodges,,,TE153,756.0,,,,,,756,00-0033966,TE,2018,0.0,23,2017,-1.0,--,0.003,,0.0,--
873,Evan Baylis,,,TE154,763.0,,,,,,763,00-0033763,TE,2018,1.0,24,2017,-1.0,--,0.003,,0.0,--
876,Donnie Ernsberger,,,RB240,766.0,,,,,,766,00-0034611,TE,2018,1.0,21,2018,-1.0,--,0.003,,0.0,--
879,Sean McGrath,,,TE155,770.0,,,,,,770,00-0029391,TE,2018,1.0,30,2012,-1.0,--,0.004,,0.0,--
881,Darren Fells,,,TE156,772.0,,,,,,772,00-0029738,TE,2018,1.0,32,2014,0.3875,19.075535,0.008,,0.0,6.0
883,Khari Lee,,,TE157,774.0,,,,,,774,00-0031922,TE,2018,1.0,26,2015,-1.0,,0.004,,0.0,6.0
884,Alan Cross,,,TE158,775.0,,,,,,775,00-0032745,TE,2018,0.9473684210526315,25,2016,-1.0,0.7158333,0.004,,0.0,3.5
885,Matt Flanagan,,,TE159,776.0,,,,,,776,00-0034101,TE,2018,1.0,23,2018,-1.0,,0.003,,0.0,7.0
887,Alex Ellis,,,TE160,778.0,,,,,,778,00-0032864,TE,2018,0.45454545454545453,25,2016,0.0999999999999999,--,0.004,,0.0,--
888,Clive Walford,,,TE161,779.0,,,,,,779,00-0032256,TE,2018,0.9607843137254902,26,2015,0.04,--,0.004,68.0,7.7,--
890,Ben Koyack,,,TE162,781.0,,,,,,781,00-0032139,TE,2018,1.0,25,2015,0.2471428571428571,--,0.004,229.0,0.0,--
891,Kahale Warring,,,TE163,782.0,,,,,,782,00-0035660,TE,2018,--,21,2019,-1.0,--,0.005,86.0,6.2,--
893,MyCole Pruitt,,,TE164,784.0,,,,,,784,00-0031585,TE,2018,0.9574468085106383,26,2015,0.214,11.659999,0.004,143.0,3.0,3.111111111111111
897,Cole Wick,,,TE165,788.0,,,,,,788,00-0032562,TE,2018,0.64,24,2016,0.03,,0.001,,0.0,0
898,Erik Swoope,,,TE166,789.0,,,,,,789,00-0030854,TE,2018,0.6363636363636364,26,2014,-1.0,24.202856,0.003,,0.0,2.125
902,Cole Hikutini,,,TE167,794.0,,,,,,794,00-0033315,TE,2018,0.36363636363636365,24,2017,-1.0,--,0.003,,0.0,--
903,Orson Charles,,,TE168,795.0,,,,,,795,00-0029414,TE,2018,0.9491525423728814,27,2012,0.1961538461538461,0.948,0.004,116.0,4.3,8.0
905,Brandon Williams,,,TE169,797.0,,,,,,797,00-0029793,TE,2018,0.8513513513513513,30,2013,-1.0,--,--,,0.0,--
907,Randall Telfer,,,TE170,799.0,,,,,,799,00-0031533,TE,2018,1.0,26,2015,-1.0,--,0.004,198.0,0.9,--
