player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0038041,Jake Ferguson,29,260.0,8.0
00-0030506,Travis Kelce,26,212.0,7.0
00-0039065,Sam LaPorta,24,224.0,9.0
00-0033885,David Njoku,20,82.0,3.0
00-0036290,Cole Kmet,15,134.0,5.0
00-0038129,Cade Otton,15,120.0,5.0
00-0034383,Dalton Schultz,15,160.0,5.0
00-0035229,T.J. Hockenson,14,116.0,4.0
00-0033288,George Kittle,14,148.0,3.0
00-0034753,Mark Andrews,14,154.0,6.0
00-0036422,Adam Trautman,13,88.0,3.0
00-0035689,Dawson Knox,11,58.0,3.0
00-0033895,Gerald Everett,11,70.0,3.0
00-0033881,Evan Engram,11,66.0,3.0
00-0037744,Trey McBride,11,100.0,3.0
00-0034351,Dallas Goedert,11,102.0,4.0
00-0038996,Tucker Kraft,11,68.0,3.0
00-0035329,Donald Parham,10,70.0,4.0
00-0031260,Logan Thomas,10,56.0,4.0
00-0037838,Isaiah Likely,9,126.0,3.0
00-0038933,Dalton Kincaid,9,54.0,0.0
00-0033858,Jonnu Smith,9,92.0,2.0
00-0034270,Tyler Conklin,9,36.0,0.0
00-0039066,Michael Mayer,8,92.0,2.0
00-0036244,Colby Parkinson,8,24.0,1.0
00-0036040,Juwan Johnson,8,72.0,3.0
00-0030061,Zach Ertz,8,34.0,1.0
00-0039144,Luke Musgrave,7,78.0,1.0
00-0034959,Andrew Beck,7,12.0,2.0
00-0036894,Pat Freiermuth,7,48.0,2.0
00-0034829,Mike Gesicki,7,40.0,2.0
00-0036876,Kylen Granson,6,36.0,1.0
00-0037809,Chigoziem Okonkwo,6,38.0,1.0
00-0034970,Irv Smith,6,54.0,1.0
00-0036232,Harrison Bryant,6,40.0,3.0
00-0033090,Hunter Henry,6,106.0,5.0
00-0034830,Hayden Hurst,5,50.0,1.0
00-0027696,Jimmy Graham,5,62.0,4.0
00-0034798,Durham Smythe,5,28.0,0.0
00-0036970,Kyle Pitts,5,28.0,1.0
00-0033217,Mo Alie-Cox,5,46.0,2.0
00-0033110,Tyler Higbee,5,48.0,2.0
00-0038589,Josh Whyle,5,24.0,1.0
00-0038547,Luke Schoonmaker,5,38.0,2.0
00-0035249,Josh Oliver,5,38.0,2.0
00-0031610,Darren Waller,4,62.0,1.0
00-0032134,C.J. Uzomah,4,12.0,1.0
00-0034981,Foster Moreau,4,26.0,1.0
00-0037078,Cole Turner,4,34.0,0.0
00-0037005,Tommy Tremble,4,12.0,3.0
00-0033246,Johnny Mundt,4,28.0,1.0
00-0032392,Austin Hooper,4,30.0,0.0
00-0038935,Brenton Strange,4,56.0,1.0
00-0036637,Noah Gray,4,14.0,1.0
00-0031585,MyCole Pruitt,4,40.0,1.0
00-0036628,John Bates,3,0.0,0.0
00-0035631,Drew Sample,3,46.0,1.0
00-0033757,Robert Tonyan,3,42.0,0.0
00-0034613,Tanner Hudson,3,50.0,1.0
00-0038809,Ben Sims,3,22.0,1.0
00-0037304,Connor Heyward,3,22.0,0.0
00-0038046,Charlie Kolar,2,68.0,1.0
00-0032141,Geoff Swaim,2,36.0,0.0
00-0037475,Stone Smartt,2,0.0,0.0
00-0038558,Darnell Washington,2,24.0,0.0
00-0039074,Davis Allen,2,26.0,1.0
00-0039041,Elijah Higgins,2,24.0,1.0
00-0038720,Julian Hill,2,0.0,0.0
00-0037569,Peyton Hendershot,2,0.0,0.0
00-0037539,Lucas Krull,2,6.0,1.0
00-0024243,Marcedes Lewis,2,34.0,1.0
00-0037311,Ko Kieft,2,4.0,1.0
00-0036145,Lawrence Cager,2,20.0,1.0
00-0035644,Noah Fant,2,24.0,0.0
00-0036741,Jack Stoll,2,28.0,0.0
00-0036590,Quintin Morris,2,30.0,1.0
00-0036556,Brevin Jordan,2,32.0,2.0
00-0035771,Mitchell Wilcox,2,20.0,0.0
00-0037292,Andrew Ogletree,2,10.0,1.0
00-0034159,Will Dissly,2,38.0,1.0
00-0034365,Ian Thomas,1,0.0,0.0
00-0031484,Chris Manhertz,1,0.0,0.0
00-0039050,Payne Durham,1,24.0,0.0
00-0034193,Kevin Rader,1,12.0,0.0
00-0036032,Sean McKeon,1,0.0,0.0
00-0032062,Blake Bell,1,8.0,1.0
00-0033455,Anthony Firkser,1,16.0,0.0
00-0034073,Ross Dwelley,1,24.0,0.0
00-0036424,Brycen Hopkins,1,10.0,0.0
00-0038394,Will Mallory,1,0.0,0.0
00-0036429,Charlie Woerner,1,6.0,0.0
00-0038115,Daniel Bellinger,1,14.0,0.0
00-0036754,Brock Wright,1,4.0,0.0
00-0037805,Jeremy Ruckert,1,6.0,0.0
00-0036887,Luke Farrell,1,0.0,0.0
00-0037282,James Mitchell,1,0.0,0.0
00-0037086,Grant Calcaterra,1,18.0,0.0
