player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0033288,George Kittle,17,1124.0,66.117645,3.7553957,18.007557
00-0031610,Darren Waller,16,1145.0,71.5625,4.1952496,17.337715
00-0030061,Zach Ertz,16,960.0,60.0,3.615323,17.255423
00-0034753,Mark Andrews,16,891.0,55.6875,3.4038768,16.657492
00-0030506,Travis Kelce,19,1436.0,75.57895,4.855921,15.950189
00-0033881,Evan Engram,8,467.0,58.375,3.973611,14.097037
00-0032392,Austin Hooper,13,787.0,60.53846,4.766839,12.252392
00-0033110,Tyler Higbee,14,734.0,52.42857,4.48046,12.206765
00-0034351,Dallas Goedert,16,680.0,42.5,3.6508195,11.615633
00-0027061,Jared Cook,15,759.0,50.6,4.451695,11.124787
00-0033090,Hunter Henry,12,652.0,54.333332,4.8457527,11.124509
00-0031387,Eric Ebron,11,375.0,34.090908,3.2558768,10.590567
00-0025418,Greg Olsen,14,597.0,42.642857,3.8047922,10.525659
00-0034159,Will Dissly,6,262.0,43.666668,4.346599,9.9676285
00-0024389,Delanie Walker,6,215.0,35.833332,3.6669035,9.689635
00-0034988,Kaden Smith,7,268.0,38.285713,4.1207147,9.492051
00-0033387,Jacob Hollister,12,412.0,34.333332,4.0059786,9.321395
00-0034829,Mike Gesicki,15,570.0,38.0,4.0410924,9.011977
00-0030181,Jack Doyle,15,448.0,29.866667,3.3693707,8.993422
00-0035644,Noah Fant,16,562.0,35.125,3.631533,8.798548
00-0034830,Hayden Hurst,17,402.0,23.647058,3.2866938,8.406437
00-0033879,O.J. Howard,12,459.0,38.25,4.945721,7.845829
00-0022127,Jason Witten,16,529.0,33.0625,4.6148148,7.78576
00-0030549,Tyler Eifert,16,436.0,27.25,3.8234978,7.7788696
00-0033895,Gerald Everett,12,408.0,34.0,4.3357944,7.652186
00-0035689,Dawson Knox,16,402.0,25.125,3.4534101,7.343282
00-0027696,Jimmy Graham,18,555.0,30.833334,4.1745706,7.0975266
00-0033858,Jonnu Smith,18,498.0,27.666666,4.0273066,7.069779
00-0031951,James O'Shaughnessy,5,153.0,30.6,4.4719725,6.9495363
00-0034788,Jaeden Graham,5,149.0,29.8,5.011656,6.829521
00-0034364,Jordan Akins,16,418.0,26.125,4.105334,6.5444
00-0035229,T.J. Hockenson,12,367.0,30.583334,4.478125,6.363378
00-0034439,Ryan Izzo,4,114.0,28.5,4.7929115,6.245686
00-0034970,Irv Smith,15,350.0,23.333334,3.889873,6.1949434
00-0033455,Anthony Firkser,12,249.0,20.75,4.129604,6.06443
00-0033611,Ricky Seals-Jones,9,229.0,25.444445,3.9129448,5.9792614
00-0024221,Vernon Davis,4,123.0,30.75,4.6427135,5.959395
00-0030108,Ryan Griffin,13,320.0,24.615385,3.7044537,5.847992
00-0029738,Darren Fells,17,400.0,23.529411,4.176776,5.821674
00-0022943,Benjamin Watson,10,211.0,21.1,3.6542332,5.7833767
00-0035308,Tommy Sweeney,5,114.0,22.8,3.780849,5.7345405
00-0031598,Nick Boyle,16,321.0,20.0625,3.267536,5.690698
00-0034011,Dan Arnold,5,127.0,25.4,4.1704836,5.67257
00-0030470,Vance McDonald,14,273.0,19.5,3.3627574,5.6385665
00-0027981,Kyle Rudolph,17,402.0,23.647058,3.8779154,5.6264014
00-0035025,Hale Hentges,5,103.0,20.6,3.5642846,5.4478283
00-0033658,Blake Jarwin,15,365.0,24.333334,4.4685473,5.4237037
00-0033080,Seth DeValve,7,140.0,20.0,3.8325095,5.387837
00-0033528,Jeremy Sprinkle,15,241.0,16.066668,3.6251519,5.1420217
00-0035624,N'Keal Harry,8,126.0,15.75,3.3872585,4.7943697
00-0031744,Matt LaCosse,8,131.0,16.375,3.5632756,4.744973
00-0028112,Charles Clay,15,237.0,15.8,3.7982357,4.5194163
00-0031273,Cameron Brate,14,311.0,22.214285,4.7566943,4.4954
00-0029587,Rhett Ellison,10,167.0,16.7,3.9952881,4.4887114
00-0032227,Jeff Heuerman,8,114.0,14.25,3.4785771,4.449231
00-0032134,C.J. Uzomah,13,242.0,18.615385,3.8327498,4.4377594
00-0032117,Nick O'Leary,8,109.0,13.625,3.3310857,4.269306
00-0034981,Foster Moreau,11,174.0,15.818182,4.170251,4.121381
00-0031260,Logan Thomas,13,173.0,13.307693,3.9560323,3.8826857
00-0031558,Maxx Williams,13,202.0,15.538462,4.2252965,3.8711052
00-0030216,Josh Hill,14,229.0,16.357143,4.479695,3.8304791
00-0034365,Ian Thomas,9,136.0,15.111111,3.8042364,3.7891862
00-0031585,MyCole Pruitt,9,118.0,13.111111,4.0084267,3.344099
00-0032394,Nick Vannett,13,166.0,12.769231,3.860989,3.3051877
00-0033357,Taysom Hill,17,259.0,15.235294,4.4709864,3.2635639
00-0033757,Robert Tonyan,9,100.0,11.111111,3.8420613,3.158503
00-0030155,Demetrius Harris,13,149.0,11.461538,3.9503174,3.1336386
00-0029119,Derek Carrier,9,108.0,12.0,4.080245,3.1102903
00-0024243,Marcedes Lewis,13,170.0,13.076923,4.1261296,3.0344014
00-0032135,Jesse James,13,142.0,10.923077,4.019537,2.976598
