player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0033288,George Kittle,16,1377.0,86.0625,4.296924,19.925707
00-0030506,Travis Kelce,18,1467.0,81.5,5.210289,16.207317
00-0030061,Zach Ertz,18,1265.0,70.27778,4.3865128,15.807039
00-0027656,Rob Gronkowski,16,873.0,54.5625,4.0897436,13.129176
00-0033881,Evan Engram,11,577.0,52.454544,4.3517547,12.858964
00-0027061,Jared Cook,16,896.0,56.0,4.145747,12.847086
00-0030472,Jordan Reed,13,558.0,42.923077,3.6402857,12.438973
00-0034753,Mark Andrews,17,583.0,34.294117,3.3342009,11.2940445
00-0031387,Eric Ebron,18,827.0,45.944443,4.286598,10.951918
00-0032055,Devin Funchess,14,549.0,39.214287,4.0724616,10.243586
00-0033879,O.J. Howard,10,565.0,56.5,5.604407,10.219093
00-0033885,David Njoku,15,639.0,42.6,4.426356,10.209463
00-0034766,Christopher Herndon,14,502.0,35.857143,3.5606217,9.890515
00-0030181,Jack Doyle,6,245.0,40.833332,4.476208,9.84778
00-0030710,Trey Burton,16,569.0,35.5625,3.7962081,9.2744465
00-0027696,Jimmy Graham,16,636.0,39.75,4.54038,9.068485
00-0032141,Geoff Swaim,8,242.0,30.25,3.4597573,9.005295
00-0027981,Kyle Rudolph,16,634.0,39.625,4.2581058,8.983931
00-0030549,Tyler Eifert,4,179.0,44.75,4.867066,8.852565
00-0032392,Austin Hooper,16,660.0,41.25,4.889787,8.71539
00-0034365,Ian Thomas,10,333.0,33.3,3.7564187,8.669905
00-0034159,Will Dissly,4,156.0,39.0,3.7129657,8.465933
00-0025418,Greg Olsen,9,291.0,32.333332,4.343109,8.160443
00-0030470,Vance McDonald,15,610.0,40.666668,4.9924436,8.044416
00-0032134,C.J. Uzomah,16,439.0,27.4375,3.8346272,7.9860544
00-0024221,Vernon Davis,13,367.0,28.23077,3.5978012,7.627764
00-0033627,Jason Croom,12,259.0,21.583334,3.0590236,7.550703
00-0022943,Benjamin Watson,14,412.0,29.428572,4.2588224,7.2441406
00-0033455,Anthony Firkser,8,225.0,28.125,3.9216409,7.168593
00-0030443,Levine Toilolo,11,263.0,23.90909,3.8199058,6.983076
00-0033611,Ricky Seals-Jones,15,343.0,22.866667,3.2620203,6.7886915
00-0032227,Jeff Heuerman,10,281.0,28.1,4.2347474,6.516183
00-0031299,Jordan Matthews,12,337.0,28.083334,4.625647,6.3027935
00-0032135,Jesse James,14,423.0,30.214285,4.8840394,6.0631094
00-0033858,Jonnu Smith,11,258.0,23.454546,3.6976736,6.00867
00-0034830,Hayden Hurst,10,163.0,16.3,3.283289,5.7677526
00-0028112,Charles Clay,11,184.0,16.727272,2.9735558,5.6503167
00-0034351,Dallas Goedert,15,354.0,23.6,4.2781677,5.640884
00-0021547,Antonio Gates,17,409.0,24.058823,4.5081987,5.5897923
00-0034011,Dan Arnold,8,150.0,18.75,3.7905736,5.4731064
00-0031598,Nick Boyle,12,213.0,17.75,3.5714242,5.4527698
00-0033658,Blake Jarwin,14,339.0,24.214285,3.894909,5.3781095
00-0032394,Nick Vannett,16,274.0,17.125,3.5550652,5.34899
00-0030108,Ryan Griffin,14,311.0,22.214285,4.177493,5.158736
00-0027675,Ed Dickson,10,185.0,18.5,3.4575012,5.078507
00-0033110,Tyler Higbee,16,347.0,21.6875,4.591232,5.057866
00-0028042,Luke Stocker,12,165.0,13.75,3.262596,5.0098534
00-0031951,James O'Shaughnessy,13,214.0,16.461538,3.2733319,4.8404684
00-0031744,Matt LaCosse,13,250.0,19.23077,4.0301623,4.737244
00-0029587,Rhett Ellison,13,272.0,20.923077,4.6071043,4.6501393
00-0033895,Gerald Everett,18,370.0,20.555555,4.4562497,4.571321
00-0034364,Jordan Akins,14,233.0,16.642857,4.018145,4.071168
00-0031273,Cameron Brate,15,289.0,19.266666,4.989709,4.0289736
00-0034829,Mike Gesicki,14,202.0,14.428572,4.039884,3.9838927
00-0031558,Maxx Williams,10,151.0,15.1,3.5321891,3.961686
00-0031585,MyCole Pruitt,7,102.0,14.571428,3.7092137,3.9510684
00-0034420,Jordan Thomas,14,215.0,15.357142,4.1204896,3.941908
00-0034383,Dalton Schultz,8,136.0,17.0,4.4294395,3.9120271
00-0030216,Josh Hill,13,216.0,16.615385,4.535934,3.9107988
00-0033559,Michael Roberts,7,100.0,14.285714,3.7357213,3.8231647
00-0029738,Darren Fells,8,117.0,14.625,4.3102403,3.7800393
00-0033217,Mo Alie-Cox,9,133.0,14.777778,4.5294094,3.4154024
00-0028142,Virgil Green,15,219.0,14.6,4.567969,3.2503333
00-0030155,Demetrius Harris,12,166.0,13.833333,5.02611,3.0346477
00-0033953,Jordan Leggett,13,114.0,8.769231,3.3440092,2.7349598
00-0027985,Lance Kendricks,13,170.0,13.076923,4.6715975,2.6719549
