player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0034753,Mark Andrews,17,1361.0,80.05882,3.668425,22.819063
00-0034351,Dallas Goedert,16,922.0,57.625,3.5134706,17.14049
00-0030506,Travis Kelce,19,1424.0,74.947365,4.6125097,16.075094
00-0036970,Kyle Pitts,17,1026.0,60.35294,3.9881175,14.823125
00-0033288,George Kittle,17,1018.0,59.882355,4.1754165,14.27202
00-0035229,T.J. Hockenson,12,583.0,48.583332,3.5394466,13.905383
00-0027656,Rob Gronkowski,14,918.0,65.57143,4.84123,13.812553
00-0031610,Darren Waller,12,741.0,61.75,4.6674275,13.377513
00-0034829,Mike Gesicki,17,780.0,45.882355,3.680717,13.015678
00-0034383,Dalton Schultz,18,897.0,49.833332,4.290679,12.032313
00-0034011,Dan Arnold,10,408.0,40.8,3.798907,12.030303
00-0035644,Noah Fant,16,670.0,41.875,3.7651083,11.37281
00-0030061,Zach Ertz,18,784.0,43.555557,3.9087932,11.160304
00-0031260,Logan Thomas,5,196.0,39.2,3.612384,11.087724
00-0036290,Cole Kmet,17,612.0,36.0,3.3659618,10.335564
00-0033881,Evan Engram,15,408.0,27.2,3.1867933,10.119443
00-0031951,James O'Shaughnessy,7,244.0,34.857143,3.511392,9.998734
00-0033090,Hunter Henry,17,633.0,37.235294,4.123339,9.256123
00-0035689,Dawson Knox,17,685.0,40.294117,4.2144113,9.245308
00-0036894,Pat Freiermuth,17,522.0,30.705883,3.7273207,8.793139
00-0033895,Gerald Everett,15,478.0,31.866667,4.1076736,8.732035
00-0034270,Tyler Conklin,17,593.0,34.882355,4.1236224,8.595438
00-0033885,David Njoku,15,475.0,31.666666,3.564655,8.323458
00-0027061,Jared Cook,16,564.0,35.25,4.526471,8.202038
00-0033110,Tyler Higbee,18,675.0,37.5,4.7512817,8.151041
00-0031558,Maxx Williams,5,193.0,38.6,4.756363,7.8529253
00-0036423,Albert Okwuegbunam,13,330.0,25.384615,3.643725,7.4356556
00-0034981,Foster Moreau,13,373.0,28.692308,4.53596,7.4086666
00-0032392,Austin Hooper,15,345.0,23.0,3.6325924,7.0951695
00-0033611,Ricky Seals-Jones,11,271.0,24.636364,3.7467782,6.8445635
00-0036628,John Bates,11,249.0,22.636364,3.267058,6.7894516
00-0034798,Durham Smythe,15,357.0,23.8,3.7853775,6.6494813
00-0033757,Robert Tonyan,8,204.0,25.5,4.1812334,6.564392
00-0036422,Adam Trautman,11,263.0,23.90909,3.402498,6.5258894
00-0033858,Jonnu Smith,15,294.0,19.6,3.966173,6.394118
00-0032134,C.J. Uzomah,20,639.0,31.95,4.698306,6.2856417
00-0032394,Nick Vannett,7,133.0,19.0,2.923923,6.173743
00-0036556,Brevin Jordan,8,178.0,22.25,3.3054059,6.1585436
00-0030181,Jack Doyle,15,302.0,20.133333,3.4586532,6.085976
00-0032214,Tyler Kroft,9,173.0,19.222221,3.6767225,5.986449
00-0033455,Anthony Firkser,16,291.0,18.1875,3.3582983,5.80958
00-0027981,Kyle Rudolph,15,257.0,17.133333,3.2492254,5.4987206
00-0035222,Zach Gentry,11,200.0,18.181818,3.5162513,5.2287583
00-0033217,Mo Alie-Cox,17,316.0,18.588236,3.4264455,4.9331846
00-0030108,Ryan Griffin,14,261.0,18.642857,3.999679,4.926293
00-0036232,Harrison Bryant,13,233.0,17.923077,3.4731457,4.779047
00-0034365,Ian Thomas,14,188.0,13.428572,3.2467072,4.7449656
00-0033439,Pharaoh Brown,12,171.0,14.25,3.1944954,4.6339645
00-0034364,Jordan Akins,12,214.0,17.833334,3.8358595,4.6324973
00-0034159,Will Dissly,12,231.0,19.25,4.0077763,4.5038233
00-0036754,Brock Wright,7,117.0,16.714285,3.292461,4.487779
00-0034830,Hayden Hurst,12,221.0,18.416666,4.225847,4.387281
00-0036332,Josiah Deguara,13,245.0,18.846153,4.280305,4.382431
00-0032141,Geoff Swaim,16,210.0,13.125,3.3001907,4.3487506
00-0031585,MyCole Pruitt,10,145.0,14.5,3.2283902,4.215868
00-0037005,Tommy Tremble,14,180.0,12.857142,3.1824582,4.0835347
00-0036040,Juwan Johnson,12,159.0,13.25,3.382579,3.9772646
00-0035603,Kendall Blanton,6,112.0,18.666666,4.729655,3.830043
00-0031273,Cameron Brate,18,283.0,15.722222,4.6968126,3.6211238
00-0033896,Adam Shaheen,7,110.0,15.714286,4.2053094,3.6136363
00-0027696,Jimmy Graham,11,167.0,15.181818,3.7190053,3.5829008
00-0032725,Stephen Anderson,11,165.0,15.0,4.441656,3.5189538
00-0035329,Donald Parham,12,190.0,15.833333,4.4369006,3.40127
00-0024243,Marcedes Lewis,14,214.0,15.285714,4.1229873,3.219879
00-0036876,Kylen Granson,10,106.0,10.6,3.5187392,2.8811243
00-0033879,O.J. Howard,11,145.0,13.181818,4.634697,2.7662199
