player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0027325,LeGarrette Blount,81,217.0,17.0
00-0031285,Devonta Freeman,66,178.0,11.0
00-0032187,David Johnson,58,139.0,14.0
00-0032144,Melvin Gordon,52,96.0,10.0
00-0031301,Jeremy Hill,48,124.0,8.0
00-0028009,DeMarco Murray,44,101.0,8.0
00-0030513,Latavius Murray,43,134.0,12.0
00-0030496,Le'Veon Bell,42,147.0,9.0
00-0033045,Ezekiel Elliott,41,153.0,12.0
00-0026153,Jonathan Stewart,40,94.0,9.0
00-0027966,Mark Ingram,40,146.0,5.0
00-0027029,LeSean McCoy,39,139.0,11.0
00-0029615,Lamar Miller,39,80.0,6.0
00-0027864,Ryan Mathews,39,95.0,8.0
00-0028198,Matt Asiata,36,71.0,6.0
00-0032241,Todd Gurley,35,74.0,5.0
00-0032371,Rob Kelley,34,80.0,5.0
00-0031045,Carlos Hyde,34,112.0,6.0
00-0026184,Matt Forte,33,106.0,6.0
00-0031590,Jay Ajayi,32,93.0,7.0
00-0032780,Jordan Howard,32,89.0,6.0
00-0023500,Frank Gore,30,83.0,4.0
00-0031375,Terrance West,30,77.0,5.0
00-0032972,Devontae Booker,29,58.0,4.0
00-0032058,Tevin Coleman,29,96.0,7.0
00-0030656,Isaiah Crowell,28,46.0,6.0
00-0030414,Spencer Ware,28,58.0,4.0
00-0026289,Tim Hightower,26,53.0,4.0
00-0031376,Jerick McKinnon,25,63.0,2.0
00-0030432,Christine Michael,25,43.0,5.0
00-0031897,Thomas Rawls,25,31.0,3.0
00-0029854,C.J. Anderson,23,39.0,4.0
00-0029613,Doug Martin,23,28.0,3.0
00-0032764,Derrick Henry,22,100.0,5.0
00-0028064,Bilal Powell,21,56.0,2.0
00-0029273,Robert Turbin,19,49.0,7.0
00-0032200,Ty Montgomery,18,44.0,5.0
00-0023564,Darren Sproles,18,84.0,1.0
00-0030433,Mike Gillislee,18,58.0,7.0
00-0031939,Matt Jones,18,57.0,3.0
00-0028087,Dion Lewis,18,72.0,1.0
00-0027155,Rashad Jennings,16,31.0,3.0
00-0024242,DeAngelo Williams,16,37.0,5.0
00-0031075,Alfred Blue,16,35.0,0.0
00-0031665,Zach Zenner,15,24.0,4.0
00-0028083,Jacquizz Rodgers,15,27.0,2.0
00-0030668,Charcandrick West,15,32.0,1.0
00-0030288,Rex Burkhead,14,54.0,2.0
00-0030456,Giovani Bernard,13,30.0,2.0
00-0027531,Chris Ivory,13,19.0,3.0
00-0031612,Aaron Ripkowski,12,13.0,3.0
00-0030874,Damien Williams,11,17.0,3.0
00-0030485,Eddie Lacy,11,27.0,0.0
00-0028202,Shaun Draughn,10,18.0,4.0
00-0032209,T.J. Yeldon,10,34.0,1.0
00-0031569,Jeremy Langford,9,17.0,4.0
00-0032417,Paul Perkins,9,35.0,0.0
00-0030404,Chris Thompson,8,19.0,2.0
00-0027791,James Starks,8,-2.0,0.0
00-0031062,James White,8,10.0,2.0
00-0032393,C.J. Prosise,8,20.0,0.0
00-0032377,Josh Ferguson,8,10.0,0.0
00-0032426,Alex Collins,8,25.0,1.0
00-0032902,Kenneth Farrow,8,25.0,0.0
00-0026164,Chris Johnson,8,30.0,1.0
00-0032741,Peyton Barber,8,19.0,0.0
00-0032975,Jonathan Williams,7,17.0,1.0
00-0032411,Kenneth Dixon,7,27.0,2.0
00-0032782,Wendell Smallwood,7,21.0,1.0
00-0032257,Duke Johnson,7,16.0,1.0
00-0022999,John Kuhn,7,9.0,4.0
00-0026373,Justin Forsett,7,7.0,1.0
00-0029731,Fozzy Whittaker,7,23.0,0.0
00-0026069,Mike Tolbert,7,14.0,0.0
00-0030107,Theo Riddick,7,9.0,0.0
00-0027994,Shane Vereen,7,24.0,1.0
00-0028409,DuJuan Harris,7,10.0,0.0
00-0032450,Dwayne Washington,6,6.0,1.0
00-0030287,Andre Ellington,6,12.0,0.0
00-0029141,Alfred Morris,6,7.0,2.0
00-0031390,Charles Sims,6,0.0,1.0
00-0033025,Jalen Richard,5,21.0,0.0
00-0029492,Jamize Olawale,5,9.0,2.0
00-0031743,Akeem Hunt,5,11.0,0.0
