player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0033553,James Conner,13,973.0,74.84615,1.395824,54.258427
00-0034844,Saquon Barkley,16,1307.0,81.6875,1.6996272,48.58335
00-0033045,Ezekiel Elliott,17,1618.0,95.17647,2.0120702,47.54166
00-0033897,Joe Mixon,14,1168.0,83.42857,1.9092606,43.72141
00-0025399,Marshawn Lynch,6,376.0,62.666668,1.4025773,43.600677
00-0033923,Kareem Hunt,11,824.0,74.90909,1.9111812,40.787186
00-0032241,Todd Gurley,17,1411.0,83.0,2.0105648,40.297623
00-0032187,David Johnson,16,940.0,58.75,1.5235572,40.175137
00-0034845,Sony Michel,16,1267.0,79.1875,2.0390594,40.073948
00-0034349,Kerryon Johnson,10,641.0,64.1,1.6316288,39.116844
00-0033951,Marlon Mack,14,1102.0,78.71429,2.0350287,38.358093
00-0032741,Peyton Barber,16,871.0,54.4375,1.4723109,36.166344
00-0032144,Melvin Gordon,14,940.0,67.14286,2.0285249,36.012726
00-0034109,Phillip Lindsay,15,1037.0,69.13333,2.0103147,34.658077
00-0033893,Dalvin Cook,11,615.0,55.909092,1.5916482,34.548428
00-0034115,Jeffery Wilson,6,266.0,44.333332,1.6149901,34.072987
00-0033594,Chris Carson,15,1171.0,78.066666,2.3971949,33.032448
00-0034791,Nick Chubb,16,996.0,62.25,1.9030527,32.899868
00-0033293,Aaron Jones,12,728.0,60.666668,1.7909585,32.79641
00-0033280,Christian McCaffrey,16,1098.0,68.625,2.1773286,31.942488
00-0032426,Alex Collins,10,411.0,41.1,1.5600226,31.077007
00-0032058,Tevin Coleman,16,800.0,50.0,1.6090438,30.568272
00-0033906,Alvin Kamara,17,969.0,57.0,1.8960551,30.369152
00-0032780,Jordan Howard,17,970.0,57.058823,1.8841293,29.9668
00-0025394,Adrian Peterson,16,1042.0,65.125,1.8585008,29.6774
00-0031590,Jay Ajayi,4,184.0,46.0,1.5057952,29.66794
00-0029615,Lamar Miller,15,991.0,66.066666,2.0978384,28.353512
00-0033308,Matt Breida,14,814.0,58.142857,1.9851465,28.18976
00-0032764,Derrick Henry,16,1059.0,66.1875,2.1787415,27.771214
00-0034457,Josh Adams,13,513.0,39.46154,1.4566197,26.961067
00-0033856,Leonard Fournette,8,439.0,54.875,2.2449484,26.645607
00-0027966,Mark Ingram,14,729.0,52.07143,2.1075153,26.409927
00-0030656,Isaiah Crowell,13,685.0,52.692307,1.799514,26.162302
00-0028064,Bilal Powell,7,343.0,49.0,2.0608459,26.036047
00-0023500,Frank Gore,14,722.0,51.57143,2.0760586,25.885656
00-0029613,Doug Martin,16,723.0,45.1875,1.6674353,25.732975
00-0033295,Elijah McGuire,8,276.0,34.5,1.4847095,25.51861
00-0031045,Carlos Hyde,14,571.0,40.785713,1.7732742,22.366995
00-0031665,Zach Zenner,7,265.0,37.857143,1.6505346,22.159105
00-0034184,Gus Edwards,12,741.0,61.75,2.541461,21.184242
00-0030513,Latavius Murray,16,578.0,36.125,1.5359149,21.078773
00-0034838,Royce Freeman,14,521.0,37.214287,1.9554414,21.05451
00-0032782,Wendell Smallwood,15,417.0,27.8,1.3560041,19.720985
00-0033948,Jamaal Williams,16,464.0,29.0,1.6586188,19.610312
00-0029854,C.J. Anderson,12,592.0,49.333332,2.4935288,19.383093
00-0033699,Austin Ekeler,16,583.0,36.4375,1.9693573,19.358618
00-0029141,Alfred Morris,11,428.0,38.909092,2.0263615,19.301525
00-0032209,T.J. Yeldon,14,414.0,29.571428,1.7948053,19.186283
00-0030874,Damien Williams,12,415.0,34.583332,1.8223451,19.023552
00-0034331,Jaylen Samuels,9,256.0,28.444445,1.541624,18.506807
00-0027029,LeSean McCoy,14,514.0,36.714287,1.9997644,18.492535
00-0031687,Raheem Mostert,6,261.0,43.5,2.3163733,17.871565
00-0032411,Kenneth Dixon,7,346.0,49.42857,2.7383702,17.482868
00-0033118,Kenyan Drake,16,535.0,33.4375,2.008102,17.12113
00-0027531,Chris Ivory,13,385.0,29.615385,1.9857203,16.71473
00-0031075,Alfred Blue,17,507.0,29.82353,1.9770353,15.8892355
00-0034400,Jordan Wilkins,15,345.0,23.0,1.9084094,15.714297
00-0023564,Darren Sproles,8,145.0,18.125,1.336186,15.601487
00-0028087,Dion Lewis,16,517.0,32.3125,2.1787415,15.513248
00-0034378,Ito Smith,13,315.0,24.23077,1.4556198,14.949316
00-0027325,LeGarrette Blount,16,418.0,26.125,1.6776878,14.599919
00-0033725,Corey Clement,11,259.0,23.545454,1.5356022,13.975943
00-0034750,Rashaad Penny,13,448.0,34.46154,2.4159482,13.322525
00-0033556,Tarik Cohen,17,444.0,26.117647,1.8841293,13.301856
00-0034440,Justin Jackson,10,215.0,21.5,1.7773272,13.158383
00-0033567,Brian Hill,4,157.0,39.25,2.628572,13.149483
00-0031959,Marcus Murphy,9,250.0,27.777779,2.0925927,13.042578
00-0030288,Rex Burkhead,11,282.0,25.636364,2.0352287,12.816232
00-0030456,Giovani Bernard,12,211.0,17.583334,1.9091344,12.426986
00-0034367,Nyheim Hines,17,338.0,19.882353,1.7074251,12.111576
00-0032063,Mike Davis,16,524.0,32.75,2.6206813,11.916225
00-0030404,Chris Thompson,10,178.0,17.8,1.9039538,11.435772
00-0030414,Spencer Ware,12,246.0,20.5,1.9519371,11.377747
00-0031062,James White,19,452.0,23.789474,1.9669547,11.000919
00-0031806,Malcolm Brown,10,212.0,21.2,2.180939,10.757768
00-0032450,Dwayne Washington,4,154.0,38.5,3.0871663,10.753094
00-0033025,Jalen Richard,16,259.0,16.1875,1.6674353,8.843212
00-0034681,Chase Edmonds,16,208.0,13.0,1.5235572,8.463366
00-0034799,Kalen Ballage,10,191.0,19.1,1.8008556,8.453438
00-0030107,Theo Riddick,14,171.0,12.214286,1.5607069,8.182193
00-0031102,Kapri Bibbs,9,103.0,11.444445,1.704666,7.860476
00-0032257,Duke Johnson,16,201.0,12.5625,1.9030527,7.8000913
00-0031577,Javorius Allen,11,110.0,10.0,1.7492741,7.4984255
00-0032940,DeAndre Washington,8,115.0,14.375,1.9381797,7.2145224
00-0030578,Cordarrelle Patterson,18,238.0,13.222222,1.9541899,7.2053733
00-0031900,Rod Smith,14,128.0,9.142858,1.9376154,6.499456
