player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0033897,Joe Mixon,6,428.0,71.333336,1.4653603,51.595432
00-0032764,Derrick Henry,17,2067.0,121.588234,2.5394006,48.107548
00-0035831,James Robinson,14,1070.0,76.42857,1.5822664,47.520412
00-0033893,Dalvin Cook,14,1557.0,111.21429,2.4302106,47.208385
00-0035685,David Montgomery,16,1101.0,68.8125,1.5980811,44.728947
00-0033553,James Conner,14,758.0,54.142857,1.3688574,42.599483
00-0033045,Ezekiel Elliott,15,979.0,65.26667,1.6601201,40.036922
00-0034816,Ronald Jones,17,1117.0,65.70588,1.633729,39.769424
00-0035700,Josh Jacobs,15,1065.0,71.0,1.9601527,37.012924
00-0034791,Nick Chubb,14,1212.0,86.57143,2.5278785,36.718143
00-0032144,Melvin Gordon,15,986.0,65.73333,1.8887413,35.818047
00-0035243,Miles Sanders,12,867.0,72.25,2.035841,35.67928
00-0036223,Jonathan Taylor,16,1247.0,77.9375,2.094449,35.621025
00-0032187,David Johnson,12,691.0,57.583332,1.6098007,35.482372
00-0035311,Myles Gaskin,10,584.0,58.4,1.6301744,35.143646
00-0031687,Raheem Mostert,8,521.0,65.125,1.9470143,33.96147
00-0033293,Aaron Jones,16,1230.0,76.875,2.2047665,33.941475
00-0033699,Austin Ekeler,10,530.0,53.0,1.5755208,33.825527
00-0036328,Antonio Gibson,15,826.0,55.066666,1.5798401,33.742702
00-0036414,Cam Akers,13,846.0,65.07692,1.9597056,32.651394
00-0033906,Alvin Kamara,17,1116.0,65.64706,2.1397934,32.07482
00-0036360,Clyde Edwards-Helaire,15,874.0,58.266666,1.7335163,31.83679
00-0032241,Todd Gurley,15,678.0,45.2,1.4244092,31.478031
00-0033118,Kenyan Drake,15,955.0,63.666668,2.0628366,30.643951
00-0036020,Salvon Ahmed,6,319.0,53.166668,1.8769809,29.716513
00-0035657,Damien Harris,10,691.0,69.1,2.2837596,29.569836
00-0033594,Chris Carson,13,758.0,58.307693,2.097799,29.266558
00-0033856,Leonard Fournette,16,667.0,41.6875,1.4928335,27.088423
00-0023500,Frank Gore,15,653.0,43.533333,1.7793403,26.048796
00-0034799,Kalen Ballage,11,303.0,27.545454,1.5126873,25.915575
00-0025394,Adrian Peterson,16,604.0,37.75,1.5156106,25.481613
00-0034115,Jeffery Wilson,11,600.0,54.545456,2.130764,25.074013
00-0032063,Mike Davis,14,642.0,45.857143,1.7546918,24.491562
00-0033950,Wayne Gallman,14,682.0,48.714287,1.8731701,24.129974
00-0035250,Devin Singletary,19,750.0,39.473682,1.7111007,22.923239
00-0033923,Kareem Hunt,18,921.0,51.166668,2.352457,22.570015
00-0036275,D'Andre Swift,13,521.0,40.076923,1.6258819,22.20984
00-0035664,Darrell Henderson,15,624.0,41.6,1.9499397,21.475183
00-0034845,Sony Michel,8,449.0,56.125,2.5924778,21.256638
00-0034109,Phillip Lindsay,11,502.0,45.636364,2.0956867,20.629221
00-0033948,Jamaal Williams,16,593.0,37.0625,2.0550094,19.136003
00-0033854,Dare Ogunbowale,7,145.0,20.714285,1.3623334,18.716875
00-0036251,Zack Moss,14,502.0,35.857143,1.8353919,18.593702
00-0030513,Latavius Murray,16,665.0,41.5625,2.1651974,18.319109
00-0035217,Benny Snell,16,381.0,23.8125,1.3080863,17.888384
00-0033567,Brian Hill,16,465.0,29.0625,1.4522314,17.602684
00-0034440,Justin Jackson,8,270.0,33.75,1.7926888,17.511135
00-0031285,Devonta Freeman,5,172.0,34.4,2.1817641,17.467398
00-0035806,Jamycal Hasty,6,148.0,24.666666,1.4809694,16.948221
00-0030496,Le'Veon Bell,12,334.0,27.833334,1.5643786,16.901451
00-0030456,Giovani Bernard,16,416.0,26.0,1.6813698,16.358168
00-0036158,J.K. Dobbins,17,890.0,52.35294,3.1392417,16.344223
00-0034972,Alexander Mattison,13,434.0,33.384617,2.3976958,16.046337
00-0035261,Tony Pollard,16,435.0,27.1875,1.6501126,16.029085
00-0036370,Joshua Kelley,13,354.0,27.23077,1.5628204,15.439216
00-0031376,Jerick McKinnon,14,319.0,22.785715,1.930399,15.2416
00-0034378,Ito Smith,14,268.0,19.142857,1.4155405,15.155002
00-0034400,Jordan Wilkins,12,308.0,25.666666,1.8518372,14.914689
00-0031806,Malcolm Brown,18,449.0,24.944445,1.9504819,14.638101
00-0036269,La'Mical Perine,9,232.0,25.777779,1.7588187,14.546641
00-0032602,J.D. McKissic,17,370.0,21.764706,1.5673032,14.466962
00-0035957,Rodney Smith,7,156.0,22.285715,1.6586478,14.21623
00-0032972,Devontae Booker,15,423.0,28.2,1.9415925,14.082783
00-0034367,Nyheim Miller-Hines,17,455.0,26.764706,2.020554,14.080448
00-0034414,Boston Scott,16,374.0,23.375,1.9036804,14.059843
00-0034184,Gus Edwards,18,803.0,44.61111,3.1110978,13.999534
00-0031045,Carlos Hyde,11,361.0,32.81818,2.1849966,13.951191
00-0033526,Samaje Perine,11,301.0,27.363636,1.7713413,13.668545
00-0033308,Matt Breida,10,254.0,25.4,1.7646787,13.658056
00-0034681,Chase Edmonds,16,448.0,28.0,2.1077375,13.228906
00-0029141,Alfred Morris,9,238.0,26.444445,1.9905548,13.144451
00-0032257,Duke Johnson,11,235.0,21.363636,1.627315,12.944236
00-0034457,Josh Adams,6,157.0,26.166666,1.8127874,12.828008
00-0035537,Ty Johnson,10,254.0,25.4,1.8377392,12.045743
00-0035291,Trayveon Williams,6,157.0,26.166666,2.2382357,11.226426
00-0032741,Peyton Barber,14,258.0,18.428572,1.7103437,11.114291
00-0036265,A.J. Dillon,11,286.0,26.0,2.283267,10.8253975
00-0030288,Rex Burkhead,10,274.0,27.4,2.4563258,10.427241
00-0030578,Cordarrelle Patterson,16,234.0,14.625,1.5308917,10.269693
00-0036336,Anthony McFarland,11,113.0,10.272727,1.3967769,10.210245
00-0034301,Darrel Williams,16,304.0,19.0,1.7536812,10.207668
00-0036450,Ke'Shawn Vaughn,7,130.0,18.571428,1.843567,10.083498
00-0027966,Mark Ingram,10,299.0,29.9,3.176207,9.627371
00-0036425,DeeJay Dallas,8,108.0,13.5,1.9124584,9.533259
00-0034349,Kerryon Johnson,14,181.0,12.928572,1.5138446,9.10821
00-0034838,Royce Freeman,11,170.0,15.454545,1.7780666,8.719123
00-0035628,D'Ernest Johnson,8,166.0,20.75,2.106252,7.7573833
00-0033025,Jalen Richard,12,123.0,10.25,1.9347329,6.9018655
00-0036096,J.J. Taylor,5,110.0,22.0,2.7301397,6.2899046
00-0033955,Jeremy McNichols,16,208.0,13.0,2.4363377,4.6276484
00-0028087,Dion Lewis,16,115.0,7.1875,1.9089103,4.424984
00-0031062,James White,14,121.0,8.642858,2.4471054,3.9622445
