player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0033045,Ezekiel Elliott,61,182.0,11.0
00-0032764,Derrick Henry,60,196.0,15.0
00-0032241,Todd Gurley,57,164.0,12.0
00-0033280,Christian McCaffrey,57,156.0,11.0
00-0033893,Dalvin Cook,53,127.0,14.0
00-0034791,Nick Chubb,51,89.0,6.0
00-0034845,Sony Michel,47,77.0,7.0
00-0033856,Leonard Fournette,47,64.0,3.0
00-0033293,Aaron Jones,44,137.0,17.0
00-0035700,Josh Jacobs,42,134.0,7.0
00-0027966,Mark Ingram,42,130.0,10.0
00-0033594,Chris Carson,41,111.0,7.0
00-0033897,Joe Mixon,41,99.0,5.0
00-0033951,Marlon Mack,38,98.0,7.0
00-0031045,Carlos Hyde,36,94.0,5.0
00-0032058,Tevin Coleman,33,92.0,7.0
00-0035685,David Montgomery,33,64.0,6.0
00-0034844,Saquon Barkley,32,82.0,3.0
00-0032144,Melvin Gordon,32,92.0,8.0
00-0034109,Phillip Lindsay,31,84.0,5.0
00-0035243,Miles Sanders,30,80.0,2.0
00-0034972,Alexander Mattison,28,116.0,1.0
00-0033906,Alvin Kamara,28,102.0,5.0
00-0034838,Royce Freeman,26,70.0,3.0
00-0023500,Frank Gore,26,33.0,2.0
00-0030874,Damien Williams,25,61.0,6.0
00-0034184,Gus Edwards,24,63.0,1.0
00-0025394,Adrian Peterson,24,67.0,5.0
00-0030513,Latavius Murray,24,80.0,3.0
00-0032741,Peyton Barber,23,56.0,6.0
00-0032780,Jordan Howard,22,86.0,6.0
00-0031285,Devonta Freeman,22,81.0,2.0
00-0035217,Benny Snell,22,51.0,2.0
00-0031687,Raheem Mostert,22,124.0,9.0
00-0033118,Kenyan Drake,22,64.0,7.0
00-0034349,Kerryon Johnson,21,45.0,4.0
00-0034816,Ronald Jones,20,59.0,6.0
00-0030496,Le'Veon Bell,20,46.0,3.0
00-0027029,LeSean McCoy,19,43.0,4.0
00-0035250,Devin Singletary,19,66.0,2.0
00-0033699,Austin Ekeler,17,22.0,3.0
00-0032187,David Johnson,17,28.0,2.0
00-0034799,Kalen Ballage,16,35.0,3.0
00-0034115,Jeff Wilson,16,41.0,4.0
00-0031806,Malcolm Brown,16,46.0,5.0
00-0032940,DeAndre Washington,15,47.0,3.0
00-0031062,James White,15,28.0,1.0
00-0034414,Boston Scott,14,59.0,5.0
00-0035273,Qadree Ollison,13,31.0,4.0
00-0033948,Jamaal Williams,13,32.0,1.0
00-0033553,James Conner,13,42.0,4.0
00-0034208,Mike Boone,12,39.0,3.0
00-0034301,Darrel Williams,11,11.0,3.0
00-0035148,Darwin Thompson,11,14.0,1.0
00-0034400,Jordan Wilkins,11,35.0,2.0
00-0035342,Patrick Laird,11,24.0,1.0
00-0034331,Jaylen Samuels,11,11.0,1.0
00-0030288,Rex Burkhead,10,19.0,2.0
00-0032257,Duke Johnson,10,34.0,2.0
00-0034975,Justice Hill,10,61.0,2.0
00-0033567,Brian Hill,10,37.0,1.0
00-0025399,Marshawn Lynch,9,14.0,4.0
00-0034378,Ito Smith,9,18.0,1.0
00-0030456,Giovani Bernard,9,25.0,0.0
00-0034750,Rashaad Penny,8,29.0,1.0
00-0034367,Nyheim Hines,8,26.0,2.0
00-0032975,Jonathan Williams,8,25.0,1.0
00-0035268,Ryquell Armstead,8,9.0,0.0
00-0033854,Dare Ogunbowale,7,2.0,2.0
00-0034358,Derrius Guice,7,11.0,2.0
00-0034681,Chase Edmonds,7,45.0,2.0
00-0033556,Tarik Cohen,7,22.0,0.0
00-0035537,Ty Johnson,7,16.0,0.0
00-0034432,Bo Scarbrough,6,23.0,1.0
00-0033950,Wayne Gallman,6,10.0,2.0
00-0030404,Chris Thompson,6,13.0,0.0
00-0033308,Matt Breida,6,7.0,0.0
00-0034253,Dontrell Hilliard,5,22.0,2.0
00-0035311,Myles Gaskin,5,4.0,1.0
00-0034440,Justin Jackson,5,9.0,0.0
00-0033923,Kareem Hunt,5,15.0,2.0
00-0032602,J.D. McKissic,5,19.0,0.0
00-0029239,Brandon Bolden,5,18.0,3.0
00-0028064,Bilal Powell,5,4.0,0.0
00-0032393,C.J. Prosise,5,14.0,1.0
00-0035594,Travis Homer,4,1.0,0.0
00-0032897,Derek Watt,4,8.0,1.0
00-0033838,Trey Edmunds,4,2.0,0.0
00-0035489,Wes Hills,3,5.0,2.0
00-0035261,Tony Pollard,3,26.0,1.0
00-0035184,Devine Ozigbo,3,10.0,0.0
00-0032104,Ameer Abdullah,3,13.0,0.0
00-0035013,Jon Hilliman,3,9.0,0.0
00-0034679,Mark Walton,3,-3.0,0.0
00-0035125,Alec Ingold,3,2.0,0.0
00-0032918,C.J. Ham,3,0.0,0.0
00-0028087,Dion Lewis,3,17.0,0.0
00-0023564,Darren Sproles,3,6.0,0.0
00-0034654,Dalyn Dawkins,2,3.0,0.0
00-0034449,Buddy Howell,2,4.0,0.0
00-0031577,Javorius Allen,2,20.0,1.0
00-0035664,Darrell Henderson,2,4.0,0.0
00-0035596,Kerrith Whyte,2,4.0,0.0
00-0033025,Jalen Richard,2,7.0,0.0
00-0032813,Elijhaa Penny,2,6.0,0.0
00-0033164,Troymaine Pope,2,-1.0,0.0
00-0031590,Jay Ajayi,2,2.0,0.0
00-0030414,Spencer Ware,2,6.0,0.0
00-0033296,Alex Armah,2,1.0,1.0
00-0032782,Wendell Smallwood,2,0.0,0.0
00-0029854,C.J. Anderson,2,1.0,0.0
00-0030968,Keith Smith,2,5.0,0.0
00-0032209,T.J. Yeldon,2,2.0,0.0
00-0033789,T.J. Logan,1,2.0,0.0
00-0032200,Ty Montgomery,1,0.0,0.0
00-0032450,Dwayne Washington,1,5.0,0.0
00-0028074,Anthony Sherman,1,5.0,0.0
00-0032956,Andy Janovich,1,1.0,1.0
00-0035551,Tony Brooks-James,1,2.0,0.0
00-0032794,Danny Vitale,1,3.0,0.0
00-0032540,Tra Carson,1,2.0,0.0
00-0029931,Zach Line,1,0.0,0.0
00-0028063,Taiwan Jones,1,11.0,0.0
00-0027925,James Develin,1,1.0,0.0
00-0031665,Zach Zenner,1,1.0,0.0
00-0029892,Kyle Juszczyk,1,-1.0,0.0
00-0031209,Senorise Perry,1,-1.0,0.0
