player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0030496,Le'Veon Bell,66,192.0,9.0
00-0032241,Todd Gurley,64,164.0,12.0
00-0030513,Latavius Murray,52,140.0,8.0
00-0032144,Melvin Gordon,49,107.0,7.0
00-0033856,Leonard Fournette,45,117.0,11.0
00-0031045,Carlos Hyde,41,67.0,8.0
00-0027325,LeGarrette Blount,41,86.0,4.0
00-0033045,Ezekiel Elliott,40,121.0,6.0
00-0031285,Devonta Freeman,40,76.0,8.0
00-0033923,Kareem Hunt,39,106.0,6.0
00-0028087,Dion Lewis,39,155.0,6.0
00-0027029,LeSean McCoy,36,62.0,3.0
00-0027966,Mark Ingram,35,72.0,9.0
00-0026153,Jonathan Stewart,33,51.0,5.0
00-0032780,Jordan Howard,32,152.0,8.0
00-0031577,Javorius Allen,32,81.0,4.0
00-0033906,Alvin Kamara,30,123.0,7.0
00-0032764,Derrick Henry,29,101.0,3.0
00-0032058,Tevin Coleman,28,79.0,5.0
00-0032426,Alex Collins,27,114.0,6.0
00-0033897,Joe Mixon,25,58.0,4.0
00-0031062,James White,25,62.0,2.0
00-0031590,Jay Ajayi,25,13.0,0.0
00-0030433,Mike Gillislee,25,53.0,5.0
00-0029854,C.J. Anderson,25,43.0,2.0
00-0023500,Frank Gore,24,78.0,3.0
00-0033526,Samaje Perine,24,54.0,1.0
00-0025399,Marshawn Lynch,24,61.0,4.0
00-0027531,Chris Ivory,23,50.0,1.0
00-0030860,Orleans Darkwa,23,41.0,3.0
00-0030656,Isaiah Crowell,23,51.0,1.0
00-0029613,Doug Martin,21,37.0,3.0
00-0029615,Lamar Miller,21,65.0,3.0
00-0029141,Alfred Morris,21,43.0,1.0
00-0033948,Jamaal Williams,21,53.0,4.0
00-0032741,Peyton Barber,21,64.0,3.0
00-0032104,Ameer Abdullah,20,54.0,4.0
00-0028064,Bilal Powell,20,26.0,3.0
00-0028009,DeMarco Murray,20,47.0,5.0
00-0031376,Jerick McKinnon,19,60.0,3.0
00-0030117,Kerwynn Williams,19,44.0,1.0
00-0025394,Adrian Peterson,19,36.0,1.0
00-0033951,Marlon Mack,18,46.0,2.0
00-0032972,Devontae Booker,17,41.0,1.0
00-0033725,Corey Clement,16,67.0,4.0
00-0033280,Christian McCaffrey,16,37.0,2.0
00-0030288,Rex Burkhead,16,35.0,5.0
00-0033118,Kenyan Drake,15,35.0,1.0
00-0033950,Wayne Gallman,14,44.0,0.0
00-0031900,Rod Smith,14,43.0,4.0
00-0031897,Thomas Rawls,14,-5.0,0.0
00-0032371,Rob Kelley,13,14.0,3.0
00-0033308,Matt Breida,13,44.0,0.0
00-0026213,Jamaal Charles,13,44.0,1.0
00-0032257,Duke Johnson,12,67.0,4.0
00-0028083,Jacquizz Rodgers,12,25.0,1.0
00-0033925,D'Onta Foreman,11,37.0,1.0
00-0026184,Matt Forte,11,38.0,2.0
00-0032209,T.J. Yeldon,11,22.0,2.0
00-0033293,Aaron Jones,11,66.0,3.0
00-0033893,Dalvin Cook,10,21.0,2.0
00-0032200,Ty Montgomery,10,31.0,2.0
00-0030404,Chris Thompson,10,30.0,1.0
00-0030456,Giovani Bernard,10,30.0,2.0
00-0032450,Dwayne Washington,9,13.0,0.0
00-0031806,Malcolm Brown,9,30.0,1.0
00-0030107,Theo Riddick,9,34.0,3.0
00-0031301,Jeremy Hill,9,21.0,0.0
00-0033556,Tarik Cohen,9,43.0,2.0
00-0033295,Elijah McGuire,8,19.0,0.0
00-0026069,Mike Tolbert,8,19.0,1.0
00-0032602,J.D. McKissic,7,21.0,0.0
00-0030485,Eddie Lacy,7,-4.0,0.0
00-0031599,Cameron Artis-Payne,7,20.0,1.0
00-0031075,Alfred Blue,7,11.0,1.0
00-0029273,Robert Turbin,6,9.0,1.0
00-0032813,Elijhaa Penny,6,11.0,2.0
00-0031375,Terrance West,6,24.0,2.0
00-0033699,Austin Ekeler,6,7.0,0.0
00-0032063,Mike Davis,6,6.0,0.0
00-0031682,Terron Ward,5,9.0,0.0
00-0028011,Stevan Ridley,5,2.0,1.0
00-0033748,Tion Green,5,19.0,2.0
00-0027994,Shane Vereen,5,14.0,0.0
00-0028074,Anthony Sherman,4,8.0,1.0
00-0030287,Andre Ellington,4,2.0,1.0
00-0033553,James Conner,4,13.0,0.0
00-0033025,Jalen Richard,4,12.0,0.0
00-0032417,Paul Perkins,4,7.0,0.0
00-0030741,Roosevelt Nix,3,0.0,1.0
00-0032782,Wendell Smallwood,3,9.0,1.0
00-0032940,DeAndre Washington,3,16.0,2.0
00-0031332,Fitzgerald Toussaint,3,10.0,0.0
00-0030112,Tommy Bohanon,3,2.0,2.0
00-0026019,Danny Woodhead,3,8.0,0.0
00-0029239,Brandon Bolden,3,9.0,1.0
00-0032187,David Johnson,3,3.0,0.0
00-0031959,Marcus Murphy,3,4.0,0.0
00-0031277,Branden Oliver,2,-1.0,0.0
00-0029931,Zach Line,2,3.0,1.0
00-0033581,De'Angelo Henderson Sr.,2,4.0,0.0
00-0033567,Brian Hill,2,4.0,0.0
00-0023564,Darren Sproles,2,6.0,0.0
00-0032956,Andy Janovich,2,3.0,1.0
00-0033596,Matt Dayes,2,3.0,0.0
00-0029004,Lance Dunbar,2,11.0,1.0
00-0031612,Aaron Ripkowski,2,3.0,0.0
00-0031665,Zach Zenner,2,4.0,1.0
00-0031055,Andre Williams,2,8.0,0.0
00-0030465,Kenjon Barner,2,8.0,1.0
00-0031731,Corey Grant,2,12.0,1.0
00-0030874,Damien Williams,2,3.0,0.0
00-0029892,Kyle Juszczyk,2,6.0,0.0
00-0033594,Chris Carson,2,3.0,0.0
00-0031102,Kapri Bibbs,1,6.0,0.0
00-0030668,Charcandrick West,1,13.0,1.0
00-0031793,Terrell Watson,1,3.0,0.0
00-0033384,LeShun Daniels,1,2.0,0.0
00-0031390,Charles Sims,1,0.0,0.0
00-0032918,C.J. Ham,1,1.0,1.0
00-0032897,Derek Watt,1,0.0,0.0
00-0028581,Patrick DiMarco,1,-2.0,0.0
00-0029205,Travaris Cadet,1,12.0,0.0
00-0032393,C.J. Prosise,1,1.0,0.0
00-0031743,Akeem Hunt,1,3.0,0.0
00-0032130,Jalston Fowler,1,3.0,1.0
00-0029492,Jamize Olawale,1,1.0,1.0
00-0032048,Mack Brown,1,6.0,0.0
00-0031595,Michael Burton,1,0.0,0.0
