player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0034838,Royce Freeman,4,117.0,29.25,1.2506734,22.456139
00-0036158,J.K. Dobbins,9,582.0,64.666664,3.1080923,21.436846
00-0036567,Elijah Mitchell,7,332.0,47.42857,2.3942256,20.976229
00-0035831,James Robinson,11,425.0,38.636364,1.9686329,20.260885
00-0036328,Antonio Gibson,15,546.0,36.4,1.8773715,20.141544
00-0032144,Melvin Gordon,10,318.0,31.8,1.6391897,19.886597
00-0030578,Cordarrelle Patterson,13,695.0,53.46154,2.794234,18.903906
00-0036275,D'Andre Swift,14,542.0,38.714287,2.04917,18.27772
00-0036251,Zack Moss,13,456.0,35.076923,2.058441,17.977034
00-0035685,David Montgomery,16,801.0,50.0625,3.0923476,17.931696
00-0033118,Kenyan Drake,12,482.0,40.166668,2.5195005,17.385454
00-0036906,Khalil Herbert,13,731.0,56.23077,3.1733675,17.31219
00-0036924,Michael Carter,16,402.0,25.125,1.6691949,16.649826
00-0036360,Clyde Edwards-Helaire,10,302.0,30.2,1.794822,16.42547
00-0036370,Joshua Kelley,13,307.0,23.615385,1.4256095,16.373377
00-0034184,Gus Edwards,10,472.0,47.2,2.7033963,16.278814
00-0037563,Malik Davis,6,161.0,26.833334,2.2202055,15.439256
00-0033526,Samaje Perine,19,452.0,23.789474,1.5006839,15.071461
00-0036493,Deon Jackson,12,236.0,19.666666,1.6598598,14.955505
00-0036383,Eno Benjamin,12,313.0,26.083334,1.8199502,14.669778
00-0037248,James Cook,18,559.0,31.055555,2.148943,13.996638
00-0036555,Chuba Hubbard,12,466.0,38.833332,2.442838,13.442039
00-0027966,Mark Ingram,10,233.0,23.3,1.9770674,13.119085
00-0034845,Sony Michel,10,106.0,10.6,1.3360424,12.925572
00-0034301,Darrel Williams,5,102.0,20.4,1.5204047,12.543951
00-0037228,Jaylen Warren,16,379.0,23.6875,1.8268147,12.5300455
00-0037525,Jordan Mason,9,270.0,30.0,2.5399861,12.501883
00-0034681,Chase Edmonds,13,245.0,18.846153,1.6048604,12.172602
00-0033923,Kareem Hunt,17,468.0,27.529411,2.2871838,11.790329
00-0038098,Pierre Strong,4,100.0,25.0,2.1009016,11.409479
00-0032975,Jonathan Williams,7,152.0,21.714285,1.9699382,10.937902
00-0036829,Caleb Huntley,12,366.0,30.5,2.8188918,10.87976
00-0033854,Dare Ogunbowale,11,123.0,11.181818,1.2158877,10.786973
00-0035537,Ty Johnson,10,160.0,16.0,1.653504,10.621493
00-0031376,Jerick McKinnon,20,351.0,17.55,1.8774052,9.311331
00-0035806,Jamycal Hasty,15,230.0,15.333333,2.050411,9.016867
00-0036919,Kenneth Gainwell,20,421.0,21.05,2.2985902,8.897978
00-0037840,Kyren Williams,8,139.0,17.375,2.1788008,8.844871
00-0034972,Alexander Mattison,18,283.0,15.722222,1.4799565,8.788496
00-0036569,Gary Brightwell,9,151.0,16.777779,2.3771799,8.740667
00-0035567,Craig Reynolds,6,102.0,17.0,2.0673006,8.56792
00-0034975,Justice Hill,14,262.0,18.714285,2.5376866,7.779633
00-0036425,DeeJay Dallas,12,199.0,16.583334,2.077033,7.7786307
00-0034208,Mike Boone,8,102.0,12.75,1.6450697,7.608479
00-0034414,Boston Scott,16,278.0,17.375,2.3889887,7.5037055
00-0034440,Justin Jackson,12,170.0,14.166667,1.7638292,6.824166
00-0033308,Matt Breida,19,251.0,13.210526,2.3531702,5.0855603
00-0034253,Dontrell Hilliard,11,145.0,13.181818,2.2798321,4.6942945
00-0036950,Avery Williams,14,109.0,7.785714,2.694715,3.0297704
