player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0033854,Dare Ogunbowale,2,3.0,0.0
00-0034414,Boston Scott,2,-6.0,0.0
00-0036269,La'Mical Perine,2,0.0,0.0
00-0037410,Jashaun Corbin,1,1.0,0.0
00-0034208,Mike Boone,1,0.0,0.0
00-0031595,Michael Burton,1,0.0,0.0
00-0036158,J.K. Dobbins,1,4.0,1.0
00-0038862,Elijah Dotson,1,1.0,0.0
00-0034433,Nick Bawden,1,1.0,1.0
00-0035291,Trayveon Williams,1,2.0,0.0
00-0035715,Derrick Gore,1,0.0,0.0
00-0036450,Ke'Shawn Vaughn,1,-2.0,0.0
