player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0031590,Jay Ajayi,13,42.0,1.0
00-0030547,Denard Robinson,13,39.0,1.0
00-0031055,Andre Williams,12,4.0,1.0
00-0028087,Dion Lewis,12,66.0,2.0
00-0032104,Ameer Abdullah,12,61.0,1.0
00-0032152,Karlos Williams,12,29.0,4.0
00-0032144,Melvin Gordon,12,32.0,0.0
00-0031376,Jerick McKinnon,11,30.0,1.0
00-0023564,Darren Sproles,11,36.0,3.0
00-0032257,Duke Johnson,10,9.0,0.0
00-0028409,DuJuan Harris,10,21.0,0.0
00-0031682,Terron Ward,10,24.0,1.0
00-0029104,Jonas Gray,10,30.0,0.0
00-0026213,Jamaal Charles,9,43.0,3.0
00-0026796,Arian Foster,9,22.0,1.0
00-0030348,Khiry Robinson,9,29.0,4.0
00-0031599,Cameron Artis-Payne,9,29.0,1.0
00-0029510,Jonathan Grimes,9,23.0,1.0
00-0027994,Shane Vereen,8,16.0,0.0
00-0030388,Joseph Randle,8,7.0,3.0
00-0029239,Brandon Bolden,8,7.0,0.0
00-0031057,Ka'Deem Carey,8,13.0,2.0
00-0025637,Ahmad Bradshaw,8,2.0,0.0
00-0031413,Bishop Sankey,7,24.0,1.0
00-0029438,Chris Polk,7,22.0,1.0
00-0027003,Donald Brown,7,3.0,1.0
00-0027888,Toby Gerhart,7,5.0,0.0
00-0032063,Mike Davis,7,7.0,0.0
00-0031611,Josh Robinson,7,19.0,0.0
00-0028064,Bilal Powell,7,24.0,1.0
00-0028198,Matt Asiata,7,15.0,0.0
00-0029731,Fozzy Whittaker,7,44.0,1.0
00-0029429,Bryce Brown,7,15.0,1.0
00-0031375,Terrance West,7,8.0,0.0
00-0028202,Shaun Draughn,7,11.0,1.0
00-0031062,James White,6,6.0,2.0
00-0022736,Steven Jackson,6,19.0,2.0
00-0027772,Anthony Dixon,6,10.0,1.0
00-0029273,Robert Turbin,6,13.0,1.0
00-0030107,Theo Riddick,5,20.0,0.0
00-0028011,Stevan Ridley,5,6.0,0.0
00-0027861,C.J. Spiller,5,21.0,0.0
00-0030433,Mike Gillislee,5,13.0,1.0
00-0031332,Fitzgerald Toussaint,5,16.0,1.0
00-0030860,Orleans Darkwa,5,22.0,1.0
00-0031391,Tre Mason,5,8.0,1.0
00-0030282,Stepfan Taylor,5,6.0,0.0
00-0032133,David Cobb,5,6.0,1.0
00-0030432,Christine Michael,4,13.0,0.0
00-0030404,Chris Thompson,4,9.0,0.0
00-0030280,Knile Davis,4,14.0,1.0
00-0029795,Benny Cunningham,3,5.0,0.0
00-0031743,Akeem Hunt,3,15.0,0.0
00-0031493,Jarryd Hayne,3,9.0,0.0
00-0024813,Pierre Thomas,3,7.0,0.0
00-0030536,Zac Stacy,3,6.0,1.0
00-0024204,Fred Jackson,3,7.0,0.0
00-0032122,Joey Iosefa,3,2.0,0.0
00-0030039,Kendall Gaskins,2,1.0,0.0
00-0030287,Andre Ellington,2,-1.0,1.0
00-0027651,Dexter McCluster,2,3.0,0.0
00-0031665,Zach Zenner,2,9.0,0.0
00-0030465,Kenjon Barner,2,6.0,0.0
00-0029205,Travaris Cadet,2,4.0,0.0
00-0028121,Jordan Todman,2,3.0,0.0
00-0031066,Lorenzo Taliaferro,2,8.0,1.0
00-0030874,Damien Williams,1,0.0,0.0
00-0028063,Taiwan Jones,1,7.0,0.0
00-0029264,Bernard Pierce,1,0.0,0.0
00-0029384,Bobby Rainey,1,7.0,0.0
00-0031277,Branden Oliver,1,4.0,0.0
00-0030705,Juwan Thompson,1,1.0,0.0
00-0030247,George Winn,1,0.0,0.0
