player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0032764,Derrick Henry,9,999.0,111.0,2.2607052,50.143265
00-0036893,Najee Harris,18,1229.0,68.27778,1.3919368,46.989037
00-0033893,Dalvin Cook,13,1159.0,89.15385,1.8759117,46.115887
00-0033897,Joe Mixon,20,1467.0,73.35,1.6464386,44.89866
00-0036223,Jonathan Taylor,17,1811.0,106.52941,2.4966464,43.499924
00-0033856,Leonard Fournette,15,863.0,57.533333,1.4289669,40.167404
00-0035685,David Montgomery,13,849.0,65.30769,1.7720523,39.20434
00-0035700,Josh Jacobs,16,955.0,59.6875,1.5178652,38.089634
00-0036567,Elijah Mitchell,14,1132.0,80.85714,2.165159,37.37542
00-0033280,Christian McCaffrey,7,442.0,63.142857,1.745513,37.071163
00-0034791,Nick Chubb,14,1259.0,89.92857,2.4461157,36.597008
00-0033699,Austin Ekeler,16,911.0,56.9375,1.6496847,35.918278
00-0035664,Darrell Henderson,13,695.0,53.46154,1.6149938,34.26144
00-0036328,Antonio Gibson,16,1037.0,64.8125,1.972597,32.91897
00-0033906,Alvin Kamara,13,898.0,69.07692,1.9982737,31.867502
00-0033045,Ezekiel Elliott,18,1033.0,57.38889,1.8613343,31.089376
00-0032257,Duke Johnson,5,330.0,66.0,2.0400212,30.841553
00-0035831,James Robinson,14,767.0,54.785713,1.704819,30.68332
00-0036924,Michael Carter,14,639.0,45.642857,1.6036074,29.70657
00-0036414,Cam Akers,5,175.0,35.0,1.2443748,29.6736
00-0035657,Damien Harris,16,959.0,59.9375,2.2387936,29.365835
00-0033948,Jamaal Williams,13,601.0,46.23077,1.7358171,29.09911
00-0036997,Javonte Williams,17,903.0,53.117645,1.9253924,28.263168
00-0033293,Aaron Jones,16,840.0,52.5,1.7864449,28.229385
00-0033594,Chris Carson,4,232.0,58.0,2.054608,27.302446
00-0033925,D'Onta Foreman,10,632.0,63.2,2.195043,27.242931
00-0032144,Melvin Gordon,16,918.0,57.375,1.91388,27.096077
00-0034844,Saquon Barkley,13,593.0,45.615383,1.649058,27.078844
00-0035311,Myles Gaskin,17,612.0,36.0,1.4327506,27.026436
00-0033553,James Conner,16,771.0,48.1875,1.8277425,26.51907
00-0034845,Sony Michel,21,925.0,44.04762,1.5589422,26.333612
00-0036265,A.J. Dillon,18,828.0,46.0,1.7905699,25.90168
00-0036360,Clyde Edwards-Helaire,12,613.0,51.083332,1.9764072,25.767492
00-0027966,Mark Ingram,14,554.0,39.57143,1.5035366,25.59522
00-0036275,D'Andre Swift,13,617.0,47.46154,1.8106409,25.0303
00-0035261,Tony Pollard,16,733.0,45.8125,1.8026274,24.846384
00-0035250,Devin Singletary,19,977.0,51.42105,2.0596092,24.60487
00-0034750,Rashaad Penny,10,749.0,74.9,2.512739,24.60308
00-0034681,Chase Edmonds,13,620.0,47.692307,1.9266273,24.391235
00-0035243,Miles Sanders,13,770.0,59.23077,2.3043509,24.097685
00-0030578,Cordarrelle Patterson,16,618.0,38.625,1.5030551,24.067896
00-0035567,Craig Reynolds,5,230.0,46.0,1.8309441,23.515366
00-0034115,Jeffery Wilson,6,294.0,49.0,2.369125,23.214094
00-0033923,Kareem Hunt,8,386.0,48.25,2.2644393,23.111029
00-0032972,Devontae Booker,16,593.0,37.0625,1.6552595,23.084352
00-0036555,Chuba Hubbard,16,612.0,38.25,1.6402566,22.962631
00-0032426,Alex Collins,11,411.0,37.363636,1.7776436,22.40657
00-0032063,Mike Davis,17,503.0,29.588236,1.4598889,21.408752
00-0036450,Ke'Shawn Vaughn,7,233.0,33.285713,1.6897866,20.693342
00-0036875,Rhamondre Stevenson,13,633.0,48.692307,2.372772,20.179249
00-0030288,Rex Burkhead,14,427.0,30.5,1.4444662,20.075583
00-0032058,Tevin Coleman,11,356.0,32.363636,1.7688247,19.986
00-0036984,Trey Sermon,5,167.0,33.4,2.0138621,19.24765
00-0034972,Alexander Mattison,16,491.0,30.6875,1.7785938,18.669756
00-0031285,Devonta Freeman,16,576.0,36.0,2.0485275,18.430351
00-0034301,Darrel Williams,18,562.0,31.222221,1.7754385,18.422892
00-0034816,Ronald Jones,15,428.0,28.533333,1.5308795,18.342596
00-0035628,D'Ernest Johnson,12,534.0,44.5,2.3238685,18.286024
00-0031806,Malcolm Brown,6,125.0,20.833334,1.3414801,17.834564
00-0034253,Dontrell Hilliard,8,350.0,43.75,2.4329274,17.289509
00-0031045,Carlos Hyde,11,253.0,23.0,1.6267757,16.723022
00-0032780,Jordan Howard,8,406.0,50.75,2.8593,16.32862
00-0032741,Peyton Barber,9,212.0,23.555555,1.3979487,16.178808
00-0030513,Latavius Murray,14,501.0,35.785713,2.1315942,16.170864
00-0035715,Derrick Gore,9,259.0,28.777779,1.7542615,15.440887
00-0034414,Boston Scott,10,407.0,40.7,2.5931945,15.273748
00-0034440,Justin Jackson,13,364.0,28.0,1.7132903,15.039939
00-0036906,Khalil Herbert,14,433.0,30.928572,1.9654638,14.538463
00-0035273,Qadree Ollison,6,105.0,17.5,1.4778298,14.458309
00-0032187,David Johnson,13,228.0,17.538462,1.2897632,14.141906
00-0033725,Corey Clement,5,140.0,28.0,2.0602202,13.884668
00-0033118,Kenyan Drake,12,254.0,21.166666,1.4008617,13.663779
00-0036251,Zack Moss,14,345.0,24.642857,2.1377788,12.163778
00-0031376,Jerick McKinnon,10,212.0,21.2,1.606739,11.930892
00-0034109,Phillip Lindsay,14,249.0,17.785715,1.414843,11.791802
00-0036020,Salvon Ahmed,11,149.0,13.545455,1.1319569,11.711365
00-0036755,Jaret Patterson,14,266.0,19.0,1.9576038,11.087374
00-0035187,Austin Walter,4,101.0,25.25,2.0512834,10.61045
00-0035537,Ty Johnson,15,238.0,15.866667,1.400587,10.545489
00-0032602,J.D. McKissic,11,212.0,19.272728,1.9583777,9.780761
00-0034838,Royce Freeman,11,169.0,15.363636,1.7068343,9.775238
00-0033951,Marlon Mack,5,101.0,20.2,2.3914797,9.772203
00-0036383,Eno Benjamin,8,126.0,15.75,1.8470354,9.56022
00-0036457,Ty'Son Williams,7,185.0,26.428572,2.4268527,9.554036
00-0033308,Matt Breida,7,125.0,17.857143,1.9565505,9.32802
00-0033950,Wayne Gallman,6,104.0,17.333334,1.5737005,9.229598
00-0036370,Joshua Kelley,8,102.0,12.75,1.5382072,8.173981
00-0033526,Samaje Perine,19,248.0,13.052631,1.6156843,8.11941
00-0035860,Tony Jones,10,142.0,14.2,2.0531387,7.971915
00-0033854,Dare Ogunbowale,10,137.0,13.7,1.7143085,7.8967333
00-0036919,Kenneth Gainwell,17,297.0,17.470589,2.4348557,7.88236
00-0034614,Godwin Igwebuike,8,118.0,14.75,2.0979636,7.5536437
00-0036425,DeeJay Dallas,11,138.0,12.545455,2.3508499,6.8261137
00-0033955,Jeremy McNichols,13,156.0,12.0,2.0251799,6.7466183
00-0035594,Travis Homer,12,177.0,14.75,2.0967886,6.729008
00-0030874,Damien Williams,10,164.0,16.4,2.0959234,6.718361
00-0034367,Nyheim Hines,17,276.0,16.235294,2.4966464,6.4850044
00-0030496,Le'Veon Bell,8,101.0,12.625,1.8720295,6.242172
00-0030456,Giovani Bernard,12,102.0,8.5,1.2831756,6.1134872
00-0032104,Ameer Abdullah,15,166.0,11.066667,1.7658383,6.0399647
00-0035217,Benny Snell,14,113.0,8.071428,1.4608759,6.0237665
00-0029239,Brandon Bolden,17,226.0,13.294118,2.259758,5.53395
