player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0030496,Le'Veon Bell,15,1625.0,108.333336,2.0165834,55.236275
00-0032144,Melvin Gordon,13,997.0,76.69231,1.5465442,50.414814
00-0032187,David Johnson,16,1239.0,77.4375,1.6276803,50.040344
00-0032780,Jordan Howard,15,1313.0,87.53333,1.8639114,45.711906
00-0033045,Ezekiel Elliott,16,1756.0,109.75,2.5211844,45.096043
00-0032241,Todd Gurley,16,885.0,55.3125,1.3193625,43.343185
00-0030485,Eddie Lacy,5,360.0,72.0,1.7648208,41.92447
00-0029615,Lamar Miller,16,1220.0,76.25,1.8640865,41.58763
00-0027966,Mark Ingram,16,1043.0,65.1875,1.5669162,40.36394
00-0023500,Frank Gore,16,1025.0,64.0625,1.6164224,39.843582
00-0031590,Jay Ajayi,16,1305.0,81.5625,1.9181921,38.84744
00-0027325,LeGarrette Blount,19,1270.0,66.8421,1.7347677,38.467224
00-0030414,Spencer Ware,15,956.0,63.733334,1.8520502,38.226063
00-0028009,DeMarco Murray,16,1287.0,80.4375,2.2223573,37.641525
00-0026153,Jonathan Stewart,13,824.0,63.384617,1.7708899,36.744637
00-0029613,Doug Martin,8,421.0,52.625,1.4505583,35.776283
00-0031939,Matt Jones,7,460.0,65.71429,1.8085328,35.188797
00-0031375,Terrance West,16,774.0,48.375,1.3919929,34.518665
00-0031045,Carlos Hyde,13,988.0,76.0,2.147821,34.29122
00-0029854,C.J. Anderson,7,437.0,62.42857,1.8398737,34.290165
00-0031285,Devonta Freeman,19,1241.0,65.31579,1.9221071,33.33428
00-0026184,Matt Forte,14,813.0,58.07143,1.725469,33.184986
00-0030656,Isaiah Crowell,16,952.0,59.5,1.723424,32.979977
00-0031301,Jeremy Hill,15,839.0,55.933334,1.6660811,31.829744
00-0030513,Latavius Murray,15,827.0,55.133335,1.8656998,31.312647
00-0028083,Jacquizz Rodgers,10,560.0,56.0,1.6586796,31.213318
00-0027029,LeSean McCoy,15,1267.0,84.46667,2.5707633,30.938688
00-0027155,Rashad Jennings,14,622.0,44.42857,1.4249605,30.651188
00-0032371,Rob Kelley,14,704.0,50.285713,1.8145596,30.399334
00-0030107,Theo Riddick,10,357.0,35.7,1.3123509,28.883709
00-0024242,DeAngelo Williams,10,379.0,37.9,1.6364307,28.114645
00-0026373,Justin Forsett,9,291.0,32.333332,1.3153682,27.4728
00-0030432,Christine Michael,17,641.0,37.705883,1.5318695,26.935198
00-0027864,Ryan Mathews,13,661.0,50.846153,1.8512841,26.721825
00-0031376,Jerick McKinnon,15,539.0,35.933334,1.2430441,26.475298
00-0032972,Devontae Booker,16,612.0,38.25,1.4974377,26.385569
00-0027531,Chris Ivory,11,439.0,39.909092,1.5498255,25.34729
00-0032417,Paul Perkins,14,486.0,34.714287,1.3523929,24.64313
00-0028064,Bilal Powell,16,722.0,45.125,1.7682134,24.314745
00-0032411,Kenneth Dixon,12,382.0,31.833334,1.3986521,24.049736
00-0030288,Rex Burkhead,9,344.0,38.22222,1.9355551,23.999376
00-0032209,T.J. Yeldon,15,465.0,31.0,1.4722393,23.697226
00-0031665,Zach Zenner,12,368.0,30.666666,1.3458244,23.505686
00-0030117,Kerwynn Williams,4,157.0,39.25,1.9538099,22.610348
00-0031897,Thomas Rawls,11,544.0,49.454544,1.8994079,22.07112
00-0026289,Tim Hightower,15,548.0,36.533333,1.6113774,22.047655
00-0028087,Dion Lewis,10,362.0,36.2,1.6337793,21.842052
00-0028198,Matt Asiata,16,402.0,25.125,1.224729,20.875845
00-0032058,Tevin Coleman,16,635.0,39.6875,1.9934397,20.726469
00-0032450,Dwayne Washington,11,265.0,24.09091,1.3248521,20.434208
00-0027994,Shane Vereen,5,158.0,31.6,1.6777041,20.410604
00-0030456,Giovani Bernard,10,337.0,33.7,1.7610443,20.243206
00-0030860,Orleans Darkwa,4,111.0,27.75,1.2398378,19.620182
00-0032940,DeAndre Washington,14,483.0,34.5,1.8345797,19.462864
00-0023564,Darren Sproles,15,438.0,29.2,1.7062414,18.994875
00-0031390,Charles Sims,7,149.0,21.285715,1.2937177,18.271696
00-0032902,Kenneth Farrow,10,192.0,19.2,1.6066701,18.131538
00-0032393,C.J. Prosise,6,172.0,28.666666,1.4388932,16.819252
00-0031075,Alfred Blue,16,426.0,26.625,1.7929939,16.430809
00-0030433,Mike Gillislee,15,577.0,38.466667,2.5346801,16.358776
00-0031731,Corey Grant,5,164.0,32.8,1.623509,16.037306
00-0032782,Wendell Smallwood,12,312.0,26.0,1.6494374,15.577347
00-0031682,Terron Ward,5,151.0,30.2,1.922733,15.321852
00-0032257,Duke Johnson,16,358.0,22.375,1.723424,15.168047
00-0033025,Jalen Richard,17,494.0,29.058823,1.7944777,14.678433
00-0032741,Peyton Barber,9,223.0,24.777779,1.7536011,14.345551
00-0032764,Derrick Henry,14,490.0,35.0,2.3471806,14.255223
00-0030404,Chris Thompson,16,356.0,22.25,1.7303177,14.073172
00-0030547,Denard Robinson,6,144.0,24.0,1.7599398,13.184505
00-0029683,Ronnie Hillman,8,131.0,16.375,1.1734664,12.926053
00-0027791,James Starks,9,145.0,16.11111,1.6457102,12.604784
00-0031102,Kapri Bibbs,8,129.0,16.125,1.5845414,11.259412
