player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0033280,Christian McCaffrey,16,1387.0,86.6875,1.7435735,50.920483
00-0034791,Nick Chubb,16,1513.0,94.5625,1.9827892,47.65206
00-0033045,Ezekiel Elliott,16,1357.0,84.8125,2.0317886,45.44371
00-0033897,Joe Mixon,16,1137.0,71.0625,1.4894991,44.457233
00-0033856,Leonard Fournette,15,1152.0,76.8,1.6858745,44.24038
00-0035700,Josh Jacobs,13,1150.0,88.46154,2.014031,43.761208
00-0032764,Derrick Henry,18,1986.0,110.333336,2.580505,42.867775
00-0032241,Todd Gurley,15,857.0,57.133335,1.4289291,42.268154
00-0034844,Saquon Barkley,13,1003.0,77.15385,1.6745855,41.27136
00-0030496,Le'Veon Bell,15,789.0,52.6,1.3142637,39.99053
00-0032144,Melvin Gordon,12,612.0,51.0,1.3979745,39.84089
00-0033594,Chris Carson,15,1230.0,82.0,2.1758707,38.335716
00-0033893,Dalvin Cook,16,1247.0,77.9375,2.1166577,37.795414
00-0033293,Aaron Jones,18,1202.0,66.77778,1.7770177,37.114456
00-0033951,Marlon Mack,14,1091.0,77.92857,2.1648214,37.07719
00-0035685,David Montgomery,16,889.0,55.5625,1.4483552,36.380375
00-0034432,Bo Scarbrough,6,377.0,62.833332,2.038306,35.290245
00-0031285,Devonta Freeman,14,656.0,46.857143,1.340393,35.211525
00-0034845,Sony Michel,17,973.0,57.235294,1.608964,35.174202
00-0034109,Phillip Lindsay,16,1011.0,63.1875,1.8153552,35.130623
00-0033553,James Conner,10,464.0,46.4,1.401901,32.18088
00-0025394,Adrian Peterson,15,898.0,59.866665,1.9238337,31.679808
00-0031045,Carlos Hyde,18,1162.0,64.55556,1.9506698,31.58864
00-0033906,Alvin Kamara,15,818.0,54.533333,1.7361809,31.532818
00-0033118,Kenyan Drake,14,785.0,56.07143,1.7366192,31.280941
00-0035250,Devin Singletary,13,833.0,64.07692,2.1085594,30.847935
00-0035243,Miles Sanders,17,887.0,52.17647,1.8092176,30.132357
00-0034816,Ronald Jones,16,724.0,45.25,1.479255,29.921366
00-0032780,Jordan Howard,9,525.0,58.333332,1.9753889,29.74928
00-0034349,Kerryon Johnson,8,403.0,50.375,1.8098149,27.58101
00-0034358,Derrius Guice,5,245.0,49.0,1.8298438,27.241306
00-0030874,Damien Williams,14,694.0,49.57143,1.7580155,27.003315
00-0027029,LeSean McCoy,13,465.0,35.76923,1.5737305,24.579205
00-0033567,Brian Hill,10,323.0,32.3,1.3343121,22.924114
00-0033699,Austin Ekeler,16,557.0,34.8125,1.4677855,22.688997
00-0031687,Raheem Mostert,18,1108.0,61.555557,2.629262,22.226854
00-0032741,Peyton Barber,16,470.0,29.375,1.479255,21.70243
00-0027966,Mark Ingram,16,1040.0,65.0,3.109345,21.196402
00-0034208,Mike Boone,5,273.0,54.6,2.5281892,20.903656
00-0030513,Latavius Murray,17,658.0,38.705883,1.773731,20.817186
00-0032975,Jonathan Williams,4,235.0,58.75,2.4925635,19.096626
00-0033308,Matt Breida,14,642.0,45.857143,2.7298095,18.98009
00-0023500,Frank Gore,16,621.0,38.8125,2.0677986,18.560865
00-0032058,Tevin Coleman,17,698.0,41.058823,2.5432134,18.408474
00-0035217,Benny Snell,11,426.0,38.727272,1.8535422,18.326948
00-0032187,David Johnson,12,346.0,28.833334,2.0843937,18.127047
00-0034414,Boston Scott,9,270.0,30.0,1.9141456,18.113993
00-0034838,Royce Freeman,16,496.0,31.0,1.8153552,18.109676
00-0035342,Patrick Laird,8,168.0,21.0,1.2053028,16.443663
00-0034378,Ito Smith,7,106.0,15.142858,1.1156311,15.986865
00-0034440,Justin Jackson,7,200.0,28.571428,1.972035,15.781325
00-0034750,Rashaad Penny,9,370.0,41.11111,2.3501716,15.400659
00-0033948,Jamaal Williams,16,469.0,29.3125,1.7851744,14.97688
00-0034972,Alexander Mattison,15,485.0,32.333332,2.0995762,14.555629
00-0032940,DeAndre Washington,16,387.0,24.1875,1.9238474,14.451414
00-0035311,Myles Gaskin,7,133.0,19.0,1.245136,14.400296
00-0030288,Rex Burkhead,14,306.0,21.857143,1.6506156,13.695833
00-0034681,Chase Edmonds,10,303.0,30.3,1.692647,13.564051
00-0028064,Bilal Powell,12,229.0,19.083334,1.3556255,13.239497
00-0034184,Gus Edwards,17,731.0,43.0,3.1193488,13.21962
00-0035664,Darrell Henderson,7,147.0,21.0,1.6562477,13.068543
00-0032257,Duke Johnson,18,459.0,25.5,1.9506698,12.769566
00-0034400,Jordan Wilkins,12,307.0,25.583334,1.7985164,12.769436
00-0031806,Malcolm Brown,13,255.0,19.615385,1.5650069,12.594214
00-0035594,Travis Homer,6,139.0,23.166666,1.9936943,12.332898
00-0033556,Tarik Cohen,16,213.0,13.3125,1.4483552,12.104574
