player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0019596,Tom Brady,19,5709.0,300.4737,4.6131997,65.68554
00-0031407,Blake Bortles,19,4281.0,225.3158,3.4066255,65.64933
00-0032950,Carson Wentz,13,3296.0,253.53847,3.8649263,65.56569
00-0027948,Blaine Gabbert,5,1086.0,217.2,3.415414,65.2
00-0022924,Ben Roethlisberger,16,4728.0,295.5,4.5123124,65.08302
00-0022803,Eli Manning,15,3468.0,231.2,3.531371,64.86667
00-0028986,Case Keenum,17,4136.0,243.29411,3.7462215,64.60561
00-0027939,Cam Newton,17,3651.0,214.76471,3.3914793,63.208763
00-0033936,C.J. Beathard,6,1430.0,238.33333,3.7987359,63.17415
00-0030520,Mike Glennon,4,833.0,208.25,3.3177683,62.75
00-0033537,Deshaun Watson,7,1699.0,242.71428,3.7812576,62.702087
00-0033077,Dak Prescott,16,3324.0,207.75,3.3575113,62.400425
00-0029263,Russell Wilson,16,3983.0,248.9375,3.9670901,62.192913
00-0022942,Philip Rivers,16,4515.0,282.1875,4.563659,62.145058
00-0026158,Joe Flacco,16,3141.0,196.3125,3.0885336,61.547306
00-0021429,Carson Palmer,7,1978.0,282.57144,4.5763407,61.5
00-0020531,Drew Brees,18,5004.0,278.0,4.5928516,61.055557
00-0029604,Kirk Cousins,16,4093.0,255.8125,4.186026,60.8125
00-0026498,Matthew Stafford,16,4446.0,277.875,4.588201,60.71044
00-0026143,Matt Ryan,18,4523.0,251.27777,4.185747,60.626057
00-0033106,Jared Goff,16,4063.0,253.9375,4.2291484,60.56351
00-0023436,Alex Smith,16,4306.0,269.125,4.5304723,60.375
00-0032156,Trevor Siemian,11,2285.0,207.72728,3.4469283,60.21465
00-0032268,Marcus Mariota,17,3701.0,217.70589,3.6226425,59.98944
00-0033119,Jacoby Brissett,16,3098.0,193.625,3.3013585,59.229748
00-0021206,Josh McCown,13,2926.0,225.07692,3.7453787,58.44359
00-0031280,Derek Carr,15,3496.0,233.06667,4.0210495,57.82918
00-0031503,Jameis Winston,13,3504.0,269.53845,4.6687326,57.777428
00-0028118,Tyrod Taylor,16,2933.0,183.3125,3.128012,57.723297
00-0025430,Drew Stanton,5,894.0,178.8,3.2852254,56.749565
00-0027973,Andy Dalton,16,3320.0,207.5,3.74489,55.46307
00-0031345,Jimmy Garoppolo,6,1560.0,260.0,4.4952087,55.40411
00-0023459,Aaron Rodgers,7,1675.0,239.28572,4.073443,55.383675
00-0029682,Brock Osweiler,6,1088.0,181.33333,3.6679647,54.723145
00-0033869,Mitchell Trubisky,12,2193.0,182.75,3.3188741,54.529568
00-0031589,Brett Hundley,11,1836.0,166.90909,3.0706,54.395508
00-0033899,DeShone Kizer,15,2894.0,192.93333,3.5950902,54.029232
00-0025708,Matt Moore,4,861.0,215.25,4.352363,52.210205
00-0024226,Jay Cutler,14,2666.0,190.42857,3.9473717,50.904625
00-0028090,T.J. Yates,4,523.0,130.75,2.5944579,50.616856
00-0031568,Bryce Petty,4,544.0,136.0,2.4554045,49.74167
00-0031064,Tom Savage,8,1412.0,176.5,3.608837,47.12832
00-0023682,Ryan Fitzpatrick,6,1103.0,183.83333,3.683205,46.81557
00-0032784,Kevin Hogan,4,517.0,129.25,3.4454906,39.738518
00-0029567,Nick Foles,10,1508.0,150.8,3.862098,35.984974
00-0026625,Brian Hoyer,11,1287.0,117.0,3.699398,31.342115
00-0033958,Nathan Peterman,5,245.0,49.0,2.3038306,22.375597
00-0032245,Sean Mannion,5,185.0,37.0,3.5908933,13.499087
