player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0023459,Aaron Rodgers,117,594.0,23.0
00-0019596,Tom Brady,111,912.0,32.0
00-0031407,Blake Bortles,105,728.0,27.0
00-0021429,Carson Palmer,101,850.0,28.0
00-0029604,Kirk Cousins,99,766.0,22.0
00-0022803,Eli Manning,98,702.0,22.0
00-0031503,Jameis Winston,86,608.0,17.0
00-0027939,Cam Newton,85,824.0,27.0
00-0022924,Ben Roethlisberger,85,508.0,16.0
00-0020531,Drew Brees,84,660.0,20.0
00-0024226,Jay Cutler,83,498.0,12.0
00-0023436,Alex Smith,83,560.0,16.0
00-0026143,Matt Ryan,82,674.0,17.0
00-0029701,Ryan Tannehill,82,508.0,15.0
00-0026498,Matthew Stafford,80,718.0,27.0
00-0022942,Philip Rivers,79,770.0,24.0
00-0023682,Ryan Fitzpatrick,78,678.0,24.0
00-0029263,Russell Wilson,77,648.0,20.0
00-0027973,Andy Dalton,62,596.0,19.0
00-0031237,Teddy Bridgewater,58,306.0,9.0
00-0031280,Derek Carr,58,434.0,17.0
00-0026158,Joe Flacco,58,456.0,10.0
00-0027854,Sam Bradford,55,368.0,10.0
00-0026625,Brian Hoyer,55,414.0,15.0
00-0032268,Marcus Mariota,50,484.0,16.0
00-0021206,Josh McCown,50,268.0,9.0
00-0010346,Peyton Manning,48,280.0,7.0
00-0027974,Colin Kaepernick,46,188.0,3.0
00-0029682,Brock Osweiler,41,308.0,7.0
00-0031409,Johnny Manziel,40,198.0,4.0
00-0007091,Matt Hasselbeck,39,230.0,9.0
00-0028118,Tyrod Taylor,39,220.0,7.0
00-0029668,Andrew Luck,38,318.0,11.0
00-0029567,Nick Foles,34,184.0,4.0
00-0027948,Blaine Gabbert,30,338.0,8.0
00-0028012,Ryan Mallett,26,148.0,5.0
00-0023662,Matt Cassel,25,138.0,4.0
00-0021678,Tony Romo,25,188.0,4.0
00-0029677,Brandon Weeden,21,166.0,4.0
00-0031266,Zach Mettenberger,19,122.0,3.0
00-0029234,Kellen Moore,15,92.0,4.0
00-0028957,Austin Davis,14,46.0,0.0
00-0031288,A.J. McCarron,13,152.0,4.0
00-0022787,Matt Schaub,11,66.0,2.0
00-0030524,Landry Jones,11,74.0,2.0
00-0027659,Jimmy Clausen,10,54.0,2.0
00-0030526,E.J. Manuel,8,54.0,1.0
00-0028986,Case Keenum,6,48.0,1.0
00-0030419,Matthew McGloin,5,56.0,2.0
00-0030565,Geno Smith,5,28.0,2.0
00-0024296,Charlie Whitehurst,5,10.0,0.0
00-0020245,Michael Vick,5,62.0,1.0
00-0028090,T.J. Yates,5,56.0,1.0
00-0025430,Drew Stanton,4,0.0,0.0
00-0022864,Luke McCown,3,10.0,0.0
00-0026898,Mark Sanchez,3,4.0,1.0
00-0029623,Alex Tanney,2,28.0,1.0
00-0023578,Dan Orlovsky,2,24.0,1.0
00-0029531,Ryan Lindley,2,36.0,1.0
00-0024264,Kellen Clemens,1,38.0,1.0
00-0026993,Josh Freeman,1,0.0,0.0
00-0027688,Colt McCoy,1,0.0,0.0
