player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0026158,Joe Flacco,9,2465.0,273.8889,4.039349,67.61087
00-0019596,Tom Brady,19,5308.0,279.3684,4.1593795,67.19042
00-0033936,C.J. Beathard,5,1252.0,250.4,3.8251967,66.0
00-0029668,Andrew Luck,18,5018.0,278.77777,4.286598,64.75762
00-0022924,Ben Roethlisberger,16,5129.0,320.5625,4.9454474,64.74522
00-0033106,Jared Goff,19,5400.0,284.21054,4.42956,64.63474
00-0033537,Deshaun Watson,17,4400.0,258.82352,4.0515656,64.29412
00-0033077,Dak Prescott,18,4377.0,243.16667,3.8399227,62.72222
00-0026143,Matt Ryan,16,4924.0,307.75,4.889787,62.653553
00-0029567,Nick Foles,7,1880.0,268.57144,4.2145505,62.497196
00-0032950,Carson Wentz,11,3074.0,279.45456,4.4959435,62.454544
00-0028986,Case Keenum,16,3890.0,243.125,3.8916545,62.276295
00-0029604,Kirk Cousins,16,4298.0,268.625,4.2581058,62.25
00-0033869,Mitchell Trubisky,15,3526.0,235.06667,3.843942,61.933334
00-0020531,Drew Brees,17,4542.0,267.17648,4.2645526,61.890472
00-0026498,Matthew Stafford,16,3777.0,236.0625,3.8057084,61.849407
00-0023436,Alex Smith,10,2180.0,218.0,3.5336468,61.471428
00-0033873,Patrick Mahomes,18,5670.0,315.0,5.210289,61.39122
00-0029263,Russell Wilson,17,3681.0,216.52942,3.5672796,61.35294
00-0031280,Derek Carr,16,4049.0,253.0625,4.145747,60.974163
00-0034855,Baker Mayfield,14,3725.0,266.07144,4.496436,60.83216
00-0023459,Aaron Rodgers,16,4442.0,277.625,4.54038,60.345905
00-0022803,Eli Manning,16,4299.0,268.6875,4.4929295,60.1
00-0033319,Nick Mullens,8,2277.0,284.625,4.741589,59.875
00-0034869,Sam Darnold,13,2865.0,220.38461,3.6820776,59.76923
00-0022942,Philip Rivers,18,4799.0,266.6111,4.506109,59.328682
00-0027939,Cam Newton,14,3395.0,242.5,4.124761,58.601093
00-0031503,Jameis Winston,11,2992.0,272.0,4.7103367,58.218517
00-0034857,Josh Allen,12,2044.0,170.33333,2.919547,57.63844
00-0031407,Blake Bortles,13,2718.0,209.07692,3.4710333,56.796303
00-0027973,Andy Dalton,11,2566.0,233.27272,4.3862004,52.67882
00-0033104,Cody Kessler,5,709.0,141.8,2.63705,52.349373
00-0026300,Josh Johnson,4,590.0,147.5,2.821578,52.30871
00-0032268,Marcus Mariota,14,2528.0,180.57143,3.494641,51.28406
00-0023682,Ryan Fitzpatrick,8,2366.0,295.75,5.6973534,51.074543
00-0034343,Josh Rosen,14,2278.0,162.71428,3.2949708,50.432426
00-0029701,Ryan Tannehill,11,1979.0,179.90909,3.9078293,48.574417
00-0029682,Brock Osweiler,7,1247.0,178.14285,4.052837,45.41441
00-0021206,Josh McCown,4,539.0,134.75,3.0870914,45.25
00-0032436,Jeff Driskel,8,1003.0,125.375,3.1361308,44.19162
00-0028118,Tyrod Taylor,4,473.0,118.25,3.4195287,38.22792
00-0026544,Chase Daniel,4,515.0,128.75,4.3376718,32.953705
00-0034796,Lamar Jackson,17,1395.0,82.05882,3.3342009,32.096466
00-0033958,Nathan Peterman,4,296.0,74.0,2.8619068,31.473671
00-0027948,Blaine Gabbert,8,626.0,78.25,3.207136,22.567625
00-0031800,Taylor Heinicke,5,320.0,64.0,4.532497,16.80122
00-0031237,Teddy Bridgewater,4,118.0,29.5,4.3953533,12.75
