player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0034401,Mike White,4,1192.0,298.0,4.240701,70.68216
00-0026143,Matt Ryan,12,3057.0,254.75,3.7840445,67.583336
00-0019596,Tom Brady,18,5045.0,280.27777,4.14791,67.075165
00-0038122,Desmond Ridder,4,708.0,177.0,2.6878867,66.25
00-0036355,Justin Herbert,18,5012.0,278.44446,4.2145963,66.24306
00-0036389,Jalen Hurts,18,4280.0,237.77777,3.6656237,65.95733
00-0033077,Dak Prescott,14,3371.0,240.78572,3.691682,65.112
00-0031800,Taylor Heinicke,9,1859.0,206.55556,3.2883885,63.91196
00-0034857,Josh Allen,18,4899.0,272.16666,4.288595,63.891975
00-0036442,Joe Burrow,19,5196.0,273.4737,4.329585,63.568108
00-0033106,Jared Goff,17,4438.0,261.05884,4.1016636,63.525734
00-0033873,Patrick Mahomes,20,5953.0,297.65,4.7360773,63.00711
00-0036971,Trevor Lawrence,19,4618.0,243.05263,3.8901796,62.345818
00-0035228,Kyler Murray,11,2368.0,215.27272,3.4540613,62.33536
00-0032950,Carson Wentz,8,1755.0,219.375,3.5826347,62.22405
00-0035710,Daniel Jones,18,3641.0,202.27777,3.2589052,61.49395
00-0029604,Kirk Cousins,18,4820.0,267.77777,4.3110294,61.428974
00-0029263,Russell Wilson,15,3524.0,234.93333,3.8644037,61.002007
00-0030565,Geno Smith,18,4535.0,251.94444,4.197558,60.944443
00-0033537,Deshaun Watson,6,1102.0,183.66667,3.054663,60.333332
00-0034869,Sam Darnold,6,1143.0,190.5,3.3395126,59.666668
00-0031280,Derek Carr,15,3522.0,234.8,3.945788,59.416664
00-0023459,Aaron Rodgers,17,3695.0,217.35294,3.782248,58.498665
00-0036945,Justin Fields,15,2242.0,149.46666,2.6175256,57.906055
00-0026498,Matthew Stafford,9,2087.0,231.88889,4.0390224,57.89925
00-0036898,Davis Mills,15,3118.0,207.86667,3.606066,57.143547
00-0038102,Kenny Pickett,13,2404.0,184.92308,3.4202754,57.018692
00-0032268,Marcus Mariota,13,2219.0,170.6923,3.0151281,56.53846
00-0034796,Lamar Jackson,12,2242.0,186.83333,3.3300679,56.398148
00-0035993,Tyler Huntley,6,884.0,147.33333,2.5704772,56.24217
00-0029701,Ryan Tannehill,12,2536.0,211.33333,3.766186,55.436275
00-0036972,Mac Jones,14,2997.0,214.07143,3.976401,54.863277
00-0027973,Andy Dalton,14,2871.0,205.07143,3.8154557,54.268616
00-0026158,Joe Flacco,5,1051.0,210.2,3.8133473,54.161682
00-0027688,Colt McCoy,4,780.0,195.0,3.549786,53.373497
00-0031345,Jimmy Garoppolo,11,2437.0,221.54546,4.177663,53.119568
00-0037013,Zach Wilson,9,1688.0,187.55556,3.4428596,53.08668
00-0034855,Baker Mayfield,12,2163.0,180.25,3.4031143,52.913822
00-0033119,Jacoby Brissett,14,2608.0,186.28572,3.525097,52.642857
00-0036212,Tua Tagovailoa,13,3548.0,272.92307,5.1981783,52.52629
00-0036879,Sam Ehlinger,4,573.0,143.25,2.7531726,51.707447
00-0033869,Mitchell Trubisky,7,1252.0,178.85715,3.5363843,51.138756
00-0038108,Bailey Zappe,4,781.0,195.25,3.7557366,50.533684
00-0037834,Brock Purdy,12,1943.0,161.91667,3.9344752,41.28291
00-0033662,Cooper Rush,8,1051.0,131.375,3.2380204,39.554005
00-0034955,Brett Rypien,4,483.0,120.75,3.5049458,38.742477
00-0033275,P.J. Walker,6,731.0,121.833336,3.310343,37.7858
00-0037327,Skylar Thompson,8,754.0,94.25,4.180513,30.471947
00-0031237,Teddy Bridgewater,5,683.0,136.6,4.397176,27.67652
00-0035146,Trace McSorley,5,412.0,82.4,3.4561143,26.05897
00-0038128,Malik Willis,7,276.0,39.42857,2.4586468,25.14867
00-0035289,Gardner Minshew,6,663.0,110.5,4.5445285,21.128004
00-0033319,Nick Mullens,4,224.0,56.0,4.0936303,13.537151
00-0035939,Bryce Perkins,5,161.0,32.2,3.1274529,13.520647
00-0036264,Jordan Love,4,195.0,48.75,4.0515575,10.380669
00-0032436,Jeff Driskel,7,108.0,15.428572,3.3875034,4.549543
00-0033357,Taysom Hill,16,240.0,15.0,3.8569646,3.639963
