player_id,player_name,redzone_touches,redzone_yards,redzone_tds
00-0019596,Tom Brady,149,1150.0,33.0
00-0026498,Matthew Stafford,148,1194.0,40.0
00-0034857,Josh Allen,144,1044.0,35.0
00-0033873,Patrick Mahomes,144,930.0,34.0
00-0036355,Justin Herbert,125,908.0,29.0
00-0023459,Aaron Rodgers,124,858.0,30.0
00-0033077,Dak Prescott,115,896.0,27.0
00-0031280,Derek Carr,112,618.0,18.0
00-0022924,Ben Roethlisberger,102,680.0,19.0
00-0026143,Matt Ryan,94,678.0,18.0
00-0029701,Ryan Tannehill,94,710.0,20.0
00-0036442,Joe Burrow,92,634.0,20.0
00-0036972,Mac Jones,88,634.0,20.0
00-0032950,Carson Wentz,86,526.0,19.0
00-0029604,Kirk Cousins,85,698.0,24.0
00-0035228,Kyler Murray,83,606.0,16.0
00-0031237,Teddy Bridgewater,71,584.0,15.0
00-0036389,Jalen Hurts,67,590.0,14.0
00-0036971,Trevor Lawrence,64,328.0,7.0
00-0033106,Jared Goff,63,402.0,11.0
00-0031345,Jimmy Garoppolo,63,512.0,16.0
00-0031800,Taylor Heinicke,62,472.0,14.0
00-0034796,Lamar Jackson,59,414.0,12.0
00-0036212,Tua Tagovailoa,59,358.0,15.0
00-0034855,Baker Mayfield,56,420.0,13.0
00-0029263,Russell Wilson,54,394.0,15.0
00-0037013,Zach Wilson,51,276.0,6.0
00-0034869,Sam Darnold,48,340.0,9.0
00-0035710,Daniel Jones,45,140.0,5.0
00-0032156,Trevor Siemian,39,246.0,10.0
00-0036945,Justin Fields,35,250.0,5.0
00-0035993,Tyler Huntley,34,192.0,3.0
00-0027973,Andy Dalton,31,218.0,5.0
00-0036898,Davis Mills,31,254.0,8.0
00-0028118,Tyrod Taylor,25,118.0,3.0
00-0031503,Jameis Winston,24,294.0,11.0
00-0033119,Jacoby Brissett,24,68.0,4.0
00-0033357,Taysom Hill,17,108.0,2.0
00-0030520,Mike Glennon,16,116.0,4.0
00-0034177,Tim Boyle,15,126.0,3.0
00-0026300,Josh Johnson,14,158.0,4.0
00-0028986,Case Keenum,13,56.0,2.0
00-0034401,Mike White,13,150.0,5.0
00-0030565,Geno Smith,12,58.0,3.0
00-0036264,Jordan Love,11,78.0,1.0
00-0027688,Colt McCoy,11,30.0,2.0
00-0033275,Phillip Walker,11,94.0,1.0
00-0029567,Nick Foles,11,80.0,1.0
00-0034771,Mason Rudolph,10,72.0,1.0
00-0035704,Drew Lock,10,72.0,1.0
00-0026158,Joe Flacco,8,44.0,2.0
00-0037012,Trey Lance,8,54.0,3.0
00-0033662,Cooper Rush,8,92.0,2.0
00-0027939,Cam Newton,8,24.0,2.0
00-0035289,Gardner Minshew,8,8.0,1.0
00-0032434,Brandon Allen,7,40.0,2.0
00-0036197,Jake Fromm,5,0.0,0.0
00-0031395,Garrett Gilbert,3,12.0,0.0
00-0034577,Kyle Allen,3,38.0,1.0
00-0033319,Nick Mullens,3,24.0,1.0
00-0026625,Brian Hoyer,2,38.0,1.0
00-0023682,Ryan Fitzpatrick,1,12.0,0.0
00-0035752,Chris Streveler,1,0.0,0.0
00-0032245,Sean Mannion,1,28.0,1.0
00-0027948,Blaine Gabbert,1,28.0,0.0
00-0032268,Marcus Mariota,1,8.0,0.0
00-0026197,Chad Henne,1,16.0,0.0
