player_id,player_name,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation
00-0036355,Justin Herbert,17,5014.0,294.94116,4.478039,66.05882
00-0019596,Tom Brady,19,5916.0,311.3684,4.7612896,65.77457
00-0033077,Dak Prescott,17,4703.0,276.64706,4.2316537,65.22067
00-0029701,Ryan Tannehill,18,3954.0,219.66667,3.3912556,64.95063
00-0033873,Patrick Mahomes,20,5896.0,294.8,4.574422,64.93989
00-0034857,Josh Allen,19,5044.0,265.4737,4.1831183,64.659584
00-0034796,Lamar Jackson,12,2882.0,240.16667,3.8344288,63.727695
00-0029604,Kirk Cousins,16,4221.0,263.8125,4.1481752,63.556026
00-0034869,Sam Darnold,12,2527.0,210.58333,3.3041532,63.467236
00-0031280,Derek Carr,18,5114.0,284.1111,4.4976115,63.357895
00-0035228,Kyler Murray,15,3924.0,261.6,4.111519,63.353996
00-0022924,Ben Roethlisberger,17,3955.0,232.64706,3.7147672,63.15009
00-0026498,Matthew Stafford,21,6074.0,289.2381,4.7267313,61.813007
00-0033106,Jared Goff,14,3245.0,231.78572,3.7962577,61.73036
00-0036389,Jalen Hurts,16,3402.0,212.625,3.4407837,61.632126
00-0036442,Joe Burrow,20,5716.0,285.8,4.698306,61.077618
00-0032950,Carson Wentz,17,3563.0,209.58824,3.4264455,61.05493
00-0031800,Taylor Heinicke,16,3419.0,213.6875,3.5029032,60.51525
00-0036971,Trevor Lawrence,17,3641.0,214.17647,3.5793107,59.51539
00-0034855,Baker Mayfield,14,3010.0,215.0,3.6766953,59.079895
00-0026143,Matt Ryan,17,3968.0,233.41176,3.9881175,58.2759
00-0023459,Aaron Rodgers,17,4340.0,255.29411,4.416319,58.228394
00-0036972,Mac Jones,18,4033.0,224.05556,3.916255,57.686264
00-0031345,Jimmy Garoppolo,18,4345.0,241.38889,4.257163,57.495403
00-0031237,Teddy Bridgewater,14,3052.0,218.0,3.7275653,57.242306
00-0036212,Tua Tagovailoa,13,2653.0,204.07692,3.6133466,56.607014
00-0035710,Daniel Jones,11,2428.0,220.72728,3.978422,55.8474
00-0037013,Zach Wilson,13,2334.0,179.53847,3.334802,54.26908
00-0029263,Russell Wilson,14,3113.0,222.35715,4.2131143,53.659008
00-0032156,Trevor Siemian,6,1154.0,192.33333,3.4729984,53.652115
00-0036898,Davis Mills,13,2664.0,204.92308,3.7188885,53.317345
00-0027973,Andy Dalton,8,1515.0,189.375,3.3342533,52.800957
00-0030520,Mike Glennon,6,790.0,131.66667,2.5873055,52.760868
00-0028118,Tyrod Taylor,6,966.0,161.0,2.9935205,52.145752
00-0031503,Jameis Winston,7,1170.0,167.14285,3.221928,51.407337
00-0035993,Tyler Huntley,7,1081.0,154.42857,3.1250694,50.752514
00-0034401,Mike White,4,953.0,238.25,4.8279104,49.913376
00-0030565,Geno Smith,4,702.0,175.5,3.7325568,48.943466
00-0036945,Justin Fields,12,1870.0,155.83333,3.2415922,47.96603
00-0034177,Tim Boyle,4,526.0,131.5,3.6239886,41.783653
00-0035704,Drew Lock,6,787.0,131.16667,3.3116865,37.587696
00-0033119,Jacoby Brissett,10,1283.0,128.3,3.907124,34.91088
00-0028986,Case Keenum,5,462.0,92.4,3.2043304,32.5763
00-0027939,Cam Newton,7,684.0,97.71429,3.1362147,30.265371
00-0026300,Josh Johnson,4,638.0,159.5,4.661474,29.452051
00-0027688,Colt McCoy,7,740.0,105.71429,3.7844188,26.982515
00-0037012,Trey Lance,6,603.0,100.5,4.078313,26.070648
00-0033357,Taysom Hill,12,978.0,81.5,3.3948038,25.602997
00-0033275,P.J. Walker,5,362.0,72.4,2.8102143,25.10712
00-0033662,Cooper Rush,4,422.0,105.5,5.1592164,19.911118
00-0036264,Jordan Love,6,411.0,68.5,4.5058446,19.186218
00-0032434,Brandon Allen,5,149.0,29.8,4.2366395,11.023171
00-0026625,Brian Hoyer,5,227.0,45.4,4.513799,9.37506
